2021-07-03 07:30:47,974 INFO     Search BICs for /tmp/Cli-4b/
2021-07-03 07:30:49,246 DEBUG                  - depth 6, hash 1060ee7, HEAD~246
2021-07-03 07:30:49,250 DEBUG                  - depth 7, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,254 DEBUG                  - depth 8, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,258 DEBUG                  - depth 9, hash aae50c5, HEAD~275
2021-07-03 07:30:49,263 DEBUG    [line range] org/apache/commons/cli/Option.java setLongOpt 221:224
2021-07-03 07:30:49,277 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,283 DEBUG                  - depth 1, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,287 DEBUG    [line range] org/apache/commons/cli/Option.java setOptionalArg 232:235
2021-07-03 07:30:49,300 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,306 DEBUG                  - depth 1, hash b1efd86, HEAD~228
2021-07-03 07:30:49,310 DEBUG                  - depth 2, hash 4fbf597, HEAD~242
2021-07-03 07:30:49,314 DEBUG    [line range] org/apache/commons/cli/Option.java setRequired 300:303
2021-07-03 07:30:49,329 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,334 DEBUG                  - depth 1, hash 5470bca, HEAD~196
2021-07-03 07:30:49,338 DEBUG                  - depth 2, hash 347bbeb, HEAD~201
2021-07-03 07:30:49,342 DEBUG                  - depth 3, hash 43a3545, HEAD~219
2021-07-03 07:30:49,346 DEBUG                  - depth 4, hash 62670f5, HEAD~225
2021-07-03 07:30:49,350 DEBUG                  - depth 5, hash 04490af, HEAD~240
2021-07-03 07:30:49,354 DEBUG                  - depth 6, hash 1060ee7, HEAD~246
2021-07-03 07:30:49,358 DEBUG                  - depth 7, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,362 DEBUG                  - depth 8, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,366 DEBUG                  - depth 9, hash aae50c5, HEAD~275
2021-07-03 07:30:49,371 DEBUG    [line range] org/apache/commons/cli/Option.java setType 201:204
2021-07-03 07:30:49,385 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,390 DEBUG                  - depth 1, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,395 DEBUG    [line range] org/apache/commons/cli/Option.java setValueSeparator 364:367
2021-07-03 07:30:49,410 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,415 DEBUG                  - depth 1, hash 5470bca, HEAD~196
2021-07-03 07:30:49,419 DEBUG                  - depth 2, hash 347bbeb, HEAD~201
2021-07-03 07:30:49,423 DEBUG                  - depth 3, hash 43a3545, HEAD~219
2021-07-03 07:30:49,427 DEBUG                  - depth 4, hash 62670f5, HEAD~225
2021-07-03 07:30:49,431 DEBUG                  - depth 5, hash 04490af, HEAD~240
2021-07-03 07:30:49,435 DEBUG                  - depth 6, hash 1060ee7, HEAD~246
2021-07-03 07:30:49,439 DEBUG                  - depth 7, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,444 DEBUG                  - depth 8, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,448 DEBUG                  - depth 9, hash aae50c5, HEAD~275
2021-07-03 07:30:49,782 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <clinit> 44:44
2021-07-03 07:30:49,795 DEBUG                  - depth 0, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,800 DEBUG                  - depth 1, hash fbc0bd0, HEAD~250
2021-07-03 07:30:49,804 DEBUG                  - depth 2, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,809 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <init> 61:64
2021-07-03 07:30:49,822 DEBUG                  - depth 0, hash a8a8ec0, HEAD~109
2021-07-03 07:30:49,827 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,831 DEBUG                  - depth 2, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,835 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java create 350:372
2021-07-03 07:30:49,848 DEBUG                  - depth 0, hash a8a8ec0, HEAD~109
2021-07-03 07:30:49,854 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,858 DEBUG                  - depth 2, hash 62670f5, HEAD~225
2021-07-03 07:30:49,862 DEBUG                  - depth 3, hash 4fbf597, HEAD~242
2021-07-03 07:30:49,866 DEBUG                  - depth 4, hash 1060ee7, HEAD~246
2021-07-03 07:30:49,870 DEBUG                  - depth 5, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,874 DEBUG                  - depth 6, hash fbc0bd0, HEAD~250
2021-07-03 07:30:49,878 DEBUG                  - depth 7, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,883 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java isRequired 142:147
2021-07-03 07:30:49,896 DEBUG                  - depth 0, hash a8a8ec0, HEAD~109
2021-07-03 07:30:49,901 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,905 DEBUG                  - depth 2, hash 7f90b98, HEAD~251
2021-07-03 07:30:49,909 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java reset 69:82
2021-07-03 07:30:49,922 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:49,927 DEBUG                  - depth 1, hash beb276c, HEAD~197
2021-07-03 07:30:49,931 DEBUG                  - depth 2, hash 62670f5, HEAD~225
2021-07-03 07:30:49,936 DEBUG                  - depth 3, hash 79d5a46, HEAD~231
2021-07-03 07:30:49,940 DEBUG                  - depth 4, hash 16b91ad, HEAD~248
2021-07-03 07:30:49,944 DEBUG                  - depth 5, hash 7f90b98, HEAD~251
2021-07-03 07:30:50,231 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 97:100
2021-07-03 07:30:50,242 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,248 DEBUG                  - depth 1, hash 347bbeb, HEAD~201
2021-07-03 07:30:50,252 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 86:89
2021-07-03 07:30:50,263 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,268 DEBUG                  - depth 1, hash 347bbeb, HEAD~201
2021-07-03 07:30:50,273 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 41:77
2021-07-03 07:30:50,284 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,289 DEBUG                  - depth 1, hash 347bbeb, HEAD~201
2021-07-03 07:30:50,613 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 46:46
2021-07-03 07:30:50,627 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,632 DEBUG                  - depth 1, hash aae50c5, HEAD~275
2021-07-03 07:30:50,637 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 144:166
2021-07-03 07:30:50,650 DEBUG                  - depth 0, hash 500e99f, HEAD~188
2021-07-03 07:30:50,656 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,660 DEBUG                  - depth 2, hash 5470bca, HEAD~196
2021-07-03 07:30:50,664 DEBUG                  - depth 3, hash 347bbeb, HEAD~201
2021-07-03 07:30:50,668 DEBUG                  - depth 4, hash d30f12f, HEAD~234
2021-07-03 07:30:50,672 DEBUG                  - depth 5, hash 5e98762, HEAD~261
2021-07-03 07:30:50,676 DEBUG                  - depth 6, hash 929f397, HEAD~262
2021-07-03 07:30:50,680 DEBUG                  - depth 7, hash aae50c5, HEAD~275
2021-07-03 07:30:50,685 DEBUG    [line range] org/apache/commons/cli/Options.java getRequiredOptions 210:213
2021-07-03 07:30:50,698 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,703 DEBUG                  - depth 1, hash d30f12f, HEAD~234
2021-07-03 07:30:50,707 DEBUG                  - depth 2, hash f9df518, HEAD~244
2021-07-03 07:30:50,711 DEBUG                  - depth 3, hash 66d0ae6, HEAD~264
2021-07-03 07:30:50,716 DEBUG    [line range] org/apache/commons/cli/Options.java helpOptions 183:202
2021-07-03 07:30:50,729 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:50,735 DEBUG                  - depth 1, hash 3b8e3de, HEAD~202
2021-07-03 07:30:50,739 DEBUG                  - depth 2, hash 62670f5, HEAD~225
2021-07-03 07:30:50,743 DEBUG                  - depth 3, hash 5c427dd, HEAD~232
2021-07-03 07:30:50,747 DEBUG                  - depth 4, hash 5e98762, HEAD~261
2021-07-03 07:30:50,751 DEBUG                  - depth 5, hash 66d0ae6, HEAD~264
2021-07-03 07:30:50,755 DEBUG                  - depth 6, hash aae50c5, HEAD~275
2021-07-03 07:30:51,026 DEBUG    [line range] org/apache/commons/cli/ParseException.java <init> 33:36
2021-07-03 07:30:51,038 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,043 DEBUG                  - depth 1, hash 745d1a5, HEAD~238
2021-07-03 07:30:51,047 DEBUG                  - depth 2, hash aae50c5, HEAD~275
2021-07-03 07:30:51,402 DEBUG    [single line]   org/apache/commons/cli/Parser.java <init> 33
2021-07-03 07:30:51,415 DEBUG                  - depth 0, hash dde6993, HEAD~239
2021-07-03 07:30:51,421 DEBUG    [line range] org/apache/commons/cli/Parser.java checkRequiredOptions 290:308
2021-07-03 07:30:51,433 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,438 DEBUG                  - depth 1, hash d30f12f, HEAD~234
2021-07-03 07:30:51,443 DEBUG                  - depth 2, hash 745d1a5, HEAD~238
2021-07-03 07:30:51,447 DEBUG                  - depth 3, hash dde6993, HEAD~239
2021-07-03 07:30:51,451 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 68:72
2021-07-03 07:30:51,464 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,469 DEBUG                  - depth 1, hash 347bbeb, HEAD~201
2021-07-03 07:30:51,474 DEBUG                  - depth 2, hash d30f12f, HEAD~234
2021-07-03 07:30:51,478 DEBUG                  - depth 3, hash dde6993, HEAD~239
2021-07-03 07:30:51,482 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 130:228
2021-07-03 07:30:51,495 DEBUG                  - depth 0, hash c155ceb, HEAD~11
2021-07-03 07:30:51,500 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,504 DEBUG                  - depth 2, hash 347bbeb, HEAD~201
2021-07-03 07:30:51,508 DEBUG                  - depth 3, hash d30f12f, HEAD~234
2021-07-03 07:30:51,513 DEBUG                  - depth 4, hash fc0723b, HEAD~235
2021-07-03 07:30:51,517 DEBUG                  - depth 5, hash dde6993, HEAD~239
2021-07-03 07:30:51,521 DEBUG    [line range] org/apache/commons/cli/Parser.java processProperties 236:281
2021-07-03 07:30:51,533 DEBUG                  - depth 0, hash 1314233, HEAD~120
2021-07-03 07:30:51,539 DEBUG                  - depth 1, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,543 DEBUG                  - depth 2, hash be7dfa5, HEAD~194
2021-07-03 07:30:51,547 DEBUG                  - depth 3, hash 347bbeb, HEAD~201
2021-07-03 07:30:51,895 DEBUG    [single line]   org/apache/commons/cli/PosixParser.java <init> 31
2021-07-03 07:30:51,909 DEBUG                  - depth 0, hash dde6993, HEAD~239
2021-07-03 07:30:51,914 DEBUG                  - depth 1, hash 4cca25d, HEAD~272
2021-07-03 07:30:51,918 DEBUG    [line range] org/apache/commons/cli/PosixParser.java <init> 34:34
2021-07-03 07:30:51,931 DEBUG                  - depth 0, hash dde6993, HEAD~239
2021-07-03 07:30:51,936 DEBUG                  - depth 1, hash 66d0ae6, HEAD~264
2021-07-03 07:30:51,941 DEBUG    [line range] org/apache/commons/cli/PosixParser.java flatten 95:164
2021-07-03 07:30:51,954 DEBUG                  - depth 0, hash b599e12, HEAD~3
2021-07-03 07:30:51,960 DEBUG                  - depth 1, hash 2ff9573, HEAD~12
2021-07-03 07:30:51,964 DEBUG                  - depth 2, hash 45c0174, HEAD~124
2021-07-03 07:30:51,968 DEBUG                  - depth 3, hash 9b2b803, HEAD~192
2021-07-03 07:30:51,972 DEBUG                  - depth 4, hash f1a32a5, HEAD~233
2021-07-03 07:30:51,976 DEBUG                  - depth 5, hash dde6993, HEAD~239
2021-07-03 07:30:51,980 DEBUG                  - depth 6, hash 4fbf597, HEAD~242
2021-07-03 07:30:51,984 DEBUG                  - depth 7, hash f9df518, HEAD~244
2021-07-03 07:30:51,988 DEBUG                  - depth 8, hash 1060ee7, HEAD~246
2021-07-03 07:30:51,993 DEBUG                  - depth 9, hash 16b91ad, HEAD~248
2021-07-03 07:30:51,997 DEBUG                  - depth 10, hash 66d0ae6, HEAD~264
2021-07-03 07:30:52,001 DEBUG                  - depth 11, hash 08a1eab, HEAD~269
2021-07-03 07:30:52,005 DEBUG                  - depth 12, hash 4cca25d, HEAD~272
2021-07-03 07:30:52,009 DEBUG    [line range] org/apache/commons/cli/PosixParser.java init 50:55
2021-07-03 07:30:52,022 DEBUG                  - depth 0, hash 9b2b803, HEAD~192
2021-07-03 07:30:52,028 DEBUG                  - depth 1, hash dde6993, HEAD~239
2021-07-03 07:30:52,032 DEBUG                  - depth 2, hash f9df518, HEAD~244
2021-07-03 07:30:52,036 DEBUG                  - depth 3, hash 66d0ae6, HEAD~264
2021-07-03 07:30:52,040 DEBUG                  - depth 4, hash 4cca25d, HEAD~272
2021-07-03 07:30:52,044 INFO     The number of BIC candidates: 36
