2021-07-03 20:26:40,087 INFO     Search BICs for /tmp/Compress-5b/
2021-07-03 20:26:41,807 DEBUG                  - depth 1, hash 2ae5e28, HEAD~403
2021-07-03 20:26:41,812 DEBUG                  - depth 2, hash 838dcc1, HEAD~404
2021-07-03 20:26:41,816 DEBUG                  - depth 3, hash ab9ebfc, HEAD~408
2021-07-03 20:26:41,820 DEBUG                  - depth 4, hash 8822084, HEAD~500
2021-07-03 20:26:41,824 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java register 55:66
2021-07-03 20:26:41,847 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:41,852 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:42,163 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java <init> 60:62
2021-07-03 20:26:42,182 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:42,188 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java decode 88:94
2021-07-03 20:26:42,207 DEBUG                  - depth 0, hash 325f002, HEAD~95
2021-07-03 20:26:42,212 DEBUG                  - depth 1, hash b99befd, HEAD~99
2021-07-03 20:26:42,216 DEBUG                  - depth 2, hash 865686a, HEAD~102
2021-07-03 20:26:42,220 DEBUG                  - depth 3, hash 853176f, HEAD~341
2021-07-03 20:26:42,538 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java <clinit> 29:29
2021-07-03 20:26:42,558 DEBUG                  - depth 0, hash e190c40, HEAD~407
2021-07-03 20:26:42,563 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java <init> 35:37
2021-07-03 20:26:42,582 DEBUG                  - depth 0, hash e190c40, HEAD~407
2021-07-03 20:26:42,588 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java getHeaderId 51:53
2021-07-03 20:26:42,607 DEBUG                  - depth 0, hash e190c40, HEAD~407
2021-07-03 20:26:42,894 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java <clinit> 40:40
2021-07-03 20:26:42,913 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:42,918 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java <init> 42:43
2021-07-03 20:26:42,938 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:42,944 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java getHeaderId 71:73
2021-07-03 20:26:42,963 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:43,240 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java <clinit> 40:40
2021-07-03 20:26:43,260 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:43,265 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java <init> 42:43
2021-07-03 20:26:43,285 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:43,290 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java getHeaderId 70:72
2021-07-03 20:26:43,310 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:43,673 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java <init> 40:40
2021-07-03 20:26:43,697 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,702 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:43,707 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getExtraFields 206:212
2021-07-03 20:26:43,731 DEBUG                  - depth 0, hash 2ae5e28, HEAD~403
2021-07-03 20:26:43,736 DEBUG                  - depth 1, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,740 DEBUG                  - depth 2, hash 8822084, HEAD~500
2021-07-03 20:26:43,744 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getName 332:334
2021-07-03 20:26:43,768 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,774 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:43,778 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java mergeExtraFields 373:394
2021-07-03 20:26:43,801 DEBUG                  - depth 0, hash dfbdfee, HEAD~337
2021-07-03 20:26:43,806 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtra 295:297
2021-07-03 20:26:43,830 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,835 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:43,839 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtra 280:287
2021-07-03 20:26:43,863 DEBUG                  - depth 0, hash bcebf92, HEAD~53
2021-07-03 20:26:43,869 DEBUG                  - depth 1, hash dfbdfee, HEAD~337
2021-07-03 20:26:43,873 DEBUG                  - depth 2, hash 838dcc1, HEAD~404
2021-07-03 20:26:43,877 DEBUG                  - depth 3, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,881 DEBUG                  - depth 4, hash 8822084, HEAD~500
2021-07-03 20:26:43,885 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtraFields 194:200
2021-07-03 20:26:43,909 DEBUG                  - depth 0, hash 2ae5e28, HEAD~403
2021-07-03 20:26:43,914 DEBUG                  - depth 1, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,918 DEBUG                  - depth 2, hash 8822084, HEAD~500
2021-07-03 20:26:43,922 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setName 348:350
2021-07-03 20:26:43,946 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,952 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:43,956 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setPlatform 186:188
2021-07-03 20:26:43,980 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:43,985 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:44,361 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java <init> 61:61
2021-07-03 20:26:44,383 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:44,388 DEBUG                  - depth 1, hash 743d7c5, HEAD~402
2021-07-03 20:26:44,392 DEBUG                  - depth 2, hash ca16539, HEAD~429
2021-07-03 20:26:44,397 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java close 248:253
2021-07-03 20:26:44,417 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:44,423 DEBUG                  - depth 1, hash ca16539, HEAD~429
2021-07-03 20:26:44,427 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java closeEntry 294:326
2021-07-03 20:26:44,449 DEBUG                  - depth 0, hash 7ae0eec, HEAD~57
2021-07-03 20:26:44,455 DEBUG                  - depth 1, hash 008ca94, HEAD~258
2021-07-03 20:26:44,459 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java fill 328:335
2021-07-03 20:26:44,481 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:44,487 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java getNextEntry 187:189
2021-07-03 20:26:44,508 DEBUG                  - depth 0, hash a7049ab, HEAD~381
2021-07-03 20:26:44,513 DEBUG                  - depth 1, hash 463d6eb, HEAD~394
2021-07-03 20:26:44,517 DEBUG                  - depth 2, hash af2b66d, HEAD~395
2021-07-03 20:26:44,521 DEBUG                  - depth 3, hash ca16539, HEAD~429
2021-07-03 20:26:44,526 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java getNextZipEntry 107:185
2021-07-03 20:26:44,547 DEBUG                  - depth 0, hash f84dd36, HEAD~40
2021-07-03 20:26:44,552 DEBUG                  - depth 1, hash 958e1bc, HEAD~251
2021-07-03 20:26:44,556 DEBUG                  - depth 2, hash 008ca94, HEAD~258
2021-07-03 20:26:44,560 DEBUG                  - depth 3, hash a7049ab, HEAD~381
2021-07-03 20:26:44,564 DEBUG                  - depth 4, hash 463d6eb, HEAD~394
2021-07-03 20:26:44,569 DEBUG                  - depth 5, hash af2b66d, HEAD~395
2021-07-03 20:26:44,573 DEBUG                  - depth 6, hash fa8fea7, HEAD~398
2021-07-03 20:26:44,577 DEBUG                  - depth 7, hash ca16539, HEAD~429
2021-07-03 20:26:44,582 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java read 191:246
2021-07-03 20:26:44,602 DEBUG                  - depth 0, hash 4bce1fb, HEAD~127
2021-07-03 20:26:44,608 DEBUG                  - depth 1, hash 008ca94, HEAD~258
2021-07-03 20:26:44,612 DEBUG                  - depth 2, hash ca16539, HEAD~429
2021-07-03 20:26:44,616 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java readFully 337:345
2021-07-03 20:26:44,639 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:44,644 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java skip 255:270
2021-07-03 20:26:44,666 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:45,033 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 68
2021-07-03 20:26:45,053 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,059 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 70
2021-07-03 20:26:45,078 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,084 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 94
2021-07-03 20:26:45,103 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,108 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 96
2021-07-03 20:26:45,129 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,134 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 97
2021-07-03 20:26:45,154 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,159 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 98
2021-07-03 20:26:45,178 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,184 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 99
2021-07-03 20:26:45,203 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,209 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 100
2021-07-03 20:26:45,229 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,234 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 102
2021-07-03 20:26:45,254 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,259 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 126
2021-07-03 20:26:45,279 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,285 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 128
2021-07-03 20:26:45,305 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,310 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 129
2021-07-03 20:26:45,329 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,335 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 130
2021-07-03 20:26:45,354 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,360 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 131
2021-07-03 20:26:45,379 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,385 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 132
2021-07-03 20:26:45,405 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,410 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 163:167
2021-07-03 20:26:45,430 DEBUG                  - depth 0, hash 4e2380b, HEAD~370
2021-07-03 20:26:45,436 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java getZipEncoding 205:231
2021-07-03 20:26:45,456 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,461 DEBUG                  - depth 1, hash 4e2380b, HEAD~370
2021-07-03 20:26:45,466 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java isUTF8 237:244
2021-07-03 20:26:45,486 DEBUG                  - depth 0, hash 853176f, HEAD~341
2021-07-03 20:26:45,491 DEBUG                  - depth 1, hash 1cef965, HEAD~353
2021-07-03 20:26:45,495 DEBUG                  - depth 2, hash a96f1f2, HEAD~362
2021-07-03 20:26:45,499 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <init> 49:51
2021-07-03 20:26:45,519 DEBUG                  - depth 0, hash d6f3633, HEAD~236
2021-07-03 20:26:45,524 DEBUG                  - depth 1, hash 99870ef, HEAD~237
2021-07-03 20:26:45,528 DEBUG                  - depth 2, hash 853176f, HEAD~341
2021-07-03 20:26:45,852 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java <clinit> 46:46
2021-07-03 20:26:45,874 DEBUG                  - depth 0, hash 008ca94, HEAD~258
2021-07-03 20:26:45,880 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java <init> 55:57
2021-07-03 20:26:45,902 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:45,907 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:45,912 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java <init> 63:65
2021-07-03 20:26:45,934 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:45,940 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:45,944 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java <init> 72:74
2021-07-03 20:26:45,967 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:45,972 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:45,976 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java equals 134:139
2021-07-03 20:26:45,999 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,005 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:46,009 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java getBytes 97:104
2021-07-03 20:26:46,031 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,037 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java getValue 88:90
2021-07-03 20:26:46,059 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,065 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipLong.java getValue 112:118
2021-07-03 20:26:46,087 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,408 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipShort.java <init> 36:38
2021-07-03 20:26:46,431 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,436 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:46,440 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipShort.java getValue 94:98
2021-07-03 20:26:46,463 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,468 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:46,473 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipShort.java hashCode 125:127
2021-07-03 20:26:46,495 DEBUG                  - depth 0, hash ab9ebfc, HEAD~408
2021-07-03 20:26:46,501 DEBUG                  - depth 1, hash 8822084, HEAD~500
2021-07-03 20:26:46,830 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipUtil.java <clinit> 33:33
2021-07-03 20:26:46,850 DEBUG                  - depth 0, hash 41f4a20, HEAD~299
2021-07-03 20:26:46,856 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipUtil.java dosToJavaTime 98:109
2021-07-03 20:26:46,875 DEBUG                  - depth 0, hash 41f4a20, HEAD~299
2021-07-03 20:26:46,881 INFO     The number of BIC candidates: 29
