2021-07-03 07:35:40,998 INFO     Search BICs for /tmp/Cli-25b/
2021-07-03 07:35:41,539 DEBUG                  - depth 0, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,545 DEBUG                  - depth 1, hash 821b85f, HEAD~381
2021-07-03 07:35:41,549 DEBUG                  - depth 2, hash aae50c5, HEAD~426
2021-07-03 07:35:41,553 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java findWrapPos 866:910
2021-07-03 07:35:41,572 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,578 DEBUG                  - depth 1, hash a8a8ec0, HEAD~260
2021-07-03 07:35:41,582 DEBUG                  - depth 2, hash 9cb37e0, HEAD~270
2021-07-03 07:35:41,586 DEBUG                  - depth 3, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,590 DEBUG                  - depth 4, hash 821b85f, HEAD~381
2021-07-03 07:35:41,594 DEBUG                  - depth 5, hash aae50c5, HEAD~426
2021-07-03 07:35:41,598 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java getOptionComparator 302:305
2021-07-03 07:35:41,615 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,620 DEBUG                  - depth 1, hash df8f8e1, HEAD~105
2021-07-03 07:35:41,624 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printHelp 439:444
2021-07-03 07:35:41,644 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,649 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,653 DEBUG                  - depth 2, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,657 DEBUG                  - depth 3, hash 4c34483, HEAD~354
2021-07-03 07:35:41,661 DEBUG                  - depth 4, hash a021283, HEAD~374
2021-07-03 07:35:41,665 DEBUG                  - depth 5, hash 62670f5, HEAD~376
2021-07-03 07:35:41,670 DEBUG                  - depth 6, hash 821b85f, HEAD~381
2021-07-03 07:35:41,674 DEBUG                  - depth 7, hash c712732, HEAD~408
2021-07-03 07:35:41,678 DEBUG                  - depth 8, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:41,682 DEBUG                  - depth 9, hash 4cca25d, HEAD~423
2021-07-03 07:35:41,686 DEBUG                  - depth 10, hash aae50c5, HEAD~426
2021-07-03 07:35:41,690 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printHelp 466:495
2021-07-03 07:35:41,710 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,715 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,719 DEBUG                  - depth 2, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,723 DEBUG                  - depth 3, hash 4c34483, HEAD~354
2021-07-03 07:35:41,727 DEBUG                  - depth 4, hash a021283, HEAD~374
2021-07-03 07:35:41,731 DEBUG                  - depth 5, hash 62670f5, HEAD~376
2021-07-03 07:35:41,736 DEBUG                  - depth 6, hash 821b85f, HEAD~381
2021-07-03 07:35:41,740 DEBUG                  - depth 7, hash c712732, HEAD~408
2021-07-03 07:35:41,744 DEBUG                  - depth 8, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:41,748 DEBUG                  - depth 9, hash 4cca25d, HEAD~423
2021-07-03 07:35:41,752 DEBUG                  - depth 10, hash aae50c5, HEAD~426
2021-07-03 07:35:41,756 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printOptions 661:668
2021-07-03 07:35:41,776 DEBUG                  - depth 0, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,781 DEBUG                  - depth 1, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,785 DEBUG                  - depth 2, hash 4c34483, HEAD~354
2021-07-03 07:35:41,789 DEBUG                  - depth 3, hash a021283, HEAD~374
2021-07-03 07:35:41,793 DEBUG                  - depth 4, hash 62670f5, HEAD~376
2021-07-03 07:35:41,797 DEBUG                  - depth 5, hash 821b85f, HEAD~381
2021-07-03 07:35:41,802 DEBUG                  - depth 6, hash c712732, HEAD~408
2021-07-03 07:35:41,806 DEBUG                  - depth 7, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:41,810 DEBUG                  - depth 8, hash 4cca25d, HEAD~423
2021-07-03 07:35:41,814 DEBUG                  - depth 9, hash aae50c5, HEAD~426
2021-07-03 07:35:41,818 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printUsage 642:647
2021-07-03 07:35:41,838 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,843 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,848 DEBUG                  - depth 2, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,852 DEBUG                  - depth 3, hash 4c34483, HEAD~354
2021-07-03 07:35:41,856 DEBUG                  - depth 4, hash a021283, HEAD~374
2021-07-03 07:35:41,860 DEBUG                  - depth 5, hash 62670f5, HEAD~376
2021-07-03 07:35:41,864 DEBUG                  - depth 6, hash 821b85f, HEAD~381
2021-07-03 07:35:41,868 DEBUG                  - depth 7, hash c712732, HEAD~408
2021-07-03 07:35:41,872 DEBUG                  - depth 8, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:41,876 DEBUG                  - depth 9, hash 4cca25d, HEAD~423
2021-07-03 07:35:41,880 DEBUG                  - depth 10, hash aae50c5, HEAD~426
2021-07-03 07:35:41,885 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printWrapped 690:696
2021-07-03 07:35:41,904 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:41,910 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,914 DEBUG                  - depth 2, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,918 DEBUG                  - depth 3, hash 4c34483, HEAD~354
2021-07-03 07:35:41,922 DEBUG                  - depth 4, hash a021283, HEAD~374
2021-07-03 07:35:41,926 DEBUG                  - depth 5, hash 62670f5, HEAD~376
2021-07-03 07:35:41,930 DEBUG                  - depth 6, hash 821b85f, HEAD~381
2021-07-03 07:35:41,934 DEBUG                  - depth 7, hash c712732, HEAD~408
2021-07-03 07:35:41,939 DEBUG                  - depth 8, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:41,943 DEBUG                  - depth 9, hash 4cca25d, HEAD~423
2021-07-03 07:35:41,947 DEBUG                  - depth 10, hash aae50c5, HEAD~426
2021-07-03 07:35:41,951 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java printWrapped 677:680
2021-07-03 07:35:41,971 DEBUG                  - depth 0, hash 9b2b803, HEAD~343
2021-07-03 07:35:41,976 DEBUG                  - depth 1, hash 6bcbf15, HEAD~349
2021-07-03 07:35:41,980 DEBUG                  - depth 2, hash 4c34483, HEAD~354
2021-07-03 07:35:41,984 DEBUG                  - depth 3, hash a021283, HEAD~374
2021-07-03 07:35:41,988 DEBUG                  - depth 4, hash 62670f5, HEAD~376
2021-07-03 07:35:41,993 DEBUG                  - depth 5, hash 821b85f, HEAD~381
2021-07-03 07:35:41,997 DEBUG                  - depth 6, hash c712732, HEAD~408
2021-07-03 07:35:42,001 DEBUG                  - depth 7, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:42,005 DEBUG                  - depth 8, hash 4cca25d, HEAD~423
2021-07-03 07:35:42,009 DEBUG                  - depth 9, hash aae50c5, HEAD~426
2021-07-03 07:35:42,013 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java renderOptions 714:796
2021-07-03 07:35:42,033 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,038 DEBUG                  - depth 1, hash df8f8e1, HEAD~105
2021-07-03 07:35:42,042 DEBUG                  - depth 2, hash 8f95e4a, HEAD~317
2021-07-03 07:35:42,047 DEBUG                  - depth 3, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,051 DEBUG                  - depth 4, hash 6bcbf15, HEAD~349
2021-07-03 07:35:42,055 DEBUG                  - depth 5, hash 4c34483, HEAD~354
2021-07-03 07:35:42,059 DEBUG                  - depth 6, hash a021283, HEAD~374
2021-07-03 07:35:42,063 DEBUG                  - depth 7, hash 62670f5, HEAD~376
2021-07-03 07:35:42,067 DEBUG                  - depth 8, hash 821b85f, HEAD~381
2021-07-03 07:35:42,071 DEBUG                  - depth 9, hash c712732, HEAD~408
2021-07-03 07:35:42,075 DEBUG                  - depth 10, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:42,080 DEBUG                  - depth 11, hash 4cca25d, HEAD~423
2021-07-03 07:35:42,084 DEBUG                  - depth 12, hash aae50c5, HEAD~426
2021-07-03 07:35:42,088 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java renderWrappedText 809:851
2021-07-03 07:35:42,109 DEBUG                  - depth 0, hash 02dd7c2, HEAD~0
2021-07-03 07:35:42,114 DEBUG                  - depth 1, hash ac6e754, HEAD~1
2021-07-03 07:35:42,118 DEBUG                  - depth 2, hash 84234a6, HEAD~3
2021-07-03 07:35:42,122 DEBUG                  - depth 3, hash a3e7162, HEAD~7
2021-07-03 07:35:42,126 DEBUG                  - depth 4, hash d1121d3, HEAD~8
2021-07-03 07:35:42,130 DEBUG                  - depth 5, hash 2ddaae1, HEAD~9
2021-07-03 07:35:42,134 DEBUG                  - depth 6, hash 880a9f6, HEAD~27
2021-07-03 07:35:42,139 DEBUG                  - depth 7, hash 4f40737, HEAD~108
2021-07-03 07:35:42,143 DEBUG                  - depth 8, hash a8a8ec0, HEAD~260
2021-07-03 07:35:42,147 DEBUG                  - depth 9, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,151 DEBUG                  - depth 10, hash 6bcbf15, HEAD~349
2021-07-03 07:35:42,155 DEBUG                  - depth 11, hash 4c34483, HEAD~354
2021-07-03 07:35:42,159 DEBUG                  - depth 12, hash a021283, HEAD~374
2021-07-03 07:35:42,163 DEBUG                  - depth 13, hash 62670f5, HEAD~376
2021-07-03 07:35:42,167 DEBUG                  - depth 14, hash 821b85f, HEAD~381
2021-07-03 07:35:42,172 DEBUG                  - depth 15, hash c712732, HEAD~408
2021-07-03 07:35:42,176 DEBUG                  - depth 16, hash 4dcbfa6, HEAD~410
2021-07-03 07:35:42,180 DEBUG                  - depth 17, hash 4cca25d, HEAD~423
2021-07-03 07:35:42,184 DEBUG                  - depth 18, hash aae50c5, HEAD~426
2021-07-03 07:35:42,188 DEBUG    [line range] org/apache/commons/cli/HelpFormatter.java rtrim 938:953
2021-07-03 07:35:42,207 DEBUG                  - depth 0, hash 9cb37e0, HEAD~270
2021-07-03 07:35:42,212 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,217 DEBUG                  - depth 2, hash 821b85f, HEAD~381
2021-07-03 07:35:42,221 DEBUG                  - depth 3, hash aae50c5, HEAD~426
2021-07-03 07:35:42,225 DEBUG    [single line]   org/apache/commons/cli/HelpFormatter.java <init> 962
2021-07-03 07:35:42,244 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,249 DEBUG                  - depth 1, hash 8f95e4a, HEAD~317
2021-07-03 07:35:42,254 DEBUG                  - depth 2, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,258 DEBUG                  - depth 3, hash 821b85f, HEAD~381
2021-07-03 07:35:42,262 DEBUG                  - depth 4, hash aae50c5, HEAD~426
2021-07-03 07:35:42,619 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 56:56
2021-07-03 07:35:42,637 DEBUG                  - depth 0, hash beb276c, HEAD~348
2021-07-03 07:35:42,643 DEBUG                  - depth 1, hash 62670f5, HEAD~376
2021-07-03 07:35:42,647 DEBUG    [line range] org/apache/commons/cli/Option.java getDescription 264:267
2021-07-03 07:35:42,666 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,672 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,676 DEBUG                  - depth 2, hash aae50c5, HEAD~426
2021-07-03 07:35:42,680 DEBUG    [line range] org/apache/commons/cli/Option.java getKey 154:163
2021-07-03 07:35:42,698 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,703 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,708 DEBUG                  - depth 2, hash 347bbeb, HEAD~352
2021-07-03 07:35:42,712 DEBUG    [line range] org/apache/commons/cli/Option.java getLongOpt 205:208
2021-07-03 07:35:42,731 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,737 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,741 DEBUG                  - depth 2, hash aae50c5, HEAD~426
2021-07-03 07:35:42,745 DEBUG    [line range] org/apache/commons/cli/Option.java getOpt 175:178
2021-07-03 07:35:42,764 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,770 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,774 DEBUG                  - depth 2, hash 4cca25d, HEAD~423
2021-07-03 07:35:42,778 DEBUG                  - depth 3, hash aae50c5, HEAD~426
2021-07-03 07:35:42,782 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 254:257
2021-07-03 07:35:42,802 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,807 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,811 DEBUG                  - depth 2, hash 16b91ad, HEAD~399
2021-07-03 07:35:42,816 DEBUG                  - depth 3, hash aae50c5, HEAD~426
2021-07-03 07:35:42,820 DEBUG    [line range] org/apache/commons/cli/Option.java hasLongOpt 244:247
2021-07-03 07:35:42,839 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,845 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,849 DEBUG                  - depth 2, hash aae50c5, HEAD~426
2021-07-03 07:35:42,853 DEBUG    [line range] org/apache/commons/cli/Option.java isRequired 285:288
2021-07-03 07:35:42,873 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:42,878 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:42,882 DEBUG                  - depth 2, hash 5470bca, HEAD~347
2021-07-03 07:35:42,887 DEBUG                  - depth 3, hash 347bbeb, HEAD~352
2021-07-03 07:35:42,891 DEBUG                  - depth 4, hash 43a3545, HEAD~370
2021-07-03 07:35:42,895 DEBUG                  - depth 5, hash 62670f5, HEAD~376
2021-07-03 07:35:42,899 DEBUG                  - depth 6, hash 04490af, HEAD~391
2021-07-03 07:35:42,903 DEBUG                  - depth 7, hash 1060ee7, HEAD~397
2021-07-03 07:35:42,907 DEBUG                  - depth 8, hash 16b91ad, HEAD~399
2021-07-03 07:35:42,912 DEBUG                  - depth 9, hash 7f90b98, HEAD~402
2021-07-03 07:35:42,916 DEBUG                  - depth 10, hash aae50c5, HEAD~426
2021-07-03 07:35:43,216 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 97:100
2021-07-03 07:35:43,231 DEBUG                  - depth 0, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,237 DEBUG                  - depth 1, hash 347bbeb, HEAD~352
2021-07-03 07:35:43,241 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 86:89
2021-07-03 07:35:43,256 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:43,261 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,266 DEBUG                  - depth 2, hash 347bbeb, HEAD~352
2021-07-03 07:35:43,270 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 45:77
2021-07-03 07:35:43,285 DEBUG                  - depth 0, hash 8f8639f, HEAD~64
2021-07-03 07:35:43,290 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,295 DEBUG                  - depth 2, hash 347bbeb, HEAD~352
2021-07-03 07:35:43,621 DEBUG    [single line]   org/apache/commons/cli/Options.java <init> 46
2021-07-03 07:35:43,639 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:43,644 DEBUG                  - depth 1, hash 3fc3de9, HEAD~110
2021-07-03 07:35:43,648 DEBUG                  - depth 2, hash 4cca25d, HEAD~423
2021-07-03 07:35:43,653 DEBUG                  - depth 3, hash aae50c5, HEAD~426
2021-07-03 07:35:43,657 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 51:51
2021-07-03 07:35:43,674 DEBUG                  - depth 0, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,680 DEBUG                  - depth 1, hash aae50c5, HEAD~426
2021-07-03 07:35:43,684 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 129:134
2021-07-03 07:35:43,702 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:43,707 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,711 DEBUG                  - depth 2, hash fbc0bd0, HEAD~401
2021-07-03 07:35:43,716 DEBUG                  - depth 3, hash 4cca25d, HEAD~423
2021-07-03 07:35:43,720 DEBUG                  - depth 4, hash aae50c5, HEAD~426
2021-07-03 07:35:43,724 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 142:165
2021-07-03 07:35:43,741 DEBUG                  - depth 0, hash 147df44, HEAD~48
2021-07-03 07:35:43,747 DEBUG                  - depth 1, hash 500e99f, HEAD~339
2021-07-03 07:35:43,751 DEBUG                  - depth 2, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,755 DEBUG                  - depth 3, hash 5470bca, HEAD~347
2021-07-03 07:35:43,759 DEBUG                  - depth 4, hash 347bbeb, HEAD~352
2021-07-03 07:35:43,764 DEBUG                  - depth 5, hash d30f12f, HEAD~385
2021-07-03 07:35:43,768 DEBUG                  - depth 6, hash 5e98762, HEAD~412
2021-07-03 07:35:43,772 DEBUG                  - depth 7, hash 929f397, HEAD~413
2021-07-03 07:35:43,776 DEBUG                  - depth 8, hash aae50c5, HEAD~426
2021-07-03 07:35:43,780 DEBUG    [line range] org/apache/commons/cli/Options.java helpOptions 182:185
2021-07-03 07:35:43,798 DEBUG                  - depth 0, hash 05e7cd0, HEAD~81
2021-07-03 07:35:43,803 DEBUG                  - depth 1, hash 9b2b803, HEAD~343
2021-07-03 07:35:43,808 DEBUG                  - depth 2, hash 3b8e3de, HEAD~353
2021-07-03 07:35:43,812 DEBUG                  - depth 3, hash 62670f5, HEAD~376
2021-07-03 07:35:43,816 DEBUG                  - depth 4, hash 5c427dd, HEAD~383
2021-07-03 07:35:43,820 DEBUG                  - depth 5, hash 5e98762, HEAD~412
2021-07-03 07:35:43,824 DEBUG                  - depth 6, hash 66d0ae6, HEAD~415
2021-07-03 07:35:43,829 DEBUG                  - depth 7, hash aae50c5, HEAD~426
2021-07-03 07:35:43,833 INFO     The number of BIC candidates: 43
