2021-07-03 07:39:54,217 INFO     Search BICs for /tmp/Cli-38b/
2021-07-03 07:39:54,731 DEBUG                  - depth 2, hash 5aa47b7, HEAD~803
2021-07-03 07:39:54,735 DEBUG                  - depth 3, hash 4cca25d, HEAD~826
2021-07-03 07:39:54,740 DEBUG                  - depth 4, hash aae50c5, HEAD~829
2021-07-03 07:39:54,744 DEBUG    [line range] org/apache/commons/cli/CommandLine.java getOptionValues 168:181
2021-07-03 07:39:54,775 DEBUG                  - depth 0, hash a1b5d44, HEAD~181
2021-07-03 07:39:54,780 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:54,784 DEBUG                  - depth 2, hash 20dfc60, HEAD~383
2021-07-03 07:39:54,788 DEBUG                  - depth 3, hash b0e1b80, HEAD~550
2021-07-03 07:39:54,792 DEBUG                  - depth 4, hash a8a8ec0, HEAD~663
2021-07-03 07:39:54,796 DEBUG                  - depth 5, hash 9b2b803, HEAD~746
2021-07-03 07:39:54,801 DEBUG                  - depth 6, hash 347bbeb, HEAD~755
2021-07-03 07:39:54,805 DEBUG                  - depth 7, hash 0c281fb, HEAD~758
2021-07-03 07:39:54,809 DEBUG                  - depth 8, hash 83b7ceb, HEAD~797
2021-07-03 07:39:54,813 DEBUG                  - depth 9, hash f9df518, HEAD~798
2021-07-03 07:39:54,817 DEBUG                  - depth 10, hash 5aa47b7, HEAD~803
2021-07-03 07:39:54,821 DEBUG                  - depth 11, hash 4cca25d, HEAD~826
2021-07-03 07:39:54,825 DEBUG                  - depth 12, hash aae50c5, HEAD~829
2021-07-03 07:39:54,830 DEBUG    [line range] org/apache/commons/cli/CommandLine.java hasOption 65:68
2021-07-03 07:39:54,860 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:54,866 DEBUG                  - depth 1, hash b0e1b80, HEAD~550
2021-07-03 07:39:54,870 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:54,874 DEBUG                  - depth 3, hash 4cca25d, HEAD~826
2021-07-03 07:39:54,878 DEBUG                  - depth 4, hash aae50c5, HEAD~829
2021-07-03 07:39:54,882 DEBUG    [line range] org/apache/commons/cli/CommandLine.java resolveOption 189:206
2021-07-03 07:39:54,912 DEBUG                  - depth 0, hash 39e1da9, HEAD~180
2021-07-03 07:39:54,918 DEBUG                  - depth 1, hash a1b5d44, HEAD~181
2021-07-03 07:39:54,922 DEBUG                  - depth 2, hash 147df44, HEAD~347
2021-07-03 07:39:54,926 DEBUG                  - depth 3, hash b0e1b80, HEAD~550
2021-07-03 07:39:54,930 DEBUG                  - depth 4, hash 9b2b803, HEAD~746
2021-07-03 07:39:54,934 DEBUG                  - depth 5, hash 347bbeb, HEAD~755
2021-07-03 07:39:54,938 DEBUG                  - depth 6, hash 0c281fb, HEAD~758
2021-07-03 07:39:54,942 DEBUG                  - depth 7, hash 83b7ceb, HEAD~797
2021-07-03 07:39:54,947 DEBUG                  - depth 8, hash f9df518, HEAD~798
2021-07-03 07:39:54,951 DEBUG                  - depth 9, hash 5aa47b7, HEAD~803
2021-07-03 07:39:54,955 DEBUG                  - depth 10, hash 4cca25d, HEAD~826
2021-07-03 07:39:54,959 DEBUG                  - depth 11, hash aae50c5, HEAD~829
2021-07-03 07:39:55,354 DEBUG    [single line]   org/apache/commons/cli/DefaultParser.java <init> 31
2021-07-03 07:39:55,376 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:55,382 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java checkRequiredArgs 207:213
2021-07-03 07:39:55,404 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:55,409 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java checkRequiredOptions 194:201
2021-07-03 07:39:55,431 DEBUG                  - depth 0, hash 1041870, HEAD~158
2021-07-03 07:39:55,437 DEBUG                  - depth 1, hash 5b098de, HEAD~169
2021-07-03 07:39:55,441 DEBUG                  - depth 2, hash f436985, HEAD~232
2021-07-03 07:39:55,445 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java getLongPrefix 574:591
2021-07-03 07:39:55,467 DEBUG                  - depth 0, hash 5b098de, HEAD~169
2021-07-03 07:39:55,473 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,477 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java handleOption 604:623
2021-07-03 07:39:55,499 DEBUG                  - depth 0, hash 89f274e, HEAD~134
2021-07-03 07:39:55,504 DEBUG                  - depth 1, hash 5b098de, HEAD~169
2021-07-03 07:39:55,509 DEBUG                  - depth 2, hash a1b5d44, HEAD~181
2021-07-03 07:39:55,513 DEBUG                  - depth 3, hash f436985, HEAD~232
2021-07-03 07:39:55,517 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java handleProperties 140:185
2021-07-03 07:39:55,539 DEBUG                  - depth 0, hash ea85e69, HEAD~136
2021-07-03 07:39:55,545 DEBUG                  - depth 1, hash 5b098de, HEAD~169
2021-07-03 07:39:55,549 DEBUG                  - depth 2, hash 324b7f9, HEAD~203
2021-07-03 07:39:55,553 DEBUG                  - depth 3, hash 5560a08, HEAD~204
2021-07-03 07:39:55,557 DEBUG                  - depth 4, hash a2cf820, HEAD~215
2021-07-03 07:39:55,561 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java handleShortAndLongOption 477:567
2021-07-03 07:39:55,584 DEBUG                  - depth 0, hash 5b098de, HEAD~169
2021-07-03 07:39:55,589 DEBUG                  - depth 1, hash a1b5d44, HEAD~181
2021-07-03 07:39:55,593 DEBUG                  - depth 2, hash f436985, HEAD~232
2021-07-03 07:39:55,597 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java handleToken 221:254
2021-07-03 07:39:55,620 DEBUG                  - depth 0, hash 5b098de, HEAD~169
2021-07-03 07:39:55,625 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,629 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java isArgument 261:264
2021-07-03 07:39:55,652 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:55,657 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java isLongOption 318:340
2021-07-03 07:39:55,680 DEBUG                  - depth 0, hash 5b098de, HEAD~169
2021-07-03 07:39:55,685 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,689 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java isOption 289:292
2021-07-03 07:39:55,712 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:55,717 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java isShortOption 299:311
2021-07-03 07:39:55,740 DEBUG                  - depth 0, hash 1bf9e6c, HEAD~1
2021-07-03 07:39:55,745 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,749 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java parse 58:61
2021-07-03 07:39:55,772 DEBUG                  - depth 0, hash a2cf820, HEAD~215
2021-07-03 07:39:55,777 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,781 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java parse 74:77
2021-07-03 07:39:55,804 DEBUG                  - depth 0, hash a2cf820, HEAD~215
2021-07-03 07:39:55,809 DEBUG                  - depth 1, hash f436985, HEAD~232
2021-07-03 07:39:55,813 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java parse 99:133
2021-07-03 07:39:55,835 DEBUG                  - depth 0, hash ea85e69, HEAD~136
2021-07-03 07:39:55,841 DEBUG                  - depth 1, hash 5b098de, HEAD~169
2021-07-03 07:39:55,845 DEBUG                  - depth 2, hash a1b5d44, HEAD~181
2021-07-03 07:39:55,849 DEBUG                  - depth 3, hash a2cf820, HEAD~215
2021-07-03 07:39:55,853 DEBUG                  - depth 4, hash f436985, HEAD~232
2021-07-03 07:39:55,858 DEBUG    [line range] org/apache/commons/cli/DefaultParser.java updateRequiredOptions 630:649
2021-07-03 07:39:55,880 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:56,312 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 72:72
2021-07-03 07:39:56,345 DEBUG                  - depth 0, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,351 DEBUG                  - depth 1, hash 04490af, HEAD~794
2021-07-03 07:39:56,355 DEBUG                  - depth 2, hash 16b91ad, HEAD~802
2021-07-03 07:39:56,359 DEBUG                  - depth 3, hash aae50c5, HEAD~829
2021-07-03 07:39:56,363 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 88:99
2021-07-03 07:39:56,386 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:56,391 DEBUG    [single line]   org/apache/commons/cli/Option.java <init> 42
2021-07-03 07:39:56,424 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:56,430 DEBUG                  - depth 1, hash 1b0a32d, HEAD~454
2021-07-03 07:39:56,434 DEBUG                  - depth 2, hash 1545ae4, HEAD~503
2021-07-03 07:39:56,438 DEBUG                  - depth 3, hash 8576b53, HEAD~591
2021-07-03 07:39:56,442 DEBUG                  - depth 4, hash f9df518, HEAD~798
2021-07-03 07:39:56,446 DEBUG                  - depth 5, hash aae50c5, HEAD~829
2021-07-03 07:39:56,451 DEBUG    [line range] org/apache/commons/cli/Option.java acceptsArg 728:731
2021-07-03 07:39:56,478 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:56,483 DEBUG    [line range] org/apache/commons/cli/Option.java add 504:513
2021-07-03 07:39:56,516 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:56,523 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:56,527 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,531 DEBUG                  - depth 3, hash 5470bca, HEAD~750
2021-07-03 07:39:56,535 DEBUG                  - depth 4, hash f9df518, HEAD~798
2021-07-03 07:39:56,539 DEBUG                  - depth 5, hash 16b91ad, HEAD~802
2021-07-03 07:39:56,543 DEBUG                  - depth 6, hash aae50c5, HEAD~829
2021-07-03 07:39:56,548 DEBUG    [line range] org/apache/commons/cli/Option.java addValueForProcessing 440:447
2021-07-03 07:39:56,580 DEBUG                  - depth 0, hash ce5ebdf, HEAD~70
2021-07-03 07:39:56,586 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:56,590 DEBUG                  - depth 2, hash 9774480, HEAD~500
2021-07-03 07:39:56,594 DEBUG                  - depth 3, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,598 DEBUG                  - depth 4, hash 7e6dedb, HEAD~749
2021-07-03 07:39:56,602 DEBUG                  - depth 5, hash 5470bca, HEAD~750
2021-07-03 07:39:56,607 DEBUG                  - depth 6, hash f9df518, HEAD~798
2021-07-03 07:39:56,611 DEBUG                  - depth 7, hash 1060ee7, HEAD~800
2021-07-03 07:39:56,615 DEBUG                  - depth 8, hash 16b91ad, HEAD~802
2021-07-03 07:39:56,619 DEBUG                  - depth 9, hash aae50c5, HEAD~829
2021-07-03 07:39:56,623 DEBUG    [line range] org/apache/commons/cli/Option.java builder 773:776
2021-07-03 07:39:56,645 DEBUG                  - depth 0, hash faa6455, HEAD~84
2021-07-03 07:39:56,651 DEBUG    [line range] org/apache/commons/cli/Option.java clone 680:693
2021-07-03 07:39:56,680 DEBUG                  - depth 0, hash 445ddaa, HEAD~116
2021-07-03 07:39:56,686 DEBUG                  - depth 1, hash 89f274e, HEAD~134
2021-07-03 07:39:56,690 DEBUG                  - depth 2, hash a1b5d44, HEAD~181
2021-07-03 07:39:56,694 DEBUG                  - depth 3, hash 147df44, HEAD~347
2021-07-03 07:39:56,698 DEBUG                  - depth 4, hash 4cf1b71, HEAD~498
2021-07-03 07:39:56,702 DEBUG                  - depth 5, hash 1545ae4, HEAD~503
2021-07-03 07:39:56,707 DEBUG    [line range] org/apache/commons/cli/Option.java equals 632:657
2021-07-03 07:39:56,736 DEBUG                  - depth 0, hash 445ddaa, HEAD~116
2021-07-03 07:39:56,742 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:56,746 DEBUG                  - depth 2, hash b0e1b80, HEAD~550
2021-07-03 07:39:56,750 DEBUG    [line range] org/apache/commons/cli/Option.java getKey 177:181
2021-07-03 07:39:56,782 DEBUG                  - depth 0, hash ce5ebdf, HEAD~70
2021-07-03 07:39:56,787 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:56,791 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,795 DEBUG                  - depth 3, hash 347bbeb, HEAD~755
2021-07-03 07:39:56,800 DEBUG    [line range] org/apache/commons/cli/Option.java getOpt 193:196
2021-07-03 07:39:56,833 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:56,838 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,842 DEBUG                  - depth 2, hash 4cca25d, HEAD~826
2021-07-03 07:39:56,847 DEBUG                  - depth 3, hash aae50c5, HEAD~829
2021-07-03 07:39:56,851 DEBUG    [line range] org/apache/commons/cli/Option.java getValuesList 577:580
2021-07-03 07:39:56,883 DEBUG                  - depth 0, hash a1b5d44, HEAD~181
2021-07-03 07:39:56,888 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:56,893 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,897 DEBUG                  - depth 3, hash f9df518, HEAD~798
2021-07-03 07:39:56,901 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 288:291
2021-07-03 07:39:56,934 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:56,939 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,944 DEBUG                  - depth 2, hash 16b91ad, HEAD~802
2021-07-03 07:39:56,948 DEBUG                  - depth 3, hash aae50c5, HEAD~829
2021-07-03 07:39:56,952 DEBUG    [line range] org/apache/commons/cli/Option.java hasLongOpt 278:281
2021-07-03 07:39:56,984 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:56,990 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:56,994 DEBUG                  - depth 2, hash aae50c5, HEAD~829
2021-07-03 07:39:56,998 DEBUG    [line range] org/apache/commons/cli/Option.java hasValueSeparator 411:414
2021-07-03 07:39:57,032 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:57,037 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,041 DEBUG                  - depth 2, hash 5470bca, HEAD~750
2021-07-03 07:39:57,046 DEBUG                  - depth 3, hash 347bbeb, HEAD~755
2021-07-03 07:39:57,050 DEBUG                  - depth 4, hash 43a3545, HEAD~773
2021-07-03 07:39:57,054 DEBUG                  - depth 5, hash 62670f5, HEAD~779
2021-07-03 07:39:57,058 DEBUG                  - depth 6, hash 04490af, HEAD~794
2021-07-03 07:39:57,062 DEBUG                  - depth 7, hash 1060ee7, HEAD~800
2021-07-03 07:39:57,066 DEBUG                  - depth 8, hash 16b91ad, HEAD~802
2021-07-03 07:39:57,071 DEBUG                  - depth 9, hash 7f90b98, HEAD~805
2021-07-03 07:39:57,075 DEBUG                  - depth 10, hash aae50c5, HEAD~829
2021-07-03 07:39:57,079 DEBUG    [line range] org/apache/commons/cli/Option.java isRequired 319:322
2021-07-03 07:39:57,111 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:57,117 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,121 DEBUG                  - depth 2, hash 5470bca, HEAD~750
2021-07-03 07:39:57,125 DEBUG                  - depth 3, hash 347bbeb, HEAD~755
2021-07-03 07:39:57,129 DEBUG                  - depth 4, hash 43a3545, HEAD~773
2021-07-03 07:39:57,134 DEBUG                  - depth 5, hash 62670f5, HEAD~779
2021-07-03 07:39:57,138 DEBUG                  - depth 6, hash 04490af, HEAD~794
2021-07-03 07:39:57,142 DEBUG                  - depth 7, hash 1060ee7, HEAD~800
2021-07-03 07:39:57,146 DEBUG                  - depth 8, hash 16b91ad, HEAD~802
2021-07-03 07:39:57,150 DEBUG                  - depth 9, hash 7f90b98, HEAD~805
2021-07-03 07:39:57,154 DEBUG                  - depth 10, hash aae50c5, HEAD~829
2021-07-03 07:39:57,159 DEBUG    [line range] org/apache/commons/cli/Option.java processValue 460:493
2021-07-03 07:39:57,192 DEBUG                  - depth 0, hash 6b87d29, HEAD~37
2021-07-03 07:39:57,197 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:57,201 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,206 DEBUG                  - depth 3, hash 5470bca, HEAD~750
2021-07-03 07:39:57,210 DEBUG                  - depth 4, hash f9df518, HEAD~798
2021-07-03 07:39:57,214 DEBUG                  - depth 5, hash 16b91ad, HEAD~802
2021-07-03 07:39:57,218 DEBUG                  - depth 6, hash aae50c5, HEAD~829
2021-07-03 07:39:57,222 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 813:813
2021-07-03 07:39:57,245 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:57,251 DEBUG    [single line]   org/apache/commons/cli/Option.java <init> 792
2021-07-03 07:39:57,273 DEBUG                  - depth 0, hash faa6455, HEAD~84
2021-07-03 07:39:57,279 DEBUG                  - depth 1, hash df52eee, HEAD~96
2021-07-03 07:39:57,283 DEBUG    [line range] org/apache/commons/cli/Option.java argName 840:844
2021-07-03 07:39:57,306 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:57,311 DEBUG    [line range] org/apache/commons/cli/Option.java build 1006:1013
2021-07-03 07:39:57,334 DEBUG                  - depth 0, hash faa6455, HEAD~84
2021-07-03 07:39:57,339 DEBUG                  - depth 1, hash df52eee, HEAD~96
2021-07-03 07:39:57,344 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 971:974
2021-07-03 07:39:57,366 DEBUG                  - depth 0, hash 639e070, HEAD~83
2021-07-03 07:39:57,371 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 982:987
2021-07-03 07:39:57,394 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:57,399 DEBUG    [line range] org/apache/commons/cli/Option.java numberOfArgs 876:880
2021-07-03 07:39:57,422 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:57,427 DEBUG    [line range] org/apache/commons/cli/Option.java optionalArg 889:893
2021-07-03 07:39:57,450 DEBUG                  - depth 0, hash df52eee, HEAD~96
2021-07-03 07:39:57,741 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 95:98
2021-07-03 07:39:57,768 DEBUG                  - depth 0, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,773 DEBUG                  - depth 1, hash 347bbeb, HEAD~755
2021-07-03 07:39:57,778 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 84:87
2021-07-03 07:39:57,803 DEBUG                  - depth 0, hash d36b987, HEAD~206
2021-07-03 07:39:57,809 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:57,813 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,817 DEBUG                  - depth 3, hash 347bbeb, HEAD~755
2021-07-03 07:39:57,822 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 45:76
2021-07-03 07:39:57,848 DEBUG                  - depth 0, hash b1ffe27, HEAD~69
2021-07-03 07:39:57,854 DEBUG                  - depth 1, hash 29fefd2, HEAD~142
2021-07-03 07:39:57,858 DEBUG                  - depth 2, hash a1b5d44, HEAD~181
2021-07-03 07:39:57,862 DEBUG                  - depth 3, hash d36b987, HEAD~206
2021-07-03 07:39:57,867 DEBUG                  - depth 4, hash 8f8639f, HEAD~372
2021-07-03 07:39:57,871 DEBUG                  - depth 5, hash 9b2b803, HEAD~746
2021-07-03 07:39:57,875 DEBUG                  - depth 6, hash 347bbeb, HEAD~755
2021-07-03 07:39:58,212 DEBUG    [single line]   org/apache/commons/cli/Options.java <init> 43
2021-07-03 07:39:58,244 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:58,250 DEBUG                  - depth 1, hash 3fc3de9, HEAD~453
2021-07-03 07:39:58,254 DEBUG                  - depth 2, hash 4cca25d, HEAD~826
2021-07-03 07:39:58,258 DEBUG                  - depth 3, hash aae50c5, HEAD~829
2021-07-03 07:39:58,263 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 49:49
2021-07-03 07:39:58,295 DEBUG                  - depth 0, hash 78e9b51, HEAD~54
2021-07-03 07:39:58,300 DEBUG                  - depth 1, hash a955324, HEAD~178
2021-07-03 07:39:58,305 DEBUG                  - depth 2, hash a1b5d44, HEAD~181
2021-07-03 07:39:58,309 DEBUG                  - depth 3, hash 9b2b803, HEAD~746
2021-07-03 07:39:58,313 DEBUG                  - depth 4, hash aae50c5, HEAD~829
2021-07-03 07:39:58,317 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 190:213
2021-07-03 07:39:58,349 DEBUG                  - depth 0, hash 147df44, HEAD~347
2021-07-03 07:39:58,355 DEBUG                  - depth 1, hash 500e99f, HEAD~742
2021-07-03 07:39:58,359 DEBUG                  - depth 2, hash 9b2b803, HEAD~746
2021-07-03 07:39:58,363 DEBUG                  - depth 3, hash 5470bca, HEAD~750
2021-07-03 07:39:58,367 DEBUG                  - depth 4, hash 347bbeb, HEAD~755
2021-07-03 07:39:58,372 DEBUG                  - depth 5, hash d30f12f, HEAD~788
2021-07-03 07:39:58,376 DEBUG                  - depth 6, hash 5e98762, HEAD~815
2021-07-03 07:39:58,380 DEBUG                  - depth 7, hash 929f397, HEAD~816
2021-07-03 07:39:58,384 DEBUG                  - depth 8, hash aae50c5, HEAD~829
2021-07-03 07:39:58,389 DEBUG    [line range] org/apache/commons/cli/Options.java getMatchingOptions 274:295
2021-07-03 07:39:58,416 DEBUG                  - depth 0, hash e985bf5, HEAD~20
2021-07-03 07:39:58,421 DEBUG                  - depth 1, hash 085a153, HEAD~22
2021-07-03 07:39:58,426 DEBUG                  - depth 2, hash 39e1da9, HEAD~180
2021-07-03 07:39:58,430 DEBUG                  - depth 3, hash a1b5d44, HEAD~181
2021-07-03 07:39:58,434 DEBUG                  - depth 4, hash e366a69, HEAD~253
2021-07-03 07:39:58,438 DEBUG    [line range] org/apache/commons/cli/Options.java getOption 255:265
2021-07-03 07:39:58,470 DEBUG                  - depth 0, hash a1b5d44, HEAD~181
2021-07-03 07:39:58,476 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:58,480 DEBUG                  - depth 2, hash 347bbeb, HEAD~755
2021-07-03 07:39:58,484 DEBUG                  - depth 3, hash f9df518, HEAD~798
2021-07-03 07:39:58,489 DEBUG                  - depth 4, hash 4cca25d, HEAD~826
2021-07-03 07:39:58,493 DEBUG                  - depth 5, hash aae50c5, HEAD~829
2021-07-03 07:39:58,497 DEBUG    [line range] org/apache/commons/cli/Options.java getOptionGroup 344:347
2021-07-03 07:39:58,528 DEBUG                  - depth 0, hash a1b5d44, HEAD~181
2021-07-03 07:39:58,534 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:58,538 DEBUG                  - depth 2, hash 347bbeb, HEAD~755
2021-07-03 07:39:58,542 DEBUG                  - depth 3, hash f9df518, HEAD~798
2021-07-03 07:39:58,547 DEBUG                  - depth 4, hash 66d0ae6, HEAD~818
2021-07-03 07:39:58,551 DEBUG    [line range] org/apache/commons/cli/Options.java getOptionGroups 94:97
2021-07-03 07:39:58,580 DEBUG                  - depth 0, hash a1b5d44, HEAD~181
2021-07-03 07:39:58,586 DEBUG                  - depth 1, hash 05e7cd0, HEAD~394
2021-07-03 07:39:58,590 DEBUG                  - depth 2, hash 8f95e4a, HEAD~720
2021-07-03 07:39:58,594 DEBUG    [line range] org/apache/commons/cli/Options.java getRequiredOptions 240:243
2021-07-03 07:39:58,626 DEBUG                  - depth 0, hash 9ed70ef, HEAD~93
2021-07-03 07:39:58,631 DEBUG                  - depth 1, hash 9b2b803, HEAD~746
2021-07-03 07:39:58,635 DEBUG                  - depth 2, hash d30f12f, HEAD~788
2021-07-03 07:39:58,640 DEBUG                  - depth 3, hash f9df518, HEAD~798
2021-07-03 07:39:58,644 DEBUG                  - depth 4, hash 66d0ae6, HEAD~818
2021-07-03 07:39:58,648 DEBUG    [line range] org/apache/commons/cli/Options.java hasShortOption 331:336
2021-07-03 07:39:58,676 DEBUG                  - depth 0, hash f436985, HEAD~232
2021-07-03 07:39:58,956 DEBUG    [line range] org/apache/commons/cli/Util.java stripLeadingAndTrailingQuotes 62:71
2021-07-03 07:39:58,981 DEBUG                  - depth 0, hash 20002f7, HEAD~214
2021-07-03 07:39:58,987 DEBUG                  - depth 1, hash 147df44, HEAD~347
2021-07-03 07:39:58,991 DEBUG                  - depth 2, hash c0d5c79, HEAD~739
2021-07-03 07:39:58,996 DEBUG    [line range] org/apache/commons/cli/Util.java stripLeadingHyphens 35:51
2021-07-03 07:39:59,021 DEBUG                  - depth 0, hash 147df44, HEAD~347
