2021-07-03 07:31:45,640 INFO     Search BICs for /tmp/Cli-9b/
2021-07-03 07:31:46,836 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:46,842 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:46,846 DEBUG    [line range] org/apache/commons/cli/Option.java getLongOpt 210:213
2021-07-03 07:31:46,862 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:46,867 DEBUG                  - depth 1, hash aae50c5, HEAD~319
2021-07-03 07:31:46,871 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 259:262
2021-07-03 07:31:46,888 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:46,893 DEBUG                  - depth 1, hash 16b91ad, HEAD~292
2021-07-03 07:31:46,897 DEBUG                  - depth 2, hash aae50c5, HEAD~319
2021-07-03 07:31:46,901 DEBUG    [line range] org/apache/commons/cli/Option.java hasLongOpt 249:252
2021-07-03 07:31:46,917 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:46,923 DEBUG                  - depth 1, hash aae50c5, HEAD~319
2021-07-03 07:31:46,927 DEBUG    [line range] org/apache/commons/cli/Option.java hashCode 628:634
2021-07-03 07:31:46,940 DEBUG                  - depth 0, hash b0e1b80, HEAD~57
2021-07-03 07:31:46,945 DEBUG    [line range] org/apache/commons/cli/Option.java isRequired 289:292
2021-07-03 07:31:46,962 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:46,967 DEBUG                  - depth 1, hash 5470bca, HEAD~240
2021-07-03 07:31:46,971 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:46,975 DEBUG                  - depth 3, hash 43a3545, HEAD~263
2021-07-03 07:31:46,980 DEBUG                  - depth 4, hash 62670f5, HEAD~269
2021-07-03 07:31:46,984 DEBUG                  - depth 5, hash 04490af, HEAD~284
2021-07-03 07:31:46,988 DEBUG                  - depth 6, hash 1060ee7, HEAD~290
2021-07-03 07:31:46,992 DEBUG                  - depth 7, hash 16b91ad, HEAD~292
2021-07-03 07:31:46,996 DEBUG                  - depth 8, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,000 DEBUG                  - depth 9, hash aae50c5, HEAD~319
2021-07-03 07:31:47,004 DEBUG    [line range] org/apache/commons/cli/Option.java setArgName 309:312
2021-07-03 07:31:47,021 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,026 DEBUG                  - depth 1, hash 5470bca, HEAD~240
2021-07-03 07:31:47,030 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:47,034 DEBUG                  - depth 3, hash 43a3545, HEAD~263
2021-07-03 07:31:47,038 DEBUG                  - depth 4, hash 62670f5, HEAD~269
2021-07-03 07:31:47,042 DEBUG                  - depth 5, hash 04490af, HEAD~284
2021-07-03 07:31:47,047 DEBUG                  - depth 6, hash 1060ee7, HEAD~290
2021-07-03 07:31:47,051 DEBUG                  - depth 7, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,055 DEBUG                  - depth 8, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,059 DEBUG                  - depth 9, hash aae50c5, HEAD~319
2021-07-03 07:31:47,063 DEBUG    [line range] org/apache/commons/cli/Option.java setArgs 352:355
2021-07-03 07:31:47,080 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,085 DEBUG                  - depth 1, hash 5470bca, HEAD~240
2021-07-03 07:31:47,089 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:47,093 DEBUG                  - depth 3, hash 43a3545, HEAD~263
2021-07-03 07:31:47,097 DEBUG                  - depth 4, hash 62670f5, HEAD~269
2021-07-03 07:31:47,101 DEBUG                  - depth 5, hash 04490af, HEAD~284
2021-07-03 07:31:47,105 DEBUG                  - depth 6, hash 1060ee7, HEAD~290
2021-07-03 07:31:47,109 DEBUG                  - depth 7, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,113 DEBUG                  - depth 8, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,117 DEBUG                  - depth 9, hash aae50c5, HEAD~319
2021-07-03 07:31:47,122 DEBUG    [line range] org/apache/commons/cli/Option.java setLongOpt 220:223
2021-07-03 07:31:47,137 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,143 DEBUG                  - depth 1, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,147 DEBUG    [line range] org/apache/commons/cli/Option.java setOptionalArg 231:234
2021-07-03 07:31:47,162 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,167 DEBUG                  - depth 1, hash b1efd86, HEAD~272
2021-07-03 07:31:47,171 DEBUG                  - depth 2, hash 4fbf597, HEAD~286
2021-07-03 07:31:47,176 DEBUG    [line range] org/apache/commons/cli/Option.java setRequired 299:302
2021-07-03 07:31:47,192 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,197 DEBUG                  - depth 1, hash 5470bca, HEAD~240
2021-07-03 07:31:47,202 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:47,206 DEBUG                  - depth 3, hash 43a3545, HEAD~263
2021-07-03 07:31:47,210 DEBUG                  - depth 4, hash 62670f5, HEAD~269
2021-07-03 07:31:47,214 DEBUG                  - depth 5, hash 04490af, HEAD~284
2021-07-03 07:31:47,218 DEBUG                  - depth 6, hash 1060ee7, HEAD~290
2021-07-03 07:31:47,222 DEBUG                  - depth 7, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,226 DEBUG                  - depth 8, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,230 DEBUG                  - depth 9, hash aae50c5, HEAD~319
2021-07-03 07:31:47,235 DEBUG    [line range] org/apache/commons/cli/Option.java setType 200:203
2021-07-03 07:31:47,250 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,255 DEBUG                  - depth 1, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,260 DEBUG    [line range] org/apache/commons/cli/Option.java setValueSeparator 363:366
2021-07-03 07:31:47,276 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,281 DEBUG                  - depth 1, hash 5470bca, HEAD~240
2021-07-03 07:31:47,285 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:47,289 DEBUG                  - depth 3, hash 43a3545, HEAD~263
2021-07-03 07:31:47,293 DEBUG                  - depth 4, hash 62670f5, HEAD~269
2021-07-03 07:31:47,297 DEBUG                  - depth 5, hash 04490af, HEAD~284
2021-07-03 07:31:47,301 DEBUG                  - depth 6, hash 1060ee7, HEAD~290
2021-07-03 07:31:47,305 DEBUG                  - depth 7, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,310 DEBUG                  - depth 8, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,314 DEBUG                  - depth 9, hash aae50c5, HEAD~319
2021-07-03 07:31:47,643 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <clinit> 44:44
2021-07-03 07:31:47,657 DEBUG                  - depth 0, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,663 DEBUG                  - depth 1, hash fbc0bd0, HEAD~294
2021-07-03 07:31:47,667 DEBUG                  - depth 2, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,671 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <init> 61:64
2021-07-03 07:31:47,685 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,690 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,694 DEBUG                  - depth 2, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,698 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java create 316:320
2021-07-03 07:31:47,712 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,718 DEBUG                  - depth 1, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,722 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java create 350:372
2021-07-03 07:31:47,736 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,741 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,745 DEBUG                  - depth 2, hash 62670f5, HEAD~269
2021-07-03 07:31:47,750 DEBUG                  - depth 3, hash 4fbf597, HEAD~286
2021-07-03 07:31:47,754 DEBUG                  - depth 4, hash 1060ee7, HEAD~290
2021-07-03 07:31:47,758 DEBUG                  - depth 5, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,762 DEBUG                  - depth 6, hash fbc0bd0, HEAD~294
2021-07-03 07:31:47,766 DEBUG                  - depth 7, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,770 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java hasArg 102:107
2021-07-03 07:31:47,784 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,790 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,794 DEBUG                  - depth 2, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,798 DEBUG                  - depth 3, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,802 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java isRequired 142:147
2021-07-03 07:31:47,816 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,821 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,825 DEBUG                  - depth 2, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,829 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java reset 69:82
2021-07-03 07:31:47,843 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,849 DEBUG                  - depth 1, hash beb276c, HEAD~241
2021-07-03 07:31:47,853 DEBUG                  - depth 2, hash 62670f5, HEAD~269
2021-07-03 07:31:47,857 DEBUG                  - depth 3, hash 79d5a46, HEAD~275
2021-07-03 07:31:47,861 DEBUG                  - depth 4, hash 16b91ad, HEAD~292
2021-07-03 07:31:47,865 DEBUG                  - depth 5, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,869 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java withDescription 300:305
2021-07-03 07:31:47,883 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,889 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,893 DEBUG                  - depth 2, hash 7f90b98, HEAD~295
2021-07-03 07:31:47,897 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java withLongOpt 90:95
2021-07-03 07:31:47,911 DEBUG                  - depth 0, hash a8a8ec0, HEAD~153
2021-07-03 07:31:47,916 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:47,920 DEBUG                  - depth 2, hash 7f90b98, HEAD~295
2021-07-03 07:31:48,242 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 97:100
2021-07-03 07:31:48,254 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,260 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,264 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 86:89
2021-07-03 07:31:48,276 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,281 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,286 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 41:77
2021-07-03 07:31:48,298 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,303 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,631 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 49:49
2021-07-03 07:31:48,646 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,651 DEBUG                  - depth 1, hash aae50c5, HEAD~319
2021-07-03 07:31:48,656 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 133:139
2021-07-03 07:31:48,671 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,676 DEBUG                  - depth 1, hash fbc0bd0, HEAD~294
2021-07-03 07:31:48,680 DEBUG                  - depth 2, hash 4cca25d, HEAD~316
2021-07-03 07:31:48,684 DEBUG                  - depth 3, hash aae50c5, HEAD~319
2021-07-03 07:31:48,689 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 147:169
2021-07-03 07:31:48,703 DEBUG                  - depth 0, hash 500e99f, HEAD~232
2021-07-03 07:31:48,709 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,713 DEBUG                  - depth 2, hash 5470bca, HEAD~240
2021-07-03 07:31:48,717 DEBUG                  - depth 3, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,721 DEBUG                  - depth 4, hash d30f12f, HEAD~278
2021-07-03 07:31:48,725 DEBUG                  - depth 5, hash 5e98762, HEAD~305
2021-07-03 07:31:48,730 DEBUG                  - depth 6, hash 929f397, HEAD~306
2021-07-03 07:31:48,734 DEBUG                  - depth 7, hash aae50c5, HEAD~319
2021-07-03 07:31:48,738 DEBUG    [line range] org/apache/commons/cli/Options.java getOption 224:234
2021-07-03 07:31:48,753 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,758 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,762 DEBUG                  - depth 2, hash f9df518, HEAD~288
2021-07-03 07:31:48,766 DEBUG                  - depth 3, hash 4cca25d, HEAD~316
2021-07-03 07:31:48,771 DEBUG                  - depth 4, hash aae50c5, HEAD~319
2021-07-03 07:31:48,775 DEBUG    [line range] org/apache/commons/cli/Options.java getOptionGroup 259:262
2021-07-03 07:31:48,789 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,795 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,799 DEBUG                  - depth 2, hash f9df518, HEAD~288
2021-07-03 07:31:48,803 DEBUG                  - depth 3, hash 66d0ae6, HEAD~308
2021-07-03 07:31:48,807 DEBUG    [line range] org/apache/commons/cli/Options.java getRequiredOptions 213:216
2021-07-03 07:31:48,821 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,826 DEBUG                  - depth 1, hash d30f12f, HEAD~278
2021-07-03 07:31:48,831 DEBUG                  - depth 2, hash f9df518, HEAD~288
2021-07-03 07:31:48,835 DEBUG                  - depth 3, hash 66d0ae6, HEAD~308
2021-07-03 07:31:48,839 DEBUG    [line range] org/apache/commons/cli/Options.java hasOption 244:249
2021-07-03 07:31:48,854 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,859 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:48,863 DEBUG                  - depth 2, hash 745d1a5, HEAD~282
2021-07-03 07:31:48,867 DEBUG                  - depth 3, hash f9df518, HEAD~288
2021-07-03 07:31:48,872 DEBUG                  - depth 4, hash e56f1e1, HEAD~314
2021-07-03 07:31:48,876 DEBUG                  - depth 5, hash 4cca25d, HEAD~316
2021-07-03 07:31:48,880 DEBUG                  - depth 6, hash aae50c5, HEAD~319
2021-07-03 07:31:48,884 DEBUG    [line range] org/apache/commons/cli/Options.java helpOptions 186:205
2021-07-03 07:31:48,899 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:48,904 DEBUG                  - depth 1, hash 3b8e3de, HEAD~246
2021-07-03 07:31:48,909 DEBUG                  - depth 2, hash 62670f5, HEAD~269
2021-07-03 07:31:48,913 DEBUG                  - depth 3, hash 5c427dd, HEAD~276
2021-07-03 07:31:48,917 DEBUG                  - depth 4, hash 5e98762, HEAD~305
2021-07-03 07:31:48,921 DEBUG                  - depth 5, hash 66d0ae6, HEAD~308
2021-07-03 07:31:48,925 DEBUG                  - depth 6, hash aae50c5, HEAD~319
2021-07-03 07:31:49,206 DEBUG    [line range] org/apache/commons/cli/ParseException.java <init> 33:36
2021-07-03 07:31:49,219 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,224 DEBUG                  - depth 1, hash 745d1a5, HEAD~282
2021-07-03 07:31:49,228 DEBUG                  - depth 2, hash aae50c5, HEAD~319
2021-07-03 07:31:49,572 DEBUG    [single line]   org/apache/commons/cli/Parser.java <init> 33
2021-07-03 07:31:49,586 DEBUG                  - depth 0, hash dde6993, HEAD~283
2021-07-03 07:31:49,591 DEBUG    [line range] org/apache/commons/cli/Parser.java checkRequiredOptions 303:324
2021-07-03 07:31:49,605 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,611 DEBUG                  - depth 1, hash f789594, HEAD~43
2021-07-03 07:31:49,615 DEBUG                  - depth 2, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,619 DEBUG                  - depth 3, hash d30f12f, HEAD~278
2021-07-03 07:31:49,623 DEBUG                  - depth 4, hash 745d1a5, HEAD~282
2021-07-03 07:31:49,627 DEBUG                  - depth 5, hash dde6993, HEAD~283
2021-07-03 07:31:49,632 DEBUG    [line range] org/apache/commons/cli/Parser.java getOptions 49:51
2021-07-03 07:31:49,644 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,649 DEBUG    [line range] org/apache/commons/cli/Parser.java getRequiredOptions 53:55
2021-07-03 07:31:49,661 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,666 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 82:86
2021-07-03 07:31:49,680 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,686 DEBUG                  - depth 1, hash 347bbeb, HEAD~245
2021-07-03 07:31:49,690 DEBUG                  - depth 2, hash d30f12f, HEAD~278
2021-07-03 07:31:49,694 DEBUG                  - depth 3, hash dde6993, HEAD~283
2021-07-03 07:31:49,698 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 144:241
2021-07-03 07:31:49,713 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,718 DEBUG                  - depth 1, hash c155ceb, HEAD~55
2021-07-03 07:31:49,722 DEBUG                  - depth 2, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,726 DEBUG                  - depth 3, hash 347bbeb, HEAD~245
2021-07-03 07:31:49,731 DEBUG                  - depth 4, hash d30f12f, HEAD~278
2021-07-03 07:31:49,735 DEBUG                  - depth 5, hash fc0723b, HEAD~279
2021-07-03 07:31:49,739 DEBUG                  - depth 6, hash dde6993, HEAD~283
2021-07-03 07:31:49,743 DEBUG    [line range] org/apache/commons/cli/Parser.java processOption 384:429
2021-07-03 07:31:49,757 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,763 DEBUG                  - depth 1, hash a8a8ec0, HEAD~153
2021-07-03 07:31:49,767 DEBUG                  - depth 2, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,771 DEBUG                  - depth 3, hash 347bbeb, HEAD~245
2021-07-03 07:31:49,775 DEBUG                  - depth 4, hash 436ef8b, HEAD~261
2021-07-03 07:31:49,779 DEBUG                  - depth 5, hash c08f738, HEAD~271
2021-07-03 07:31:49,783 DEBUG                  - depth 6, hash dde6993, HEAD~283
2021-07-03 07:31:49,788 DEBUG    [line range] org/apache/commons/cli/Parser.java processProperties 249:294
2021-07-03 07:31:49,801 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:49,807 DEBUG                  - depth 1, hash 9774480, HEAD~19
2021-07-03 07:31:49,811 DEBUG                  - depth 2, hash 1314233, HEAD~164
2021-07-03 07:31:49,815 DEBUG                  - depth 3, hash 9b2b803, HEAD~236
2021-07-03 07:31:49,819 DEBUG                  - depth 4, hash be7dfa5, HEAD~238
2021-07-03 07:31:49,823 DEBUG                  - depth 5, hash 347bbeb, HEAD~245
2021-07-03 07:31:49,827 DEBUG    [line range] org/apache/commons/cli/Parser.java setOptions 44:47
2021-07-03 07:31:49,840 DEBUG                  - depth 0, hash 298804b, HEAD~0
2021-07-03 07:31:50,191 DEBUG    [single line]   org/apache/commons/cli/PosixParser.java <init> 31
2021-07-03 07:31:50,205 DEBUG                  - depth 0, hash dde6993, HEAD~283
2021-07-03 07:31:50,210 DEBUG                  - depth 1, hash 4cca25d, HEAD~316
2021-07-03 07:31:50,215 DEBUG    [line range] org/apache/commons/cli/PosixParser.java <init> 34:34
2021-07-03 07:31:50,228 DEBUG                  - depth 0, hash dde6993, HEAD~283
2021-07-03 07:31:50,234 DEBUG                  - depth 1, hash 66d0ae6, HEAD~308
2021-07-03 07:31:50,238 DEBUG    [line range] org/apache/commons/cli/PosixParser.java flatten 95:164
2021-07-03 07:31:50,253 DEBUG                  - depth 0, hash b599e12, HEAD~47
2021-07-03 07:31:50,258 DEBUG                  - depth 1, hash 2ff9573, HEAD~56
2021-07-03 07:31:50,262 DEBUG                  - depth 2, hash 45c0174, HEAD~168
2021-07-03 07:31:50,266 DEBUG                  - depth 3, hash 9b2b803, HEAD~236
2021-07-03 07:31:50,271 DEBUG                  - depth 4, hash f1a32a5, HEAD~277
2021-07-03 07:31:50,275 DEBUG                  - depth 5, hash dde6993, HEAD~283
2021-07-03 07:31:50,279 DEBUG                  - depth 6, hash 4fbf597, HEAD~286
2021-07-03 07:31:50,283 DEBUG                  - depth 7, hash f9df518, HEAD~288
2021-07-03 07:31:50,287 DEBUG                  - depth 8, hash 1060ee7, HEAD~290
2021-07-03 07:31:50,292 DEBUG                  - depth 9, hash 16b91ad, HEAD~292
2021-07-03 07:31:50,296 DEBUG                  - depth 10, hash 66d0ae6, HEAD~308
2021-07-03 07:31:50,300 DEBUG                  - depth 11, hash 08a1eab, HEAD~313
2021-07-03 07:31:50,304 DEBUG                  - depth 12, hash 4cca25d, HEAD~316
2021-07-03 07:31:50,309 DEBUG    [line range] org/apache/commons/cli/PosixParser.java gobble 171:180
2021-07-03 07:31:50,323 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:50,328 DEBUG                  - depth 1, hash dde6993, HEAD~283
2021-07-03 07:31:50,332 DEBUG                  - depth 2, hash 4fbf597, HEAD~286
2021-07-03 07:31:50,337 DEBUG                  - depth 3, hash f9df518, HEAD~288
2021-07-03 07:31:50,341 DEBUG                  - depth 4, hash 66d0ae6, HEAD~308
2021-07-03 07:31:50,345 DEBUG                  - depth 5, hash 4cca25d, HEAD~316
2021-07-03 07:31:50,349 DEBUG    [line range] org/apache/commons/cli/PosixParser.java init 50:55
2021-07-03 07:31:50,363 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:50,368 DEBUG                  - depth 1, hash dde6993, HEAD~283
2021-07-03 07:31:50,373 DEBUG                  - depth 2, hash f9df518, HEAD~288
2021-07-03 07:31:50,377 DEBUG                  - depth 3, hash 66d0ae6, HEAD~308
2021-07-03 07:31:50,381 DEBUG                  - depth 4, hash 4cca25d, HEAD~316
2021-07-03 07:31:50,385 DEBUG    [line range] org/apache/commons/cli/PosixParser.java processOptionToken 240:251
2021-07-03 07:31:50,400 DEBUG                  - depth 0, hash 9b2b803, HEAD~236
2021-07-03 07:31:50,405 DEBUG                  - depth 1, hash 745d1a5, HEAD~282
2021-07-03 07:31:50,410 DEBUG                  - depth 2, hash dde6993, HEAD~283
2021-07-03 07:31:50,414 DEBUG                  - depth 3, hash 16b91ad, HEAD~292
2021-07-03 07:31:50,418 DEBUG                  - depth 4, hash 66d0ae6, HEAD~308
2021-07-03 07:31:50,422 DEBUG                  - depth 5, hash 4cca25d, HEAD~316
2021-07-03 07:31:50,712 DEBUG    [line range] org/apache/commons/cli/Util.java stripLeadingHyphens 34:49
2021-07-03 07:31:50,724 DEBUG                  - depth 0, hash 3880640, HEAD~38
2021-07-03 07:31:50,730 DEBUG                  - depth 1, hash 9b2b803, HEAD~236
2021-07-03 07:31:50,734 DEBUG                  - depth 2, hash 347bbeb, HEAD~245
2021-07-03 07:31:50,738 INFO     The number of BIC candidates: 48
