2021-07-03 20:52:19,381 INFO     Search BICs for /tmp/Csv-13b/
2021-07-03 20:52:20,078 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getNullString 630:632
2021-07-03 20:52:20,119 DEBUG                  - depth 0, hash 5a0894f, HEAD~400
2021-07-03 20:52:20,124 DEBUG                  - depth 1, hash 75b9a4b, HEAD~440
2021-07-03 20:52:20,128 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getRecordSeparator 657:659
2021-07-03 20:52:20,172 DEBUG                  - depth 0, hash 60cc83a, HEAD~441
2021-07-03 20:52:20,177 DEBUG                  - depth 1, hash db11c04, HEAD~531
2021-07-03 20:52:20,181 DEBUG                  - depth 2, hash 6a34b82, HEAD~541
2021-07-03 20:52:20,185 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 328:330
2021-07-03 20:52:20,237 DEBUG                  - depth 0, hash 9631efe, HEAD~330
2021-07-03 20:52:20,242 DEBUG                  - depth 1, hash 60cc83a, HEAD~441
2021-07-03 20:52:20,246 DEBUG                  - depth 2, hash 6a34b82, HEAD~541
2021-07-03 20:52:20,250 DEBUG                  - depth 3, hash 73ec29f, HEAD~547
2021-07-03 20:52:20,254 DEBUG                  - depth 4, hash 53f15f4, HEAD~587
2021-07-03 20:52:20,258 DEBUG                  - depth 5, hash 6e57364, HEAD~592
2021-07-03 20:52:20,262 DEBUG                  - depth 6, hash 0030e1a, HEAD~593
2021-07-03 20:52:20,266 DEBUG                  - depth 7, hash 53fd86d, HEAD~640
2021-07-03 20:52:20,270 DEBUG                  - depth 8, hash 6ab9b46, HEAD~649
2021-07-03 20:52:20,274 DEBUG                  - depth 9, hash 67bbc35, HEAD~652
2021-07-03 20:52:20,278 DEBUG                  - depth 10, hash 6c1b0fa, HEAD~667
2021-07-03 20:52:20,282 DEBUG                  - depth 11, hash 93fc1f9, HEAD~669
2021-07-03 20:52:20,286 DEBUG                  - depth 12, hash bf06bed, HEAD~672
2021-07-03 20:52:20,290 DEBUG                  - depth 13, hash 38741a4, HEAD~757
2021-07-03 20:52:20,294 DEBUG                  - depth 14, hash c9dedff, HEAD~792
2021-07-03 20:52:20,298 DEBUG                  - depth 15, hash aee6c50, HEAD~798
2021-07-03 20:52:20,302 DEBUG                  - depth 16, hash bbb2da1, HEAD~807
2021-07-03 20:52:20,306 DEBUG                  - depth 17, hash 740a1b6, HEAD~823
2021-07-03 20:52:20,311 DEBUG                  - depth 18, hash 194e21c, HEAD~841
2021-07-03 20:52:20,315 DEBUG                  - depth 19, hash 70337be, HEAD~862
2021-07-03 20:52:20,319 DEBUG                  - depth 20, hash cb99634, HEAD~872
2021-07-03 20:52:20,323 DEBUG                  - depth 21, hash 42476f4, HEAD~873
2021-07-03 20:52:20,327 DEBUG                  - depth 22, hash 43b777b, HEAD~878
2021-07-03 20:52:20,331 DEBUG                  - depth 23, hash 1166ca6, HEAD~884
2021-07-03 20:52:20,335 DEBUG                  - depth 24, hash 02b2146, HEAD~896
2021-07-03 20:52:20,339 DEBUG                  - depth 25, hash eac54a2, HEAD~989
2021-07-03 20:52:20,343 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 340:342
2021-07-03 20:52:20,380 DEBUG                  - depth 0, hash 9631efe, HEAD~330
2021-07-03 20:52:20,385 DEBUG                  - depth 1, hash 15b4e3f, HEAD~331
2021-07-03 20:52:20,389 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java toStringArray 436:446
2021-07-03 20:52:20,421 DEBUG                  - depth 0, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,427 DEBUG                  - depth 1, hash a4f7371, HEAD~121
2021-07-03 20:52:20,431 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 812:856
2021-07-03 20:52:20,471 DEBUG                  - depth 0, hash 722d696, HEAD~72
2021-07-03 20:52:20,476 DEBUG                  - depth 1, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,480 DEBUG                  - depth 2, hash 67d150a, HEAD~147
2021-07-03 20:52:20,484 DEBUG                  - depth 3, hash f9a3162, HEAD~148
2021-07-03 20:52:20,488 DEBUG                  - depth 4, hash a72c71f, HEAD~149
2021-07-03 20:52:20,493 DEBUG                  - depth 5, hash bb54feb, HEAD~166
2021-07-03 20:52:20,497 DEBUG                  - depth 6, hash 4117bb4, HEAD~180
2021-07-03 20:52:20,501 DEBUG                  - depth 7, hash 43560d9, HEAD~181
2021-07-03 20:52:20,505 DEBUG                  - depth 8, hash 3cd5067, HEAD~185
2021-07-03 20:52:20,509 DEBUG                  - depth 9, hash 35d101c, HEAD~214
2021-07-03 20:52:20,513 DEBUG                  - depth 10, hash fcc0d15, HEAD~366
2021-07-03 20:52:20,517 DEBUG                  - depth 11, hash f881372, HEAD~378
2021-07-03 20:52:20,521 DEBUG                  - depth 12, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,526 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1066:1068
2021-07-03 20:52:20,557 DEBUG                  - depth 0, hash fe514da, HEAD~124
2021-07-03 20:52:20,563 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1078:1082
2021-07-03 20:52:20,602 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:20,608 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:20,612 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,616 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:20,620 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:20,624 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:20,628 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:20,632 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:20,636 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:20,640 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:20,644 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:20,648 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,653 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 902:909
2021-07-03 20:52:20,692 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:20,697 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:20,701 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,705 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:20,709 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:20,713 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:20,718 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:20,722 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:20,726 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:20,730 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:20,734 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:20,738 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,742 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 920:922
2021-07-03 20:52:20,780 DEBUG                  - depth 0, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,786 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 933:940
2021-07-03 20:52:20,826 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:20,831 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:20,835 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,839 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:20,844 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:20,848 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:20,852 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:20,856 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:20,860 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:20,864 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:20,868 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:20,872 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,877 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 1103:1107
2021-07-03 20:52:20,916 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:20,921 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:20,925 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:20,929 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:20,934 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:20,938 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:20,942 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:20,946 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:20,950 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:20,954 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:20,958 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:20,963 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:20,967 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1116:1118
2021-07-03 20:52:20,998 DEBUG                  - depth 0, hash fe514da, HEAD~124
2021-07-03 20:52:21,004 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1128:1132
2021-07-03 20:52:21,044 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:21,049 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:21,053 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:21,057 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:21,062 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:21,066 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:21,070 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:21,074 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:21,078 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:21,082 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:21,086 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:21,090 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:21,094 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuote 1202:1209
2021-07-03 20:52:21,134 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:21,139 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:21,143 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:21,147 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:21,151 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:21,155 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:21,159 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:21,163 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:21,168 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:21,172 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:21,176 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:21,180 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:21,184 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1238:1240
2021-07-03 20:52:21,222 DEBUG                  - depth 0, hash 75f39a8, HEAD~388
2021-07-03 20:52:21,228 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1257:1261
2021-07-03 20:52:21,267 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:21,273 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:21,277 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:21,281 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:21,285 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:21,289 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:21,293 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:21,297 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:21,302 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:21,306 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:21,310 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:21,314 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:21,610 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:52:21,639 DEBUG                  - depth 0, hash e5a7b27, HEAD~528
2021-07-03 20:52:21,645 DEBUG                  - depth 1, hash 56ca585, HEAD~642
2021-07-03 20:52:21,904 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 24
2021-07-03 20:52:21,933 DEBUG                  - depth 0, hash a72c71f, HEAD~149
2021-07-03 20:52:21,938 DEBUG                  - depth 1, hash e693d87, HEAD~600
2021-07-03 20:52:21,943 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 29
2021-07-03 20:52:21,971 DEBUG                  - depth 0, hash e693d87, HEAD~600
2021-07-03 20:52:21,976 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 35
2021-07-03 20:52:22,005 DEBUG                  - depth 0, hash e693d87, HEAD~600
2021-07-03 20:52:22,011 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 40
2021-07-03 20:52:22,040 DEBUG                  - depth 0, hash e693d87, HEAD~600
2021-07-03 20:52:22,045 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 46
2021-07-03 20:52:22,074 DEBUG                  - depth 0, hash e693d87, HEAD~600
2021-07-03 20:52:22,350 DEBUG    [line range] org/apache/commons/csv/Assertions.java notNull 33:37
2021-07-03 20:52:22,379 DEBUG                  - depth 0, hash 5941149, HEAD~271
2021-07-03 20:52:22,384 DEBUG                  - depth 1, hash 724c88d, HEAD~312
2021-07-03 20:52:22,388 DEBUG                  - depth 2, hash a2fef00, HEAD~314
2021-07-03 20:52:22,393 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getDelimiter 549:551
2021-07-03 20:52:22,437 DEBUG                  - depth 0, hash 60cc83a, HEAD~441
2021-07-03 20:52:22,442 DEBUG                  - depth 1, hash 759596a, HEAD~452
2021-07-03 20:52:22,447 DEBUG                  - depth 2, hash d10442b, HEAD~462
2021-07-03 20:52:22,451 DEBUG                  - depth 3, hash df08aca, HEAD~470
2021-07-03 20:52:22,455 DEBUG                  - depth 4, hash 6a34b82, HEAD~541
2021-07-03 20:52:22,459 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getHeader 567:569
2021-07-03 20:52:22,504 DEBUG                  - depth 0, hash 390800f, HEAD~381
2021-07-03 20:52:22,510 DEBUG                  - depth 1, hash 60cc83a, HEAD~441
2021-07-03 20:52:22,514 DEBUG                  - depth 2, hash 961cce2, HEAD~506
2021-07-03 20:52:22,518 DEBUG                  - depth 3, hash 6a34b82, HEAD~541
2021-07-03 20:52:22,522 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getHeaderComments 576:578
2021-07-03 20:52:22,555 DEBUG                  - depth 0, hash a4f7371, HEAD~121
2021-07-03 20:52:22,560 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteCharacter 639:641
2021-07-03 20:52:22,604 DEBUG                  - depth 0, hash f9a3162, HEAD~148
2021-07-03 20:52:22,610 DEBUG                  - depth 1, hash 60cc83a, HEAD~441
2021-07-03 20:52:22,614 DEBUG                  - depth 2, hash 961cce2, HEAD~506
2021-07-03 20:52:22,618 DEBUG                  - depth 3, hash 6a34b82, HEAD~541
2021-07-03 20:52:22,622 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteMode 648:650
2021-07-03 20:52:22,667 DEBUG                  - depth 0, hash a72c71f, HEAD~149
2021-07-03 20:52:22,672 DEBUG                  - depth 1, hash 60cc83a, HEAD~441
2021-07-03 20:52:22,676 DEBUG                  - depth 2, hash 6a34b82, HEAD~541
2021-07-03 20:52:22,680 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isQuoteCharacterSet 724:726
2021-07-03 20:52:22,724 DEBUG                  - depth 0, hash f9a3162, HEAD~148
2021-07-03 20:52:22,730 DEBUG                  - depth 1, hash 60cc83a, HEAD~441
2021-07-03 20:52:22,734 DEBUG                  - depth 2, hash 6a34b82, HEAD~541
2021-07-03 20:52:22,738 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withNullString 1174:1178
2021-07-03 20:52:22,777 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:22,783 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:22,787 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:22,791 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:22,795 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:22,800 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:22,804 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:22,808 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:22,812 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:22,816 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:22,821 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:22,825 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:22,829 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuote 1189:1191
2021-07-03 20:52:22,867 DEBUG                  - depth 0, hash f9a3162, HEAD~148
2021-07-03 20:52:22,873 DEBUG                  - depth 1, hash 75f39a8, HEAD~388
2021-07-03 20:52:22,877 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteMode 1219:1223
2021-07-03 20:52:22,916 DEBUG                  - depth 0, hash d54b339, HEAD~16
2021-07-03 20:52:22,922 DEBUG                  - depth 1, hash 65883aa, HEAD~63
2021-07-03 20:52:22,926 DEBUG                  - depth 2, hash 4471e9d, HEAD~77
2021-07-03 20:52:22,930 DEBUG                  - depth 3, hash a4f7371, HEAD~121
2021-07-03 20:52:22,934 DEBUG                  - depth 4, hash 67d150a, HEAD~147
2021-07-03 20:52:22,939 DEBUG                  - depth 5, hash f9a3162, HEAD~148
2021-07-03 20:52:22,943 DEBUG                  - depth 6, hash a72c71f, HEAD~149
2021-07-03 20:52:22,947 DEBUG                  - depth 7, hash aa0762d, HEAD~151
2021-07-03 20:52:22,951 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~200
2021-07-03 20:52:22,955 DEBUG                  - depth 9, hash 99c3819, HEAD~204
2021-07-03 20:52:22,960 DEBUG                  - depth 10, hash 97d3457, HEAD~376
2021-07-03 20:52:22,964 DEBUG                  - depth 11, hash 75f39a8, HEAD~388
2021-07-03 20:52:23,340 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java <init> 43:43
2021-07-03 20:52:23,376 DEBUG                  - depth 0, hash 6640e85, HEAD~427
2021-07-03 20:52:23,382 DEBUG                  - depth 1, hash d90fa38, HEAD~875
2021-07-03 20:52:23,386 DEBUG                  - depth 2, hash 1166ca6, HEAD~884
2021-07-03 20:52:23,390 DEBUG                  - depth 3, hash 02b2146, HEAD~896
2021-07-03 20:52:23,394 DEBUG                  - depth 4, hash f6f9fc1, HEAD~984
2021-07-03 20:52:23,399 DEBUG                  - depth 5, hash e23e79e, HEAD~1010
2021-07-03 20:52:23,403 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java close 85:90
2021-07-03 20:52:23,438 DEBUG                  - depth 0, hash a2b9dfb, HEAD~86
2021-07-03 20:52:23,443 DEBUG                  - depth 1, hash 5823366, HEAD~266
2021-07-03 20:52:23,448 DEBUG                  - depth 2, hash 6640e85, HEAD~427
2021-07-03 20:52:23,452 DEBUG                  - depth 3, hash 75b9a4b, HEAD~440
2021-07-03 20:52:23,456 DEBUG                  - depth 4, hash 0e2ec48, HEAD~467
2021-07-03 20:52:23,460 DEBUG                  - depth 5, hash 73ec29f, HEAD~547
2021-07-03 20:52:23,464 DEBUG                  - depth 6, hash 3a90cfe, HEAD~558
2021-07-03 20:52:23,469 DEBUG                  - depth 7, hash cdef24d, HEAD~580
2021-07-03 20:52:23,473 DEBUG                  - depth 8, hash 1b4474c, HEAD~601
2021-07-03 20:52:23,477 DEBUG                  - depth 9, hash e7434e5, HEAD~851
2021-07-03 20:52:23,481 DEBUG                  - depth 10, hash cb99634, HEAD~872
2021-07-03 20:52:23,485 DEBUG                  - depth 11, hash 42476f4, HEAD~873
2021-07-03 20:52:23,489 DEBUG                  - depth 12, hash 1166ca6, HEAD~884
2021-07-03 20:52:23,494 DEBUG                  - depth 13, hash 02b2146, HEAD~896
2021-07-03 20:52:23,498 DEBUG                  - depth 14, hash f6f9fc1, HEAD~984
2021-07-03 20:52:23,502 DEBUG                  - depth 15, hash e23e79e, HEAD~1010
2021-07-03 20:52:23,506 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java print 122:132
2021-07-03 20:52:23,542 DEBUG                  - depth 0, hash 5823366, HEAD~266
2021-07-03 20:52:23,548 DEBUG                  - depth 1, hash 6640e85, HEAD~427
2021-07-03 20:52:23,552 DEBUG                  - depth 2, hash 3a90cfe, HEAD~558
2021-07-03 20:52:23,556 DEBUG                  - depth 3, hash 66a56ee, HEAD~644
2021-07-03 20:52:23,561 DEBUG                  - depth 4, hash 6ab9b46, HEAD~649
2021-07-03 20:52:23,565 DEBUG                  - depth 5, hash 6c1b0fa, HEAD~667
2021-07-03 20:52:23,569 DEBUG                  - depth 6, hash 9fb2b4f, HEAD~781
2021-07-03 20:52:23,573 DEBUG                  - depth 7, hash ac6e857, HEAD~837
2021-07-03 20:52:23,578 DEBUG                  - depth 8, hash e7434e5, HEAD~851
2021-07-03 20:52:23,582 DEBUG                  - depth 9, hash e80b811, HEAD~852
2021-07-03 20:52:23,586 DEBUG                  - depth 10, hash fa5dca3, HEAD~858
2021-07-03 20:52:23,590 DEBUG                  - depth 11, hash cb99634, HEAD~872
2021-07-03 20:52:23,595 DEBUG                  - depth 12, hash 1166ca6, HEAD~884
