2021-07-03 20:58:23,793 INFO     Search BICs for /tmp/Gson-10b/
2021-07-03 20:58:24,666 DEBUG                  - depth 1, hash 57d1f32, HEAD~1262
2021-07-03 20:58:24,670 DEBUG    [single line]   com/google/gson/FieldNamingPolicy.java <init> 72
2021-07-03 20:58:24,718 DEBUG                  - depth 0, hash f89e92a, HEAD~514
2021-07-03 20:58:24,723 DEBUG                  - depth 1, hash ba01548, HEAD~979
2021-07-03 20:58:24,727 DEBUG    [single line]   com/google/gson/FieldNamingPolicy.java <init> 90
2021-07-03 20:58:24,776 DEBUG                  - depth 0, hash f89e92a, HEAD~514
2021-07-03 20:58:24,781 DEBUG                  - depth 1, hash ad4ff69, HEAD~1060
2021-07-03 20:58:24,785 DEBUG                  - depth 2, hash 57d1f32, HEAD~1262
2021-07-03 20:58:24,789 DEBUG    [single line]   com/google/gson/FieldNamingPolicy.java <init> 113
2021-07-03 20:58:24,839 DEBUG                  - depth 0, hash f89e92a, HEAD~514
2021-07-03 20:58:24,844 DEBUG                  - depth 1, hash ad4ff69, HEAD~1060
2021-07-03 20:58:24,848 DEBUG                  - depth 2, hash 57d1f32, HEAD~1262
2021-07-03 20:58:25,281 DEBUG    [line range] com/google/gson/Gson.java <clinit> 112:112
2021-07-03 20:58:25,330 DEBUG                  - depth 0, hash c561184, HEAD~37
2021-07-03 20:58:25,335 DEBUG    [line range] com/google/gson/Gson.java <init> 172:178
2021-07-03 20:58:25,403 DEBUG                  - depth 0, hash 3360c93, HEAD~81
2021-07-03 20:58:25,408 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:25,413 DEBUG                  - depth 2, hash 1794182, HEAD~503
2021-07-03 20:58:25,417 DEBUG                  - depth 3, hash aa2f61b, HEAD~507
2021-07-03 20:58:25,421 DEBUG                  - depth 4, hash f89e92a, HEAD~514
2021-07-03 20:58:25,425 DEBUG                  - depth 5, hash d3f927e, HEAD~565
2021-07-03 20:58:25,429 DEBUG                  - depth 6, hash 46e65a7, HEAD~581
2021-07-03 20:58:25,433 DEBUG                  - depth 7, hash c71e61c, HEAD~599
2021-07-03 20:58:25,437 DEBUG                  - depth 8, hash a98d6ea, HEAD~605
2021-07-03 20:58:25,441 DEBUG                  - depth 9, hash 25c6ae1, HEAD~607
2021-07-03 20:58:25,446 DEBUG                  - depth 10, hash aa06705, HEAD~650
2021-07-03 20:58:25,450 DEBUG                  - depth 11, hash 114633f, HEAD~818
2021-07-03 20:58:25,454 DEBUG                  - depth 12, hash b883f8f, HEAD~826
2021-07-03 20:58:25,458 DEBUG                  - depth 13, hash 2b9f81e, HEAD~827
2021-07-03 20:58:25,462 DEBUG                  - depth 14, hash dea7ab8, HEAD~905
2021-07-03 20:58:25,466 DEBUG                  - depth 15, hash 2b1f3ee, HEAD~934
2021-07-03 20:58:25,470 DEBUG                  - depth 16, hash 747e3c3, HEAD~940
2021-07-03 20:58:25,474 DEBUG                  - depth 17, hash 839b0c2, HEAD~1035
2021-07-03 20:58:25,479 DEBUG                  - depth 18, hash 6d50bce, HEAD~1088
2021-07-03 20:58:25,483 DEBUG                  - depth 19, hash b2b2e5d, HEAD~1114
2021-07-03 20:58:25,487 DEBUG                  - depth 20, hash 764e4d9, HEAD~1131
2021-07-03 20:58:25,491 DEBUG                  - depth 21, hash 458f2ba, HEAD~1154
2021-07-03 20:58:25,495 DEBUG                  - depth 22, hash 51881c7, HEAD~1161
2021-07-03 20:58:25,499 DEBUG                  - depth 23, hash cf2a457, HEAD~1205
2021-07-03 20:58:25,503 DEBUG                  - depth 24, hash cc90a68, HEAD~1220
2021-07-03 20:58:25,508 DEBUG                  - depth 25, hash 9dfa454, HEAD~1226
2021-07-03 20:58:25,512 DEBUG                  - depth 26, hash 57d1f32, HEAD~1262
2021-07-03 20:58:25,516 DEBUG    [line range] com/google/gson/Gson.java <init> 122:123
2021-07-03 20:58:25,571 DEBUG                  - depth 0, hash 1e18dce, HEAD~337
2021-07-03 20:58:25,576 DEBUG                  - depth 1, hash 7e76014, HEAD~522
2021-07-03 20:58:25,581 DEBUG    [line range] com/google/gson/Gson.java atomicLongAdapter 350:360
2021-07-03 20:58:25,631 DEBUG                  - depth 0, hash cc54e4d, HEAD~139
2021-07-03 20:58:25,637 DEBUG                  - depth 1, hash 7821b73, HEAD~140
2021-07-03 20:58:25,641 DEBUG    [line range] com/google/gson/Gson.java atomicLongArrayAdapter 362:387
2021-07-03 20:58:25,690 DEBUG                  - depth 0, hash 11b26b5, HEAD~137
2021-07-03 20:58:25,695 DEBUG    [line range] com/google/gson/Gson.java doubleAdapter 272:294
2021-07-03 20:58:25,756 DEBUG                  - depth 0, hash f602bce, HEAD~488
2021-07-03 20:58:25,761 DEBUG                  - depth 1, hash bc68d72, HEAD~499
2021-07-03 20:58:25,765 DEBUG                  - depth 2, hash 0e02cbb, HEAD~551
2021-07-03 20:58:25,769 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:25,773 DEBUG                  - depth 4, hash 9db0c53, HEAD~625
2021-07-03 20:58:25,777 DEBUG                  - depth 5, hash 1885ba7, HEAD~648
2021-07-03 20:58:25,781 DEBUG    [line range] com/google/gson/Gson.java floatAdapter 296:318
2021-07-03 20:58:25,843 DEBUG                  - depth 0, hash f602bce, HEAD~488
2021-07-03 20:58:25,848 DEBUG                  - depth 1, hash bc68d72, HEAD~499
2021-07-03 20:58:25,852 DEBUG                  - depth 2, hash 0e02cbb, HEAD~551
2021-07-03 20:58:25,857 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:25,861 DEBUG                  - depth 4, hash 9db0c53, HEAD~625
2021-07-03 20:58:25,865 DEBUG                  - depth 5, hash 1885ba7, HEAD~648
2021-07-03 20:58:25,869 DEBUG    [line range] com/google/gson/Gson.java getAdapter 395:436
2021-07-03 20:58:25,926 DEBUG                  - depth 0, hash 31dcfa3, HEAD~36
2021-07-03 20:58:25,932 DEBUG                  - depth 1, hash c561184, HEAD~37
2021-07-03 20:58:25,936 DEBUG                  - depth 2, hash 6dc6b4b, HEAD~328
2021-07-03 20:58:25,940 DEBUG                  - depth 3, hash 1e18dce, HEAD~337
2021-07-03 20:58:25,944 DEBUG                  - depth 4, hash d7fbac0, HEAD~453
2021-07-03 20:58:25,948 DEBUG                  - depth 5, hash 756131d, HEAD~487
2021-07-03 20:58:25,952 DEBUG                  - depth 6, hash 4c06b01, HEAD~496
2021-07-03 20:58:25,957 DEBUG                  - depth 7, hash 7e76014, HEAD~522
2021-07-03 20:58:25,961 DEBUG    [line range] com/google/gson/Gson.java longAdapter 328:348
2021-07-03 20:58:26,028 DEBUG                  - depth 0, hash cc54e4d, HEAD~139
2021-07-03 20:58:26,034 DEBUG                  - depth 1, hash f602bce, HEAD~488
2021-07-03 20:58:26,038 DEBUG                  - depth 2, hash bc68d72, HEAD~499
2021-07-03 20:58:26,042 DEBUG                  - depth 3, hash 0e02cbb, HEAD~551
2021-07-03 20:58:26,046 DEBUG                  - depth 4, hash 25c6ae1, HEAD~607
2021-07-03 20:58:26,050 DEBUG                  - depth 5, hash 9db0c53, HEAD~625
2021-07-03 20:58:26,054 DEBUG                  - depth 6, hash aa06705, HEAD~650
2021-07-03 20:58:26,058 DEBUG                  - depth 7, hash f276d13, HEAD~659
2021-07-03 20:58:26,062 DEBUG                  - depth 8, hash 3331dcd, HEAD~660
2021-07-03 20:58:26,066 DEBUG                  - depth 9, hash 37abcf3, HEAD~661
2021-07-03 20:58:26,070 DEBUG                  - depth 10, hash 57d1f32, HEAD~1262
2021-07-03 20:58:26,075 DEBUG    [line range] com/google/gson/Gson.java newJsonWriter 709:719
2021-07-03 20:58:26,132 DEBUG                  - depth 0, hash e81f3eb, HEAD~185
2021-07-03 20:58:26,138 DEBUG                  - depth 1, hash bb7f0b6, HEAD~570
2021-07-03 20:58:26,142 DEBUG    [line range] com/google/gson/Gson.java toJson 576:581
2021-07-03 20:58:26,208 DEBUG                  - depth 0, hash e79bcde, HEAD~700
2021-07-03 20:58:26,214 DEBUG                  - depth 1, hash 56aa828, HEAD~824
2021-07-03 20:58:26,218 DEBUG                  - depth 2, hash e37add7, HEAD~1027
2021-07-03 20:58:26,222 DEBUG                  - depth 3, hash b634804, HEAD~1034
2021-07-03 20:58:26,226 DEBUG                  - depth 4, hash 57d1f32, HEAD~1262
2021-07-03 20:58:26,230 DEBUG    [line range] com/google/gson/Gson.java toJson 598:602
2021-07-03 20:58:26,297 DEBUG                  - depth 0, hash bb7f0b6, HEAD~570
2021-07-03 20:58:26,302 DEBUG                  - depth 1, hash 747e3c3, HEAD~940
2021-07-03 20:58:26,307 DEBUG                  - depth 2, hash e37add7, HEAD~1027
2021-07-03 20:58:26,311 DEBUG                  - depth 3, hash b634804, HEAD~1034
2021-07-03 20:58:26,315 DEBUG                  - depth 4, hash 57d1f32, HEAD~1262
2021-07-03 20:58:26,319 DEBUG    [line range] com/google/gson/Gson.java toJson 656:674
2021-07-03 20:58:26,383 DEBUG                  - depth 0, hash 7e76014, HEAD~522
2021-07-03 20:58:26,389 DEBUG                  - depth 1, hash 47a36fd, HEAD~568
2021-07-03 20:58:26,393 DEBUG                  - depth 2, hash bb7f0b6, HEAD~570
2021-07-03 20:58:26,397 DEBUG                  - depth 3, hash 10db917, HEAD~890
2021-07-03 20:58:26,401 DEBUG                  - depth 4, hash 747e3c3, HEAD~940
2021-07-03 20:58:26,406 DEBUG    [line range] com/google/gson/Gson.java toJson 642:649
2021-07-03 20:58:26,473 DEBUG                  - depth 0, hash bb7f0b6, HEAD~570
2021-07-03 20:58:26,478 DEBUG                  - depth 1, hash 10db917, HEAD~890
2021-07-03 20:58:26,483 DEBUG                  - depth 2, hash e37add7, HEAD~1027
2021-07-03 20:58:26,487 DEBUG                  - depth 3, hash b634804, HEAD~1034
2021-07-03 20:58:26,491 DEBUG                  - depth 4, hash b7cbfc5, HEAD~1082
2021-07-03 20:58:26,495 DEBUG                  - depth 5, hash 9bcbb4c, HEAD~1191
2021-07-03 20:58:26,499 DEBUG                  - depth 6, hash 9dfa454, HEAD~1226
2021-07-03 20:58:26,503 DEBUG                  - depth 7, hash 57d1f32, HEAD~1262
2021-07-03 20:58:26,508 DEBUG    [line range] com/google/gson/Gson.java write 272:294
2021-07-03 20:58:26,569 DEBUG                  - depth 0, hash f602bce, HEAD~488
2021-07-03 20:58:26,574 DEBUG                  - depth 1, hash bc68d72, HEAD~499
2021-07-03 20:58:26,578 DEBUG                  - depth 2, hash 0e02cbb, HEAD~551
2021-07-03 20:58:26,582 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:26,587 DEBUG                  - depth 4, hash 9db0c53, HEAD~625
2021-07-03 20:58:26,591 DEBUG                  - depth 5, hash 1885ba7, HEAD~648
2021-07-03 20:58:26,595 DEBUG    [line range] com/google/gson/Gson.java setDelegate 955:960
2021-07-03 20:58:26,652 DEBUG                  - depth 0, hash 7e76014, HEAD~522
2021-07-03 20:58:26,943 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 27
2021-07-03 20:58:27,007 DEBUG                  - depth 0, hash e2cfc0c, HEAD~1141
2021-07-03 20:58:27,013 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 34
2021-07-03 20:58:27,061 DEBUG                  - depth 0, hash a00c5ff, HEAD~517
2021-07-03 20:58:27,066 DEBUG                  - depth 1, hash e2cfc0c, HEAD~1141
2021-07-03 20:58:27,071 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 45
2021-07-03 20:58:27,119 DEBUG                  - depth 0, hash a00c5ff, HEAD~517
2021-07-03 20:58:27,124 DEBUG                  - depth 1, hash e2cfc0c, HEAD~1141
2021-07-03 20:58:27,128 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <init> 34
2021-07-03 20:58:27,177 DEBUG                  - depth 0, hash a00c5ff, HEAD~517
2021-07-03 20:58:27,182 DEBUG                  - depth 1, hash e2cfc0c, HEAD~1141
2021-07-03 20:58:27,186 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <init> 45
2021-07-03 20:58:27,235 DEBUG                  - depth 0, hash a00c5ff, HEAD~517
2021-07-03 20:58:27,240 DEBUG                  - depth 1, hash e2cfc0c, HEAD~1141
2021-07-03 20:58:27,566 DEBUG    [single line]   com/google/gson/TypeAdapter.java <init> 119
2021-07-03 20:58:27,617 DEBUG                  - depth 0, hash c5f1df1, HEAD~678
2021-07-03 20:58:27,622 DEBUG    [line range] com/google/gson/TypeAdapter.java nullSafe 185:202
2021-07-03 20:58:27,671 DEBUG                  - depth 0, hash b28e518, HEAD~459
2021-07-03 20:58:27,677 DEBUG                  - depth 1, hash eb2230c, HEAD~479
2021-07-03 20:58:27,681 DEBUG                  - depth 2, hash 0b734e4, HEAD~482
2021-07-03 20:58:27,685 DEBUG                  - depth 3, hash 91be944, HEAD~485
2021-07-03 20:58:27,689 DEBUG    [line range] com/google/gson/TypeAdapter.java <init> 185:202
2021-07-03 20:58:27,739 DEBUG                  - depth 0, hash b28e518, HEAD~459
2021-07-03 20:58:27,744 DEBUG                  - depth 1, hash eb2230c, HEAD~479
2021-07-03 20:58:27,748 DEBUG                  - depth 2, hash 0b734e4, HEAD~482
2021-07-03 20:58:27,752 DEBUG                  - depth 3, hash 91be944, HEAD~485
2021-07-03 20:58:28,104 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java <init> 51:53
2021-07-03 20:58:28,155 DEBUG                  - depth 0, hash 1794182, HEAD~503
2021-07-03 20:58:28,160 DEBUG                  - depth 1, hash d391584, HEAD~519
2021-07-03 20:58:28,164 DEBUG                  - depth 2, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,169 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java get 55:95
2021-07-03 20:58:28,219 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,224 DEBUG                  - depth 1, hash 040bae3, HEAD~335
2021-07-03 20:58:28,229 DEBUG                  - depth 2, hash 1a4f690, HEAD~374
2021-07-03 20:58:28,233 DEBUG                  - depth 3, hash 6cca23c, HEAD~432
2021-07-03 20:58:28,237 DEBUG                  - depth 4, hash 1794182, HEAD~503
2021-07-03 20:58:28,241 DEBUG                  - depth 5, hash d391584, HEAD~519
2021-07-03 20:58:28,245 DEBUG                  - depth 6, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,249 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,254 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java newDefaultConstructor 97:125
2021-07-03 20:58:28,305 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,310 DEBUG                  - depth 1, hash 290fb69, HEAD~542
2021-07-03 20:58:28,314 DEBUG                  - depth 2, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,318 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,323 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java newDefaultImplementationConstructor 131:214
2021-07-03 20:58:28,374 DEBUG                  - depth 0, hash 371aff7, HEAD~7
2021-07-03 20:58:28,380 DEBUG                  - depth 1, hash fef43b2, HEAD~142
2021-07-03 20:58:28,384 DEBUG                  - depth 2, hash f29d5bc, HEAD~305
2021-07-03 20:58:28,388 DEBUG                  - depth 3, hash af6aa5f, HEAD~322
2021-07-03 20:58:28,392 DEBUG                  - depth 4, hash 7d53113, HEAD~323
2021-07-03 20:58:28,397 DEBUG                  - depth 5, hash 14f16e2, HEAD~342
2021-07-03 20:58:28,401 DEBUG                  - depth 6, hash 1a4f690, HEAD~374
2021-07-03 20:58:28,405 DEBUG                  - depth 7, hash ad3489f, HEAD~421
2021-07-03 20:58:28,409 DEBUG                  - depth 8, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,413 DEBUG                  - depth 9, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,417 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java newUnsafeAllocator 216:231
2021-07-03 20:58:28,468 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,473 DEBUG                  - depth 1, hash 2780a2a, HEAD~595
2021-07-03 20:58:28,477 DEBUG                  - depth 2, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,481 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,486 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java <init> 216:231
2021-07-03 20:58:28,536 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,541 DEBUG                  - depth 1, hash 2780a2a, HEAD~595
2021-07-03 20:58:28,545 DEBUG                  - depth 2, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,549 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,554 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java <init> 97:125
2021-07-03 20:58:28,606 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,611 DEBUG                  - depth 1, hash 290fb69, HEAD~542
2021-07-03 20:58:28,615 DEBUG                  - depth 2, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,620 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:28,624 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java construct 97:125
2021-07-03 20:58:28,676 DEBUG                  - depth 0, hash fef43b2, HEAD~142
2021-07-03 20:58:28,681 DEBUG                  - depth 1, hash 290fb69, HEAD~542
2021-07-03 20:58:28,686 DEBUG                  - depth 2, hash 4a6c084, HEAD~603
2021-07-03 20:58:28,690 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:29,023 DEBUG    [line range] com/google/gson/internal/Excluder.java <clinit> 52:52
2021-07-03 20:58:29,072 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,078 DEBUG    [line range] com/google/gson/internal/Excluder.java <init> 54:54
2021-07-03 20:58:29,126 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,132 DEBUG    [single line]   com/google/gson/internal/Excluder.java clone 50
2021-07-03 20:58:29,180 DEBUG                  - depth 0, hash d7fbac0, HEAD~453
2021-07-03 20:58:29,185 DEBUG                  - depth 1, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,190 DEBUG    [line range] com/google/gson/internal/Excluder.java create 111:147
2021-07-03 20:58:29,238 DEBUG                  - depth 0, hash 83e5a49, HEAD~407
2021-07-03 20:58:29,244 DEBUG                  - depth 1, hash 796a381, HEAD~434
2021-07-03 20:58:29,248 DEBUG                  - depth 2, hash ecdf915, HEAD~445
2021-07-03 20:58:29,252 DEBUG                  - depth 3, hash f602bce, HEAD~488
2021-07-03 20:58:29,256 DEBUG                  - depth 4, hash 26ab404, HEAD~492
2021-07-03 20:58:29,260 DEBUG                  - depth 5, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,264 DEBUG    [line range] com/google/gson/internal/Excluder.java excludeClass 191:213
2021-07-03 20:58:29,314 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,320 DEBUG    [line range] com/google/gson/internal/Excluder.java excludeField 149:189
2021-07-03 20:58:29,368 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,374 DEBUG    [line range] com/google/gson/internal/Excluder.java isAnonymousOrLocal 215:218
2021-07-03 20:58:29,422 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:29,731 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 45
2021-07-03 20:58:29,782 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:29,787 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 46
2021-07-03 20:58:29,839 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:29,845 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 48
2021-07-03 20:58:29,896 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:29,901 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 49
2021-07-03 20:58:29,952 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:29,957 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 50
2021-07-03 20:58:30,007 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,013 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 51
2021-07-03 20:58:30,065 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,070 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 52
2021-07-03 20:58:30,121 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,127 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 53
2021-07-03 20:58:30,177 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,183 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 54
2021-07-03 20:58:30,234 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,240 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 55
2021-07-03 20:58:30,290 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,295 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 56
2021-07-03 20:58:30,346 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,351 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 58
2021-07-03 20:58:30,402 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,408 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 59
2021-07-03 20:58:30,459 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,464 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 60
2021-07-03 20:58:30,514 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,520 DEBUG    [line range] com/google/gson/internal/Primitives.java add 62:66
2021-07-03 20:58:30,570 DEBUG                  - depth 0, hash 57d1f32, HEAD~1262
2021-07-03 20:58:30,576 DEBUG    [line range] com/google/gson/internal/Primitives.java isPrimitive 71:73
2021-07-03 20:58:30,626 DEBUG                  - depth 0, hash 883ce46, HEAD~843
2021-07-03 20:58:30,962 DEBUG    [line range] com/google/gson/internal/Streams.java writerForAppendable 75:78
2021-07-03 20:58:31,011 DEBUG                  - depth 0, hash f88eee0, HEAD~285
2021-07-03 20:58:31,017 DEBUG                  - depth 1, hash d70fb90, HEAD~655
2021-07-03 20:58:31,021 DEBUG                  - depth 2, hash fa40b4c, HEAD~942
2021-07-03 20:58:31,342 DEBUG    [single line]   com/google/gson/internal/UnsafeAllocator.java access$000 31
2021-07-03 20:58:31,392 DEBUG                  - depth 0, hash 98aa124, HEAD~657
2021-07-03 20:58:31,398 DEBUG                  - depth 1, hash 5bc80cd, HEAD~772
2021-07-03 20:58:31,402 DEBUG                  - depth 2, hash 4efb133, HEAD~776
2021-07-03 20:58:31,406 DEBUG                  - depth 3, hash 861e047, HEAD~790
2021-07-03 20:58:31,411 DEBUG                  - depth 4, hash 43137b6, HEAD~803
2021-07-03 20:58:31,415 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java create 34:107
2021-07-03 20:58:31,463 DEBUG                  - depth 0, hash ab40462, HEAD~17
2021-07-03 20:58:31,469 DEBUG                  - depth 1, hash f1f838c, HEAD~263
2021-07-03 20:58:31,473 DEBUG                  - depth 2, hash 533ea17, HEAD~690
2021-07-03 20:58:31,477 DEBUG                  - depth 3, hash 5bc80cd, HEAD~772
2021-07-03 20:58:31,482 DEBUG                  - depth 4, hash 4efb133, HEAD~776
2021-07-03 20:58:31,486 DEBUG                  - depth 5, hash b51ffc1, HEAD~785
2021-07-03 20:58:31,490 DEBUG                  - depth 6, hash 43137b6, HEAD~803
2021-07-03 20:58:31,494 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java <init> 34:107
2021-07-03 20:58:31,543 DEBUG                  - depth 0, hash ab40462, HEAD~17
2021-07-03 20:58:31,549 DEBUG                  - depth 1, hash f1f838c, HEAD~263
2021-07-03 20:58:31,553 DEBUG                  - depth 2, hash 533ea17, HEAD~690
