2021-07-03 20:27:40,862 INFO     Search BICs for /tmp/Compress-9b/
2021-07-03 20:27:42,447 DEBUG                  - depth 4, hash c013e28, HEAD~658
2021-07-03 20:27:42,451 DEBUG                  - depth 5, hash 32eea1e, HEAD~660
2021-07-03 20:27:42,456 DEBUG                  - depth 6, hash 75f92f6, HEAD~661
2021-07-03 20:27:42,460 DEBUG                  - depth 7, hash 46ad24d, HEAD~768
2021-07-03 20:27:42,464 DEBUG                  - depth 8, hash ca16539, HEAD~782
2021-07-03 20:27:42,468 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java getName 364:366
2021-07-03 20:27:42,502 DEBUG                  - depth 0, hash 46ad24d, HEAD~768
2021-07-03 20:27:42,508 DEBUG                  - depth 1, hash 8822084, HEAD~853
2021-07-03 20:27:42,512 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java getSize 556:558
2021-07-03 20:27:42,547 DEBUG                  - depth 0, hash 46ad24d, HEAD~768
2021-07-03 20:27:42,552 DEBUG                  - depth 1, hash 8822084, HEAD~853
2021-07-03 20:27:42,557 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java isDirectory 640:654
2021-07-03 20:27:42,590 DEBUG                  - depth 0, hash 46ad24d, HEAD~768
2021-07-03 20:27:42,595 DEBUG                  - depth 1, hash ca16539, HEAD~782
2021-07-03 20:27:42,599 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java normalizeFileName 847:884
2021-07-03 20:27:42,633 DEBUG                  - depth 0, hash bed564b, HEAD~330
2021-07-03 20:27:42,639 DEBUG                  - depth 1, hash 3e2ddad, HEAD~355
2021-07-03 20:27:42,643 DEBUG                  - depth 2, hash 32eea1e, HEAD~660
2021-07-03 20:27:42,647 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java writeEntryHeader 742:774
2021-07-03 20:27:42,681 DEBUG                  - depth 0, hash 8118f82, HEAD~500
2021-07-03 20:27:42,686 DEBUG                  - depth 1, hash 1d55670, HEAD~503
2021-07-03 20:27:42,690 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:42,694 DEBUG                  - depth 3, hash ca16539, HEAD~782
2021-07-03 20:27:43,052 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java <init> 67:69
2021-07-03 20:27:43,086 DEBUG                  - depth 0, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,091 DEBUG                  - depth 1, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,095 DEBUG                  - depth 2, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,099 DEBUG                  - depth 3, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,104 DEBUG                  - depth 4, hash c828c1d, HEAD~742
2021-07-03 20:27:43,108 DEBUG                  - depth 5, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,112 DEBUG                  - depth 6, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,116 DEBUG                  - depth 7, hash 01d3951, HEAD~763
2021-07-03 20:27:43,120 DEBUG                  - depth 8, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,124 DEBUG                  - depth 9, hash d1789e6, HEAD~774
2021-07-03 20:27:43,128 DEBUG                  - depth 10, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,133 DEBUG                  - depth 11, hash ca16539, HEAD~782
2021-07-03 20:27:43,137 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java <init> 51:51
2021-07-03 20:27:43,171 DEBUG                  - depth 0, hash 41f4a20, HEAD~652
2021-07-03 20:27:43,176 DEBUG                  - depth 1, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,181 DEBUG                  - depth 2, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,185 DEBUG                  - depth 3, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,189 DEBUG                  - depth 4, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,193 DEBUG                  - depth 5, hash c828c1d, HEAD~742
2021-07-03 20:27:43,197 DEBUG                  - depth 6, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,201 DEBUG                  - depth 7, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,206 DEBUG                  - depth 8, hash 01d3951, HEAD~763
2021-07-03 20:27:43,210 DEBUG                  - depth 9, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,214 DEBUG                  - depth 10, hash d1789e6, HEAD~774
2021-07-03 20:27:43,218 DEBUG                  - depth 11, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,222 DEBUG                  - depth 12, hash ca16539, HEAD~782
2021-07-03 20:27:43,226 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java close 135:146
2021-07-03 20:27:43,261 DEBUG                  - depth 0, hash 46628ef, HEAD~79
2021-07-03 20:27:43,266 DEBUG                  - depth 1, hash 545bfa8, HEAD~404
2021-07-03 20:27:43,270 DEBUG                  - depth 2, hash 6273f3a, HEAD~422
2021-07-03 20:27:43,274 DEBUG                  - depth 3, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,279 DEBUG                  - depth 4, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,283 DEBUG                  - depth 5, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,287 DEBUG                  - depth 6, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,291 DEBUG                  - depth 7, hash c828c1d, HEAD~742
2021-07-03 20:27:43,295 DEBUG                  - depth 8, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,299 DEBUG                  - depth 9, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,303 DEBUG                  - depth 10, hash 01d3951, HEAD~763
2021-07-03 20:27:43,308 DEBUG                  - depth 11, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,312 DEBUG                  - depth 12, hash d1789e6, HEAD~774
2021-07-03 20:27:43,316 DEBUG                  - depth 13, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,320 DEBUG                  - depth 14, hash ca16539, HEAD~782
2021-07-03 20:27:43,324 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java closeArchiveEntry 221:247
2021-07-03 20:27:43,359 DEBUG                  - depth 0, hash 46628ef, HEAD~79
2021-07-03 20:27:43,364 DEBUG                  - depth 1, hash 6a6d62d, HEAD~395
2021-07-03 20:27:43,369 DEBUG                  - depth 2, hash a45e9cb, HEAD~402
2021-07-03 20:27:43,373 DEBUG                  - depth 3, hash d170f34, HEAD~423
2021-07-03 20:27:43,377 DEBUG                  - depth 4, hash d92df02, HEAD~547
2021-07-03 20:27:43,381 DEBUG                  - depth 5, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,385 DEBUG                  - depth 6, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,389 DEBUG                  - depth 7, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,393 DEBUG                  - depth 8, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,397 DEBUG                  - depth 9, hash c828c1d, HEAD~742
2021-07-03 20:27:43,402 DEBUG                  - depth 10, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,406 DEBUG                  - depth 11, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,410 DEBUG                  - depth 12, hash 01d3951, HEAD~763
2021-07-03 20:27:43,414 DEBUG                  - depth 13, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,418 DEBUG                  - depth 14, hash d1789e6, HEAD~774
2021-07-03 20:27:43,422 DEBUG                  - depth 15, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,426 DEBUG                  - depth 16, hash ca16539, HEAD~782
2021-07-03 20:27:43,430 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java finish 116:129
2021-07-03 20:27:43,464 DEBUG                  - depth 0, hash 46628ef, HEAD~79
2021-07-03 20:27:43,469 DEBUG                  - depth 1, hash 1eb9dbb, HEAD~213
2021-07-03 20:27:43,474 DEBUG                  - depth 2, hash 545bfa8, HEAD~404
2021-07-03 20:27:43,478 DEBUG                  - depth 3, hash d170f34, HEAD~423
2021-07-03 20:27:43,482 DEBUG                  - depth 4, hash b69329d, HEAD~477
2021-07-03 20:27:43,486 DEBUG                  - depth 5, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,490 DEBUG                  - depth 6, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,494 DEBUG                  - depth 7, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,498 DEBUG                  - depth 8, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,503 DEBUG                  - depth 9, hash c828c1d, HEAD~742
2021-07-03 20:27:43,507 DEBUG                  - depth 10, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,511 DEBUG                  - depth 11, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,515 DEBUG                  - depth 12, hash 01d3951, HEAD~763
2021-07-03 20:27:43,519 DEBUG                  - depth 13, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,523 DEBUG                  - depth 14, hash d1789e6, HEAD~774
2021-07-03 20:27:43,527 DEBUG                  - depth 15, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,531 DEBUG                  - depth 16, hash ca16539, HEAD~782
2021-07-03 20:27:43,535 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java putArchiveEntry 170:209
2021-07-03 20:27:43,569 DEBUG                  - depth 0, hash 46628ef, HEAD~79
2021-07-03 20:27:43,574 DEBUG                  - depth 1, hash a45e9cb, HEAD~402
2021-07-03 20:27:43,579 DEBUG                  - depth 2, hash 4c9360e, HEAD~417
2021-07-03 20:27:43,583 DEBUG                  - depth 3, hash d170f34, HEAD~423
2021-07-03 20:27:43,587 DEBUG                  - depth 4, hash 865686a, HEAD~455
2021-07-03 20:27:43,591 DEBUG                  - depth 5, hash b4e2915, HEAD~525
2021-07-03 20:27:43,595 DEBUG                  - depth 6, hash d92df02, HEAD~547
2021-07-03 20:27:43,599 DEBUG                  - depth 7, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,603 DEBUG                  - depth 8, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,608 DEBUG                  - depth 9, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,612 DEBUG                  - depth 10, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,616 DEBUG                  - depth 11, hash c828c1d, HEAD~742
2021-07-03 20:27:43,620 DEBUG                  - depth 12, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,624 DEBUG                  - depth 13, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,628 DEBUG                  - depth 14, hash 01d3951, HEAD~763
2021-07-03 20:27:43,632 DEBUG                  - depth 15, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,637 DEBUG                  - depth 16, hash d1789e6, HEAD~774
2021-07-03 20:27:43,641 DEBUG                  - depth 17, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,645 DEBUG                  - depth 18, hash ca16539, HEAD~782
2021-07-03 20:27:43,649 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java write 263:329
2021-07-03 20:27:43,682 DEBUG                  - depth 0, hash 46628ef, HEAD~79
2021-07-03 20:27:43,688 DEBUG                  - depth 1, hash ab26943, HEAD~412
2021-07-03 20:27:43,692 DEBUG                  - depth 2, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,696 DEBUG                  - depth 3, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,701 DEBUG                  - depth 4, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,705 DEBUG                  - depth 5, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,709 DEBUG                  - depth 6, hash c828c1d, HEAD~742
2021-07-03 20:27:43,713 DEBUG                  - depth 7, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,717 DEBUG                  - depth 8, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,721 DEBUG                  - depth 9, hash 01d3951, HEAD~763
2021-07-03 20:27:43,726 DEBUG                  - depth 10, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,730 DEBUG                  - depth 11, hash d1789e6, HEAD~774
2021-07-03 20:27:43,734 DEBUG                  - depth 12, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,738 DEBUG                  - depth 13, hash ca16539, HEAD~782
2021-07-03 20:27:43,742 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java writeEOFRecord 335:341
2021-07-03 20:27:43,776 DEBUG                  - depth 0, hash 0a986c6, HEAD~732
2021-07-03 20:27:43,781 DEBUG                  - depth 1, hash 55c78f6, HEAD~736
2021-07-03 20:27:43,785 DEBUG                  - depth 2, hash 0ba4e2a, HEAD~737
2021-07-03 20:27:43,790 DEBUG                  - depth 3, hash 90a05f7, HEAD~739
2021-07-03 20:27:43,794 DEBUG                  - depth 4, hash c828c1d, HEAD~742
2021-07-03 20:27:43,798 DEBUG                  - depth 5, hash 3f9bcc6, HEAD~743
2021-07-03 20:27:43,802 DEBUG                  - depth 6, hash 5e5804c, HEAD~754
2021-07-03 20:27:43,806 DEBUG                  - depth 7, hash 01d3951, HEAD~763
2021-07-03 20:27:43,810 DEBUG                  - depth 8, hash 46ad24d, HEAD~768
2021-07-03 20:27:43,814 DEBUG                  - depth 9, hash d1789e6, HEAD~774
2021-07-03 20:27:43,819 DEBUG                  - depth 10, hash a8a9e64, HEAD~780
2021-07-03 20:27:43,823 DEBUG                  - depth 11, hash ca16539, HEAD~782
2021-07-03 20:27:44,179 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java <init> 109:114
2021-07-03 20:27:44,211 DEBUG                  - depth 0, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,217 DEBUG                  - depth 1, hash 8822084, HEAD~853
2021-07-03 20:27:44,221 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java close 393:409
2021-07-03 20:27:44,253 DEBUG                  - depth 0, hash 58c56fc, HEAD~175
2021-07-03 20:27:44,259 DEBUG                  - depth 1, hash 04c4921, HEAD~488
2021-07-03 20:27:44,263 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,267 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:44,272 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java flushBlock 378:386
2021-07-03 20:27:44,303 DEBUG                  - depth 0, hash 1eb9dbb, HEAD~213
2021-07-03 20:27:44,309 DEBUG                  - depth 1, hash 04c4921, HEAD~488
2021-07-03 20:27:44,313 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,317 DEBUG                  - depth 3, hash ca16539, HEAD~782
2021-07-03 20:27:44,322 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java initialize 119:132
2021-07-03 20:27:44,355 DEBUG                  - depth 0, hash 04c4921, HEAD~488
2021-07-03 20:27:44,360 DEBUG                  - depth 1, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,365 DEBUG                  - depth 2, hash 8822084, HEAD~853
2021-07-03 20:27:44,369 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java writeBlock 362:373
2021-07-03 20:27:44,402 DEBUG                  - depth 0, hash 2318ba3, HEAD~368
2021-07-03 20:27:44,408 DEBUG                  - depth 1, hash 04c4921, HEAD~488
2021-07-03 20:27:44,412 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,416 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:44,420 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java writeRecord 298:322
2021-07-03 20:27:44,454 DEBUG                  - depth 0, hash 04c4921, HEAD~488
2021-07-03 20:27:44,459 DEBUG                  - depth 1, hash 41afc6c, HEAD~570
2021-07-03 20:27:44,464 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,468 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:44,809 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java computeCheckSum 302:310
2021-07-03 20:27:44,843 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:44,848 DEBUG                  - depth 1, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,852 DEBUG                  - depth 2, hash 8822084, HEAD~853
2021-07-03 20:27:44,857 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java formatCheckSumOctalBytes 285:294
2021-07-03 20:27:44,890 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:44,895 DEBUG                  - depth 1, hash 11349c5, HEAD~523
2021-07-03 20:27:44,899 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,904 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:44,908 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java formatLongOctalBytes 261:269
2021-07-03 20:27:44,942 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:44,947 DEBUG                  - depth 1, hash 11349c5, HEAD~523
2021-07-03 20:27:44,951 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:44,956 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:44,960 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java formatNameBytes 172:186
2021-07-03 20:27:44,994 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:44,999 DEBUG                  - depth 1, hash ae3c158, HEAD~526
2021-07-03 20:27:45,004 DEBUG                  - depth 2, hash 46ad24d, HEAD~768
2021-07-03 20:27:45,008 DEBUG                  - depth 3, hash 8822084, HEAD~853
2021-07-03 20:27:45,012 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java formatOctalBytes 236:245
2021-07-03 20:27:45,046 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:45,051 DEBUG                  - depth 1, hash 11349c5, HEAD~523
2021-07-03 20:27:45,056 DEBUG                  - depth 2, hash ae3c158, HEAD~526
2021-07-03 20:27:45,060 DEBUG                  - depth 3, hash 46ad24d, HEAD~768
2021-07-03 20:27:45,064 DEBUG                  - depth 4, hash 8822084, HEAD~853
2021-07-03 20:27:45,068 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java formatUnsignedOctalString 197:220
2021-07-03 20:27:45,101 DEBUG                  - depth 0, hash 1d55670, HEAD~503
2021-07-03 20:27:45,107 DEBUG                  - depth 1, hash 11349c5, HEAD~523
2021-07-03 20:27:45,112 INFO     The number of BIC candidates: 57
