2021-07-03 20:31:53,707 INFO     Search BICs for /tmp/Compress-20b/
2021-07-03 20:31:56,498 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java <init> 66:66
2021-07-03 20:31:56,542 DEBUG                  - depth 0, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,548 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java closeEntry 156:163
2021-07-03 20:31:56,592 DEBUG                  - depth 0, hash 58c56fc, HEAD~523
2021-07-03 20:31:56,597 DEBUG                  - depth 1, hash 91488bb, HEAD~892
2021-07-03 20:31:56,601 DEBUG                  - depth 2, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,605 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java ensureOpen 171:175
2021-07-03 20:31:56,649 DEBUG                  - depth 0, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,655 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java getNextCPIOEntry 186:224
2021-07-03 20:31:56,699 DEBUG                  - depth 0, hash 93e861d, HEAD~113
2021-07-03 20:31:56,704 DEBUG                  - depth 1, hash a2f978e, HEAD~140
2021-07-03 20:31:56,708 DEBUG                  - depth 2, hash 2dca661, HEAD~674
2021-07-03 20:31:56,713 DEBUG                  - depth 3, hash 865686a, HEAD~803
2021-07-03 20:31:56,717 DEBUG                  - depth 4, hash 4bce1fb, HEAD~828
2021-07-03 20:31:56,721 DEBUG                  - depth 5, hash 952d0fc, HEAD~967
2021-07-03 20:31:56,725 DEBUG                  - depth 6, hash 41f4a20, HEAD~1000
2021-07-03 20:31:56,729 DEBUG                  - depth 7, hash bd9e3bb, HEAD~1098
2021-07-03 20:31:56,733 DEBUG                  - depth 8, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,738 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java getNextEntry 448:451
2021-07-03 20:31:56,782 DEBUG                  - depth 0, hash 26fc82f, HEAD~5
2021-07-03 20:31:56,787 DEBUG                  - depth 1, hash 46628ef, HEAD~427
2021-07-03 20:31:56,791 DEBUG                  - depth 2, hash a7049ab, HEAD~1082
2021-07-03 20:31:56,795 DEBUG                  - depth 3, hash bd9e3bb, HEAD~1098
2021-07-03 20:31:56,799 DEBUG                  - depth 4, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,803 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java read 249:287
2021-07-03 20:31:56,849 DEBUG                  - depth 0, hash 46628ef, HEAD~427
2021-07-03 20:31:56,854 DEBUG                  - depth 1, hash 58c56fc, HEAD~523
2021-07-03 20:31:56,858 DEBUG                  - depth 2, hash 2dca661, HEAD~674
2021-07-03 20:31:56,862 DEBUG                  - depth 3, hash 4bce1fb, HEAD~828
2021-07-03 20:31:56,866 DEBUG                  - depth 4, hash 81eb0be, HEAD~889
2021-07-03 20:31:56,870 DEBUG                  - depth 5, hash f1d63a6, HEAD~934
2021-07-03 20:31:56,875 DEBUG                  - depth 6, hash f235f6b, HEAD~953
2021-07-03 20:31:56,879 DEBUG                  - depth 7, hash c78e72b, HEAD~958
2021-07-03 20:31:56,883 DEBUG                  - depth 8, hash 41f4a20, HEAD~1000
2021-07-03 20:31:56,887 DEBUG                  - depth 9, hash bd9e3bb, HEAD~1098
2021-07-03 20:31:56,891 DEBUG                  - depth 10, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,896 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java readAsciiLong 313:318
2021-07-03 20:31:56,940 DEBUG                  - depth 0, hash 865686a, HEAD~803
2021-07-03 20:31:56,946 DEBUG                  - depth 1, hash 41f4a20, HEAD~1000
2021-07-03 20:31:56,950 DEBUG                  - depth 2, hash bd9e3bb, HEAD~1098
2021-07-03 20:31:56,954 DEBUG                  - depth 3, hash 70c8320, HEAD~1110
2021-07-03 20:31:56,958 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java readCString 407:411
2021-07-03 20:31:57,003 DEBUG                  - depth 0, hash f331a7d, HEAD~227
2021-07-03 20:31:57,008 DEBUG                  - depth 1, hash 70c8320, HEAD~1110
2021-07-03 20:31:57,013 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java readFully 289:304
2021-07-03 20:31:57,056 DEBUG                  - depth 0, hash 4bce1fb, HEAD~828
2021-07-03 20:31:57,062 DEBUG                  - depth 1, hash 41f4a20, HEAD~1000
2021-07-03 20:31:57,066 DEBUG                  - depth 2, hash bd9e3bb, HEAD~1098
2021-07-03 20:31:57,070 DEBUG                  - depth 3, hash 70c8320, HEAD~1110
2021-07-03 20:31:57,074 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java readNewEntry 320:353
2021-07-03 20:31:57,119 DEBUG                  - depth 0, hash 2dca661, HEAD~674
2021-07-03 20:31:57,124 DEBUG                  - depth 1, hash 4bce1fb, HEAD~828
2021-07-03 20:31:57,128 DEBUG                  - depth 2, hash 81eb0be, HEAD~889
2021-07-03 20:31:57,133 DEBUG                  - depth 3, hash f235f6b, HEAD~953
2021-07-03 20:31:57,137 DEBUG                  - depth 4, hash c78e72b, HEAD~958
2021-07-03 20:31:57,141 DEBUG                  - depth 5, hash 9fbe205, HEAD~962
2021-07-03 20:31:57,145 DEBUG                  - depth 6, hash 41f4a20, HEAD~1000
2021-07-03 20:31:57,149 DEBUG                  - depth 7, hash 70c8320, HEAD~1110
2021-07-03 20:31:57,154 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java skip 226:231
2021-07-03 20:31:57,199 DEBUG                  - depth 0, hash a2f978e, HEAD~140
2021-07-03 20:31:57,205 DEBUG                  - depth 1, hash f235f6b, HEAD~953
2021-07-03 20:31:57,209 DEBUG                  - depth 2, hash c78e72b, HEAD~958
2021-07-03 20:31:57,213 DEBUG                  - depth 3, hash 70c8320, HEAD~1110
2021-07-03 20:31:57,520 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioUtil.java byteArray2long 38:63
2021-07-03 20:31:57,561 DEBUG                  - depth 0, hash 470e63a, HEAD~927
2021-07-03 20:31:57,567 DEBUG                  - depth 1, hash 41f4a20, HEAD~1000
2021-07-03 20:31:57,893 DEBUG    [line range] org/apache/commons/compress/utils/ArchiveUtils.java toAsciiString 109:115
2021-07-03 20:31:57,934 DEBUG                  - depth 0, hash 8b2cfc2, HEAD~808
2021-07-03 20:31:57,940 DEBUG                  - depth 1, hash 9567f87, HEAD~849
2021-07-03 20:31:57,944 INFO     The number of BIC candidates: 36
