2021-07-03 20:53:16,059 INFO     Search BICs for /tmp/Csv-15b/
2021-07-03 20:53:17,377 DEBUG                  - depth 1, hash 60cc83a, HEAD~643
2021-07-03 20:53:17,381 DEBUG                  - depth 2, hash 961cce2, HEAD~708
2021-07-03 20:53:17,385 DEBUG                  - depth 3, hash 6a34b82, HEAD~743
2021-07-03 20:53:17,389 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getHeaderComments 792:794
2021-07-03 20:53:17,436 DEBUG                  - depth 0, hash a4f7371, HEAD~323
2021-07-03 20:53:17,442 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteCharacter 844:846
2021-07-03 20:53:17,500 DEBUG                  - depth 0, hash f9a3162, HEAD~350
2021-07-03 20:53:17,505 DEBUG                  - depth 1, hash 60cc83a, HEAD~643
2021-07-03 20:53:17,509 DEBUG                  - depth 2, hash 961cce2, HEAD~708
2021-07-03 20:53:17,513 DEBUG                  - depth 3, hash 6a34b82, HEAD~743
2021-07-03 20:53:17,518 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteMode 853:855
2021-07-03 20:53:17,576 DEBUG                  - depth 0, hash a72c71f, HEAD~351
2021-07-03 20:53:17,582 DEBUG                  - depth 1, hash 60cc83a, HEAD~643
2021-07-03 20:53:17,586 DEBUG                  - depth 2, hash 6a34b82, HEAD~743
2021-07-03 20:53:17,590 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getRecordSeparator 862:864
2021-07-03 20:53:17,647 DEBUG                  - depth 0, hash 60cc83a, HEAD~643
2021-07-03 20:53:17,653 DEBUG                  - depth 1, hash db11c04, HEAD~733
2021-07-03 20:53:17,657 DEBUG                  - depth 2, hash 6a34b82, HEAD~743
2021-07-03 20:53:17,661 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getTrailingDelimiter 881:883
2021-07-03 20:53:17,705 DEBUG                  - depth 0, hash 16b9e2c, HEAD~184
2021-07-03 20:53:17,711 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getTrim 890:892
2021-07-03 20:53:17,754 DEBUG                  - depth 0, hash 16b9e2c, HEAD~184
2021-07-03 20:53:17,759 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 502:504
2021-07-03 20:53:17,824 DEBUG                  - depth 0, hash 9631efe, HEAD~532
2021-07-03 20:53:17,830 DEBUG                  - depth 1, hash 60cc83a, HEAD~643
2021-07-03 20:53:17,834 DEBUG                  - depth 2, hash 6a34b82, HEAD~743
2021-07-03 20:53:17,838 DEBUG                  - depth 3, hash 73ec29f, HEAD~749
2021-07-03 20:53:17,842 DEBUG                  - depth 4, hash 53f15f4, HEAD~789
2021-07-03 20:53:17,846 DEBUG                  - depth 5, hash 6e57364, HEAD~794
2021-07-03 20:53:17,851 DEBUG                  - depth 6, hash 0030e1a, HEAD~795
2021-07-03 20:53:17,855 DEBUG                  - depth 7, hash 53fd86d, HEAD~842
2021-07-03 20:53:17,859 DEBUG                  - depth 8, hash 6ab9b46, HEAD~851
2021-07-03 20:53:17,863 DEBUG                  - depth 9, hash 67bbc35, HEAD~854
2021-07-03 20:53:17,867 DEBUG                  - depth 10, hash 6c1b0fa, HEAD~869
2021-07-03 20:53:17,871 DEBUG                  - depth 11, hash 93fc1f9, HEAD~871
2021-07-03 20:53:17,875 DEBUG                  - depth 12, hash bf06bed, HEAD~874
2021-07-03 20:53:17,879 DEBUG                  - depth 13, hash 38741a4, HEAD~959
2021-07-03 20:53:17,883 DEBUG                  - depth 14, hash c9dedff, HEAD~994
2021-07-03 20:53:17,887 DEBUG                  - depth 15, hash aee6c50, HEAD~1000
2021-07-03 20:53:17,891 DEBUG                  - depth 16, hash bbb2da1, HEAD~1009
2021-07-03 20:53:17,896 DEBUG                  - depth 17, hash 740a1b6, HEAD~1025
2021-07-03 20:53:17,900 DEBUG                  - depth 18, hash 194e21c, HEAD~1043
2021-07-03 20:53:17,904 DEBUG                  - depth 19, hash 70337be, HEAD~1064
2021-07-03 20:53:17,908 DEBUG                  - depth 20, hash cb99634, HEAD~1074
2021-07-03 20:53:17,912 DEBUG                  - depth 21, hash 42476f4, HEAD~1075
2021-07-03 20:53:17,916 DEBUG                  - depth 22, hash 43b777b, HEAD~1080
2021-07-03 20:53:17,920 DEBUG                  - depth 23, hash 1166ca6, HEAD~1086
2021-07-03 20:53:17,924 DEBUG                  - depth 24, hash 02b2146, HEAD~1098
2021-07-03 20:53:17,928 DEBUG                  - depth 25, hash eac54a2, HEAD~1191
2021-07-03 20:53:17,932 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 514:516
2021-07-03 20:53:17,985 DEBUG                  - depth 0, hash 9631efe, HEAD~532
2021-07-03 20:53:17,990 DEBUG                  - depth 1, hash 15b4e3f, HEAD~533
2021-07-03 20:53:17,995 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isQuoteCharacterSet 958:960
2021-07-03 20:53:18,054 DEBUG                  - depth 0, hash f9a3162, HEAD~350
2021-07-03 20:53:18,059 DEBUG                  - depth 1, hash 60cc83a, HEAD~643
2021-07-03 20:53:18,063 DEBUG                  - depth 2, hash 6a34b82, HEAD~743
2021-07-03 20:53:18,067 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java print 1068:1088
2021-07-03 20:53:18,108 DEBUG                  - depth 0, hash 99be47e, HEAD~38
2021-07-03 20:53:18,114 DEBUG                  - depth 1, hash 9778244, HEAD~52
2021-07-03 20:53:18,118 DEBUG                  - depth 2, hash 4a6af45, HEAD~147
2021-07-03 20:53:18,122 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java print 1090:1105
2021-07-03 20:53:18,163 DEBUG                  - depth 0, hash 4a6af45, HEAD~147
2021-07-03 20:53:18,169 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java printAndQuote 1151:1257
2021-07-03 20:53:18,210 DEBUG                  - depth 0, hash 9778244, HEAD~52
2021-07-03 20:53:18,215 DEBUG                  - depth 1, hash 190390b, HEAD~85
2021-07-03 20:53:18,220 DEBUG                  - depth 2, hash 4a6af45, HEAD~147
2021-07-03 20:53:18,224 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java printRecord 1294:1299
2021-07-03 20:53:18,266 DEBUG                  - depth 0, hash 4a6af45, HEAD~147
2021-07-03 20:53:18,271 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java println 1268:1275
2021-07-03 20:53:18,312 DEBUG                  - depth 0, hash 4a6af45, HEAD~147
2021-07-03 20:53:18,318 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java toStringArray 1346:1356
2021-07-03 20:53:18,362 DEBUG                  - depth 0, hash a4c1a85, HEAD~190
2021-07-03 20:53:18,368 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 1380:1424
2021-07-03 20:53:18,423 DEBUG                  - depth 0, hash ed6adc7, HEAD~113
2021-07-03 20:53:18,429 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:18,433 DEBUG                  - depth 2, hash 722d696, HEAD~274
2021-07-03 20:53:18,437 DEBUG                  - depth 3, hash 4471e9d, HEAD~279
2021-07-03 20:53:18,441 DEBUG                  - depth 4, hash 67d150a, HEAD~349
2021-07-03 20:53:18,445 DEBUG                  - depth 5, hash f9a3162, HEAD~350
2021-07-03 20:53:18,450 DEBUG                  - depth 6, hash a72c71f, HEAD~351
2021-07-03 20:53:18,454 DEBUG                  - depth 7, hash bb54feb, HEAD~368
2021-07-03 20:53:18,458 DEBUG                  - depth 8, hash 4117bb4, HEAD~382
2021-07-03 20:53:18,462 DEBUG                  - depth 9, hash 43560d9, HEAD~383
2021-07-03 20:53:18,466 DEBUG                  - depth 10, hash 3cd5067, HEAD~387
2021-07-03 20:53:18,470 DEBUG                  - depth 11, hash 35d101c, HEAD~416
2021-07-03 20:53:18,474 DEBUG                  - depth 12, hash fcc0d15, HEAD~568
2021-07-03 20:53:18,478 DEBUG                  - depth 13, hash f881372, HEAD~580
2021-07-03 20:53:18,482 DEBUG                  - depth 14, hash 75f39a8, HEAD~590
2021-07-03 20:53:18,486 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1433:1435
2021-07-03 20:53:18,529 DEBUG                  - depth 0, hash a4c1a85, HEAD~190
2021-07-03 20:53:18,535 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1445:1449
2021-07-03 20:53:18,578 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:18,584 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:18,588 DEBUG                  - depth 2, hash a4c1a85, HEAD~190
2021-07-03 20:53:18,592 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 1495:1502
2021-07-03 20:53:18,647 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:18,652 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:18,657 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:18,661 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:18,665 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:18,669 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:18,673 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:18,677 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:18,681 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:18,685 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:18,689 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:18,694 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:18,698 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:18,702 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:18,706 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 1513:1515
2021-07-03 20:53:18,759 DEBUG                  - depth 0, hash 75f39a8, HEAD~590
2021-07-03 20:53:18,764 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 1526:1533
2021-07-03 20:53:18,819 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:18,824 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:18,829 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:18,833 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:18,837 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:18,841 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:18,845 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:18,849 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:18,854 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:18,858 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:18,862 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:18,866 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:18,870 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:18,875 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:18,879 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 1730:1734
2021-07-03 20:53:18,934 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:18,939 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:18,943 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:18,948 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:18,952 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:18,956 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:18,960 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:18,964 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:18,969 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:18,973 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:18,977 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:18,981 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:18,985 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:18,990 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:18,994 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1769:1771
2021-07-03 20:53:19,049 DEBUG                  - depth 0, hash a4c1a85, HEAD~190
2021-07-03 20:53:19,054 DEBUG                  - depth 1, hash d54b339, HEAD~218
2021-07-03 20:53:19,059 DEBUG                  - depth 2, hash 65883aa, HEAD~265
2021-07-03 20:53:19,063 DEBUG                  - depth 3, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,067 DEBUG                  - depth 4, hash a4f7371, HEAD~323
2021-07-03 20:53:19,071 DEBUG                  - depth 5, hash aa0762d, HEAD~353
2021-07-03 20:53:19,076 DEBUG                  - depth 6, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,080 DEBUG                  - depth 7, hash 99c3819, HEAD~406
2021-07-03 20:53:19,084 DEBUG                  - depth 8, hash 97d3457, HEAD~578
2021-07-03 20:53:19,088 DEBUG                  - depth 9, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,092 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1781:1785
2021-07-03 20:53:19,146 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:19,152 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:19,156 DEBUG                  - depth 2, hash a4c1a85, HEAD~190
2021-07-03 20:53:19,160 DEBUG                  - depth 3, hash d54b339, HEAD~218
2021-07-03 20:53:19,164 DEBUG                  - depth 4, hash 65883aa, HEAD~265
2021-07-03 20:53:19,169 DEBUG                  - depth 5, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,173 DEBUG                  - depth 6, hash a4f7371, HEAD~323
2021-07-03 20:53:19,177 DEBUG                  - depth 7, hash aa0762d, HEAD~353
2021-07-03 20:53:19,181 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,185 DEBUG                  - depth 9, hash 99c3819, HEAD~406
2021-07-03 20:53:19,189 DEBUG                  - depth 10, hash 97d3457, HEAD~578
2021-07-03 20:53:19,194 DEBUG                  - depth 11, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,198 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withNullString 1800:1804
2021-07-03 20:53:19,252 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:19,258 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:19,262 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:19,266 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:19,270 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,274 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:19,279 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:19,283 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:19,287 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:19,291 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:19,295 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,300 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:19,304 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:19,308 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,312 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuote 1828:1835
2021-07-03 20:53:19,366 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:19,371 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:19,376 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:19,380 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:19,384 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,388 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:19,393 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:19,397 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:19,401 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:19,405 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:19,409 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,414 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:19,418 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:19,422 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,426 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteMode 1845:1849
2021-07-03 20:53:19,480 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:19,486 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:19,490 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:19,495 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:19,499 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,503 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:19,507 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:19,511 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:19,516 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:19,520 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:19,524 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,528 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:19,532 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:19,537 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,541 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1864:1866
2021-07-03 20:53:19,593 DEBUG                  - depth 0, hash 75f39a8, HEAD~590
2021-07-03 20:53:19,599 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1883:1887
2021-07-03 20:53:19,653 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:19,658 DEBUG                  - depth 1, hash 16b9e2c, HEAD~184
2021-07-03 20:53:19,662 DEBUG                  - depth 2, hash d54b339, HEAD~218
2021-07-03 20:53:19,667 DEBUG                  - depth 3, hash 65883aa, HEAD~265
2021-07-03 20:53:19,671 DEBUG                  - depth 4, hash 4471e9d, HEAD~279
2021-07-03 20:53:19,675 DEBUG                  - depth 5, hash a4f7371, HEAD~323
2021-07-03 20:53:19,679 DEBUG                  - depth 6, hash 67d150a, HEAD~349
2021-07-03 20:53:19,684 DEBUG                  - depth 7, hash f9a3162, HEAD~350
2021-07-03 20:53:19,688 DEBUG                  - depth 8, hash a72c71f, HEAD~351
2021-07-03 20:53:19,692 DEBUG                  - depth 9, hash aa0762d, HEAD~353
2021-07-03 20:53:19,696 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~402
2021-07-03 20:53:19,701 DEBUG                  - depth 11, hash 99c3819, HEAD~406
2021-07-03 20:53:19,705 DEBUG                  - depth 12, hash 97d3457, HEAD~578
2021-07-03 20:53:19,709 DEBUG                  - depth 13, hash 75f39a8, HEAD~590
2021-07-03 20:53:20,049 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java <init> 40:40
2021-07-03 20:53:20,089 DEBUG                  - depth 0, hash 6640e85, HEAD~629
2021-07-03 20:53:20,094 DEBUG                  - depth 1, hash d90fa38, HEAD~1077
2021-07-03 20:53:20,099 DEBUG                  - depth 2, hash 1166ca6, HEAD~1086
2021-07-03 20:53:20,103 DEBUG                  - depth 3, hash 02b2146, HEAD~1098
2021-07-03 20:53:20,107 DEBUG                  - depth 4, hash f6f9fc1, HEAD~1186
2021-07-03 20:53:20,112 DEBUG                  - depth 5, hash e23e79e, HEAD~1212
2021-07-03 20:53:20,116 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java close 82:85
2021-07-03 20:53:20,157 DEBUG                  - depth 0, hash 7e47152, HEAD~12
2021-07-03 20:53:20,162 DEBUG                  - depth 1, hash a2b9dfb, HEAD~288
2021-07-03 20:53:20,167 DEBUG                  - depth 2, hash 5823366, HEAD~468
2021-07-03 20:53:20,171 DEBUG                  - depth 3, hash 6640e85, HEAD~629
2021-07-03 20:53:20,175 DEBUG                  - depth 4, hash 75b9a4b, HEAD~642
2021-07-03 20:53:20,179 DEBUG                  - depth 5, hash 0e2ec48, HEAD~669
2021-07-03 20:53:20,183 DEBUG                  - depth 6, hash 73ec29f, HEAD~749
