2021-07-03 20:24:47,882 INFO     Search BICs for /tmp/Compress-1b/
2021-07-03 20:24:50,859 DEBUG                  - depth 0, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:50,864 DEBUG                  - depth 1, hash 70c8320, HEAD~128
2021-07-03 20:24:50,868 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java closeEntry 253:274
2021-07-03 20:24:50,880 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:50,886 DEBUG                  - depth 1, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:50,890 DEBUG                  - depth 2, hash 5d9f7b4, HEAD~119
2021-07-03 20:24:50,894 DEBUG                  - depth 3, hash 70c8320, HEAD~128
2021-07-03 20:24:50,898 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java ensureOpen 108:112
2021-07-03 20:24:50,910 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:50,915 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java pad 354:360
2021-07-03 20:24:50,928 DEBUG                  - depth 0, hash 70c8320, HEAD~128
2021-07-03 20:24:50,933 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java putArchiveEntry 415:417
2021-07-03 20:24:50,945 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:50,951 DEBUG                  - depth 1, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:50,955 DEBUG                  - depth 2, hash 70c8320, HEAD~128
2021-07-03 20:24:50,959 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java putNextEntry 150:172
2021-07-03 20:24:50,971 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:50,977 DEBUG                  - depth 1, hash 5d9f7b4, HEAD~119
2021-07-03 20:24:50,981 DEBUG                  - depth 2, hash 70c8320, HEAD~128
2021-07-03 20:24:50,985 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java setFormat 121:135
2021-07-03 20:24:50,998 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:51,003 DEBUG                  - depth 1, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:51,007 DEBUG                  - depth 2, hash 5d9f7b4, HEAD~119
2021-07-03 20:24:51,011 DEBUG                  - depth 3, hash 70c8320, HEAD~128
2021-07-03 20:24:51,016 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java write 290:312
2021-07-03 20:24:51,028 DEBUG                  - depth 0, hash 9d6dbc3, HEAD~11
2021-07-03 20:24:51,033 DEBUG                  - depth 1, hash 41f4a20, HEAD~18
2021-07-03 20:24:51,037 DEBUG                  - depth 2, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:51,042 DEBUG                  - depth 3, hash 70c8320, HEAD~128
2021-07-03 20:24:51,046 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java writeAsciiLong 368:390
2021-07-03 20:24:51,058 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:51,063 DEBUG                  - depth 1, hash 70c8320, HEAD~128
2021-07-03 20:24:51,068 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java writeCString 392:395
2021-07-03 20:24:51,080 DEBUG                  - depth 0, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:51,085 DEBUG                  - depth 1, hash 70c8320, HEAD~128
2021-07-03 20:24:51,090 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java writeHeader 174:194
2021-07-03 20:24:51,102 DEBUG                  - depth 0, hash 3f9bcc6, HEAD~109
2021-07-03 20:24:51,107 DEBUG                  - depth 1, hash 70c8320, HEAD~128
2021-07-03 20:24:51,112 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java writeNewEntry 196:212
2021-07-03 20:24:51,124 DEBUG                  - depth 0, hash 70c8320, HEAD~128
2021-07-03 20:24:51,432 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioUtil.java byteArray2long 32:57
2021-07-03 20:24:51,444 DEBUG                  - depth 0, hash 41f4a20, HEAD~18
2021-07-03 20:24:51,740 DEBUG    [line range] org/apache/commons/compress/utils/IOUtils.java copy 38:40
2021-07-03 20:24:51,752 DEBUG                  - depth 0, hash ad3908e, HEAD~33
2021-07-03 20:24:51,758 DEBUG                  - depth 1, hash ca16539, HEAD~148
2021-07-03 20:24:51,762 DEBUG    [line range] org/apache/commons/compress/utils/IOUtils.java copy 54:60
2021-07-03 20:24:51,773 DEBUG                  - depth 0, hash ca16539, HEAD~148
2021-07-03 20:24:51,779 INFO     The number of BIC candidates: 17
