2021-07-03 20:53:36,524 INFO     Search BICs for /tmp/Csv-16b/
2021-07-03 20:53:38,801 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:38,805 DEBUG                  - depth 2, hash 722d696, HEAD~286
2021-07-03 20:53:38,809 DEBUG                  - depth 3, hash 4471e9d, HEAD~291
2021-07-03 20:53:38,814 DEBUG                  - depth 4, hash 67d150a, HEAD~361
2021-07-03 20:53:38,818 DEBUG                  - depth 5, hash f9a3162, HEAD~362
2021-07-03 20:53:38,822 DEBUG                  - depth 6, hash a72c71f, HEAD~363
2021-07-03 20:53:38,826 DEBUG                  - depth 7, hash bb54feb, HEAD~380
2021-07-03 20:53:38,830 DEBUG                  - depth 8, hash 4117bb4, HEAD~394
2021-07-03 20:53:38,834 DEBUG                  - depth 9, hash 43560d9, HEAD~395
2021-07-03 20:53:38,839 DEBUG                  - depth 10, hash 3cd5067, HEAD~399
2021-07-03 20:53:38,843 DEBUG                  - depth 11, hash 35d101c, HEAD~428
2021-07-03 20:53:38,847 DEBUG                  - depth 12, hash fcc0d15, HEAD~580
2021-07-03 20:53:38,851 DEBUG                  - depth 13, hash f881372, HEAD~592
2021-07-03 20:53:38,855 DEBUG                  - depth 14, hash 75f39a8, HEAD~602
2021-07-03 20:53:38,860 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1472:1474
2021-07-03 20:53:38,906 DEBUG                  - depth 0, hash a4c1a85, HEAD~202
2021-07-03 20:53:38,911 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withAllowMissingColumnNames 1484:1488
2021-07-03 20:53:38,956 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:38,962 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:38,966 DEBUG                  - depth 2, hash a4c1a85, HEAD~202
2021-07-03 20:53:38,970 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 1549:1556
2021-07-03 20:53:39,027 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,032 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,036 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,040 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,044 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,049 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,053 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,057 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,061 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,065 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,070 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,074 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,078 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,082 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,086 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 1567:1569
2021-07-03 20:53:39,142 DEBUG                  - depth 0, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,148 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 1580:1587
2021-07-03 20:53:39,203 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,208 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,213 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,217 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,221 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,225 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,229 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,233 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,237 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,241 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,246 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,250 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,254 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,258 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,262 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 1784:1788
2021-07-03 20:53:39,319 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,325 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,329 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,333 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,337 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,341 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,346 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,350 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,354 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,358 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,362 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,366 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,371 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,375 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,379 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1823:1825
2021-07-03 20:53:39,434 DEBUG                  - depth 0, hash a4c1a85, HEAD~202
2021-07-03 20:53:39,439 DEBUG                  - depth 1, hash d54b339, HEAD~230
2021-07-03 20:53:39,444 DEBUG                  - depth 2, hash 65883aa, HEAD~277
2021-07-03 20:53:39,448 DEBUG                  - depth 3, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,452 DEBUG                  - depth 4, hash a4f7371, HEAD~335
2021-07-03 20:53:39,456 DEBUG                  - depth 5, hash aa0762d, HEAD~365
2021-07-03 20:53:39,460 DEBUG                  - depth 6, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,464 DEBUG                  - depth 7, hash 99c3819, HEAD~418
2021-07-03 20:53:39,468 DEBUG                  - depth 8, hash 97d3457, HEAD~590
2021-07-03 20:53:39,473 DEBUG                  - depth 9, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,477 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 1835:1839
2021-07-03 20:53:39,534 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,539 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,543 DEBUG                  - depth 2, hash a4c1a85, HEAD~202
2021-07-03 20:53:39,548 DEBUG                  - depth 3, hash d54b339, HEAD~230
2021-07-03 20:53:39,552 DEBUG                  - depth 4, hash 65883aa, HEAD~277
2021-07-03 20:53:39,556 DEBUG                  - depth 5, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,560 DEBUG                  - depth 6, hash a4f7371, HEAD~335
2021-07-03 20:53:39,564 DEBUG                  - depth 7, hash aa0762d, HEAD~365
2021-07-03 20:53:39,569 DEBUG                  - depth 8, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,573 DEBUG                  - depth 9, hash 99c3819, HEAD~418
2021-07-03 20:53:39,577 DEBUG                  - depth 10, hash 97d3457, HEAD~590
2021-07-03 20:53:39,581 DEBUG                  - depth 11, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,585 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withNullString 1854:1858
2021-07-03 20:53:39,642 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,648 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,652 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,656 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,660 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,665 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,669 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,673 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,677 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,681 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,686 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,690 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,694 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,698 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,702 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuote 1882:1889
2021-07-03 20:53:39,757 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,763 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,767 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,771 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,775 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,779 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,784 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,788 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,792 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,796 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,800 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,805 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,809 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,813 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,817 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteMode 1899:1903
2021-07-03 20:53:39,873 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:39,879 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:39,883 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:39,887 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:39,891 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:39,896 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:39,900 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:39,904 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:39,908 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:39,912 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:39,917 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:39,921 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:39,925 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:39,929 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,934 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1918:1920
2021-07-03 20:53:39,989 DEBUG                  - depth 0, hash 75f39a8, HEAD~602
2021-07-03 20:53:39,995 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 1937:1941
2021-07-03 20:53:40,050 DEBUG                  - depth 0, hash 7e47152, HEAD~24
2021-07-03 20:53:40,056 DEBUG                  - depth 1, hash 16b9e2c, HEAD~196
2021-07-03 20:53:40,060 DEBUG                  - depth 2, hash d54b339, HEAD~230
2021-07-03 20:53:40,064 DEBUG                  - depth 3, hash 65883aa, HEAD~277
2021-07-03 20:53:40,068 DEBUG                  - depth 4, hash 4471e9d, HEAD~291
2021-07-03 20:53:40,073 DEBUG                  - depth 5, hash a4f7371, HEAD~335
2021-07-03 20:53:40,077 DEBUG                  - depth 6, hash 67d150a, HEAD~361
2021-07-03 20:53:40,081 DEBUG                  - depth 7, hash f9a3162, HEAD~362
2021-07-03 20:53:40,085 DEBUG                  - depth 8, hash a72c71f, HEAD~363
2021-07-03 20:53:40,090 DEBUG                  - depth 9, hash aa0762d, HEAD~365
2021-07-03 20:53:40,094 DEBUG                  - depth 10, hash 4b2a4ca, HEAD~414
2021-07-03 20:53:40,098 DEBUG                  - depth 11, hash 99c3819, HEAD~418
2021-07-03 20:53:40,102 DEBUG                  - depth 12, hash 97d3457, HEAD~590
2021-07-03 20:53:40,106 DEBUG                  - depth 13, hash 75f39a8, HEAD~602
2021-07-03 20:53:40,111 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withSystemRecordSeparator 1982:1984
2021-07-03 20:53:40,145 DEBUG                  - depth 0, hash 3a20344, HEAD~8
2021-07-03 20:53:40,150 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withTrim 2017:2019
2021-07-03 20:53:40,207 DEBUG                  - depth 0, hash 16b9e2c, HEAD~196
2021-07-03 20:53:40,213 DEBUG                  - depth 1, hash d54b339, HEAD~230
2021-07-03 20:53:40,217 DEBUG                  - depth 2, hash 65883aa, HEAD~277
2021-07-03 20:53:40,221 DEBUG                  - depth 3, hash 4471e9d, HEAD~291
2021-07-03 20:53:40,225 DEBUG                  - depth 4, hash a4f7371, HEAD~335
2021-07-03 20:53:40,229 DEBUG                  - depth 5, hash aa0762d, HEAD~365
2021-07-03 20:53:40,234 DEBUG                  - depth 6, hash 4b2a4ca, HEAD~414
