2021-07-03 20:50:01,021 INFO     Search BICs for /tmp/Csv-5b/
2021-07-03 20:50:03,260 DEBUG                  - depth 8, hash e7434e5, HEAD~590
2021-07-03 20:50:03,264 DEBUG                  - depth 9, hash e80b811, HEAD~591
2021-07-03 20:50:03,268 DEBUG                  - depth 10, hash fa5dca3, HEAD~597
2021-07-03 20:50:03,272 DEBUG                  - depth 11, hash cb99634, HEAD~611
2021-07-03 20:50:03,276 DEBUG                  - depth 12, hash 1166ca6, HEAD~623
2021-07-03 20:50:03,280 DEBUG                  - depth 13, hash 02b2146, HEAD~635
2021-07-03 20:50:03,284 DEBUG                  - depth 14, hash e23e79e, HEAD~749
2021-07-03 20:50:03,289 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java print 109:123
2021-07-03 20:50:03,316 DEBUG                  - depth 0, hash e5d7b21, HEAD~148
2021-07-03 20:50:03,322 DEBUG                  - depth 1, hash 5b2e5f8, HEAD~154
2021-07-03 20:50:03,326 DEBUG                  - depth 2, hash 02c1b35, HEAD~157
2021-07-03 20:50:03,330 DEBUG                  - depth 3, hash 6640e85, HEAD~166
2021-07-03 20:50:03,334 DEBUG                  - depth 4, hash b53a171, HEAD~242
2021-07-03 20:50:03,338 DEBUG                  - depth 5, hash 68352ee, HEAD~277
2021-07-03 20:50:03,342 DEBUG                  - depth 6, hash f51f43d, HEAD~315
2021-07-03 20:50:03,347 DEBUG                  - depth 7, hash 7fd16f3, HEAD~323
2021-07-03 20:50:03,351 DEBUG                  - depth 8, hash 0dbb499, HEAD~324
2021-07-03 20:50:03,355 DEBUG                  - depth 9, hash 639e68e, HEAD~337
2021-07-03 20:50:03,359 DEBUG                  - depth 10, hash 6ab9b46, HEAD~388
2021-07-03 20:50:03,363 DEBUG                  - depth 11, hash bf06bed, HEAD~411
2021-07-03 20:50:03,367 DEBUG                  - depth 12, hash e7434e5, HEAD~590
2021-07-03 20:50:03,371 DEBUG                  - depth 13, hash e80b811, HEAD~591
2021-07-03 20:50:03,376 DEBUG                  - depth 14, hash fafacd1, HEAD~592
2021-07-03 20:50:03,380 DEBUG                  - depth 15, hash 9cb66ca, HEAD~605
2021-07-03 20:50:03,384 DEBUG                  - depth 16, hash cb99634, HEAD~611
2021-07-03 20:50:03,388 DEBUG                  - depth 17, hash 1166ca6, HEAD~623
2021-07-03 20:50:03,392 DEBUG                  - depth 18, hash 0d63758, HEAD~633
2021-07-03 20:50:03,396 DEBUG                  - depth 19, hash 02b2146, HEAD~635
2021-07-03 20:50:03,401 DEBUG                  - depth 20, hash e23e79e, HEAD~749
2021-07-03 20:50:03,405 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java printRecord 353:358
2021-07-03 20:50:03,430 DEBUG                  - depth 0, hash 5823366, HEAD~5
2021-07-03 20:50:03,435 DEBUG                  - depth 1, hash 79eb6e0, HEAD~322
2021-07-03 20:50:03,439 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java println 323:326
2021-07-03 20:50:03,464 DEBUG                  - depth 0, hash 5823366, HEAD~5
2021-07-03 20:50:03,470 DEBUG                  - depth 1, hash 79eb6e0, HEAD~322
2021-07-03 20:50:03,753 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:50:03,776 DEBUG                  - depth 0, hash e5a7b27, HEAD~267
2021-07-03 20:50:03,781 DEBUG                  - depth 1, hash 56ca585, HEAD~381
2021-07-03 20:50:04,044 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 24
2021-07-03 20:50:04,066 DEBUG                  - depth 0, hash e693d87, HEAD~339
2021-07-03 20:50:04,072 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 29
2021-07-03 20:50:04,094 DEBUG                  - depth 0, hash e693d87, HEAD~339
2021-07-03 20:50:04,099 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 35
2021-07-03 20:50:04,122 DEBUG                  - depth 0, hash e693d87, HEAD~339
2021-07-03 20:50:04,128 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 40
2021-07-03 20:50:04,150 DEBUG                  - depth 0, hash e693d87, HEAD~339
2021-07-03 20:50:04,156 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 47
2021-07-03 20:50:04,178 DEBUG                  - depth 0, hash e693d87, HEAD~339
2021-07-03 20:50:04,184 INFO     The number of BIC candidates: 73
