2021-07-03 20:50:51,170 INFO     Search BICs for /tmp/Csv-8b/
2021-07-03 20:50:51,814 DEBUG                  - depth 14, hash c9dedff, HEAD~577
2021-07-03 20:50:51,818 DEBUG                  - depth 15, hash aee6c50, HEAD~583
2021-07-03 20:50:51,822 DEBUG                  - depth 16, hash bbb2da1, HEAD~592
2021-07-03 20:50:51,826 DEBUG                  - depth 17, hash 740a1b6, HEAD~608
2021-07-03 20:50:51,830 DEBUG                  - depth 18, hash 194e21c, HEAD~626
2021-07-03 20:50:51,834 DEBUG                  - depth 19, hash 70337be, HEAD~647
2021-07-03 20:50:51,839 DEBUG                  - depth 20, hash cb99634, HEAD~657
2021-07-03 20:50:51,843 DEBUG                  - depth 21, hash 42476f4, HEAD~658
2021-07-03 20:50:51,847 DEBUG                  - depth 22, hash 43b777b, HEAD~663
2021-07-03 20:50:51,851 DEBUG                  - depth 23, hash 1166ca6, HEAD~669
2021-07-03 20:50:51,855 DEBUG                  - depth 24, hash 02b2146, HEAD~681
2021-07-03 20:50:51,859 DEBUG                  - depth 25, hash eac54a2, HEAD~774
2021-07-03 20:50:51,863 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 254:256
2021-07-03 20:50:51,890 DEBUG                  - depth 0, hash 9631efe, HEAD~115
2021-07-03 20:50:51,895 DEBUG                  - depth 1, hash 15b4e3f, HEAD~116
2021-07-03 20:50:51,899 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 631:668
2021-07-03 20:50:51,927 DEBUG                  - depth 0, hash fcc0d15, HEAD~151
2021-07-03 20:50:51,932 DEBUG                  - depth 1, hash f881372, HEAD~163
2021-07-03 20:50:51,937 DEBUG                  - depth 2, hash 75f39a8, HEAD~173
2021-07-03 20:50:51,941 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 713:719
2021-07-03 20:50:51,969 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:51,974 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:51,978 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 730:732
2021-07-03 20:50:52,006 DEBUG                  - depth 0, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,012 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 743:749
2021-07-03 20:50:52,039 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,045 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,049 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withHeader 768:771
2021-07-03 20:50:52,077 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,082 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,086 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 781:784
2021-07-03 20:50:52,114 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,119 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,123 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 794:797
2021-07-03 20:50:52,151 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,157 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,161 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteChar 841:847
2021-07-03 20:50:52,189 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,194 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,198 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 870:872
2021-07-03 20:50:52,225 DEBUG                  - depth 0, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,231 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 882:885
2021-07-03 20:50:52,258 DEBUG                  - depth 0, hash 97d3457, HEAD~161
2021-07-03 20:50:52,264 DEBUG                  - depth 1, hash 75f39a8, HEAD~173
2021-07-03 20:50:52,548 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:50:52,572 DEBUG                  - depth 0, hash e5a7b27, HEAD~313
2021-07-03 20:50:52,578 DEBUG                  - depth 1, hash 56ca585, HEAD~427
2021-07-03 20:50:52,582 INFO     The number of BIC candidates: 41
