2021-07-04 09:00:28,303 INFO     Search BICs for /tmp/Mockito-11b/
2021-07-04 09:00:31,008 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:31,013 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:31,017 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:31,021 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:31,025 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:31,029 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:31,033 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:31,037 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:31,042 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:31,046 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:31,050 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:31,054 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:31,058 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:31,062 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:31,066 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:31,070 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:31,074 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:31,078 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:31,083 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:31,087 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:31,091 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:31,095 DEBUG    [single line]   org/mockito/internal/configuration/ClassPathLoader.java <init> 56
2021-07-04 09:00:31,212 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:31,217 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:31,221 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:31,225 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:31,230 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:31,234 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:31,238 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:31,242 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:31,246 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:31,250 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:31,254 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:31,258 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:31,262 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:31,266 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:31,270 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:31,275 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:31,279 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:31,283 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:31,287 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:31,291 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:31,295 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:31,299 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java findPlatformMockMaker 109:111
2021-07-04 09:00:31,421 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:31,426 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:31,431 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:31,435 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:31,439 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:31,443 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:31,447 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:31,451 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:31,455 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:31,459 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:31,463 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:31,468 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:31,472 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:31,476 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:31,480 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:31,484 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:31,488 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:31,492 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:31,496 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:31,501 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:31,505 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:31,509 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java findPlatformStackTraceCleanerProvider 113:116
2021-07-04 09:00:31,626 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:31,632 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:31,636 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:31,640 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:31,644 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:31,648 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:31,652 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:31,656 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:31,661 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:31,665 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:31,669 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:31,673 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:31,677 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:31,681 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:31,685 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:31,689 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:31,694 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:31,698 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:31,702 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:31,706 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:31,710 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:31,714 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java findPluginImplementation 118:133
2021-07-04 09:00:31,837 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:31,842 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:31,846 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:31,851 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:31,855 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:31,859 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:31,863 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:31,867 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:31,871 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:31,875 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:31,880 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:31,884 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:31,888 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:31,892 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:31,896 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:31,900 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:31,905 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:31,909 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:31,913 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:31,917 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:31,921 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:31,925 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java getMockMaker 96:98
2021-07-04 09:00:32,044 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:32,049 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:32,053 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:32,057 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:32,061 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:32,066 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:32,070 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:32,074 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:32,078 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:32,082 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:32,086 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:32,090 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:32,094 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:32,098 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:32,102 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:32,106 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:32,111 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:32,115 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:32,119 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:32,123 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:32,127 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:32,132 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java loadConfiguration 70:88
2021-07-04 09:00:32,249 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:32,254 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:32,258 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:32,262 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:32,266 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:32,271 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:32,275 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:32,279 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:32,283 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:32,287 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:32,291 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:32,295 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:32,299 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:32,303 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:32,307 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:32,312 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:32,316 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:32,320 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:32,324 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:32,328 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:32,332 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:32,337 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java loadImplementations 139:170
2021-07-04 09:00:32,454 DEBUG                  - depth 0, hash d6fbda8, HEAD~348
2021-07-04 09:00:32,459 DEBUG                  - depth 1, hash e3923e3, HEAD~351
2021-07-04 09:00:32,463 DEBUG                  - depth 2, hash b206310, HEAD~392
2021-07-04 09:00:32,467 DEBUG                  - depth 3, hash f1290c4, HEAD~422
2021-07-04 09:00:32,472 DEBUG                  - depth 4, hash ff32a69, HEAD~456
2021-07-04 09:00:32,476 DEBUG                  - depth 5, hash f7fc2e1, HEAD~584
2021-07-04 09:00:32,480 DEBUG                  - depth 6, hash f66dc40, HEAD~513
2021-07-04 09:00:32,484 DEBUG                  - depth 7, hash 4c1a6c2, HEAD~515
2021-07-04 09:00:32,488 DEBUG                  - depth 8, hash 1db289e, HEAD~522
2021-07-04 09:00:32,492 DEBUG                  - depth 9, hash b74f891, HEAD~530
2021-07-04 09:00:32,497 DEBUG                  - depth 10, hash c478e6c, HEAD~541
2021-07-04 09:00:32,501 DEBUG                  - depth 11, hash ce6b947, HEAD~548
2021-07-04 09:00:32,505 DEBUG                  - depth 12, hash a4c2825, HEAD~553
2021-07-04 09:00:32,509 DEBUG                  - depth 13, hash 89a1ef4, HEAD~585
2021-07-04 09:00:32,513 DEBUG                  - depth 14, hash 4bf949d, HEAD~621
2021-07-04 09:00:32,517 DEBUG                  - depth 15, hash 75f7c13, HEAD~706
2021-07-04 09:00:32,521 DEBUG                  - depth 16, hash e12843b, HEAD~1362
2021-07-04 09:00:32,526 DEBUG                  - depth 17, hash d5d05a2, HEAD~1369
2021-07-04 09:00:32,530 DEBUG                  - depth 18, hash d9a7fe6, HEAD~1371
2021-07-04 09:00:32,534 DEBUG                  - depth 19, hash fca2c21, HEAD~1388
2021-07-04 09:00:32,538 DEBUG                  - depth 20, hash c81d6bd, HEAD~1389
2021-07-04 09:00:32,863 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java <init> 30:30
2021-07-04 09:00:32,995 DEBUG                  - depth 0, hash 5ea5f32, HEAD~525
2021-07-04 09:00:33,001 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java process 61:79
2021-07-04 09:00:33,116 DEBUG                  - depth 0, hash f8f76a4, HEAD~701
2021-07-04 09:00:33,122 DEBUG                  - depth 1, hash 038235e, HEAD~868
2021-07-04 09:00:33,126 DEBUG                  - depth 2, hash 3275500, HEAD~875
2021-07-04 09:00:33,130 DEBUG                  - depth 3, hash 896c61e, HEAD~878
2021-07-04 09:00:33,134 DEBUG    [line range] org/mockito/internal/configuration/DefaultAnnotationEngine.java registerAnnotationProcessor 57:59
2021-07-04 09:00:33,249 DEBUG                  - depth 0, hash 5ea5f32, HEAD~525
2021-07-04 09:00:33,255 DEBUG                  - depth 1, hash fcb2441, HEAD~847
2021-07-04 09:00:33,259 DEBUG                  - depth 2, hash 3275500, HEAD~875
2021-07-04 09:00:33,535 DEBUG    [single line]   org/mockito/internal/configuration/DefaultInjectionEngine.java <init> 17
2021-07-04 09:00:33,652 DEBUG                  - depth 0, hash 3275500, HEAD~875
2021-07-04 09:00:33,658 DEBUG    [line range] org/mockito/internal/configuration/DefaultInjectionEngine.java injectMocksOnFields 19:26
2021-07-04 09:00:33,774 DEBUG                  - depth 0, hash f920e3a, HEAD~651
2021-07-04 09:00:33,779 DEBUG                  - depth 1, hash 377de51, HEAD~653
2021-07-04 09:00:33,783 DEBUG                  - depth 2, hash 0464f56, HEAD~689
2021-07-04 09:00:33,787 DEBUG                  - depth 3, hash 3275500, HEAD~875
2021-07-04 09:00:34,078 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <clinit> 22:22
2021-07-04 09:00:34,193 DEBUG                  - depth 0, hash 1351511, HEAD~209
2021-07-04 09:00:34,199 DEBUG                  - depth 1, hash c81d6bd, HEAD~1389
2021-07-04 09:00:34,203 DEBUG                  - depth 2, hash 863efe6, HEAD~1403
2021-07-04 09:00:34,207 DEBUG                  - depth 3, hash d56f3a5, HEAD~1406
2021-07-04 09:00:34,211 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <init> 29:34
2021-07-04 09:00:34,326 DEBUG                  - depth 0, hash 1351511, HEAD~209
2021-07-04 09:00:34,332 DEBUG                  - depth 1, hash 845aa65, HEAD~1301
2021-07-04 09:00:34,336 DEBUG                  - depth 2, hash c81d6bd, HEAD~1389
2021-07-04 09:00:34,340 DEBUG                  - depth 3, hash 863efe6, HEAD~1403
2021-07-04 09:00:34,344 DEBUG                  - depth 4, hash d56f3a5, HEAD~1406
2021-07-04 09:00:34,349 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java createConfig 36:44
2021-07-04 09:00:34,463 DEBUG                  - depth 0, hash cbca8d0, HEAD~1178
2021-07-04 09:00:34,469 DEBUG                  - depth 1, hash 845aa65, HEAD~1301
2021-07-04 09:00:34,473 DEBUG                  - depth 2, hash 2a256b3, HEAD~1375
2021-07-04 09:00:34,477 DEBUG                  - depth 3, hash fca2c21, HEAD~1388
2021-07-04 09:00:34,481 DEBUG                  - depth 4, hash c81d6bd, HEAD~1389
2021-07-04 09:00:34,486 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getAnnotationEngine 54:56
2021-07-04 09:00:34,601 DEBUG                  - depth 0, hash 1351511, HEAD~209
2021-07-04 09:00:34,607 DEBUG                  - depth 1, hash 2a256b3, HEAD~1375
2021-07-04 09:00:34,611 DEBUG                  - depth 2, hash c81d6bd, HEAD~1389
2021-07-04 09:00:34,615 DEBUG                  - depth 3, hash 863efe6, HEAD~1403
2021-07-04 09:00:34,620 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getIt 25:27
2021-07-04 09:00:34,739 DEBUG                  - depth 0, hash 1351511, HEAD~209
2021-07-04 09:00:34,745 DEBUG                  - depth 1, hash 845aa65, HEAD~1301
2021-07-04 09:00:34,749 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java validate 46:48
2021-07-04 09:00:34,869 DEBUG                  - depth 0, hash 2a256b3, HEAD~1375
2021-07-04 09:00:35,185 DEBUG    [single line]   org/mockito/internal/configuration/InjectingAnnotationEngine.java <init> 23
2021-07-04 09:00:35,301 DEBUG                  - depth 0, hash 3275500, HEAD~875
2021-07-04 09:00:35,306 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java <init> 24:24
2021-07-04 09:00:35,423 DEBUG                  - depth 0, hash 1351511, HEAD~209
2021-07-04 09:00:35,428 DEBUG                  - depth 1, hash d650bb8, HEAD~578
2021-07-04 09:00:35,432 DEBUG                  - depth 2, hash 139fff9, HEAD~598
2021-07-04 09:00:35,436 DEBUG                  - depth 3, hash 3275500, HEAD~875
2021-07-04 09:00:35,441 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java injectMocks 89:101
2021-07-04 09:00:35,559 DEBUG                  - depth 0, hash 8bc5850, HEAD~532
2021-07-04 09:00:35,564 DEBUG                  - depth 1, hash b189ec7, HEAD~577
2021-07-04 09:00:35,568 DEBUG                  - depth 2, hash d650bb8, HEAD~578
2021-07-04 09:00:35,573 DEBUG                  - depth 3, hash 69d80a9, HEAD~579
2021-07-04 09:00:35,577 DEBUG                  - depth 4, hash 139fff9, HEAD~598
2021-07-04 09:00:35,581 DEBUG                  - depth 5, hash f920e3a, HEAD~651
2021-07-04 09:00:35,585 DEBUG                  - depth 6, hash f8f76a4, HEAD~701
2021-07-04 09:00:35,589 DEBUG                  - depth 7, hash 3275500, HEAD~875
2021-07-04 09:00:35,594 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java process 54:57
2021-07-04 09:00:35,709 DEBUG                  - depth 0, hash f8f76a4, HEAD~701
2021-07-04 09:00:35,714 DEBUG                  - depth 1, hash a154b66, HEAD~806
2021-07-04 09:00:35,719 DEBUG                  - depth 2, hash 7482762, HEAD~853
2021-07-04 09:00:35,723 DEBUG                  - depth 3, hash 9e72ead, HEAD~861
2021-07-04 09:00:35,727 DEBUG                  - depth 4, hash 3fc9e27, HEAD~862
2021-07-04 09:00:35,731 DEBUG                  - depth 5, hash 3275500, HEAD~875
2021-07-04 09:00:35,736 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java processIndependentAnnotations 67:77
2021-07-04 09:00:35,851 DEBUG                  - depth 0, hash f8f76a4, HEAD~701
2021-07-04 09:00:35,857 DEBUG                  - depth 1, hash 3275500, HEAD~875
2021-07-04 09:00:35,861 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java processInjectMocks 59:65
2021-07-04 09:00:35,978 DEBUG                  - depth 0, hash f920e3a, HEAD~651
2021-07-04 09:00:35,984 DEBUG                  - depth 1, hash f8f76a4, HEAD~701
2021-07-04 09:00:35,988 DEBUG                  - depth 2, hash a154b66, HEAD~806
2021-07-04 09:00:35,992 DEBUG                  - depth 3, hash 7482762, HEAD~853
2021-07-04 09:00:35,997 DEBUG                  - depth 4, hash 9e72ead, HEAD~861
2021-07-04 09:00:36,001 DEBUG                  - depth 5, hash 3fc9e27, HEAD~862
2021-07-04 09:00:36,005 DEBUG                  - depth 6, hash 3275500, HEAD~875
2021-07-04 09:00:36,304 DEBUG    [single line]   org/mockito/internal/configuration/MockAnnotationProcessor.java process 16
2021-07-04 09:00:36,419 DEBUG                  - depth 0, hash 5ea5f32, HEAD~525
2021-07-04 09:00:36,685 DEBUG    [single line]   org/mockito/internal/configuration/MockitoAnnotationsMockAnnotationProcessor.java <init> 16
2021-07-04 09:00:36,800 DEBUG                  - depth 0, hash 5ea5f32, HEAD~525
2021-07-04 09:00:37,104 DEBUG    [single line]   org/mockito/internal/configuration/SpyAnnotationEngine.java <init> 39
2021-07-04 09:00:37,220 DEBUG                  - depth 0, hash 3275500, HEAD~875
2021-07-04 09:00:37,225 DEBUG    [line range] org/mockito/internal/configuration/SpyAnnotationEngine.java process 45:75
2021-07-04 09:00:37,342 DEBUG                  - depth 0, hash f920e3a, HEAD~651
