2021-07-03 20:41:37,427 INFO     Search BICs for /tmp/Compress-38b/
2021-07-03 20:41:38,990 DEBUG                  - depth 61, hash d1789e6, HEAD~1747
2021-07-03 20:41:38,994 DEBUG                  - depth 62, hash a8a9e64, HEAD~1753
2021-07-03 20:41:38,998 DEBUG                  - depth 63, hash ca16539, HEAD~1755
2021-07-03 20:41:39,002 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java <init> 149:149
2021-07-03 20:41:39,090 DEBUG                  - depth 0, hash ce9e0ce, HEAD~94
2021-07-03 20:41:39,095 DEBUG                  - depth 1, hash 7aa8e75, HEAD~107
2021-07-03 20:41:39,099 DEBUG                  - depth 2, hash 1930eed, HEAD~117
2021-07-03 20:41:39,103 DEBUG                  - depth 3, hash 1dcab3f, HEAD~120
2021-07-03 20:41:39,108 DEBUG                  - depth 4, hash 9e1ac89, HEAD~124
2021-07-03 20:41:39,112 DEBUG                  - depth 5, hash 9b3e389, HEAD~135
2021-07-03 20:41:39,116 DEBUG                  - depth 6, hash 24a3100, HEAD~137
2021-07-03 20:41:39,120 DEBUG                  - depth 7, hash 31b546a, HEAD~142
2021-07-03 20:41:39,124 DEBUG                  - depth 8, hash 09aecce, HEAD~222
2021-07-03 20:41:39,128 DEBUG                  - depth 9, hash 8a2f04c, HEAD~476
2021-07-03 20:41:39,132 DEBUG                  - depth 10, hash c873310, HEAD~626
2021-07-03 20:41:39,137 DEBUG                  - depth 11, hash 601e4d7, HEAD~650
2021-07-03 20:41:39,141 DEBUG                  - depth 12, hash ddbca72, HEAD~694
2021-07-03 20:41:39,145 DEBUG                  - depth 13, hash 31184ea, HEAD~696
2021-07-03 20:41:39,149 DEBUG                  - depth 14, hash c1fd317, HEAD~698
2021-07-03 20:41:39,153 DEBUG                  - depth 15, hash 6583714, HEAD~770
2021-07-03 20:41:39,157 DEBUG                  - depth 16, hash c0a9923, HEAD~771
2021-07-03 20:41:39,161 DEBUG                  - depth 17, hash 811fb4e, HEAD~805
2021-07-03 20:41:39,166 DEBUG                  - depth 18, hash f36320a, HEAD~809
2021-07-03 20:41:39,170 DEBUG                  - depth 19, hash 2bd0dd4, HEAD~848
2021-07-03 20:41:39,174 DEBUG                  - depth 20, hash aa1a75c, HEAD~850
2021-07-03 20:41:39,178 DEBUG                  - depth 21, hash 70d0fce, HEAD~863
2021-07-03 20:41:39,182 DEBUG                  - depth 22, hash a0e435e, HEAD~864
2021-07-03 20:41:39,186 DEBUG                  - depth 23, hash 32619a8, HEAD~877
2021-07-03 20:41:39,191 DEBUG                  - depth 24, hash e4ee376, HEAD~882
2021-07-03 20:41:39,195 DEBUG                  - depth 25, hash 69ceb4e, HEAD~883
2021-07-03 20:41:39,199 DEBUG                  - depth 26, hash 5b13f84, HEAD~887
2021-07-03 20:41:39,203 DEBUG                  - depth 27, hash 9a1011d, HEAD~888
2021-07-03 20:41:39,207 DEBUG                  - depth 28, hash be286da, HEAD~890
2021-07-03 20:41:39,211 DEBUG                  - depth 29, hash 6c71a2b, HEAD~893
2021-07-03 20:41:39,216 DEBUG                  - depth 30, hash b23b5c8, HEAD~903
2021-07-03 20:41:39,220 DEBUG                  - depth 31, hash 16dc21b, HEAD~905
2021-07-03 20:41:39,224 DEBUG                  - depth 32, hash 7ee6b67, HEAD~906
2021-07-03 20:41:39,228 DEBUG                  - depth 33, hash a6fbdae, HEAD~918
2021-07-03 20:41:39,232 DEBUG                  - depth 34, hash 5dad112, HEAD~922
2021-07-03 20:41:39,236 DEBUG                  - depth 35, hash 6846564, HEAD~926
2021-07-03 20:41:39,241 DEBUG                  - depth 36, hash e81176f, HEAD~1049
2021-07-03 20:41:39,245 DEBUG                  - depth 37, hash 46628ef, HEAD~1052
2021-07-03 20:41:39,249 DEBUG                  - depth 38, hash aa9d0bc, HEAD~1151
2021-07-03 20:41:39,253 DEBUG                  - depth 39, hash 86aaf84, HEAD~1184
2021-07-03 20:41:39,257 DEBUG                  - depth 40, hash 6209f81, HEAD~1222
2021-07-03 20:41:39,261 DEBUG                  - depth 41, hash 5b85bf1, HEAD~1227
2021-07-03 20:41:39,266 DEBUG                  - depth 42, hash 5b25f6c, HEAD~1228
2021-07-03 20:41:39,270 DEBUG                  - depth 43, hash 05b6eb1, HEAD~1229
2021-07-03 20:41:39,274 DEBUG                  - depth 44, hash 33cd35e, HEAD~1231
2021-07-03 20:41:39,278 DEBUG                  - depth 45, hash 7b115db, HEAD~1257
2021-07-03 20:41:39,282 DEBUG                  - depth 46, hash bed564b, HEAD~1303
2021-07-03 20:41:39,286 DEBUG                  - depth 47, hash 7bb5d88, HEAD~1327
2021-07-03 20:41:39,291 DEBUG                  - depth 48, hash 3e2ddad, HEAD~1328
2021-07-03 20:41:39,295 DEBUG                  - depth 49, hash 17ffd7f, HEAD~1338
2021-07-03 20:41:39,299 DEBUG                  - depth 50, hash 3bb9282, HEAD~1365
2021-07-03 20:41:39,303 DEBUG                  - depth 51, hash 8118f82, HEAD~1473
2021-07-03 20:41:39,307 DEBUG                  - depth 52, hash 1d55670, HEAD~1476
2021-07-03 20:41:39,312 DEBUG                  - depth 53, hash 24f9c9b, HEAD~1478
2021-07-03 20:41:39,316 DEBUG                  - depth 54, hash 26d12c5, HEAD~1497
2021-07-03 20:41:39,320 DEBUG                  - depth 55, hash fec51a1, HEAD~1512
2021-07-03 20:41:39,324 DEBUG                  - depth 56, hash 99870ef, HEAD~1563
2021-07-03 20:41:39,328 DEBUG                  - depth 57, hash c013e28, HEAD~1631
2021-07-03 20:41:39,333 DEBUG                  - depth 58, hash 32eea1e, HEAD~1633
2021-07-03 20:41:39,337 DEBUG                  - depth 59, hash 75f92f6, HEAD~1634
2021-07-03 20:41:39,341 DEBUG                  - depth 60, hash 46ad24d, HEAD~1741
2021-07-03 20:41:39,345 DEBUG                  - depth 61, hash d1789e6, HEAD~1747
2021-07-03 20:41:39,349 DEBUG                  - depth 62, hash a8a9e64, HEAD~1753
2021-07-03 20:41:39,354 DEBUG                  - depth 63, hash ca16539, HEAD~1755
2021-07-03 20:41:39,358 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java <init> 365:369
2021-07-03 20:41:39,445 DEBUG                  - depth 0, hash 478bef3, HEAD~21
2021-07-03 20:41:39,450 DEBUG                  - depth 1, hash ce9e0ce, HEAD~94
2021-07-03 20:41:39,454 DEBUG                  - depth 2, hash 7aa8e75, HEAD~107
2021-07-03 20:41:39,458 DEBUG                  - depth 3, hash 1930eed, HEAD~117
2021-07-03 20:41:39,462 DEBUG                  - depth 4, hash 1dcab3f, HEAD~120
2021-07-03 20:41:39,467 DEBUG                  - depth 5, hash 9e1ac89, HEAD~124
2021-07-03 20:41:39,471 DEBUG                  - depth 6, hash 9b3e389, HEAD~135
2021-07-03 20:41:39,475 DEBUG                  - depth 7, hash 24a3100, HEAD~137
2021-07-03 20:41:39,479 DEBUG                  - depth 8, hash 31b546a, HEAD~142
2021-07-03 20:41:39,483 DEBUG                  - depth 9, hash 09aecce, HEAD~222
2021-07-03 20:41:39,487 DEBUG                  - depth 10, hash 8a2f04c, HEAD~476
2021-07-03 20:41:39,492 DEBUG                  - depth 11, hash c873310, HEAD~626
2021-07-03 20:41:39,496 DEBUG                  - depth 12, hash 601e4d7, HEAD~650
2021-07-03 20:41:39,500 DEBUG                  - depth 13, hash ddbca72, HEAD~694
2021-07-03 20:41:39,504 DEBUG                  - depth 14, hash 31184ea, HEAD~696
2021-07-03 20:41:39,508 DEBUG                  - depth 15, hash c1fd317, HEAD~698
2021-07-03 20:41:39,513 DEBUG                  - depth 16, hash 6583714, HEAD~770
2021-07-03 20:41:39,517 DEBUG                  - depth 17, hash c0a9923, HEAD~771
2021-07-03 20:41:39,521 DEBUG                  - depth 18, hash 811fb4e, HEAD~805
2021-07-03 20:41:39,525 DEBUG                  - depth 19, hash f36320a, HEAD~809
2021-07-03 20:41:39,529 DEBUG                  - depth 20, hash 2bd0dd4, HEAD~848
2021-07-03 20:41:39,534 DEBUG                  - depth 21, hash aa1a75c, HEAD~850
2021-07-03 20:41:39,538 DEBUG                  - depth 22, hash 70d0fce, HEAD~863
2021-07-03 20:41:39,542 DEBUG                  - depth 23, hash a0e435e, HEAD~864
2021-07-03 20:41:39,546 DEBUG                  - depth 24, hash 32619a8, HEAD~877
2021-07-03 20:41:39,550 DEBUG                  - depth 25, hash e4ee376, HEAD~882
2021-07-03 20:41:39,554 DEBUG                  - depth 26, hash 69ceb4e, HEAD~883
2021-07-03 20:41:39,559 DEBUG                  - depth 27, hash 5b13f84, HEAD~887
2021-07-03 20:41:39,563 DEBUG                  - depth 28, hash 9a1011d, HEAD~888
2021-07-03 20:41:39,567 DEBUG                  - depth 29, hash be286da, HEAD~890
2021-07-03 20:41:39,571 DEBUG                  - depth 30, hash 6c71a2b, HEAD~893
2021-07-03 20:41:39,575 DEBUG                  - depth 31, hash b23b5c8, HEAD~903
2021-07-03 20:41:39,580 DEBUG                  - depth 32, hash 16dc21b, HEAD~905
2021-07-03 20:41:39,584 DEBUG                  - depth 33, hash 7ee6b67, HEAD~906
2021-07-03 20:41:39,588 DEBUG                  - depth 34, hash a6fbdae, HEAD~918
2021-07-03 20:41:39,592 DEBUG                  - depth 35, hash 5dad112, HEAD~922
2021-07-03 20:41:39,596 DEBUG                  - depth 36, hash 6846564, HEAD~926
2021-07-03 20:41:39,601 DEBUG                  - depth 37, hash e81176f, HEAD~1049
2021-07-03 20:41:39,605 DEBUG                  - depth 38, hash 46628ef, HEAD~1052
2021-07-03 20:41:39,609 DEBUG                  - depth 39, hash aa9d0bc, HEAD~1151
2021-07-03 20:41:39,613 DEBUG                  - depth 40, hash 86aaf84, HEAD~1184
2021-07-03 20:41:39,618 DEBUG                  - depth 41, hash 6209f81, HEAD~1222
2021-07-03 20:41:39,622 DEBUG                  - depth 42, hash 5b85bf1, HEAD~1227
2021-07-03 20:41:39,626 DEBUG                  - depth 43, hash 5b25f6c, HEAD~1228
2021-07-03 20:41:39,630 DEBUG                  - depth 44, hash 05b6eb1, HEAD~1229
2021-07-03 20:41:39,634 DEBUG                  - depth 45, hash 33cd35e, HEAD~1231
2021-07-03 20:41:39,639 DEBUG                  - depth 46, hash 7b115db, HEAD~1257
2021-07-03 20:41:39,643 DEBUG                  - depth 47, hash bed564b, HEAD~1303
2021-07-03 20:41:39,647 DEBUG                  - depth 48, hash 7bb5d88, HEAD~1327
2021-07-03 20:41:39,651 DEBUG                  - depth 49, hash 3e2ddad, HEAD~1328
2021-07-03 20:41:39,655 DEBUG                  - depth 50, hash 17ffd7f, HEAD~1338
2021-07-03 20:41:39,660 DEBUG                  - depth 51, hash 3bb9282, HEAD~1365
2021-07-03 20:41:39,664 DEBUG                  - depth 52, hash 8118f82, HEAD~1473
2021-07-03 20:41:39,668 DEBUG                  - depth 53, hash 1d55670, HEAD~1476
2021-07-03 20:41:39,672 DEBUG                  - depth 54, hash 24f9c9b, HEAD~1478
2021-07-03 20:41:39,677 DEBUG                  - depth 55, hash 26d12c5, HEAD~1497
2021-07-03 20:41:39,681 DEBUG                  - depth 56, hash fec51a1, HEAD~1512
2021-07-03 20:41:39,685 DEBUG                  - depth 57, hash 99870ef, HEAD~1563
2021-07-03 20:41:39,689 DEBUG                  - depth 58, hash c013e28, HEAD~1631
2021-07-03 20:41:39,693 DEBUG                  - depth 59, hash 32eea1e, HEAD~1633
2021-07-03 20:41:39,698 DEBUG                  - depth 60, hash 75f92f6, HEAD~1634
2021-07-03 20:41:39,702 DEBUG                  - depth 61, hash 46ad24d, HEAD~1741
2021-07-03 20:41:39,706 DEBUG                  - depth 62, hash d1789e6, HEAD~1747
2021-07-03 20:41:39,710 DEBUG                  - depth 63, hash a8a9e64, HEAD~1753
2021-07-03 20:41:39,715 DEBUG                  - depth 64, hash ca16539, HEAD~1755
2021-07-03 20:41:39,719 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java evaluateType 1217:1229
2021-07-03 20:41:39,806 DEBUG                  - depth 0, hash 478bef3, HEAD~21
2021-07-03 20:41:39,812 DEBUG                  - depth 1, hash 32633c3, HEAD~80
2021-07-03 20:41:39,816 DEBUG                  - depth 2, hash ce9e0ce, HEAD~94
2021-07-03 20:41:39,820 DEBUG                  - depth 3, hash 7aa8e75, HEAD~107
2021-07-03 20:41:39,824 DEBUG                  - depth 4, hash 1930eed, HEAD~117
2021-07-03 20:41:39,829 DEBUG                  - depth 5, hash 1dcab3f, HEAD~120
2021-07-03 20:41:39,833 DEBUG                  - depth 6, hash 9e1ac89, HEAD~124
2021-07-03 20:41:39,837 DEBUG                  - depth 7, hash 9b3e389, HEAD~135
2021-07-03 20:41:39,841 DEBUG                  - depth 8, hash 24a3100, HEAD~137
2021-07-03 20:41:39,845 DEBUG                  - depth 9, hash 31b546a, HEAD~142
2021-07-03 20:41:39,850 DEBUG                  - depth 10, hash 09aecce, HEAD~222
2021-07-03 20:41:39,854 DEBUG                  - depth 11, hash 8a2f04c, HEAD~476
2021-07-03 20:41:39,858 DEBUG                  - depth 12, hash c873310, HEAD~626
2021-07-03 20:41:39,862 DEBUG                  - depth 13, hash 601e4d7, HEAD~650
2021-07-03 20:41:39,866 DEBUG                  - depth 14, hash ddbca72, HEAD~694
2021-07-03 20:41:39,870 DEBUG                  - depth 15, hash 31184ea, HEAD~696
2021-07-03 20:41:39,875 DEBUG                  - depth 16, hash c1fd317, HEAD~698
2021-07-03 20:41:39,879 DEBUG                  - depth 17, hash 6583714, HEAD~770
2021-07-03 20:41:39,883 DEBUG                  - depth 18, hash c0a9923, HEAD~771
2021-07-03 20:41:39,887 DEBUG                  - depth 19, hash 811fb4e, HEAD~805
2021-07-03 20:41:39,892 DEBUG                  - depth 20, hash f36320a, HEAD~809
2021-07-03 20:41:39,896 DEBUG                  - depth 21, hash 2bd0dd4, HEAD~848
2021-07-03 20:41:39,900 DEBUG                  - depth 22, hash aa1a75c, HEAD~850
2021-07-03 20:41:39,904 DEBUG                  - depth 23, hash 70d0fce, HEAD~863
2021-07-03 20:41:39,909 DEBUG                  - depth 24, hash a0e435e, HEAD~864
2021-07-03 20:41:39,913 DEBUG                  - depth 25, hash 32619a8, HEAD~877
2021-07-03 20:41:39,917 DEBUG                  - depth 26, hash e4ee376, HEAD~882
2021-07-03 20:41:39,921 DEBUG                  - depth 27, hash 69ceb4e, HEAD~883
2021-07-03 20:41:39,925 DEBUG                  - depth 28, hash 5b13f84, HEAD~887
2021-07-03 20:41:39,930 DEBUG                  - depth 29, hash 9a1011d, HEAD~888
2021-07-03 20:41:39,934 DEBUG                  - depth 30, hash be286da, HEAD~890
2021-07-03 20:41:39,938 DEBUG                  - depth 31, hash 6c71a2b, HEAD~893
2021-07-03 20:41:39,942 DEBUG                  - depth 32, hash b23b5c8, HEAD~903
2021-07-03 20:41:39,947 DEBUG                  - depth 33, hash 16dc21b, HEAD~905
2021-07-03 20:41:39,951 DEBUG                  - depth 34, hash 7ee6b67, HEAD~906
2021-07-03 20:41:39,955 DEBUG                  - depth 35, hash a6fbdae, HEAD~918
2021-07-03 20:41:39,959 DEBUG                  - depth 36, hash 5dad112, HEAD~922
2021-07-03 20:41:39,963 DEBUG                  - depth 37, hash 6846564, HEAD~926
2021-07-03 20:41:39,968 DEBUG                  - depth 38, hash e81176f, HEAD~1049
2021-07-03 20:41:39,972 DEBUG                  - depth 39, hash 46628ef, HEAD~1052
2021-07-03 20:41:39,976 DEBUG                  - depth 40, hash aa9d0bc, HEAD~1151
2021-07-03 20:41:39,980 DEBUG                  - depth 41, hash 86aaf84, HEAD~1184
2021-07-03 20:41:39,984 DEBUG                  - depth 42, hash 6209f81, HEAD~1222
2021-07-03 20:41:39,989 DEBUG                  - depth 43, hash 5b85bf1, HEAD~1227
2021-07-03 20:41:39,993 DEBUG                  - depth 44, hash 5b25f6c, HEAD~1228
2021-07-03 20:41:39,997 DEBUG                  - depth 45, hash 05b6eb1, HEAD~1229
2021-07-03 20:41:40,001 DEBUG                  - depth 46, hash 33cd35e, HEAD~1231
2021-07-03 20:41:40,006 DEBUG                  - depth 47, hash 7b115db, HEAD~1257
2021-07-03 20:41:40,010 DEBUG                  - depth 48, hash bed564b, HEAD~1303
2021-07-03 20:41:40,014 DEBUG                  - depth 49, hash 7bb5d88, HEAD~1327
2021-07-03 20:41:40,018 DEBUG                  - depth 50, hash 3e2ddad, HEAD~1328
2021-07-03 20:41:40,023 DEBUG                  - depth 51, hash 17ffd7f, HEAD~1338
2021-07-03 20:41:40,027 DEBUG                  - depth 52, hash 3bb9282, HEAD~1365
2021-07-03 20:41:40,031 DEBUG                  - depth 53, hash 8118f82, HEAD~1473
2021-07-03 20:41:40,035 DEBUG                  - depth 54, hash 1d55670, HEAD~1476
2021-07-03 20:41:40,040 DEBUG                  - depth 55, hash 24f9c9b, HEAD~1478
2021-07-03 20:41:40,044 DEBUG                  - depth 56, hash 26d12c5, HEAD~1497
2021-07-03 20:41:40,048 DEBUG                  - depth 57, hash fec51a1, HEAD~1512
2021-07-03 20:41:40,053 DEBUG                  - depth 58, hash 99870ef, HEAD~1563
2021-07-03 20:41:40,057 DEBUG                  - depth 59, hash c013e28, HEAD~1631
2021-07-03 20:41:40,061 DEBUG                  - depth 60, hash 32eea1e, HEAD~1633
2021-07-03 20:41:40,065 DEBUG                  - depth 61, hash 75f92f6, HEAD~1634
2021-07-03 20:41:40,070 DEBUG                  - depth 62, hash 46ad24d, HEAD~1741
2021-07-03 20:41:40,074 DEBUG                  - depth 63, hash d1789e6, HEAD~1747
2021-07-03 20:41:40,078 DEBUG                  - depth 64, hash a8a9e64, HEAD~1753
2021-07-03 20:41:40,082 DEBUG                  - depth 65, hash ca16539, HEAD~1755
2021-07-03 20:41:40,086 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveEntry.java getName 424:427
2021-07-03 20:41:40,170 DEBUG                  - depth 0, hash ab17a70, HEAD~26
2021-07-03 20:41:40,175 DEBUG                  - depth 1, hash ce9e0ce, HEAD~94
2021-07-03 20:41:40,179 DEBUG                  - depth 2, hash 7aa8e75, HEAD~107
2021-07-03 20:41:40,184 DEBUG                  - depth 3, hash 1930eed, HEAD~117
2021-07-03 20:41:40,188 DEBUG                  - depth 4, hash 1dcab3f, HEAD~120
2021-07-03 20:41:40,192 DEBUG                  - depth 5, hash 9e1ac89, HEAD~124
2021-07-03 20:41:40,196 DEBUG                  - depth 6, hash 9b3e389, HEAD~135
2021-07-03 20:41:40,200 DEBUG                  - depth 7, hash 24a3100, HEAD~137
2021-07-03 20:41:40,205 DEBUG                  - depth 8, hash 31b546a, HEAD~142
2021-07-03 20:41:40,209 DEBUG                  - depth 9, hash 09aecce, HEAD~222
2021-07-03 20:41:40,213 DEBUG                  - depth 10, hash 8a2f04c, HEAD~476
2021-07-03 20:41:40,217 DEBUG                  - depth 11, hash c873310, HEAD~626
2021-07-03 20:41:40,221 DEBUG                  - depth 12, hash 601e4d7, HEAD~650
2021-07-03 20:41:40,226 DEBUG                  - depth 13, hash ddbca72, HEAD~694
2021-07-03 20:41:40,230 DEBUG                  - depth 14, hash 31184ea, HEAD~696
2021-07-03 20:41:40,234 DEBUG                  - depth 15, hash c1fd317, HEAD~698
2021-07-03 20:41:40,238 DEBUG                  - depth 16, hash 6583714, HEAD~770
2021-07-03 20:41:40,242 DEBUG                  - depth 17, hash c0a9923, HEAD~771
2021-07-03 20:41:40,247 DEBUG                  - depth 18, hash 811fb4e, HEAD~805
2021-07-03 20:41:40,251 DEBUG                  - depth 19, hash f36320a, HEAD~809
2021-07-03 20:41:40,255 DEBUG                  - depth 20, hash 2bd0dd4, HEAD~848
2021-07-03 20:41:40,259 DEBUG                  - depth 21, hash aa1a75c, HEAD~850
2021-07-03 20:41:40,263 DEBUG                  - depth 22, hash 70d0fce, HEAD~863
2021-07-03 20:41:40,267 DEBUG                  - depth 23, hash a0e435e, HEAD~864
2021-07-03 20:41:40,272 DEBUG                  - depth 24, hash 32619a8, HEAD~877
