2021-07-03 20:49:26,646 INFO     Search BICs for /tmp/Csv-3b/
2021-07-03 20:49:27,538 DEBUG                  - depth 5, hash 0030e1a, HEAD~168
2021-07-03 20:49:27,543 DEBUG                  - depth 6, hash 53fd86d, HEAD~215
2021-07-03 20:49:27,547 DEBUG                  - depth 7, hash 6ab9b46, HEAD~224
2021-07-03 20:49:27,551 DEBUG                  - depth 8, hash 67bbc35, HEAD~227
2021-07-03 20:49:27,555 DEBUG                  - depth 9, hash 6c1b0fa, HEAD~242
2021-07-03 20:49:27,559 DEBUG                  - depth 10, hash 93fc1f9, HEAD~244
2021-07-03 20:49:27,563 DEBUG                  - depth 11, hash bf06bed, HEAD~247
2021-07-03 20:49:27,567 DEBUG                  - depth 12, hash 38741a4, HEAD~332
2021-07-03 20:49:27,571 DEBUG                  - depth 13, hash c9dedff, HEAD~367
2021-07-03 20:49:27,576 DEBUG                  - depth 14, hash aee6c50, HEAD~373
2021-07-03 20:49:27,580 DEBUG                  - depth 15, hash bbb2da1, HEAD~382
2021-07-03 20:49:27,584 DEBUG                  - depth 16, hash 740a1b6, HEAD~398
2021-07-03 20:49:27,588 DEBUG                  - depth 17, hash 194e21c, HEAD~416
2021-07-03 20:49:27,592 DEBUG                  - depth 18, hash 70337be, HEAD~437
2021-07-03 20:49:27,596 DEBUG                  - depth 19, hash cb99634, HEAD~447
2021-07-03 20:49:27,600 DEBUG                  - depth 20, hash 42476f4, HEAD~448
2021-07-03 20:49:27,604 DEBUG                  - depth 21, hash 43b777b, HEAD~453
2021-07-03 20:49:27,608 DEBUG                  - depth 22, hash 1166ca6, HEAD~459
2021-07-03 20:49:27,613 DEBUG                  - depth 23, hash 02b2146, HEAD~471
2021-07-03 20:49:27,617 DEBUG                  - depth 24, hash eac54a2, HEAD~564
2021-07-03 20:49:27,621 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 425:427
2021-07-03 20:49:27,650 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:27,655 DEBUG                  - depth 1, hash 50e2719, HEAD~207
2021-07-03 20:49:27,660 DEBUG                  - depth 2, hash 42476f4, HEAD~448
2021-07-03 20:49:27,664 DEBUG                  - depth 3, hash 1166ca6, HEAD~459
2021-07-03 20:49:27,668 DEBUG                  - depth 4, hash eac54a2, HEAD~564
2021-07-03 20:49:27,672 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java newBuilder 441:444
2021-07-03 20:49:27,702 DEBUG                  - depth 0, hash f57afe6, HEAD~13
2021-07-03 20:49:27,707 DEBUG                  - depth 1, hash 75b9a4b, HEAD~15
2021-07-03 20:49:27,712 DEBUG                  - depth 2, hash 60cc83a, HEAD~16
2021-07-03 20:49:27,716 DEBUG                  - depth 3, hash 50e2719, HEAD~207
2021-07-03 20:49:27,720 DEBUG                  - depth 4, hash aeef773, HEAD~322
2021-07-03 20:49:27,724 DEBUG                  - depth 5, hash 9fb2b4f, HEAD~356
2021-07-03 20:49:27,728 DEBUG                  - depth 6, hash 9cb66ca, HEAD~441
2021-07-03 20:49:27,732 DEBUG                  - depth 7, hash 1166ca6, HEAD~459
2021-07-03 20:49:27,736 DEBUG                  - depth 8, hash eac54a2, HEAD~564
2021-07-03 20:49:27,741 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java newBuilder 557:559
2021-07-03 20:49:27,770 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:27,775 DEBUG                  - depth 1, hash 6ab9b46, HEAD~224
2021-07-03 20:49:27,780 DEBUG                  - depth 2, hash aee6c50, HEAD~373
2021-07-03 20:49:27,784 DEBUG                  - depth 3, hash 312f5b0, HEAD~435
2021-07-03 20:49:27,788 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java <init> 77:79
2021-07-03 20:49:27,819 DEBUG                  - depth 0, hash 75b9a4b, HEAD~15
2021-07-03 20:49:27,824 DEBUG                  - depth 1, hash 60cc83a, HEAD~16
2021-07-03 20:49:27,828 DEBUG                  - depth 2, hash e2e8c25, HEAD~90
2021-07-03 20:49:27,832 DEBUG                  - depth 3, hash 0383fd5, HEAD~112
2021-07-03 20:49:27,837 DEBUG                  - depth 4, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:27,841 DEBUG                  - depth 5, hash 6a34b82, HEAD~116
2021-07-03 20:49:27,845 DEBUG                  - depth 6, hash d266471, HEAD~117
2021-07-03 20:49:27,849 DEBUG                  - depth 7, hash 73ec29f, HEAD~122
2021-07-03 20:49:27,853 DEBUG                  - depth 8, hash ecea0c3, HEAD~166
2021-07-03 20:49:27,857 DEBUG                  - depth 9, hash 13092ba, HEAD~230
2021-07-03 20:49:27,861 DEBUG                  - depth 10, hash 4efb5ae, HEAD~231
2021-07-03 20:49:27,866 DEBUG                  - depth 11, hash 6c1b0fa, HEAD~242
2021-07-03 20:49:27,870 DEBUG                  - depth 12, hash 93fc1f9, HEAD~244
2021-07-03 20:49:27,874 DEBUG                  - depth 13, hash bf06bed, HEAD~247
2021-07-03 20:49:27,878 DEBUG                  - depth 14, hash e857ebf, HEAD~331
2021-07-03 20:49:27,882 DEBUG                  - depth 15, hash 75bd702, HEAD~355
2021-07-03 20:49:27,886 DEBUG                  - depth 16, hash c9dedff, HEAD~367
2021-07-03 20:49:27,890 DEBUG                  - depth 17, hash aee6c50, HEAD~373
2021-07-03 20:49:27,895 DEBUG                  - depth 18, hash 1746b74, HEAD~380
2021-07-03 20:49:27,899 DEBUG                  - depth 19, hash 740a1b6, HEAD~398
2021-07-03 20:49:27,903 DEBUG                  - depth 20, hash 6cf4a36, HEAD~424
2021-07-03 20:49:27,907 DEBUG                  - depth 21, hash 9cb66ca, HEAD~441
2021-07-03 20:49:27,911 DEBUG                  - depth 22, hash cb99634, HEAD~447
2021-07-03 20:49:27,915 DEBUG                  - depth 23, hash 42476f4, HEAD~448
2021-07-03 20:49:27,919 DEBUG                  - depth 24, hash 43b777b, HEAD~453
2021-07-03 20:49:27,924 DEBUG                  - depth 25, hash 1166ca6, HEAD~459
2021-07-03 20:49:27,928 DEBUG                  - depth 26, hash 1b0ccbe, HEAD~487
2021-07-03 20:49:27,932 DEBUG                  - depth 27, hash 9acb622, HEAD~488
2021-07-03 20:49:27,936 DEBUG                  - depth 28, hash 086f434, HEAD~492
2021-07-03 20:49:27,940 DEBUG                  - depth 29, hash b55fb21, HEAD~493
2021-07-03 20:49:27,944 DEBUG                  - depth 30, hash 05fdf22, HEAD~522
2021-07-03 20:49:27,948 DEBUG                  - depth 31, hash f6f9fc1, HEAD~559
2021-07-03 20:49:27,953 DEBUG                  - depth 32, hash eac54a2, HEAD~564
2021-07-03 20:49:27,957 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java build 146:150
2021-07-03 20:49:27,987 DEBUG                  - depth 0, hash 75b9a4b, HEAD~15
2021-07-03 20:49:27,992 DEBUG                  - depth 1, hash 60cc83a, HEAD~16
2021-07-03 20:49:27,996 DEBUG                  - depth 2, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,001 DEBUG                  - depth 3, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,005 DEBUG                  - depth 4, hash 73ec29f, HEAD~122
2021-07-03 20:49:28,009 DEBUG                  - depth 5, hash ecea0c3, HEAD~166
2021-07-03 20:49:28,013 DEBUG                  - depth 6, hash 67bbc35, HEAD~227
2021-07-03 20:49:28,017 DEBUG                  - depth 7, hash 3ea85d4, HEAD~229
2021-07-03 20:49:28,021 DEBUG                  - depth 8, hash 13092ba, HEAD~230
2021-07-03 20:49:28,025 DEBUG                  - depth 9, hash e857ebf, HEAD~331
2021-07-03 20:49:28,030 DEBUG                  - depth 10, hash 38741a4, HEAD~332
2021-07-03 20:49:28,034 DEBUG                  - depth 11, hash 75bd702, HEAD~355
2021-07-03 20:49:28,038 DEBUG                  - depth 12, hash c9dedff, HEAD~367
2021-07-03 20:49:28,042 DEBUG                  - depth 13, hash aee6c50, HEAD~373
2021-07-03 20:49:28,046 DEBUG                  - depth 14, hash 1746b74, HEAD~380
2021-07-03 20:49:28,050 DEBUG                  - depth 15, hash bbb2da1, HEAD~382
2021-07-03 20:49:28,054 DEBUG                  - depth 16, hash 740a1b6, HEAD~398
2021-07-03 20:49:28,058 DEBUG                  - depth 17, hash 60709c2, HEAD~420
2021-07-03 20:49:28,062 DEBUG                  - depth 18, hash 9cb66ca, HEAD~441
2021-07-03 20:49:28,066 DEBUG                  - depth 19, hash cb99634, HEAD~447
2021-07-03 20:49:28,070 DEBUG                  - depth 20, hash 42476f4, HEAD~448
2021-07-03 20:49:28,074 DEBUG                  - depth 21, hash 43b777b, HEAD~453
2021-07-03 20:49:28,078 DEBUG                  - depth 22, hash 1166ca6, HEAD~459
2021-07-03 20:49:28,082 DEBUG                  - depth 23, hash 1b0ccbe, HEAD~487
2021-07-03 20:49:28,086 DEBUG                  - depth 24, hash 9acb622, HEAD~488
2021-07-03 20:49:28,090 DEBUG                  - depth 25, hash 086f434, HEAD~492
2021-07-03 20:49:28,095 DEBUG                  - depth 26, hash b55fb21, HEAD~493
2021-07-03 20:49:28,099 DEBUG                  - depth 27, hash 05fdf22, HEAD~522
2021-07-03 20:49:28,103 DEBUG                  - depth 28, hash f6f9fc1, HEAD~559
2021-07-03 20:49:28,107 DEBUG                  - depth 29, hash eac54a2, HEAD~564
2021-07-03 20:49:28,111 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 171:200
2021-07-03 20:49:28,141 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,147 DEBUG                  - depth 1, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,151 DEBUG                  - depth 2, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,155 DEBUG                  - depth 3, hash 73ec29f, HEAD~122
2021-07-03 20:49:28,159 DEBUG                  - depth 4, hash ecea0c3, HEAD~166
2021-07-03 20:49:28,164 DEBUG                  - depth 5, hash 67bbc35, HEAD~227
2021-07-03 20:49:28,168 DEBUG                  - depth 6, hash 3ea85d4, HEAD~229
2021-07-03 20:49:28,172 DEBUG                  - depth 7, hash 13092ba, HEAD~230
2021-07-03 20:49:28,176 DEBUG                  - depth 8, hash e857ebf, HEAD~331
2021-07-03 20:49:28,180 DEBUG                  - depth 9, hash 38741a4, HEAD~332
2021-07-03 20:49:28,184 DEBUG                  - depth 10, hash 75bd702, HEAD~355
2021-07-03 20:49:28,188 DEBUG                  - depth 11, hash c9dedff, HEAD~367
2021-07-03 20:49:28,193 DEBUG                  - depth 12, hash aee6c50, HEAD~373
2021-07-03 20:49:28,197 DEBUG                  - depth 13, hash 1746b74, HEAD~380
2021-07-03 20:49:28,201 DEBUG                  - depth 14, hash bbb2da1, HEAD~382
2021-07-03 20:49:28,205 DEBUG                  - depth 15, hash 740a1b6, HEAD~398
2021-07-03 20:49:28,209 DEBUG                  - depth 16, hash 60709c2, HEAD~420
2021-07-03 20:49:28,213 DEBUG                  - depth 17, hash 9cb66ca, HEAD~441
2021-07-03 20:49:28,218 DEBUG                  - depth 18, hash cb99634, HEAD~447
2021-07-03 20:49:28,222 DEBUG                  - depth 19, hash 42476f4, HEAD~448
2021-07-03 20:49:28,226 DEBUG                  - depth 20, hash 43b777b, HEAD~453
2021-07-03 20:49:28,230 DEBUG                  - depth 21, hash 1166ca6, HEAD~459
2021-07-03 20:49:28,234 DEBUG                  - depth 22, hash 1b0ccbe, HEAD~487
2021-07-03 20:49:28,239 DEBUG                  - depth 23, hash 9acb622, HEAD~488
2021-07-03 20:49:28,243 DEBUG                  - depth 24, hash 086f434, HEAD~492
2021-07-03 20:49:28,247 DEBUG                  - depth 25, hash b55fb21, HEAD~493
2021-07-03 20:49:28,251 DEBUG                  - depth 26, hash 05fdf22, HEAD~522
2021-07-03 20:49:28,255 DEBUG                  - depth 27, hash f6f9fc1, HEAD~559
2021-07-03 20:49:28,260 DEBUG                  - depth 28, hash eac54a2, HEAD~564
2021-07-03 20:49:28,264 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 245:251
2021-07-03 20:49:28,294 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,300 DEBUG                  - depth 1, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,304 DEBUG                  - depth 2, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,308 DEBUG                  - depth 3, hash 73ec29f, HEAD~122
2021-07-03 20:49:28,312 DEBUG                  - depth 4, hash ecea0c3, HEAD~166
2021-07-03 20:49:28,316 DEBUG                  - depth 5, hash 67bbc35, HEAD~227
2021-07-03 20:49:28,320 DEBUG                  - depth 6, hash 3ea85d4, HEAD~229
2021-07-03 20:49:28,325 DEBUG                  - depth 7, hash 13092ba, HEAD~230
2021-07-03 20:49:28,329 DEBUG                  - depth 8, hash e857ebf, HEAD~331
2021-07-03 20:49:28,333 DEBUG                  - depth 9, hash 38741a4, HEAD~332
2021-07-03 20:49:28,337 DEBUG                  - depth 10, hash 75bd702, HEAD~355
2021-07-03 20:49:28,341 DEBUG                  - depth 11, hash c9dedff, HEAD~367
2021-07-03 20:49:28,345 DEBUG                  - depth 12, hash aee6c50, HEAD~373
2021-07-03 20:49:28,349 DEBUG                  - depth 13, hash 1746b74, HEAD~380
2021-07-03 20:49:28,353 DEBUG                  - depth 14, hash bbb2da1, HEAD~382
2021-07-03 20:49:28,357 DEBUG                  - depth 15, hash 740a1b6, HEAD~398
2021-07-03 20:49:28,361 DEBUG                  - depth 16, hash 60709c2, HEAD~420
2021-07-03 20:49:28,365 DEBUG                  - depth 17, hash 9cb66ca, HEAD~441
2021-07-03 20:49:28,370 DEBUG                  - depth 18, hash cb99634, HEAD~447
2021-07-03 20:49:28,374 DEBUG                  - depth 19, hash 42476f4, HEAD~448
2021-07-03 20:49:28,378 DEBUG                  - depth 20, hash 43b777b, HEAD~453
2021-07-03 20:49:28,382 DEBUG                  - depth 21, hash 1166ca6, HEAD~459
2021-07-03 20:49:28,386 DEBUG                  - depth 22, hash 1b0ccbe, HEAD~487
2021-07-03 20:49:28,390 DEBUG                  - depth 23, hash 9acb622, HEAD~488
2021-07-03 20:49:28,394 DEBUG                  - depth 24, hash 086f434, HEAD~492
2021-07-03 20:49:28,398 DEBUG                  - depth 25, hash b55fb21, HEAD~493
2021-07-03 20:49:28,403 DEBUG                  - depth 26, hash 05fdf22, HEAD~522
2021-07-03 20:49:28,407 DEBUG                  - depth 27, hash f6f9fc1, HEAD~559
2021-07-03 20:49:28,411 DEBUG                  - depth 28, hash eac54a2, HEAD~564
2021-07-03 20:49:28,415 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 262:264
2021-07-03 20:49:28,445 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,450 DEBUG                  - depth 1, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,455 DEBUG                  - depth 2, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,459 DEBUG                  - depth 3, hash 73ec29f, HEAD~122
2021-07-03 20:49:28,463 DEBUG                  - depth 4, hash ecea0c3, HEAD~166
2021-07-03 20:49:28,467 DEBUG                  - depth 5, hash 67bbc35, HEAD~227
2021-07-03 20:49:28,471 DEBUG                  - depth 6, hash 3ea85d4, HEAD~229
2021-07-03 20:49:28,476 DEBUG                  - depth 7, hash 13092ba, HEAD~230
2021-07-03 20:49:28,480 DEBUG                  - depth 8, hash e857ebf, HEAD~331
2021-07-03 20:49:28,484 DEBUG                  - depth 9, hash 38741a4, HEAD~332
2021-07-03 20:49:28,488 DEBUG                  - depth 10, hash 75bd702, HEAD~355
2021-07-03 20:49:28,492 DEBUG                  - depth 11, hash c9dedff, HEAD~367
2021-07-03 20:49:28,496 DEBUG                  - depth 12, hash aee6c50, HEAD~373
2021-07-03 20:49:28,501 DEBUG                  - depth 13, hash 1746b74, HEAD~380
2021-07-03 20:49:28,505 DEBUG                  - depth 14, hash bbb2da1, HEAD~382
2021-07-03 20:49:28,509 DEBUG                  - depth 15, hash 740a1b6, HEAD~398
2021-07-03 20:49:28,513 DEBUG                  - depth 16, hash 60709c2, HEAD~420
2021-07-03 20:49:28,517 DEBUG                  - depth 17, hash 9cb66ca, HEAD~441
2021-07-03 20:49:28,522 DEBUG                  - depth 18, hash cb99634, HEAD~447
2021-07-03 20:49:28,526 DEBUG                  - depth 19, hash 42476f4, HEAD~448
2021-07-03 20:49:28,530 DEBUG                  - depth 20, hash 43b777b, HEAD~453
2021-07-03 20:49:28,534 DEBUG                  - depth 21, hash 1166ca6, HEAD~459
2021-07-03 20:49:28,538 DEBUG                  - depth 22, hash 1b0ccbe, HEAD~487
2021-07-03 20:49:28,543 DEBUG                  - depth 23, hash 9acb622, HEAD~488
2021-07-03 20:49:28,547 DEBUG                  - depth 24, hash 086f434, HEAD~492
2021-07-03 20:49:28,551 DEBUG                  - depth 25, hash b55fb21, HEAD~493
2021-07-03 20:49:28,555 DEBUG                  - depth 26, hash 05fdf22, HEAD~522
2021-07-03 20:49:28,560 DEBUG                  - depth 27, hash f6f9fc1, HEAD~559
2021-07-03 20:49:28,564 DEBUG                  - depth 28, hash eac54a2, HEAD~564
2021-07-03 20:49:28,568 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 275:281
2021-07-03 20:49:28,598 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,604 DEBUG                  - depth 1, hash 0e35052, HEAD~105
2021-07-03 20:49:28,608 DEBUG                  - depth 2, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,612 DEBUG                  - depth 3, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,616 DEBUG                  - depth 4, hash 73ec29f, HEAD~122
2021-07-03 20:49:28,621 DEBUG                  - depth 5, hash e331df6, HEAD~200
2021-07-03 20:49:28,625 DEBUG                  - depth 6, hash 50e2719, HEAD~207
2021-07-03 20:49:28,629 DEBUG                  - depth 7, hash bb7d696, HEAD~209
2021-07-03 20:49:28,633 DEBUG                  - depth 8, hash 53fd86d, HEAD~215
2021-07-03 20:49:28,637 DEBUG                  - depth 9, hash 56ca585, HEAD~217
2021-07-03 20:49:28,642 DEBUG                  - depth 10, hash a5cd9dc, HEAD~220
2021-07-03 20:49:28,646 DEBUG                  - depth 11, hash 5b6b1fa, HEAD~221
2021-07-03 20:49:28,650 DEBUG                  - depth 12, hash 3ea85d4, HEAD~229
2021-07-03 20:49:28,654 DEBUG                  - depth 13, hash 57a1aef, HEAD~241
2021-07-03 20:49:28,658 DEBUG                  - depth 14, hash 6c1b0fa, HEAD~242
2021-07-03 20:49:28,663 DEBUG                  - depth 15, hash 93fc1f9, HEAD~244
2021-07-03 20:49:28,667 DEBUG                  - depth 16, hash bf06bed, HEAD~247
2021-07-03 20:49:28,671 DEBUG                  - depth 17, hash e857ebf, HEAD~331
2021-07-03 20:49:28,675 DEBUG                  - depth 18, hash 75bd702, HEAD~355
2021-07-03 20:49:28,680 DEBUG                  - depth 19, hash c9dedff, HEAD~367
2021-07-03 20:49:28,684 DEBUG                  - depth 20, hash aee6c50, HEAD~373
2021-07-03 20:49:28,688 DEBUG                  - depth 21, hash bbb2da1, HEAD~382
2021-07-03 20:49:28,692 DEBUG                  - depth 22, hash 740a1b6, HEAD~398
2021-07-03 20:49:28,696 DEBUG                  - depth 23, hash 60709c2, HEAD~420
2021-07-03 20:49:28,701 DEBUG                  - depth 24, hash 4f3ef66, HEAD~421
2021-07-03 20:49:28,705 DEBUG                  - depth 25, hash 7bd9d1d, HEAD~434
2021-07-03 20:49:28,709 DEBUG                  - depth 26, hash cb99634, HEAD~447
2021-07-03 20:49:28,713 DEBUG                  - depth 27, hash 42476f4, HEAD~448
2021-07-03 20:49:28,718 DEBUG                  - depth 28, hash eac54a2, HEAD~564
2021-07-03 20:49:28,722 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 315:318
2021-07-03 20:49:28,745 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,751 DEBUG                  - depth 1, hash 9bafed6, HEAD~69
2021-07-03 20:49:28,755 DEBUG                  - depth 2, hash e28d4e9, HEAD~74
2021-07-03 20:49:28,759 DEBUG                  - depth 3, hash 0383fd5, HEAD~112
2021-07-03 20:49:28,763 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 328:331
2021-07-03 20:49:28,788 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,793 DEBUG                  - depth 1, hash e33bede, HEAD~46
2021-07-03 20:49:28,798 DEBUG                  - depth 2, hash 40948cd, HEAD~48
2021-07-03 20:49:28,802 DEBUG                  - depth 3, hash 9bafed6, HEAD~69
2021-07-03 20:49:28,806 DEBUG                  - depth 4, hash 6b1eaad, HEAD~88
2021-07-03 20:49:28,810 DEBUG                  - depth 5, hash e5a7b27, HEAD~103
2021-07-03 20:49:28,815 DEBUG                  - depth 6, hash 7ac5dd3, HEAD~115
2021-07-03 20:49:28,819 DEBUG                  - depth 7, hash 6a34b82, HEAD~116
2021-07-03 20:49:28,823 DEBUG                  - depth 8, hash cbce4da, HEAD~130
2021-07-03 20:49:28,827 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteChar 355:357
2021-07-03 20:49:28,858 DEBUG                  - depth 0, hash 60cc83a, HEAD~16
2021-07-03 20:49:28,864 DEBUG                  - depth 1, hash afc9de7, HEAD~17
2021-07-03 20:49:28,868 DEBUG                  - depth 2, hash 2018c0c, HEAD~83
2021-07-03 20:49:28,872 DEBUG                  - depth 3, hash 5e0e770, HEAD~84
2021-07-03 20:49:28,876 DEBUG                  - depth 4, hash f6f02e5, HEAD~95
