2021-07-03 20:51:37,271 INFO     Search BICs for /tmp/Csv-11b/
2021-07-03 20:51:38,987 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:38,992 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:38,996 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,000 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,005 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 774:776
2021-07-03 20:51:39,035 DEBUG                  - depth 0, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,041 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 787:794
2021-07-03 20:51:39,071 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,077 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,081 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,085 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,089 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withHeader 813:817
2021-07-03 20:51:39,120 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,125 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,129 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,133 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,137 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyHeaders 827:831
2021-07-03 20:51:39,168 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,174 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,178 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,182 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,186 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 841:845
2021-07-03 20:51:39,216 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,222 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,226 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,230 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,234 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 855:859
2021-07-03 20:51:39,265 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,270 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,274 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,278 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,283 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withNullString 876:880
2021-07-03 20:51:39,314 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,319 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,323 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,328 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,332 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteChar 904:911
2021-07-03 20:51:39,362 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,368 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,372 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,376 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,380 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 939:941
2021-07-03 20:51:39,410 DEBUG                  - depth 0, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,416 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 955:959
2021-07-03 20:51:39,447 DEBUG                  - depth 0, hash 4b2a4ca, HEAD~21
2021-07-03 20:51:39,452 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,457 DEBUG                  - depth 2, hash 97d3457, HEAD~197
2021-07-03 20:51:39,461 DEBUG                  - depth 3, hash 75f39a8, HEAD~209
2021-07-03 20:51:39,813 DEBUG    [line range] org/apache/commons/csv/CSVParser.java <init> 221:221
2021-07-03 20:51:39,841 DEBUG                  - depth 0, hash 61fdb7a, HEAD~204
2021-07-03 20:51:39,847 DEBUG    [line range] org/apache/commons/csv/CSVParser.java addRecordValue 253:261
2021-07-03 20:51:39,874 DEBUG                  - depth 0, hash 316a51f, HEAD~188
2021-07-03 20:51:39,880 DEBUG                  - depth 1, hash 6999746, HEAD~203
2021-07-03 20:51:39,884 DEBUG                  - depth 2, hash 61fdb7a, HEAD~204
2021-07-03 20:51:39,888 DEBUG    [line range] org/apache/commons/csv/CSVParser.java initializeHeader 359:394
2021-07-03 20:51:39,919 DEBUG                  - depth 0, hash 32ffe82, HEAD~17
2021-07-03 20:51:39,925 DEBUG                  - depth 1, hash 99c3819, HEAD~25
2021-07-03 20:51:39,929 DEBUG                  - depth 2, hash 88a7e75, HEAD~32
2021-07-03 20:51:39,933 DEBUG                  - depth 3, hash 07a73d2, HEAD~46
2021-07-03 20:51:39,937 DEBUG                  - depth 4, hash 7d51af9, HEAD~49
2021-07-03 20:51:39,941 DEBUG                  - depth 5, hash ce4e727, HEAD~51
2021-07-03 20:51:39,945 DEBUG                  - depth 6, hash b3553ad, HEAD~96
2021-07-03 20:51:39,950 DEBUG                  - depth 7, hash fcc0d15, HEAD~187
2021-07-03 20:51:39,954 DEBUG                  - depth 8, hash 97d3457, HEAD~197
2021-07-03 20:51:39,958 DEBUG                  - depth 9, hash 1533fac, HEAD~201
2021-07-03 20:51:39,962 DEBUG                  - depth 10, hash 390800f, HEAD~202
2021-07-03 20:51:39,966 DEBUG                  - depth 11, hash 6999746, HEAD~203
2021-07-03 20:51:39,970 DEBUG                  - depth 12, hash 5a0894f, HEAD~221
2021-07-03 20:51:39,974 DEBUG                  - depth 13, hash 4c530ac, HEAD~280
2021-07-03 20:51:39,979 DEBUG                  - depth 14, hash 0e8084a, HEAD~439
2021-07-03 20:51:39,983 DEBUG                  - depth 15, hash 6ab9b46, HEAD~470
2021-07-03 20:51:39,987 DEBUG                  - depth 16, hash 3cd5c85, HEAD~482
2021-07-03 20:51:39,991 DEBUG                  - depth 17, hash 43987a7, HEAD~582
2021-07-03 20:51:39,995 DEBUG                  - depth 18, hash d0035e6, HEAD~603
2021-07-03 20:51:39,999 DEBUG                  - depth 19, hash 7d07c19, HEAD~618
2021-07-03 20:51:40,003 DEBUG                  - depth 20, hash aee6c50, HEAD~619
2021-07-03 20:51:40,008 DEBUG    [line range] org/apache/commons/csv/CSVParser.java nextRecord 463:505
2021-07-03 20:51:40,036 DEBUG                  - depth 0, hash a84668e, HEAD~54
2021-07-03 20:51:40,042 DEBUG                  - depth 1, hash 966cd20, HEAD~55
2021-07-03 20:51:40,046 DEBUG                  - depth 2, hash 9873b13, HEAD~65
2021-07-03 20:51:40,050 DEBUG                  - depth 3, hash 316a51f, HEAD~188
2021-07-03 20:51:40,054 DEBUG                  - depth 4, hash 6999746, HEAD~203
2021-07-03 20:51:40,058 DEBUG                  - depth 5, hash 61fdb7a, HEAD~204
2021-07-03 20:51:40,062 DEBUG                  - depth 6, hash f78b5a1, HEAD~206
2021-07-03 20:51:40,067 DEBUG    [line range] org/apache/commons/csv/CSVParser.java <clinit> 463:505
2021-07-03 20:51:40,095 DEBUG                  - depth 0, hash a84668e, HEAD~54
2021-07-03 20:51:40,100 DEBUG                  - depth 1, hash 966cd20, HEAD~55
2021-07-03 20:51:40,105 DEBUG                  - depth 2, hash 9873b13, HEAD~65
2021-07-03 20:51:40,109 DEBUG                  - depth 3, hash 316a51f, HEAD~188
2021-07-03 20:51:40,113 DEBUG                  - depth 4, hash 6999746, HEAD~203
2021-07-03 20:51:40,117 DEBUG                  - depth 5, hash 61fdb7a, HEAD~204
2021-07-03 20:51:40,121 DEBUG                  - depth 6, hash f78b5a1, HEAD~206
2021-07-03 20:51:40,448 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java <clinit> 35:35
2021-07-03 20:51:40,474 DEBUG                  - depth 0, hash 10bf28e, HEAD~604
2021-07-03 20:51:40,479 DEBUG                  - depth 1, hash 530c933, HEAD~617
2021-07-03 20:51:40,484 DEBUG                  - depth 2, hash aee6c50, HEAD~619
2021-07-03 20:51:40,488 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java <init> 51:57
2021-07-03 20:51:40,514 DEBUG                  - depth 0, hash 20fe471, HEAD~325
2021-07-03 20:51:40,520 DEBUG                  - depth 1, hash 68352ee, HEAD~359
2021-07-03 20:51:40,524 DEBUG                  - depth 2, hash daf9849, HEAD~441
2021-07-03 20:51:40,528 DEBUG                  - depth 3, hash 6ab9b46, HEAD~470
2021-07-03 20:51:40,532 DEBUG                  - depth 4, hash 787ab08, HEAD~523
2021-07-03 20:51:40,536 DEBUG                  - depth 5, hash 10bf28e, HEAD~604
2021-07-03 20:51:40,541 DEBUG                  - depth 6, hash 530c933, HEAD~617
2021-07-03 20:51:40,545 DEBUG                  - depth 7, hash aee6c50, HEAD~619
2021-07-03 20:51:40,549 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java values 225:227
2021-07-03 20:51:40,574 DEBUG                  - depth 0, hash 1d767ad, HEAD~185
2021-07-03 20:51:40,859 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:51:40,885 DEBUG                  - depth 0, hash e5a7b27, HEAD~349
2021-07-03 20:51:40,890 DEBUG                  - depth 1, hash 56ca585, HEAD~463
2021-07-03 20:51:41,208 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java <init> 40:40
2021-07-03 20:51:41,235 DEBUG                  - depth 0, hash 1166ca6, HEAD~705
2021-07-03 20:51:41,240 DEBUG                  - depth 1, hash e23e79e, HEAD~831
2021-07-03 20:51:41,245 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java getLastChar 72:74
2021-07-03 20:51:41,271 DEBUG                  - depth 0, hash 9f6d3f5, HEAD~432
2021-07-03 20:51:41,277 DEBUG                  - depth 1, hash 516b82b, HEAD~668
2021-07-03 20:51:41,281 DEBUG                  - depth 2, hash 1166ca6, HEAD~705
2021-07-03 20:51:41,285 DEBUG                  - depth 3, hash e23e79e, HEAD~831
2021-07-03 20:51:41,290 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java read 54:62
2021-07-03 20:51:41,316 DEBUG                  - depth 0, hash 71c69df, HEAD~235
2021-07-03 20:51:41,322 DEBUG                  - depth 1, hash 6ab9b46, HEAD~470
2021-07-03 20:51:41,326 DEBUG                  - depth 2, hash e235b2a, HEAD~498
2021-07-03 20:51:41,330 DEBUG                  - depth 3, hash de1838e, HEAD~570
2021-07-03 20:51:41,335 DEBUG                  - depth 4, hash afc831b, HEAD~641
2021-07-03 20:51:41,339 DEBUG                  - depth 5, hash 660f37a, HEAD~661
2021-07-03 20:51:41,343 DEBUG                  - depth 6, hash 1166ca6, HEAD~705
2021-07-03 20:51:41,347 DEBUG                  - depth 7, hash e23e79e, HEAD~831
2021-07-03 20:51:41,721 DEBUG    [line range] org/apache/commons/csv/Lexer.java <init> 62:70
2021-07-03 20:51:41,749 DEBUG                  - depth 0, hash 8e18054, HEAD~58
2021-07-03 20:51:41,755 DEBUG                  - depth 1, hash 5a30b37, HEAD~138
2021-07-03 20:51:41,759 DEBUG                  - depth 2, hash 65f6f1d, HEAD~157
2021-07-03 20:51:41,763 DEBUG                  - depth 3, hash aede94a, HEAD~160
2021-07-03 20:51:41,767 DEBUG                  - depth 4, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,772 DEBUG                  - depth 5, hash 05ecd91, HEAD~285
2021-07-03 20:51:41,776 DEBUG                  - depth 6, hash 6ab9b46, HEAD~470
2021-07-03 20:51:41,780 DEBUG                  - depth 7, hash fdfe508, HEAD~593
2021-07-03 20:51:41,784 DEBUG                  - depth 8, hash 65ab9db, HEAD~597
2021-07-03 20:51:41,788 DEBUG                  - depth 9, hash 38670db, HEAD~623
2021-07-03 20:51:41,793 DEBUG    [line range] org/apache/commons/csv/Lexer.java isCommentStart 412:414
2021-07-03 20:51:41,818 DEBUG                  - depth 0, hash 5a30b37, HEAD~138
2021-07-03 20:51:41,823 DEBUG                  - depth 1, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,828 DEBUG    [line range] org/apache/commons/csv/Lexer.java isDelimiter 400:402
2021-07-03 20:51:41,853 DEBUG                  - depth 0, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,859 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEndOfFile 396:398
2021-07-03 20:51:41,884 DEBUG                  - depth 0, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,890 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEscape 404:406
2021-07-03 20:51:41,915 DEBUG                  - depth 0, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,921 DEBUG    [line range] org/apache/commons/csv/Lexer.java isQuoteChar 408:410
2021-07-03 20:51:41,946 DEBUG                  - depth 0, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,951 DEBUG    [line range] org/apache/commons/csv/Lexer.java isStartOfLine 389:391
2021-07-03 20:51:41,977 DEBUG                  - depth 0, hash 7b168eb, HEAD~161
2021-07-03 20:51:41,983 DEBUG    [line range] org/apache/commons/csv/Lexer.java mapNullToDisabled 291:293
2021-07-03 20:51:42,008 DEBUG                  - depth 0, hash a223126, HEAD~154
2021-07-03 20:51:42,014 DEBUG                  - depth 1, hash 7b168eb, HEAD~161
2021-07-03 20:51:42,018 DEBUG    [line range] org/apache/commons/csv/Lexer.java nextToken 83:165
2021-07-03 20:51:42,047 DEBUG                  - depth 0, hash 8e18054, HEAD~58
2021-07-03 20:51:42,052 DEBUG                  - depth 1, hash fcc0d15, HEAD~187
2021-07-03 20:51:42,057 DEBUG                  - depth 2, hash 530b038, HEAD~222
2021-07-03 20:51:42,061 DEBUG                  - depth 3, hash 93a07b9, HEAD~223
2021-07-03 20:51:42,065 DEBUG                  - depth 4, hash c4014b6, HEAD~314
2021-07-03 20:51:42,069 DEBUG                  - depth 5, hash 350d34d, HEAD~387
2021-07-03 20:51:42,073 DEBUG                  - depth 6, hash 2a8ce4a, HEAD~428
2021-07-03 20:51:42,077 DEBUG                  - depth 7, hash 9f6d3f5, HEAD~432
2021-07-03 20:51:42,082 DEBUG                  - depth 8, hash 992c064, HEAD~451
2021-07-03 20:51:42,086 DEBUG                  - depth 9, hash 3655efc, HEAD~452
2021-07-03 20:51:42,090 DEBUG                  - depth 10, hash 6ab9b46, HEAD~470
2021-07-03 20:51:42,094 DEBUG                  - depth 11, hash 8608520, HEAD~489
2021-07-03 20:51:42,098 DEBUG                  - depth 12, hash 93fc1f9, HEAD~490
2021-07-03 20:51:42,103 DEBUG                  - depth 13, hash bf06bed, HEAD~493
2021-07-03 20:51:42,107 DEBUG                  - depth 14, hash 787ab08, HEAD~523
2021-07-03 20:51:42,111 DEBUG                  - depth 15, hash 8462234, HEAD~529
2021-07-03 20:51:42,115 DEBUG                  - depth 16, hash 3fd45b5, HEAD~533
2021-07-03 20:51:42,119 DEBUG                  - depth 17, hash 7addc8f, HEAD~543
2021-07-03 20:51:42,124 DEBUG                  - depth 18, hash e922bf9, HEAD~551
2021-07-03 20:51:42,128 DEBUG                  - depth 19, hash 05b5c8e, HEAD~552
2021-07-03 20:51:42,132 DEBUG                  - depth 20, hash 93089b2, HEAD~554
2021-07-03 20:51:42,136 DEBUG                  - depth 21, hash 7c2cfea, HEAD~560
2021-07-03 20:51:42,140 DEBUG                  - depth 22, hash 0a0f3bb, HEAD~561
2021-07-03 20:51:42,144 DEBUG                  - depth 23, hash 9114337, HEAD~562
2021-07-03 20:51:42,149 DEBUG                  - depth 24, hash 38741a4, HEAD~578
2021-07-03 20:51:42,153 DEBUG                  - depth 25, hash dd26201, HEAD~583
