2021-07-03 20:51:55,078 INFO     Search BICs for /tmp/Csv-12b/
2021-07-03 20:51:56,415 DEBUG                  - depth 5, hash 6a34b82, HEAD~415
2021-07-03 20:51:56,419 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getIgnoreSurroundingSpaces 523:525
2021-07-03 20:51:56,458 DEBUG                  - depth 0, hash 4695d73, HEAD~24
2021-07-03 20:51:56,463 DEBUG                  - depth 1, hash f51f898, HEAD~41
2021-07-03 20:51:56,468 DEBUG                  - depth 2, hash 60cc83a, HEAD~315
2021-07-03 20:51:56,472 DEBUG                  - depth 3, hash 961cce2, HEAD~380
2021-07-03 20:51:56,476 DEBUG                  - depth 4, hash db11c04, HEAD~405
2021-07-03 20:51:56,480 DEBUG                  - depth 5, hash 6a34b82, HEAD~415
2021-07-03 20:51:56,484 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getNullString 540:542
2021-07-03 20:51:56,519 DEBUG                  - depth 0, hash 5a0894f, HEAD~274
2021-07-03 20:51:56,524 DEBUG                  - depth 1, hash 75b9a4b, HEAD~314
2021-07-03 20:51:56,529 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteCharacter 549:551
2021-07-03 20:51:56,567 DEBUG                  - depth 0, hash f9a3162, HEAD~22
2021-07-03 20:51:56,573 DEBUG                  - depth 1, hash 60cc83a, HEAD~315
2021-07-03 20:51:56,577 DEBUG                  - depth 2, hash 961cce2, HEAD~380
2021-07-03 20:51:56,581 DEBUG                  - depth 3, hash 6a34b82, HEAD~415
2021-07-03 20:51:56,585 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 275:277
2021-07-03 20:51:56,631 DEBUG                  - depth 0, hash 9631efe, HEAD~204
2021-07-03 20:51:56,637 DEBUG                  - depth 1, hash 60cc83a, HEAD~315
2021-07-03 20:51:56,641 DEBUG                  - depth 2, hash 6a34b82, HEAD~415
2021-07-03 20:51:56,645 DEBUG                  - depth 3, hash 73ec29f, HEAD~421
2021-07-03 20:51:56,649 DEBUG                  - depth 4, hash 53f15f4, HEAD~461
2021-07-03 20:51:56,653 DEBUG                  - depth 5, hash 6e57364, HEAD~466
2021-07-03 20:51:56,657 DEBUG                  - depth 6, hash 0030e1a, HEAD~467
2021-07-03 20:51:56,662 DEBUG                  - depth 7, hash 53fd86d, HEAD~514
2021-07-03 20:51:56,666 DEBUG                  - depth 8, hash 6ab9b46, HEAD~523
2021-07-03 20:51:56,670 DEBUG                  - depth 9, hash 67bbc35, HEAD~526
2021-07-03 20:51:56,674 DEBUG                  - depth 10, hash 6c1b0fa, HEAD~541
2021-07-03 20:51:56,678 DEBUG                  - depth 11, hash 93fc1f9, HEAD~543
2021-07-03 20:51:56,682 DEBUG                  - depth 12, hash bf06bed, HEAD~546
2021-07-03 20:51:56,686 DEBUG                  - depth 13, hash 38741a4, HEAD~631
2021-07-03 20:51:56,690 DEBUG                  - depth 14, hash c9dedff, HEAD~666
2021-07-03 20:51:56,695 DEBUG                  - depth 15, hash aee6c50, HEAD~672
2021-07-03 20:51:56,699 DEBUG                  - depth 16, hash bbb2da1, HEAD~681
2021-07-03 20:51:56,703 DEBUG                  - depth 17, hash 740a1b6, HEAD~697
2021-07-03 20:51:56,707 DEBUG                  - depth 18, hash 194e21c, HEAD~715
2021-07-03 20:51:56,711 DEBUG                  - depth 19, hash 70337be, HEAD~736
2021-07-03 20:51:56,715 DEBUG                  - depth 20, hash cb99634, HEAD~746
2021-07-03 20:51:56,719 DEBUG                  - depth 21, hash 42476f4, HEAD~747
2021-07-03 20:51:56,724 DEBUG                  - depth 22, hash 43b777b, HEAD~752
2021-07-03 20:51:56,728 DEBUG                  - depth 23, hash 1166ca6, HEAD~758
2021-07-03 20:51:56,732 DEBUG                  - depth 24, hash 02b2146, HEAD~770
2021-07-03 20:51:56,736 DEBUG                  - depth 25, hash eac54a2, HEAD~863
2021-07-03 20:51:56,740 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 287:289
2021-07-03 20:51:56,772 DEBUG                  - depth 0, hash 9631efe, HEAD~204
2021-07-03 20:51:56,778 DEBUG                  - depth 1, hash 15b4e3f, HEAD~205
2021-07-03 20:51:56,782 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 715:744
2021-07-03 20:51:56,817 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:56,822 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:56,826 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:56,830 DEBUG                  - depth 3, hash bb54feb, HEAD~40
2021-07-03 20:51:56,835 DEBUG                  - depth 4, hash 4117bb4, HEAD~54
2021-07-03 20:51:56,839 DEBUG                  - depth 5, hash 43560d9, HEAD~55
2021-07-03 20:51:56,843 DEBUG                  - depth 6, hash 3cd5067, HEAD~59
2021-07-03 20:51:56,847 DEBUG                  - depth 7, hash 35d101c, HEAD~88
2021-07-03 20:51:56,851 DEBUG                  - depth 8, hash fcc0d15, HEAD~240
2021-07-03 20:51:56,855 DEBUG                  - depth 9, hash f881372, HEAD~252
2021-07-03 20:51:56,860 DEBUG                  - depth 10, hash 75f39a8, HEAD~262
2021-07-03 20:51:56,864 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 790:797
2021-07-03 20:51:56,897 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:56,903 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:56,907 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:56,911 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:56,915 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:56,920 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:56,924 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:56,928 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:56,932 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 808:810
2021-07-03 20:51:56,965 DEBUG                  - depth 0, hash 75f39a8, HEAD~262
2021-07-03 20:51:56,971 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 821:828
2021-07-03 20:51:57,005 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,010 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,014 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,018 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,023 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,027 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,031 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,035 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,039 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withHeader 847:851
2021-07-03 20:51:57,074 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,079 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,083 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,087 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,092 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,096 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,100 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,104 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,108 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 875:879
2021-07-03 20:51:57,142 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,148 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,152 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,156 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,160 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,164 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,169 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,173 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,177 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 889:893
2021-07-03 20:51:57,210 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,216 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,220 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,224 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,229 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,233 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,237 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,241 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,245 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuote 938:945
2021-07-03 20:51:57,280 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,285 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,290 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,294 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,298 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,302 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,306 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,310 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,315 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 972:974
2021-07-03 20:51:57,349 DEBUG                  - depth 0, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,354 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 989:993
2021-07-03 20:51:57,389 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:57,394 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:57,398 DEBUG                  - depth 2, hash a72c71f, HEAD~23
2021-07-03 20:51:57,403 DEBUG                  - depth 3, hash aa0762d, HEAD~25
2021-07-03 20:51:57,407 DEBUG                  - depth 4, hash 4b2a4ca, HEAD~74
2021-07-03 20:51:57,411 DEBUG                  - depth 5, hash 99c3819, HEAD~78
2021-07-03 20:51:57,415 DEBUG                  - depth 6, hash 97d3457, HEAD~250
2021-07-03 20:51:57,419 DEBUG                  - depth 7, hash 75f39a8, HEAD~262
2021-07-03 20:51:57,768 DEBUG    [line range] org/apache/commons/csv/CSVParser.java <init> 219:219
2021-07-03 20:51:57,799 DEBUG                  - depth 0, hash 61fdb7a, HEAD~257
2021-07-03 20:51:57,804 DEBUG    [line range] org/apache/commons/csv/CSVParser.java addRecordValue 251:259
2021-07-03 20:51:57,835 DEBUG                  - depth 0, hash 316a51f, HEAD~241
2021-07-03 20:51:57,840 DEBUG                  - depth 1, hash 6999746, HEAD~256
2021-07-03 20:51:57,844 DEBUG                  - depth 2, hash 61fdb7a, HEAD~257
2021-07-03 20:51:57,849 DEBUG    [line range] org/apache/commons/csv/CSVParser.java initializeHeader 339:375
2021-07-03 20:51:57,881 DEBUG                  - depth 0, hash a6a9259, HEAD~19
2021-07-03 20:51:57,887 DEBUG                  - depth 1, hash 4695d73, HEAD~24
2021-07-03 20:51:57,891 DEBUG                  - depth 2, hash aa0762d, HEAD~25
2021-07-03 20:51:57,895 DEBUG                  - depth 3, hash f51f898, HEAD~41
2021-07-03 20:51:57,899 DEBUG                  - depth 4, hash b67524d, HEAD~52
2021-07-03 20:51:57,903 DEBUG                  - depth 5, hash 32ffe82, HEAD~70
2021-07-03 20:51:57,908 DEBUG                  - depth 6, hash 99c3819, HEAD~78
2021-07-03 20:51:57,912 DEBUG                  - depth 7, hash 88a7e75, HEAD~85
2021-07-03 20:51:57,916 DEBUG                  - depth 8, hash 07a73d2, HEAD~99
2021-07-03 20:51:57,920 DEBUG                  - depth 9, hash 7d51af9, HEAD~102
2021-07-03 20:51:57,924 DEBUG                  - depth 10, hash ce4e727, HEAD~104
2021-07-03 20:51:57,929 DEBUG                  - depth 11, hash b3553ad, HEAD~149
2021-07-03 20:51:57,933 DEBUG                  - depth 12, hash fcc0d15, HEAD~240
2021-07-03 20:51:57,937 DEBUG                  - depth 13, hash 97d3457, HEAD~250
2021-07-03 20:51:57,941 DEBUG                  - depth 14, hash 1533fac, HEAD~254
2021-07-03 20:51:57,945 DEBUG                  - depth 15, hash 390800f, HEAD~255
2021-07-03 20:51:57,949 DEBUG                  - depth 16, hash 6999746, HEAD~256
2021-07-03 20:51:57,954 DEBUG                  - depth 17, hash 5a0894f, HEAD~274
2021-07-03 20:51:57,958 DEBUG                  - depth 18, hash 4c530ac, HEAD~333
2021-07-03 20:51:57,962 DEBUG                  - depth 19, hash 0e8084a, HEAD~492
2021-07-03 20:51:57,966 DEBUG                  - depth 20, hash 6ab9b46, HEAD~523
2021-07-03 20:51:57,970 DEBUG                  - depth 21, hash 3cd5c85, HEAD~535
2021-07-03 20:51:57,975 DEBUG                  - depth 22, hash 43987a7, HEAD~635
2021-07-03 20:51:57,979 DEBUG                  - depth 23, hash d0035e6, HEAD~656
2021-07-03 20:51:57,983 DEBUG                  - depth 24, hash 7d07c19, HEAD~671
2021-07-03 20:51:57,987 DEBUG                  - depth 25, hash aee6c50, HEAD~672
2021-07-03 20:51:57,992 DEBUG    [line range] org/apache/commons/csv/CSVParser.java nextRecord 444:486
2021-07-03 20:51:58,022 DEBUG                  - depth 0, hash a84668e, HEAD~107
2021-07-03 20:51:58,028 DEBUG                  - depth 1, hash 966cd20, HEAD~108
2021-07-03 20:51:58,032 DEBUG                  - depth 2, hash 9873b13, HEAD~118
2021-07-03 20:51:58,036 DEBUG                  - depth 3, hash 316a51f, HEAD~241
2021-07-03 20:51:58,041 DEBUG                  - depth 4, hash 6999746, HEAD~256
2021-07-03 20:51:58,045 DEBUG                  - depth 5, hash 61fdb7a, HEAD~257
2021-07-03 20:51:58,049 DEBUG                  - depth 6, hash f78b5a1, HEAD~259
2021-07-03 20:51:58,053 DEBUG    [line range] org/apache/commons/csv/CSVParser.java parse 174:179
2021-07-03 20:51:58,084 DEBUG                  - depth 0, hash 5941149, HEAD~145
2021-07-03 20:51:58,089 DEBUG                  - depth 1, hash a2fef00, HEAD~188
2021-07-03 20:51:58,093 DEBUG                  - depth 2, hash 152d50c, HEAD~208
2021-07-03 20:51:58,098 DEBUG                  - depth 3, hash 6999746, HEAD~256
2021-07-03 20:51:58,102 DEBUG    [line range] org/apache/commons/csv/CSVParser.java <clinit> 444:486
2021-07-03 20:51:58,132 DEBUG                  - depth 0, hash a84668e, HEAD~107
2021-07-03 20:51:58,138 DEBUG                  - depth 1, hash 966cd20, HEAD~108
2021-07-03 20:51:58,142 DEBUG                  - depth 2, hash 9873b13, HEAD~118
2021-07-03 20:51:58,147 DEBUG                  - depth 3, hash 316a51f, HEAD~241
2021-07-03 20:51:58,151 DEBUG                  - depth 4, hash 6999746, HEAD~256
2021-07-03 20:51:58,155 DEBUG                  - depth 5, hash 61fdb7a, HEAD~257
2021-07-03 20:51:58,159 DEBUG                  - depth 6, hash f78b5a1, HEAD~259
2021-07-03 20:51:58,479 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java <clinit> 35:35
2021-07-03 20:51:58,506 DEBUG                  - depth 0, hash 10bf28e, HEAD~657
2021-07-03 20:51:58,512 DEBUG                  - depth 1, hash 530c933, HEAD~670
2021-07-03 20:51:58,516 DEBUG                  - depth 2, hash aee6c50, HEAD~672
2021-07-03 20:51:58,520 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java <init> 51:57
2021-07-03 20:51:58,548 DEBUG                  - depth 0, hash 20fe471, HEAD~378
2021-07-03 20:51:58,554 DEBUG                  - depth 1, hash 68352ee, HEAD~412
2021-07-03 20:51:58,558 DEBUG                  - depth 2, hash daf9849, HEAD~494
2021-07-03 20:51:58,562 DEBUG                  - depth 3, hash 6ab9b46, HEAD~523
2021-07-03 20:51:58,566 DEBUG                  - depth 4, hash 787ab08, HEAD~576
2021-07-03 20:51:58,570 DEBUG                  - depth 5, hash 10bf28e, HEAD~657
2021-07-03 20:51:58,575 DEBUG                  - depth 6, hash 530c933, HEAD~670
2021-07-03 20:51:58,579 DEBUG                  - depth 7, hash aee6c50, HEAD~672
2021-07-03 20:51:58,583 DEBUG    [line range] org/apache/commons/csv/CSVRecord.java values 241:243
2021-07-03 20:51:58,610 DEBUG                  - depth 0, hash 1d767ad, HEAD~238
2021-07-03 20:51:58,909 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:51:58,935 DEBUG                  - depth 0, hash e5a7b27, HEAD~402
2021-07-03 20:51:58,941 DEBUG                  - depth 1, hash 56ca585, HEAD~516
2021-07-03 20:51:59,260 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java <init> 40:40
2021-07-03 20:51:59,288 DEBUG                  - depth 0, hash 1166ca6, HEAD~758
2021-07-03 20:51:59,294 DEBUG                  - depth 1, hash e23e79e, HEAD~884
2021-07-03 20:51:59,298 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java getLastChar 72:74
2021-07-03 20:51:59,326 DEBUG                  - depth 0, hash 9f6d3f5, HEAD~485
2021-07-03 20:51:59,331 DEBUG                  - depth 1, hash 516b82b, HEAD~721
2021-07-03 20:51:59,336 DEBUG                  - depth 2, hash 1166ca6, HEAD~758
2021-07-03 20:51:59,340 DEBUG                  - depth 3, hash e23e79e, HEAD~884
2021-07-03 20:51:59,344 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java lookAhead 139:145
2021-07-03 20:51:59,372 DEBUG                  - depth 0, hash 6ab9b46, HEAD~523
2021-07-03 20:51:59,378 DEBUG                  - depth 1, hash afc831b, HEAD~694
2021-07-03 20:51:59,382 DEBUG                  - depth 2, hash 516b82b, HEAD~721
2021-07-03 20:51:59,386 DEBUG                  - depth 3, hash 1166ca6, HEAD~758
2021-07-03 20:51:59,390 DEBUG                  - depth 4, hash fe5bd51, HEAD~759
2021-07-03 20:51:59,395 DEBUG                  - depth 5, hash d7e9458, HEAD~843
2021-07-03 20:51:59,399 DEBUG                  - depth 6, hash e23e79e, HEAD~884
2021-07-03 20:51:59,403 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java read 54:62
2021-07-03 20:51:59,431 DEBUG                  - depth 0, hash 71c69df, HEAD~288
2021-07-03 20:51:59,437 DEBUG                  - depth 1, hash 6ab9b46, HEAD~523
2021-07-03 20:51:59,441 DEBUG                  - depth 2, hash e235b2a, HEAD~551
2021-07-03 20:51:59,445 DEBUG                  - depth 3, hash de1838e, HEAD~623
2021-07-03 20:51:59,449 DEBUG                  - depth 4, hash afc831b, HEAD~694
2021-07-03 20:51:59,454 DEBUG                  - depth 5, hash 660f37a, HEAD~714
2021-07-03 20:51:59,458 DEBUG                  - depth 6, hash 1166ca6, HEAD~758
2021-07-03 20:51:59,462 DEBUG                  - depth 7, hash e23e79e, HEAD~884
2021-07-03 20:51:59,829 DEBUG    [line range] org/apache/commons/csv/Lexer.java <init> 62:70
2021-07-03 20:51:59,859 DEBUG                  - depth 0, hash 67d150a, HEAD~21
2021-07-03 20:51:59,865 DEBUG                  - depth 1, hash f9a3162, HEAD~22
2021-07-03 20:51:59,869 DEBUG                  - depth 2, hash 4695d73, HEAD~24
