2021-07-04 09:24:49,179 INFO     Search BICs for /tmp/Mockito-20b/
2021-07-04 09:24:51,675 DEBUG                  - depth 44, hash 272b3f0, HEAD~2351
2021-07-04 09:24:51,680 DEBUG                  - depth 45, hash 45b98cb, HEAD~2352
2021-07-04 09:24:51,684 DEBUG                  - depth 46, hash e86b9ac, HEAD~2359
2021-07-04 09:24:51,688 DEBUG                  - depth 47, hash d721a5a, HEAD~2367
2021-07-04 09:24:51,692 DEBUG                  - depth 48, hash 7862120, HEAD~2368
2021-07-04 09:24:51,696 DEBUG                  - depth 49, hash 85909dd, HEAD~2404
2021-07-04 09:24:51,700 DEBUG                  - depth 50, hash 9952454, HEAD~2406
2021-07-04 09:24:51,704 DEBUG                  - depth 51, hash 5f9f61a, HEAD~2503
2021-07-04 09:24:51,709 DEBUG                  - depth 52, hash 5f41dde, HEAD~2539
2021-07-04 09:24:51,713 DEBUG                  - depth 53, hash da791d6, HEAD~2541
2021-07-04 09:24:51,717 DEBUG                  - depth 54, hash 55db3c7, HEAD~2545
2021-07-04 09:24:51,721 DEBUG                  - depth 55, hash ce623bd, HEAD~2550
2021-07-04 09:24:52,117 DEBUG    [line range] org/mockito/Mockito.java <clinit> 975:975
2021-07-04 09:24:52,358 DEBUG                  - depth 0, hash 34f4436, HEAD~116
2021-07-04 09:24:52,363 DEBUG                  - depth 1, hash 5bc60cf, HEAD~121
2021-07-04 09:24:52,367 DEBUG                  - depth 2, hash 8694f3e, HEAD~133
2021-07-04 09:24:52,372 DEBUG                  - depth 3, hash 15605a5, HEAD~170
2021-07-04 09:24:52,376 DEBUG                  - depth 4, hash 4215b09, HEAD~179
2021-07-04 09:24:52,380 DEBUG                  - depth 5, hash ab03b63, HEAD~237
2021-07-04 09:24:52,384 DEBUG                  - depth 6, hash 464d5c5, HEAD~244
2021-07-04 09:24:52,388 DEBUG                  - depth 7, hash 9e72501, HEAD~245
2021-07-04 09:24:52,392 DEBUG                  - depth 8, hash 468729a, HEAD~250
2021-07-04 09:24:52,396 DEBUG                  - depth 9, hash 440ce5a, HEAD~324
2021-07-04 09:24:52,401 DEBUG                  - depth 10, hash 4d987dc, HEAD~337
2021-07-04 09:24:52,405 DEBUG                  - depth 11, hash bc5349d, HEAD~338
2021-07-04 09:24:52,409 DEBUG                  - depth 12, hash 448f63a, HEAD~339
2021-07-04 09:24:52,413 DEBUG                  - depth 13, hash 3c2d617, HEAD~390
2021-07-04 09:24:52,417 DEBUG                  - depth 14, hash f4f1724, HEAD~497
2021-07-04 09:24:52,421 DEBUG                  - depth 15, hash bc047f2, HEAD~569
2021-07-04 09:24:52,425 DEBUG                  - depth 16, hash 733e54e, HEAD~581
2021-07-04 09:24:52,429 DEBUG                  - depth 17, hash 25ce710, HEAD~603
2021-07-04 09:24:52,434 DEBUG                  - depth 18, hash 43af9fd, HEAD~678
2021-07-04 09:24:52,438 DEBUG                  - depth 19, hash 00e437f, HEAD~758
2021-07-04 09:24:52,442 DEBUG                  - depth 20, hash 4d57481, HEAD~818
2021-07-04 09:24:52,446 DEBUG                  - depth 21, hash d8dab75, HEAD~822
2021-07-04 09:24:52,450 DEBUG                  - depth 22, hash af4936b, HEAD~825
2021-07-04 09:24:52,454 DEBUG                  - depth 23, hash 1a4c547, HEAD~827
2021-07-04 09:24:52,459 DEBUG                  - depth 24, hash b649429, HEAD~831
2021-07-04 09:24:52,463 DEBUG                  - depth 25, hash 5950ae4, HEAD~826
2021-07-04 09:24:52,467 DEBUG                  - depth 26, hash ff32a69, HEAD~833
2021-07-04 09:24:52,471 DEBUG                  - depth 27, hash f7fc2e1, HEAD~961
2021-07-04 09:24:52,475 DEBUG                  - depth 28, hash 1455d93, HEAD~968
2021-07-04 09:24:52,479 DEBUG                  - depth 29, hash b64e775, HEAD~969
2021-07-04 09:24:52,483 DEBUG                  - depth 30, hash 594feb1, HEAD~970
2021-07-04 09:24:52,488 DEBUG                  - depth 31, hash 78e1b0c, HEAD~971
2021-07-04 09:24:52,492 DEBUG                  - depth 32, hash e867b80, HEAD~992
2021-07-04 09:24:52,496 DEBUG                  - depth 33, hash 4e7db50, HEAD~841
2021-07-04 09:24:52,500 DEBUG                  - depth 34, hash 7a86dc4, HEAD~851
2021-07-04 09:24:52,504 DEBUG                  - depth 35, hash 850852a, HEAD~853
2021-07-04 09:24:52,508 DEBUG                  - depth 36, hash c1394fa, HEAD~861
2021-07-04 09:24:52,513 DEBUG                  - depth 37, hash 04c175c, HEAD~887
2021-07-04 09:24:52,517 DEBUG                  - depth 38, hash c1e01f8, HEAD~897
2021-07-04 09:24:52,521 DEBUG                  - depth 39, hash 120f622, HEAD~898
2021-07-04 09:24:52,525 DEBUG                  - depth 40, hash 0993164, HEAD~908
2021-07-04 09:24:52,529 DEBUG                  - depth 41, hash f00a5d7, HEAD~910
2021-07-04 09:24:52,533 DEBUG                  - depth 42, hash 380dcaa, HEAD~933
2021-07-04 09:24:52,538 DEBUG                  - depth 43, hash 889c569, HEAD~934
2021-07-04 09:24:52,542 DEBUG                  - depth 44, hash 532306b, HEAD~948
2021-07-04 09:24:52,546 DEBUG                  - depth 45, hash 29c5f71, HEAD~950
2021-07-04 09:24:52,550 DEBUG                  - depth 46, hash 81a2cac, HEAD~951
2021-07-04 09:24:52,554 DEBUG                  - depth 47, hash a52aa11, HEAD~952
2021-07-04 09:24:52,558 DEBUG                  - depth 48, hash a183ba7, HEAD~957
2021-07-04 09:24:52,563 DEBUG                  - depth 49, hash 89a1ef4, HEAD~962
2021-07-04 09:24:52,567 DEBUG                  - depth 50, hash 4bf949d, HEAD~998
2021-07-04 09:24:52,571 DEBUG                  - depth 51, hash f3cd93e, HEAD~1002
2021-07-04 09:24:52,575 DEBUG                  - depth 52, hash e97fd71, HEAD~1004
2021-07-04 09:24:52,579 DEBUG                  - depth 53, hash 9fad2ee, HEAD~1014
2021-07-04 09:24:52,583 DEBUG                  - depth 54, hash 3c851e7, HEAD~1015
2021-07-04 09:24:52,588 DEBUG                  - depth 55, hash 529a0ee, HEAD~1016
2021-07-04 09:24:52,592 DEBUG                  - depth 56, hash 2d0e48e, HEAD~1020
2021-07-04 09:24:52,596 DEBUG                  - depth 57, hash 12089f3, HEAD~1021
2021-07-04 09:24:52,600 DEBUG                  - depth 58, hash c079f2b, HEAD~1022
2021-07-04 09:24:52,604 DEBUG                  - depth 59, hash 5a4cdb5, HEAD~1029
2021-07-04 09:24:52,608 DEBUG                  - depth 60, hash 79e541d, HEAD~1039
2021-07-04 09:24:52,613 DEBUG                  - depth 61, hash 21072ee, HEAD~1056
2021-07-04 09:24:52,617 DEBUG                  - depth 62, hash ae7a892, HEAD~1058
2021-07-04 09:24:52,621 DEBUG                  - depth 63, hash ce56bad, HEAD~1072
2021-07-04 09:24:52,625 DEBUG                  - depth 64, hash df41fbe, HEAD~1076
2021-07-04 09:24:52,629 DEBUG                  - depth 65, hash ecc666e, HEAD~1100
2021-07-04 09:24:52,634 DEBUG                  - depth 66, hash c091f1f, HEAD~1166
2021-07-04 09:24:52,638 DEBUG                  - depth 67, hash 724c57a, HEAD~1188
2021-07-04 09:24:52,642 DEBUG                  - depth 68, hash b3da4f6, HEAD~1192
2021-07-04 09:24:52,646 DEBUG                  - depth 69, hash 3fe269a, HEAD~1195
2021-07-04 09:24:52,650 DEBUG                  - depth 70, hash 5e56a62, HEAD~1196
2021-07-04 09:24:52,654 DEBUG                  - depth 71, hash 9f53287, HEAD~1199
2021-07-04 09:24:52,659 DEBUG                  - depth 72, hash a3267bf, HEAD~1213
2021-07-04 09:24:52,663 DEBUG                  - depth 73, hash 3882a97, HEAD~1226
2021-07-04 09:24:52,667 DEBUG                  - depth 74, hash 7482762, HEAD~1230
2021-07-04 09:24:52,671 DEBUG                  - depth 75, hash 72c592a, HEAD~1231
2021-07-04 09:24:52,675 DEBUG                  - depth 76, hash cec9351, HEAD~1232
2021-07-04 09:24:52,680 DEBUG                  - depth 77, hash a25c32a, HEAD~1233
2021-07-04 09:24:52,684 DEBUG                  - depth 78, hash ad34d6e, HEAD~1241
2021-07-04 09:24:52,688 DEBUG                  - depth 79, hash 3275500, HEAD~1252
2021-07-04 09:24:52,692 DEBUG                  - depth 80, hash 64b87cb, HEAD~1257
2021-07-04 09:24:52,696 DEBUG                  - depth 81, hash 222c826, HEAD~1259
2021-07-04 09:24:52,701 DEBUG                  - depth 82, hash 8d77362, HEAD~1260
2021-07-04 09:24:52,705 DEBUG                  - depth 83, hash 58b10a2, HEAD~1261
2021-07-04 09:24:52,709 DEBUG                  - depth 84, hash 343c836, HEAD~1285
2021-07-04 09:24:52,713 DEBUG                  - depth 85, hash cf7f7cc, HEAD~1286
2021-07-04 09:24:52,717 DEBUG                  - depth 86, hash 72076a8, HEAD~1301
2021-07-04 09:24:52,721 DEBUG                  - depth 87, hash 620f8fa, HEAD~1302
2021-07-04 09:24:52,726 DEBUG                  - depth 88, hash 89f9469, HEAD~1305
2021-07-04 09:24:52,730 DEBUG                  - depth 89, hash 4377abc, HEAD~1339
2021-07-04 09:24:52,734 DEBUG                  - depth 90, hash eac6ed0, HEAD~1352
2021-07-04 09:24:52,738 DEBUG                  - depth 91, hash 5182cbe, HEAD~1353
2021-07-04 09:24:52,742 DEBUG                  - depth 92, hash 383bbee, HEAD~1354
2021-07-04 09:24:52,747 DEBUG                  - depth 93, hash 1676b39, HEAD~1383
2021-07-04 09:24:52,751 DEBUG                  - depth 94, hash cf6eb1c, HEAD~1385
2021-07-04 09:24:52,755 DEBUG                  - depth 95, hash f868114, HEAD~1387
2021-07-04 09:24:52,759 DEBUG                  - depth 96, hash 4ed421b, HEAD~1410
2021-07-04 09:24:52,763 DEBUG                  - depth 97, hash 34b4c28, HEAD~1418
2021-07-04 09:24:52,768 DEBUG                  - depth 98, hash cda43eb, HEAD~1419
2021-07-04 09:24:52,772 DEBUG                  - depth 99, hash 280e286, HEAD~1425
2021-07-04 09:24:52,776 DEBUG                  - depth 100, hash 82dc2a3, HEAD~1441
2021-07-04 09:24:52,780 DEBUG                  - depth 101, hash 90945c0, HEAD~1453
2021-07-04 09:24:52,784 DEBUG                  - depth 102, hash bb40150, HEAD~1454
2021-07-04 09:24:52,789 DEBUG                  - depth 103, hash 166b0ed, HEAD~1501
2021-07-04 09:24:52,793 DEBUG                  - depth 104, hash f00adf7, HEAD~1502
2021-07-04 09:24:52,797 DEBUG                  - depth 105, hash bb4a166, HEAD~1503
2021-07-04 09:24:52,801 DEBUG                  - depth 106, hash 5ac05d4, HEAD~1510
2021-07-04 09:24:52,805 DEBUG                  - depth 107, hash c10602b, HEAD~1513
2021-07-04 09:24:52,810 DEBUG                  - depth 108, hash 9aa7344, HEAD~1514
2021-07-04 09:24:52,814 DEBUG                  - depth 109, hash db2989f, HEAD~1515
2021-07-04 09:24:52,818 DEBUG                  - depth 110, hash e6e07d3, HEAD~1538
2021-07-04 09:24:52,822 DEBUG                  - depth 111, hash 2016b1a, HEAD~1539
2021-07-04 09:24:52,826 DEBUG                  - depth 112, hash 68ceafb, HEAD~1541
2021-07-04 09:24:52,831 DEBUG                  - depth 113, hash f4c9bdd, HEAD~1545
2021-07-04 09:24:52,835 DEBUG                  - depth 114, hash 6c0209f, HEAD~1546
2021-07-04 09:24:52,839 DEBUG                  - depth 115, hash 5d6b343, HEAD~1547
2021-07-04 09:24:52,843 DEBUG                  - depth 116, hash bd70b9d, HEAD~1548
2021-07-04 09:24:52,847 DEBUG                  - depth 117, hash b5403f8, HEAD~1553
2021-07-04 09:24:52,852 DEBUG                  - depth 118, hash f375e67, HEAD~1554
2021-07-04 09:24:52,856 DEBUG                  - depth 119, hash cbca8d0, HEAD~1555
2021-07-04 09:24:52,860 DEBUG                  - depth 120, hash af1f73b, HEAD~1556
2021-07-04 09:24:52,864 DEBUG                  - depth 121, hash ba4db5f, HEAD~1577
2021-07-04 09:24:52,869 DEBUG                  - depth 122, hash d634250, HEAD~1584
2021-07-04 09:24:52,873 DEBUG                  - depth 123, hash c69a4d3, HEAD~1585
2021-07-04 09:24:52,877 DEBUG                  - depth 124, hash 9a93c49, HEAD~1586
2021-07-04 09:24:52,881 DEBUG                  - depth 125, hash cfb96fb, HEAD~1587
2021-07-04 09:24:52,885 DEBUG                  - depth 126, hash 880e37b, HEAD~1593
2021-07-04 09:24:52,890 DEBUG                  - depth 127, hash 0f191f1, HEAD~1610
2021-07-04 09:24:52,894 DEBUG                  - depth 128, hash d284732, HEAD~1615
2021-07-04 09:24:52,898 DEBUG                  - depth 129, hash 25d1049, HEAD~1616
2021-07-04 09:24:52,902 DEBUG                  - depth 130, hash 7aa2a71, HEAD~1617
2021-07-04 09:24:52,907 DEBUG                  - depth 131, hash ab5d6d9, HEAD~1624
2021-07-04 09:24:52,911 DEBUG                  - depth 132, hash 07dcf3c, HEAD~1625
2021-07-04 09:24:52,915 DEBUG                  - depth 133, hash ce8b133, HEAD~1628
2021-07-04 09:24:52,919 DEBUG                  - depth 134, hash b54feb3, HEAD~1641
2021-07-04 09:24:52,924 DEBUG                  - depth 135, hash 3919440, HEAD~1644
2021-07-04 09:24:52,928 DEBUG                  - depth 136, hash 634d348, HEAD~1645
2021-07-04 09:24:52,932 DEBUG                  - depth 137, hash 52a27f7, HEAD~1670
2021-07-04 09:24:52,936 DEBUG                  - depth 138, hash 7a9beaf, HEAD~1672
2021-07-04 09:24:52,940 DEBUG                  - depth 139, hash b10d431, HEAD~1673
2021-07-04 09:24:52,945 DEBUG                  - depth 140, hash 51aca50, HEAD~1709
2021-07-04 09:24:52,949 DEBUG                  - depth 141, hash 42117fb, HEAD~1736
2021-07-04 09:24:52,953 DEBUG                  - depth 142, hash d5d05a2, HEAD~1746
2021-07-04 09:24:52,957 DEBUG                  - depth 143, hash 6680565, HEAD~1747
2021-07-04 09:24:52,962 DEBUG                  - depth 144, hash d9a7fe6, HEAD~1748
2021-07-04 09:24:52,966 DEBUG                  - depth 145, hash 1cdf03f, HEAD~1749
2021-07-04 09:24:52,970 DEBUG                  - depth 146, hash c0700cf, HEAD~1758
2021-07-04 09:24:52,974 DEBUG                  - depth 147, hash 115824f, HEAD~1759
2021-07-04 09:24:52,979 DEBUG                  - depth 148, hash 2ddf002, HEAD~1762
2021-07-04 09:24:52,983 DEBUG                  - depth 149, hash c81d6bd, HEAD~1766
2021-07-04 09:24:52,987 DEBUG                  - depth 150, hash 454dd73, HEAD~1779
2021-07-04 09:24:52,991 DEBUG                  - depth 151, hash 863efe6, HEAD~1780
2021-07-04 09:24:52,996 DEBUG                  - depth 152, hash 8928424, HEAD~1813
2021-07-04 09:24:53,000 DEBUG                  - depth 153, hash 2903175, HEAD~1817
2021-07-04 09:24:53,004 DEBUG                  - depth 154, hash 10f43cc, HEAD~1818
2021-07-04 09:24:53,008 DEBUG                  - depth 155, hash 197397b, HEAD~1827
2021-07-04 09:24:53,013 DEBUG                  - depth 156, hash f79e36a, HEAD~1829
2021-07-04 09:24:53,017 DEBUG                  - depth 157, hash 9aa4ac8, HEAD~1832
2021-07-04 09:24:53,021 DEBUG                  - depth 158, hash ae4edc5, HEAD~1834
2021-07-04 09:24:53,025 DEBUG                  - depth 159, hash 296a8a3, HEAD~1835
2021-07-04 09:24:53,030 DEBUG                  - depth 160, hash ee8cd08, HEAD~1838
2021-07-04 09:24:53,034 DEBUG                  - depth 161, hash 36f0f5a, HEAD~1841
2021-07-04 09:24:53,038 DEBUG                  - depth 162, hash 4a53794, HEAD~1866
2021-07-04 09:24:53,042 DEBUG                  - depth 163, hash e03ee92, HEAD~1880
2021-07-04 09:24:53,047 DEBUG                  - depth 164, hash 2faec95, HEAD~1881
2021-07-04 09:24:53,051 DEBUG                  - depth 165, hash 4aa8e25, HEAD~1884
2021-07-04 09:24:53,055 DEBUG                  - depth 166, hash ffdd141, HEAD~1887
2021-07-04 09:24:53,059 DEBUG                  - depth 167, hash eb59f08, HEAD~1891
2021-07-04 09:24:53,064 DEBUG                  - depth 168, hash 4701604, HEAD~1894
2021-07-04 09:24:53,068 DEBUG                  - depth 169, hash 2b4ae9f, HEAD~1902
