2021-07-03 07:31:07,177 INFO     Search BICs for /tmp/Cli-5b/
2021-07-03 07:31:09,394 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 130:228
2021-07-03 07:31:09,407 DEBUG                  - depth 0, hash c155ceb, HEAD~16
2021-07-03 07:31:09,412 DEBUG                  - depth 1, hash 9b2b803, HEAD~197
2021-07-03 07:31:09,417 DEBUG                  - depth 2, hash 347bbeb, HEAD~206
2021-07-03 07:31:09,421 DEBUG                  - depth 3, hash d30f12f, HEAD~239
2021-07-03 07:31:09,425 DEBUG                  - depth 4, hash fc0723b, HEAD~240
2021-07-03 07:31:09,429 DEBUG                  - depth 5, hash dde6993, HEAD~244
2021-07-03 07:31:09,434 DEBUG    [line range] org/apache/commons/cli/Parser.java processProperties 236:281
2021-07-03 07:31:09,446 DEBUG                  - depth 0, hash 1314233, HEAD~125
2021-07-03 07:31:09,451 DEBUG                  - depth 1, hash 9b2b803, HEAD~197
2021-07-03 07:31:09,455 DEBUG                  - depth 2, hash be7dfa5, HEAD~199
2021-07-03 07:31:09,460 DEBUG                  - depth 3, hash 347bbeb, HEAD~206
2021-07-03 07:31:09,811 DEBUG    [single line]   org/apache/commons/cli/PosixParser.java <init> 31
2021-07-03 07:31:09,825 DEBUG                  - depth 0, hash dde6993, HEAD~244
2021-07-03 07:31:09,830 DEBUG                  - depth 1, hash 4cca25d, HEAD~277
2021-07-03 07:31:09,834 DEBUG    [line range] org/apache/commons/cli/PosixParser.java <init> 34:34
2021-07-03 07:31:09,848 DEBUG                  - depth 0, hash dde6993, HEAD~244
2021-07-03 07:31:09,853 DEBUG                  - depth 1, hash 66d0ae6, HEAD~269
2021-07-03 07:31:09,857 DEBUG    [line range] org/apache/commons/cli/PosixParser.java flatten 95:164
2021-07-03 07:31:09,871 DEBUG                  - depth 0, hash b599e12, HEAD~8
2021-07-03 07:31:09,876 DEBUG                  - depth 1, hash 2ff9573, HEAD~17
2021-07-03 07:31:09,880 DEBUG                  - depth 2, hash 45c0174, HEAD~129
2021-07-03 07:31:09,884 DEBUG                  - depth 3, hash 9b2b803, HEAD~197
2021-07-03 07:31:09,889 DEBUG                  - depth 4, hash f1a32a5, HEAD~238
2021-07-03 07:31:09,893 DEBUG                  - depth 5, hash dde6993, HEAD~244
2021-07-03 07:31:09,897 DEBUG                  - depth 6, hash 4fbf597, HEAD~247
2021-07-03 07:31:09,901 DEBUG                  - depth 7, hash f9df518, HEAD~249
2021-07-03 07:31:09,905 DEBUG                  - depth 8, hash 1060ee7, HEAD~251
2021-07-03 07:31:09,909 DEBUG                  - depth 9, hash 16b91ad, HEAD~253
2021-07-03 07:31:09,913 DEBUG                  - depth 10, hash 66d0ae6, HEAD~269
2021-07-03 07:31:09,917 DEBUG                  - depth 11, hash 08a1eab, HEAD~274
2021-07-03 07:31:09,922 DEBUG                  - depth 12, hash 4cca25d, HEAD~277
2021-07-03 07:31:09,926 DEBUG    [line range] org/apache/commons/cli/PosixParser.java init 50:55
2021-07-03 07:31:09,939 DEBUG                  - depth 0, hash 9b2b803, HEAD~197
2021-07-03 07:31:09,944 DEBUG                  - depth 1, hash dde6993, HEAD~244
2021-07-03 07:31:09,949 DEBUG                  - depth 2, hash f9df518, HEAD~249
2021-07-03 07:31:09,953 DEBUG                  - depth 3, hash 66d0ae6, HEAD~269
2021-07-03 07:31:09,957 DEBUG                  - depth 4, hash 4cca25d, HEAD~277
2021-07-03 07:31:10,238 DEBUG    [line range] org/apache/commons/cli/Util.java stripLeadingHyphens 34:46
2021-07-03 07:31:10,250 DEBUG                  - depth 0, hash 9b2b803, HEAD~197
2021-07-03 07:31:10,255 DEBUG                  - depth 1, hash 347bbeb, HEAD~206
2021-07-03 07:31:10,260 INFO     The number of BIC candidates: 37
