2021-07-04 09:08:50,770 INFO     Search BICs for /tmp/Mockito-17b/
2021-07-04 09:08:52,330 DEBUG                  - depth 71, hash 14065be, HEAD~725
2021-07-04 09:08:52,334 DEBUG                  - depth 72, hash 00c22cc, HEAD~731
2021-07-04 09:08:52,339 DEBUG                  - depth 73, hash 7fd7df5, HEAD~732
2021-07-04 09:08:52,343 DEBUG                  - depth 74, hash 614e41b, HEAD~748
2021-07-04 09:08:52,347 DEBUG                  - depth 75, hash b44914b, HEAD~753
2021-07-04 09:08:52,351 DEBUG                  - depth 76, hash 4965621, HEAD~754
2021-07-04 09:08:52,355 DEBUG                  - depth 77, hash be44f9c, HEAD~777
2021-07-04 09:08:52,359 DEBUG                  - depth 78, hash bd87a97, HEAD~778
2021-07-04 09:08:52,364 DEBUG                  - depth 79, hash 360bbed, HEAD~788
2021-07-04 09:08:52,368 DEBUG                  - depth 80, hash ee48168, HEAD~799
2021-07-04 09:08:52,372 DEBUG                  - depth 81, hash 17fa583, HEAD~803
2021-07-04 09:08:52,376 DEBUG                  - depth 82, hash 78346c8, HEAD~807
2021-07-04 09:08:52,380 DEBUG                  - depth 83, hash 2aed41e, HEAD~810
2021-07-04 09:08:52,384 DEBUG                  - depth 84, hash cdade2b, HEAD~903
2021-07-04 09:08:52,389 DEBUG                  - depth 85, hash 52fadca, HEAD~905
2021-07-04 09:08:52,393 DEBUG                  - depth 86, hash 05c8ca8, HEAD~906
2021-07-04 09:08:52,397 DEBUG                  - depth 87, hash 456626f, HEAD~907
2021-07-04 09:08:52,401 DEBUG                  - depth 88, hash 5b494bf, HEAD~908
2021-07-04 09:08:52,405 DEBUG                  - depth 89, hash 83e1a6d, HEAD~911
2021-07-04 09:08:52,409 DEBUG                  - depth 90, hash f1522c1, HEAD~912
2021-07-04 09:08:52,414 DEBUG                  - depth 91, hash 85cc060, HEAD~913
2021-07-04 09:08:52,418 DEBUG                  - depth 92, hash 56d884c, HEAD~914
2021-07-04 09:08:52,422 DEBUG                  - depth 93, hash feb23b0, HEAD~916
2021-07-04 09:08:52,426 DEBUG                  - depth 94, hash c4a34b9, HEAD~919
2021-07-04 09:08:52,430 DEBUG                  - depth 95, hash 8c21089, HEAD~922
2021-07-04 09:08:52,435 DEBUG                  - depth 96, hash c4a54e3, HEAD~926
2021-07-04 09:08:52,439 DEBUG                  - depth 97, hash b2e5e09, HEAD~927
2021-07-04 09:08:52,443 DEBUG                  - depth 98, hash bda14b0, HEAD~929
2021-07-04 09:08:52,447 DEBUG                  - depth 99, hash 773b904, HEAD~938
2021-07-04 09:08:52,451 DEBUG                  - depth 100, hash beb51da, HEAD~939
2021-07-04 09:08:52,456 DEBUG                  - depth 101, hash f647a16, HEAD~942
2021-07-04 09:08:52,460 DEBUG                  - depth 102, hash 3641d50, HEAD~949
2021-07-04 09:08:52,464 DEBUG                  - depth 103, hash 70eb8ea, HEAD~966
2021-07-04 09:08:52,468 DEBUG                  - depth 104, hash d2ab5b5, HEAD~970
2021-07-04 09:08:52,472 DEBUG                  - depth 105, hash d964299, HEAD~971
2021-07-04 09:08:52,477 DEBUG                  - depth 106, hash d0a486a, HEAD~975
2021-07-04 09:08:52,481 DEBUG                  - depth 107, hash e11c0d6, HEAD~976
2021-07-04 09:08:52,485 DEBUG                  - depth 108, hash 6127c09, HEAD~983
2021-07-04 09:08:52,489 DEBUG                  - depth 109, hash 9f6cfd4, HEAD~990
2021-07-04 09:08:52,493 DEBUG                  - depth 110, hash a373e9f, HEAD~992
2021-07-04 09:08:52,498 DEBUG                  - depth 111, hash 1a39571, HEAD~999
2021-07-04 09:08:52,502 DEBUG                  - depth 112, hash efd2043, HEAD~1002
2021-07-04 09:08:52,506 DEBUG                  - depth 113, hash e056054, HEAD~1003
2021-07-04 09:08:52,510 DEBUG                  - depth 114, hash 7f74ce9, HEAD~1011
2021-07-04 09:08:52,514 DEBUG                  - depth 115, hash 389a09b, HEAD~1013
2021-07-04 09:08:52,518 DEBUG                  - depth 116, hash 3133e1a, HEAD~1014
2021-07-04 09:08:52,523 DEBUG                  - depth 117, hash 16afe74, HEAD~1033
2021-07-04 09:08:52,527 DEBUG                  - depth 118, hash bbbff77, HEAD~1034
2021-07-04 09:08:52,531 DEBUG                  - depth 119, hash 189f293, HEAD~1035
2021-07-04 09:08:52,535 DEBUG                  - depth 120, hash 9e39304, HEAD~1036
2021-07-04 09:08:52,539 DEBUG                  - depth 121, hash 61a791e, HEAD~1037
2021-07-04 09:08:52,544 DEBUG                  - depth 122, hash efac6af, HEAD~1039
2021-07-04 09:08:52,548 DEBUG                  - depth 123, hash fe3257b, HEAD~1041
2021-07-04 09:08:52,552 DEBUG                  - depth 124, hash 98d682f, HEAD~1042
2021-07-04 09:08:52,556 DEBUG                  - depth 125, hash 9137775, HEAD~1050
2021-07-04 09:08:52,561 DEBUG                  - depth 126, hash d721a5a, HEAD~1059
2021-07-04 09:08:52,565 DEBUG                  - depth 127, hash 7862120, HEAD~1060
2021-07-04 09:08:52,569 DEBUG                  - depth 128, hash 470659b, HEAD~1067
2021-07-04 09:08:52,573 DEBUG                  - depth 129, hash dee0b32, HEAD~1068
2021-07-04 09:08:52,577 DEBUG                  - depth 130, hash a87f0cd, HEAD~1069
2021-07-04 09:08:52,582 DEBUG                  - depth 131, hash bcc618a, HEAD~1076
2021-07-04 09:08:52,586 DEBUG                  - depth 132, hash f6d3fda, HEAD~1077
2021-07-04 09:08:52,590 DEBUG                  - depth 133, hash b317fc2, HEAD~1078
2021-07-04 09:08:52,594 DEBUG                  - depth 134, hash d3e1b35, HEAD~1092
2021-07-04 09:08:52,598 DEBUG                  - depth 135, hash 85909dd, HEAD~1096
2021-07-04 09:08:52,603 DEBUG                  - depth 136, hash 5906934, HEAD~1097
2021-07-04 09:08:52,607 DEBUG                  - depth 137, hash 9952454, HEAD~1098
2021-07-04 09:08:52,611 DEBUG                  - depth 138, hash 110e46a, HEAD~1103
2021-07-04 09:08:52,615 DEBUG                  - depth 139, hash a925c01, HEAD~1104
2021-07-04 09:08:52,619 DEBUG                  - depth 140, hash 909a64e, HEAD~1130
2021-07-04 09:08:52,624 DEBUG                  - depth 141, hash be441d5, HEAD~1150
2021-07-04 09:08:52,628 DEBUG                  - depth 142, hash f6a5035, HEAD~1152
2021-07-04 09:08:52,632 DEBUG                  - depth 143, hash f41ad83, HEAD~1164
2021-07-04 09:08:52,636 DEBUG                  - depth 144, hash 70dc019, HEAD~1170
2021-07-04 09:08:52,641 DEBUG                  - depth 145, hash 5a1c7a3, HEAD~1174
2021-07-04 09:08:52,645 DEBUG                  - depth 146, hash 8ba3b5f, HEAD~1179
2021-07-04 09:08:52,649 DEBUG                  - depth 147, hash 7158018, HEAD~1193
2021-07-04 09:08:52,653 DEBUG                  - depth 148, hash ce722d1, HEAD~1194
2021-07-04 09:08:52,657 DEBUG                  - depth 149, hash 5f9f61a, HEAD~1195
2021-07-04 09:08:52,662 DEBUG                  - depth 150, hash 665472c, HEAD~1197
2021-07-04 09:08:52,666 DEBUG                  - depth 151, hash cc9f3d4, HEAD~1199
2021-07-04 09:08:52,670 DEBUG                  - depth 152, hash ccb377a, HEAD~1200
2021-07-04 09:08:52,674 DEBUG                  - depth 153, hash 80279d6, HEAD~1201
2021-07-04 09:08:52,679 DEBUG                  - depth 154, hash 8e871ae, HEAD~1219
2021-07-04 09:08:52,683 DEBUG                  - depth 155, hash 01b9ebd, HEAD~1223
2021-07-04 09:08:52,687 DEBUG                  - depth 156, hash f28e6c5, HEAD~1224
2021-07-04 09:08:52,691 DEBUG                  - depth 157, hash 1e11bf4, HEAD~1225
2021-07-04 09:08:52,695 DEBUG                  - depth 158, hash 0acfb6f, HEAD~1228
2021-07-04 09:08:52,700 DEBUG                  - depth 159, hash 809316f, HEAD~1229
2021-07-04 09:08:52,704 DEBUG                  - depth 160, hash 7cd8b31, HEAD~1230
2021-07-04 09:08:52,708 DEBUG                  - depth 161, hash 5f41dde, HEAD~1231
2021-07-04 09:08:52,712 DEBUG                  - depth 162, hash da791d6, HEAD~1233
2021-07-04 09:08:52,717 DEBUG                  - depth 163, hash 9f0ba11, HEAD~1235
2021-07-04 09:08:52,721 DEBUG                  - depth 164, hash 55db3c7, HEAD~1237
2021-07-04 09:08:52,725 DEBUG                  - depth 165, hash 11dff22, HEAD~1243
2021-07-04 09:08:52,729 DEBUG                  - depth 166, hash 7cf6470, HEAD~1259
2021-07-04 09:08:52,734 DEBUG    [line range] org/mockito/Mockito.java withSettings 1556:1558
2021-07-04 09:08:52,819 DEBUG                  - depth 0, hash cbca8d0, HEAD~247
2021-07-04 09:08:52,825 DEBUG                  - depth 1, hash ba4db5f, HEAD~269
2021-07-04 09:08:52,829 DEBUG                  - depth 2, hash c69a4d3, HEAD~277
2021-07-04 09:08:53,127 DEBUG    [line range] org/mockito/MockitoAnnotations.java initMocks 80:90
2021-07-04 09:08:53,206 DEBUG                  - depth 0, hash feb23b0, HEAD~916
2021-07-04 09:08:53,212 DEBUG                  - depth 1, hash ebcb3e7, HEAD~918
2021-07-04 09:08:53,216 DEBUG                  - depth 2, hash 70eb8ea, HEAD~966
2021-07-04 09:08:53,220 DEBUG    [line range] org/mockito/MockitoAnnotations.java scan 92:111
2021-07-04 09:08:53,300 DEBUG                  - depth 0, hash 2a256b3, HEAD~444
2021-07-04 09:08:53,305 DEBUG                  - depth 1, hash 2dc4ebd, HEAD~667
2021-07-04 09:08:53,310 DEBUG                  - depth 2, hash 2aed41e, HEAD~810
2021-07-04 09:08:53,314 DEBUG                  - depth 3, hash 83fcd71, HEAD~917
2021-07-04 09:08:53,318 DEBUG                  - depth 4, hash ebcb3e7, HEAD~918
2021-07-04 09:08:53,322 DEBUG                  - depth 5, hash 70eb8ea, HEAD~966
2021-07-04 09:08:53,603 DEBUG    [single line]   org/mockito/configuration/DefaultMockitoConfiguration.java <init> 20
2021-07-04 09:08:53,682 DEBUG                  - depth 0, hash 2d152ee, HEAD~473
2021-07-04 09:08:54,039 DEBUG    [single line]   org/mockito/exceptions/Reporter.java <init> 43
2021-07-04 09:08:54,125 DEBUG                  - depth 0, hash bcc618a, HEAD~1076
2021-07-04 09:08:54,131 DEBUG                  - depth 1, hash ce722d1, HEAD~1194
2021-07-04 09:08:54,458 DEBUG    [line range] org/mockito/internal/MockHandler.java <init> 33:33
2021-07-04 09:08:54,537 DEBUG                  - depth 0, hash 4816bf0, HEAD~22
2021-07-04 09:08:54,543 DEBUG                  - depth 1, hash b88d360, HEAD~153
2021-07-04 09:08:54,867 DEBUG    [single line]   org/mockito/internal/MockitoCore.java <init> 26
2021-07-04 09:08:54,948 DEBUG                  - depth 0, hash b10d431, HEAD~365
2021-07-04 09:08:54,953 DEBUG    [line range] org/mockito/internal/MockitoCore.java <init> 28:28
2021-07-04 09:08:55,032 DEBUG                  - depth 0, hash 6037bc6, HEAD~359
2021-07-04 09:08:55,037 DEBUG                  - depth 1, hash 52a27f7, HEAD~362
2021-07-04 09:08:55,041 DEBUG                  - depth 2, hash 7a9beaf, HEAD~364
2021-07-04 09:08:55,046 DEBUG                  - depth 3, hash b10d431, HEAD~365
2021-07-04 09:08:55,050 DEBUG    [line range] org/mockito/internal/MockitoCore.java mock 32:36
2021-07-04 09:08:55,129 DEBUG                  - depth 0, hash 4816bf0, HEAD~22
2021-07-04 09:08:55,134 DEBUG                  - depth 1, hash 7167392, HEAD~274
2021-07-04 09:08:55,139 DEBUG                  - depth 2, hash c69a4d3, HEAD~277
2021-07-04 09:08:55,143 DEBUG                  - depth 3, hash 9a93c49, HEAD~278
2021-07-04 09:08:55,147 DEBUG                  - depth 4, hash 6037bc6, HEAD~359
2021-07-04 09:08:55,151 DEBUG                  - depth 5, hash 52a27f7, HEAD~362
2021-07-04 09:08:55,155 DEBUG                  - depth 6, hash 7a9beaf, HEAD~364
2021-07-04 09:08:55,160 DEBUG                  - depth 7, hash b10d431, HEAD~365
2021-07-04 09:08:55,446 DEBUG    [single line]   org/mockito/internal/configuration/ClassPathLoader.java <init> 10
2021-07-04 09:08:55,524 DEBUG                  - depth 0, hash c81d6bd, HEAD~458
2021-07-04 09:08:55,530 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java loadConfiguration 15:35
2021-07-04 09:08:55,608 DEBUG                  - depth 0, hash d5d05a2, HEAD~438
2021-07-04 09:08:55,614 DEBUG                  - depth 1, hash fca2c21, HEAD~457
2021-07-04 09:08:55,618 DEBUG                  - depth 2, hash c81d6bd, HEAD~458
2021-07-04 09:08:55,889 DEBUG    [single line]   org/mockito/internal/configuration/DefaultAnnotationEngine.java <init> 20
2021-07-04 09:08:55,968 DEBUG                  - depth 0, hash 7a6d0db, HEAD~443
2021-07-04 09:08:55,973 DEBUG                  - depth 1, hash 2a256b3, HEAD~444
2021-07-04 09:08:56,261 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <clinit> 19:19
2021-07-04 09:08:56,340 DEBUG                  - depth 0, hash c81d6bd, HEAD~458
2021-07-04 09:08:56,345 DEBUG                  - depth 1, hash 863efe6, HEAD~472
2021-07-04 09:08:56,349 DEBUG                  - depth 2, hash d56f3a5, HEAD~475
2021-07-04 09:08:56,354 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <init> 26:31
2021-07-04 09:08:56,432 DEBUG                  - depth 0, hash 845aa65, HEAD~370
2021-07-04 09:08:56,438 DEBUG                  - depth 1, hash c81d6bd, HEAD~458
2021-07-04 09:08:56,442 DEBUG                  - depth 2, hash 863efe6, HEAD~472
2021-07-04 09:08:56,447 DEBUG                  - depth 3, hash d56f3a5, HEAD~475
2021-07-04 09:08:56,451 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java createConfig 33:41
2021-07-04 09:08:56,530 DEBUG                  - depth 0, hash cbca8d0, HEAD~247
2021-07-04 09:08:56,536 DEBUG                  - depth 1, hash 845aa65, HEAD~370
2021-07-04 09:08:56,540 DEBUG                  - depth 2, hash 2a256b3, HEAD~444
2021-07-04 09:08:56,544 DEBUG                  - depth 3, hash fca2c21, HEAD~457
2021-07-04 09:08:56,548 DEBUG                  - depth 4, hash c81d6bd, HEAD~458
2021-07-04 09:08:56,553 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getAnnotationEngine 51:53
2021-07-04 09:08:56,634 DEBUG                  - depth 0, hash 2a256b3, HEAD~444
2021-07-04 09:08:56,640 DEBUG                  - depth 1, hash c81d6bd, HEAD~458
2021-07-04 09:08:56,644 DEBUG                  - depth 2, hash 863efe6, HEAD~472
2021-07-04 09:08:56,648 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getIt 22:24
2021-07-04 09:08:56,729 DEBUG                  - depth 0, hash 845aa65, HEAD~370
2021-07-04 09:08:56,735 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java validate 43:45
2021-07-04 09:08:56,816 DEBUG                  - depth 0, hash 2a256b3, HEAD~444
2021-07-04 09:08:57,147 DEBUG    [line range] org/mockito/internal/creation/MethodInterceptorFilter.java <init> 23:23
2021-07-04 09:08:57,230 DEBUG                  - depth 0, hash 5c1306b, HEAD~121
2021-07-04 09:08:57,235 DEBUG                  - depth 1, hash 762b2db, HEAD~124
2021-07-04 09:08:57,239 DEBUG                  - depth 2, hash b88d360, HEAD~153
2021-07-04 09:08:57,244 DEBUG                  - depth 3, hash 7cf6470, HEAD~1259
2021-07-04 09:08:57,550 DEBUG    [single line]   org/mockito/internal/creation/MockSettingsImpl.java <init> 15
2021-07-04 09:08:57,629 DEBUG                  - depth 0, hash 462fdfb, HEAD~93
2021-07-04 09:08:57,635 DEBUG                  - depth 1, hash cbc530c, HEAD~94
2021-07-04 09:08:57,639 DEBUG                  - depth 2, hash c69a4d3, HEAD~277
2021-07-04 09:08:57,644 DEBUG    [line range] org/mockito/internal/creation/MockSettingsImpl.java defaultAnswer 66:70
2021-07-04 09:08:57,722 DEBUG                  - depth 0, hash b5403f8, HEAD~245
2021-07-04 09:08:57,727 DEBUG                  - depth 1, hash cbca8d0, HEAD~247
