2021-07-03 20:28:00,479 INFO     Search BICs for /tmp/Compress-10b/
2021-07-03 20:28:02,778 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:02,783 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:02,787 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:02,792 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java mergeLocalFileDataData 193:220
2021-07-03 20:28:02,827 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:02,832 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:02,836 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:02,840 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java parse 127:186
2021-07-03 20:28:02,876 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:02,882 DEBUG                  - depth 1, hash 49bf626, HEAD~350
2021-07-03 20:28:02,886 DEBUG                  - depth 2, hash bebc6ed, HEAD~384
2021-07-03 20:28:02,890 DEBUG                  - depth 3, hash 124f97c, HEAD~389
2021-07-03 20:28:02,894 DEBUG                  - depth 4, hash dfbdfee, HEAD~739
2021-07-03 20:28:02,898 DEBUG                  - depth 5, hash 2ae5e28, HEAD~805
2021-07-03 20:28:02,902 DEBUG                  - depth 6, hash 838dcc1, HEAD~806
2021-07-03 20:28:02,906 DEBUG                  - depth 7, hash ab9ebfc, HEAD~810
2021-07-03 20:28:02,910 DEBUG                  - depth 8, hash 8822084, HEAD~902
2021-07-03 20:28:02,915 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java register 56:67
2021-07-03 20:28:02,950 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:02,955 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:02,959 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:02,964 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java <clinit> 278:279
2021-07-03 20:28:02,998 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:03,004 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java <init> 297:299
2021-07-03 20:28:03,037 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:03,348 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java <init> 60:62
2021-07-03 20:28:03,380 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:03,385 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java decode 88:94
2021-07-03 20:28:03,416 DEBUG                  - depth 0, hash 325f002, HEAD~497
2021-07-03 20:28:03,421 DEBUG                  - depth 1, hash b99befd, HEAD~501
2021-07-03 20:28:03,425 DEBUG                  - depth 2, hash 865686a, HEAD~504
2021-07-03 20:28:03,429 DEBUG                  - depth 3, hash 853176f, HEAD~743
2021-07-03 20:28:03,738 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java <init> 52:52
2021-07-03 20:28:03,769 DEBUG                  - depth 0, hash 4d68dda, HEAD~369
2021-07-03 20:28:03,775 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java parse 141:150
2021-07-03 20:28:03,805 DEBUG                  - depth 0, hash b7bd6e4, HEAD~368
2021-07-03 20:28:03,811 DEBUG                  - depth 1, hash 4d68dda, HEAD~369
2021-07-03 20:28:03,815 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java useDataDescriptor 86:88
2021-07-03 20:28:03,845 DEBUG                  - depth 0, hash 4d68dda, HEAD~369
2021-07-03 20:28:03,851 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java useEncryption 100:102
2021-07-03 20:28:03,881 DEBUG                  - depth 0, hash b7bd6e4, HEAD~368
2021-07-03 20:28:03,887 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java useStrongEncryption 114:119
2021-07-03 20:28:03,917 DEBUG                  - depth 0, hash b7bd6e4, HEAD~368
2021-07-03 20:28:03,922 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java useUTF8ForNames 70:72
2021-07-03 20:28:03,953 DEBUG                  - depth 0, hash 4d68dda, HEAD~369
2021-07-03 20:28:03,958 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java usesEncryption 93:95
2021-07-03 20:28:03,989 DEBUG                  - depth 0, hash b7bd6e4, HEAD~368
2021-07-03 20:28:03,995 DEBUG    [line range] org/apache/commons/compress/archivers/zip/GeneralPurposeBit.java usesUTF8ForNames 63:65
2021-07-03 20:28:04,025 DEBUG                  - depth 0, hash 4d68dda, HEAD~369
2021-07-03 20:28:04,331 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java <clinit> 29:29
2021-07-03 20:28:04,369 DEBUG                  - depth 0, hash e190c40, HEAD~809
2021-07-03 20:28:04,374 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java <init> 35:37
2021-07-03 20:28:04,405 DEBUG                  - depth 0, hash e190c40, HEAD~809
2021-07-03 20:28:04,410 DEBUG    [line range] org/apache/commons/compress/archivers/zip/JarMarker.java getHeaderId 51:53
2021-07-03 20:28:04,441 DEBUG                  - depth 0, hash e190c40, HEAD~809
2021-07-03 20:28:04,729 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java <clinit> 40:40
2021-07-03 20:28:04,760 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:04,766 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java <init> 42:43
2021-07-03 20:28:04,797 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:04,802 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodeCommentExtraField.java getHeaderId 72:74
2021-07-03 20:28:04,833 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:05,133 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java <clinit> 40:40
2021-07-03 20:28:05,165 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:05,170 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java <init> 42:43
2021-07-03 20:28:05,201 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:05,207 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnicodePathExtraField.java getHeaderId 71:73
2021-07-03 20:28:05,237 DEBUG                  - depth 0, hash 4e2380b, HEAD~772
2021-07-03 20:28:05,556 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java <init> 29
2021-07-03 20:28:05,591 DEBUG                  - depth 0, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,596 DEBUG                  - depth 1, hash ff40903, HEAD~754
2021-07-03 20:28:05,600 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:05,604 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java getHeaderId 48:50
2021-07-03 20:28:05,638 DEBUG                  - depth 0, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,644 DEBUG                  - depth 1, hash 5e5804c, HEAD~803
2021-07-03 20:28:05,648 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:05,652 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java getLocalFileDataData 79:81
2021-07-03 20:28:05,686 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:05,691 DEBUG                  - depth 1, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,695 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:05,700 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java getLocalFileDataLength 71:73
2021-07-03 20:28:05,734 DEBUG                  - depth 0, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,740 DEBUG                  - depth 1, hash 5e5804c, HEAD~803
2021-07-03 20:28:05,744 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:05,748 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java parseFromCentralDirectoryData 138:146
2021-07-03 20:28:05,782 DEBUG                  - depth 0, hash dfbdfee, HEAD~739
2021-07-03 20:28:05,788 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java setCentralDirectoryData 93:95
2021-07-03 20:28:05,822 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:05,827 DEBUG                  - depth 1, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,831 DEBUG                  - depth 2, hash ab9ebfc, HEAD~810
2021-07-03 20:28:05,835 DEBUG                  - depth 3, hash 8822084, HEAD~902
2021-07-03 20:28:05,840 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java setHeaderId 40:42
2021-07-03 20:28:05,874 DEBUG                  - depth 0, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,879 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:05,883 DEBUG    [line range] org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java setLocalFileDataData 63:65
2021-07-03 20:28:05,918 DEBUG                  - depth 0, hash bebc6ed, HEAD~384
2021-07-03 20:28:05,923 DEBUG                  - depth 1, hash 633ab9a, HEAD~740
2021-07-03 20:28:05,927 DEBUG                  - depth 2, hash 5e5804c, HEAD~803
2021-07-03 20:28:05,931 DEBUG                  - depth 3, hash 8822084, HEAD~902
2021-07-03 20:28:06,274 DEBUG    [line range] org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java <clinit> 78:78
2021-07-03 20:28:06,307 DEBUG                  - depth 0, hash 6c5f04b, HEAD~208
2021-07-03 20:28:06,313 DEBUG                  - depth 1, hash 60e2dec, HEAD~238
2021-07-03 20:28:06,317 DEBUG    [line range] org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java <init> 103:103
2021-07-03 20:28:06,348 DEBUG                  - depth 0, hash 60e2dec, HEAD~238
2021-07-03 20:28:06,354 DEBUG    [line range] org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java getHeaderId 137:139
2021-07-03 20:28:06,385 DEBUG                  - depth 0, hash 60e2dec, HEAD~238
2021-07-03 20:28:06,781 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java <init> 144:146
2021-07-03 20:28:06,817 DEBUG                  - depth 0, hash 5066e9a, HEAD~396
2021-07-03 20:28:06,823 DEBUG                  - depth 1, hash 463d6eb, HEAD~796
2021-07-03 20:28:06,827 DEBUG                  - depth 2, hash ab9ebfc, HEAD~810
2021-07-03 20:28:06,831 DEBUG                  - depth 3, hash 8822084, HEAD~902
2021-07-03 20:28:06,835 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java <init> 96:99
2021-07-03 20:28:06,871 DEBUG                  - depth 0, hash 5066e9a, HEAD~396
2021-07-03 20:28:06,877 DEBUG                  - depth 1, hash 463d6eb, HEAD~796
2021-07-03 20:28:06,881 DEBUG                  - depth 2, hash ab9ebfc, HEAD~810
2021-07-03 20:28:06,885 DEBUG                  - depth 3, hash 8822084, HEAD~902
2021-07-03 20:28:06,889 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java <init> 69:69
2021-07-03 20:28:06,924 DEBUG                  - depth 0, hash 7b125a3, HEAD~400
2021-07-03 20:28:06,930 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getExtraField 408:413
2021-07-03 20:28:06,966 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:06,972 DEBUG                  - depth 1, hash 2b5fb91, HEAD~758
2021-07-03 20:28:06,976 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getExtraFields 320:332
2021-07-03 20:28:07,014 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,020 DEBUG                  - depth 1, hash 91695e4, HEAD~383
2021-07-03 20:28:07,024 DEBUG                  - depth 2, hash 2ae5e28, HEAD~805
2021-07-03 20:28:07,028 DEBUG                  - depth 3, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,032 DEBUG                  - depth 4, hash 8822084, HEAD~902
2021-07-03 20:28:07,036 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getGeneralPurposeBit 588:590
2021-07-03 20:28:07,070 DEBUG                  - depth 0, hash 62cb9c4, HEAD~341
2021-07-03 20:28:07,076 DEBUG                  - depth 1, hash c7e51ed, HEAD~367
2021-07-03 20:28:07,080 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getMethod 189:192
2021-07-03 20:28:07,116 DEBUG                  - depth 0, hash fb06e3a, HEAD~92
2021-07-03 20:28:07,121 DEBUG                  - depth 1, hash 7b125a3, HEAD~400
2021-07-03 20:28:07,125 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java getName 493:496
2021-07-03 20:28:07,164 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,169 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,173 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:07,177 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java hashCode 575:582
2021-07-03 20:28:07,216 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,221 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,225 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:07,230 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java mergeExtraFields 608:634
2021-07-03 20:28:07,266 DEBUG                  - depth 0, hash 91695e4, HEAD~383
2021-07-03 20:28:07,271 DEBUG                  - depth 1, hash dfbdfee, HEAD~739
2021-07-03 20:28:07,276 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setCentralDirectoryExtra 461:470
2021-07-03 20:28:07,312 DEBUG                  - depth 0, hash 91695e4, HEAD~383
2021-07-03 20:28:07,318 DEBUG                  - depth 1, hash bcebf92, HEAD~455
2021-07-03 20:28:07,322 DEBUG                  - depth 2, hash dfbdfee, HEAD~739
2021-07-03 20:28:07,326 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExternalAttributes 239:241
2021-07-03 20:28:07,363 DEBUG                  - depth 0, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,368 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:07,372 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtra 454:456
2021-07-03 20:28:07,408 DEBUG                  - depth 0, hash 91695e4, HEAD~383
2021-07-03 20:28:07,414 DEBUG                  - depth 1, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,418 DEBUG                  - depth 2, hash 8822084, HEAD~902
2021-07-03 20:28:07,422 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtra 434:446
2021-07-03 20:28:07,461 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,466 DEBUG                  - depth 1, hash 91695e4, HEAD~383
2021-07-03 20:28:07,470 DEBUG                  - depth 2, hash 25b5956, HEAD~390
2021-07-03 20:28:07,475 DEBUG                  - depth 3, hash bcebf92, HEAD~455
2021-07-03 20:28:07,479 DEBUG                  - depth 4, hash dfbdfee, HEAD~739
2021-07-03 20:28:07,483 DEBUG                  - depth 5, hash 838dcc1, HEAD~806
2021-07-03 20:28:07,487 DEBUG                  - depth 6, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,491 DEBUG                  - depth 7, hash 8822084, HEAD~902
2021-07-03 20:28:07,495 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setExtraFields 291:301
2021-07-03 20:28:07,534 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,539 DEBUG                  - depth 1, hash 3c5ab4f, HEAD~382
2021-07-03 20:28:07,543 DEBUG                  - depth 2, hash 91695e4, HEAD~383
2021-07-03 20:28:07,548 DEBUG                  - depth 3, hash 2ae5e28, HEAD~805
2021-07-03 20:28:07,552 DEBUG                  - depth 4, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,556 DEBUG                  - depth 5, hash 8822084, HEAD~902
2021-07-03 20:28:07,560 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setGeneralPurposeBit 596:598
2021-07-03 20:28:07,595 DEBUG                  - depth 0, hash 62cb9c4, HEAD~341
2021-07-03 20:28:07,601 DEBUG                  - depth 1, hash c7e51ed, HEAD~367
2021-07-03 20:28:07,605 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setInternalAttributes 223:225
2021-07-03 20:28:07,641 DEBUG                  - depth 0, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,647 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:07,651 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setMethod 201:208
2021-07-03 20:28:07,686 DEBUG                  - depth 0, hash fb06e3a, HEAD~92
2021-07-03 20:28:07,691 DEBUG                  - depth 1, hash 7b125a3, HEAD~400
2021-07-03 20:28:07,695 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setName 511:513
2021-07-03 20:28:07,732 DEBUG                  - depth 0, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,737 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:07,742 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setName 547:550
2021-07-03 20:28:07,775 DEBUG                  - depth 0, hash 15f04cc, HEAD~212
2021-07-03 20:28:07,780 DEBUG                  - depth 1, hash 934a96e, HEAD~229
2021-07-03 20:28:07,785 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setPlatform 283:285
2021-07-03 20:28:07,822 DEBUG                  - depth 0, hash ab9ebfc, HEAD~810
2021-07-03 20:28:07,827 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:07,832 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveEntry.java setSize 530:536
2021-07-03 20:28:07,867 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:07,872 DEBUG                  - depth 1, hash d7d90da, HEAD~237
2021-07-03 20:28:08,336 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java <clinit> 173:173
2021-07-03 20:28:08,380 DEBUG                  - depth 0, hash ab9ebfc, HEAD~810
2021-07-03 20:28:08,386 DEBUG                  - depth 1, hash 8822084, HEAD~902
2021-07-03 20:28:08,737 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 68
2021-07-03 20:28:08,769 DEBUG                  - depth 0, hash e53e88a, HEAD~214
2021-07-03 20:28:08,775 DEBUG                  - depth 1, hash 853176f, HEAD~743
2021-07-03 20:28:08,779 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 70
2021-07-03 20:28:08,811 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:08,816 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 94
2021-07-03 20:28:08,848 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:08,854 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 96
2021-07-03 20:28:08,885 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:08,891 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 97
2021-07-03 20:28:08,921 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:08,927 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 98
2021-07-03 20:28:08,958 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:08,964 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 99
2021-07-03 20:28:08,995 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:09,000 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 100
2021-07-03 20:28:09,032 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:09,038 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 102
2021-07-03 20:28:09,069 DEBUG                  - depth 0, hash 853176f, HEAD~743
2021-07-03 20:28:09,075 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 126
2021-07-03 20:28:09,106 DEBUG                  - depth 0, hash 853176f, HEAD~743
