2021-07-03 20:55:05,624 INFO     Search BICs for /tmp/Gson-3b/
2021-07-03 20:55:07,165 DEBUG                  - depth 13, hash dea7ab8, HEAD~762
2021-07-03 20:55:07,169 DEBUG                  - depth 14, hash 2b1f3ee, HEAD~791
2021-07-03 20:55:07,173 DEBUG                  - depth 15, hash 747e3c3, HEAD~797
2021-07-03 20:55:07,177 DEBUG                  - depth 16, hash 839b0c2, HEAD~892
2021-07-03 20:55:07,182 DEBUG                  - depth 17, hash 6d50bce, HEAD~945
2021-07-03 20:55:07,186 DEBUG                  - depth 18, hash b2b2e5d, HEAD~971
2021-07-03 20:55:07,190 DEBUG                  - depth 19, hash 764e4d9, HEAD~988
2021-07-03 20:55:07,194 DEBUG                  - depth 20, hash 458f2ba, HEAD~1011
2021-07-03 20:55:07,198 DEBUG                  - depth 21, hash 51881c7, HEAD~1018
2021-07-03 20:55:07,202 DEBUG                  - depth 22, hash cf2a457, HEAD~1062
2021-07-03 20:55:07,206 DEBUG                  - depth 23, hash cc90a68, HEAD~1077
2021-07-03 20:55:07,210 DEBUG                  - depth 24, hash 9dfa454, HEAD~1083
2021-07-03 20:55:07,214 DEBUG                  - depth 25, hash 57d1f32, HEAD~1119
2021-07-03 20:55:07,219 DEBUG    [line range] com/google/gson/Gson.java <init> 112:113
2021-07-03 20:55:07,273 DEBUG                  - depth 0, hash 1e18dce, HEAD~194
2021-07-03 20:55:07,278 DEBUG                  - depth 1, hash 7e76014, HEAD~379
2021-07-03 20:55:07,283 DEBUG    [line range] com/google/gson/Gson.java assertFullConsumption 784:794
2021-07-03 20:55:07,348 DEBUG                  - depth 0, hash 1c5f513, HEAD~709
2021-07-03 20:55:07,354 DEBUG                  - depth 1, hash 0a3f5fa, HEAD~714
2021-07-03 20:55:07,358 DEBUG                  - depth 2, hash 7d055fc, HEAD~726
2021-07-03 20:55:07,362 DEBUG                  - depth 3, hash 32afd1a, HEAD~733
2021-07-03 20:55:07,366 DEBUG                  - depth 4, hash 747e3c3, HEAD~797
2021-07-03 20:55:07,370 DEBUG                  - depth 5, hash fa40b4c, HEAD~799
2021-07-03 20:55:07,374 DEBUG                  - depth 6, hash 7a7bbf7, HEAD~807
2021-07-03 20:55:07,378 DEBUG                  - depth 7, hash 29ab864, HEAD~929
2021-07-03 20:55:07,382 DEBUG                  - depth 8, hash abf4ab2, HEAD~948
2021-07-03 20:55:07,387 DEBUG                  - depth 9, hash 6e59e50, HEAD~949
2021-07-03 20:55:07,391 DEBUG                  - depth 10, hash 5c6d5a0, HEAD~957
2021-07-03 20:55:07,395 DEBUG                  - depth 11, hash 2034090, HEAD~963
2021-07-03 20:55:07,399 DEBUG                  - depth 12, hash 2c7cc62, HEAD~986
2021-07-03 20:55:07,403 DEBUG                  - depth 13, hash cf2a457, HEAD~1062
2021-07-03 20:55:07,407 DEBUG                  - depth 14, hash 9dfa454, HEAD~1083
2021-07-03 20:55:07,411 DEBUG                  - depth 15, hash 57d1f32, HEAD~1119
2021-07-03 20:55:07,415 DEBUG    [line range] com/google/gson/Gson.java doubleAdapter 250:272
2021-07-03 20:55:07,473 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:07,478 DEBUG                  - depth 1, hash bc68d72, HEAD~356
2021-07-03 20:55:07,482 DEBUG                  - depth 2, hash 0e02cbb, HEAD~408
2021-07-03 20:55:07,486 DEBUG                  - depth 3, hash 25c6ae1, HEAD~464
2021-07-03 20:55:07,490 DEBUG                  - depth 4, hash 9db0c53, HEAD~482
2021-07-03 20:55:07,494 DEBUG                  - depth 5, hash 1885ba7, HEAD~505
2021-07-03 20:55:07,499 DEBUG    [line range] com/google/gson/Gson.java floatAdapter 274:296
2021-07-03 20:55:07,557 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:07,562 DEBUG                  - depth 1, hash bc68d72, HEAD~356
2021-07-03 20:55:07,567 DEBUG                  - depth 2, hash 0e02cbb, HEAD~408
2021-07-03 20:55:07,571 DEBUG                  - depth 3, hash 25c6ae1, HEAD~464
2021-07-03 20:55:07,575 DEBUG                  - depth 4, hash 9db0c53, HEAD~482
2021-07-03 20:55:07,579 DEBUG                  - depth 5, hash 1885ba7, HEAD~505
2021-07-03 20:55:07,583 DEBUG    [line range] com/google/gson/Gson.java fromJson 804:833
2021-07-03 20:55:07,648 DEBUG                  - depth 0, hash af4879d, HEAD~193
2021-07-03 20:55:07,654 DEBUG                  - depth 1, hash 22c835f, HEAD~195
2021-07-03 20:55:07,658 DEBUG                  - depth 2, hash fd4fbe4, HEAD~196
2021-07-03 20:55:07,662 DEBUG                  - depth 3, hash c25278b, HEAD~198
2021-07-03 20:55:07,666 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:07,670 DEBUG                  - depth 5, hash 016261d, HEAD~395
2021-07-03 20:55:07,674 DEBUG                  - depth 6, hash 25c6ae1, HEAD~464
2021-07-03 20:55:07,678 DEBUG                  - depth 7, hash 9980191, HEAD~477
2021-07-03 20:55:07,682 DEBUG                  - depth 8, hash bafc43a, HEAD~493
2021-07-03 20:55:07,686 DEBUG                  - depth 9, hash 84c7140, HEAD~494
2021-07-03 20:55:07,690 DEBUG                  - depth 10, hash 10db917, HEAD~747
2021-07-03 20:55:07,694 DEBUG                  - depth 11, hash 747e3c3, HEAD~797
2021-07-03 20:55:07,699 DEBUG                  - depth 12, hash fa40b4c, HEAD~799
2021-07-03 20:55:07,703 DEBUG                  - depth 13, hash 7a7bbf7, HEAD~807
2021-07-03 20:55:07,707 DEBUG                  - depth 14, hash 29ab864, HEAD~929
2021-07-03 20:55:07,711 DEBUG                  - depth 15, hash abf4ab2, HEAD~948
2021-07-03 20:55:07,715 DEBUG                  - depth 16, hash 6e59e50, HEAD~949
2021-07-03 20:55:07,719 DEBUG                  - depth 17, hash 5c6d5a0, HEAD~957
2021-07-03 20:55:07,723 DEBUG                  - depth 18, hash 2034090, HEAD~963
2021-07-03 20:55:07,727 DEBUG                  - depth 19, hash 2c7cc62, HEAD~986
2021-07-03 20:55:07,731 DEBUG                  - depth 20, hash cf2a457, HEAD~1062
2021-07-03 20:55:07,736 DEBUG                  - depth 21, hash 9dfa454, HEAD~1083
2021-07-03 20:55:07,740 DEBUG                  - depth 22, hash 57d1f32, HEAD~1119
2021-07-03 20:55:07,744 DEBUG    [line range] com/google/gson/Gson.java fromJson 776:782
2021-07-03 20:55:07,808 DEBUG                  - depth 0, hash 756131d, HEAD~344
2021-07-03 20:55:07,814 DEBUG                  - depth 1, hash a92cf39, HEAD~387
2021-07-03 20:55:07,818 DEBUG                  - depth 2, hash de727d8, HEAD~414
2021-07-03 20:55:07,822 DEBUG                  - depth 3, hash 1c5f513, HEAD~709
2021-07-03 20:55:07,826 DEBUG                  - depth 4, hash 0a3f5fa, HEAD~714
2021-07-03 20:55:07,830 DEBUG                  - depth 5, hash 7d055fc, HEAD~726
2021-07-03 20:55:07,834 DEBUG                  - depth 6, hash 32afd1a, HEAD~733
2021-07-03 20:55:07,838 DEBUG                  - depth 7, hash 10db917, HEAD~747
2021-07-03 20:55:07,842 DEBUG                  - depth 8, hash 747e3c3, HEAD~797
2021-07-03 20:55:07,847 DEBUG                  - depth 9, hash fa40b4c, HEAD~799
2021-07-03 20:55:07,851 DEBUG                  - depth 10, hash 7a7bbf7, HEAD~807
2021-07-03 20:55:07,855 DEBUG                  - depth 11, hash 29ab864, HEAD~929
2021-07-03 20:55:07,859 DEBUG                  - depth 12, hash abf4ab2, HEAD~948
2021-07-03 20:55:07,863 DEBUG                  - depth 13, hash 6e59e50, HEAD~949
2021-07-03 20:55:07,867 DEBUG                  - depth 14, hash 5c6d5a0, HEAD~957
2021-07-03 20:55:07,871 DEBUG                  - depth 15, hash 2034090, HEAD~963
2021-07-03 20:55:07,875 DEBUG                  - depth 16, hash 2c7cc62, HEAD~986
2021-07-03 20:55:07,880 DEBUG                  - depth 17, hash cf2a457, HEAD~1062
2021-07-03 20:55:07,884 DEBUG                  - depth 18, hash 9dfa454, HEAD~1083
2021-07-03 20:55:07,888 DEBUG                  - depth 19, hash 57d1f32, HEAD~1119
2021-07-03 20:55:07,892 DEBUG    [line range] com/google/gson/Gson.java fromJson 722:730
2021-07-03 20:55:07,956 DEBUG                  - depth 0, hash 2cbddbb, HEAD~389
2021-07-03 20:55:07,961 DEBUG                  - depth 1, hash 016261d, HEAD~395
2021-07-03 20:55:07,965 DEBUG                  - depth 2, hash 9980191, HEAD~477
2021-07-03 20:55:07,969 DEBUG                  - depth 3, hash 84c7140, HEAD~494
2021-07-03 20:55:07,973 DEBUG                  - depth 4, hash 10db917, HEAD~747
2021-07-03 20:55:07,978 DEBUG                  - depth 5, hash d3eda04, HEAD~781
2021-07-03 20:55:07,982 DEBUG                  - depth 6, hash 57d1f32, HEAD~1119
2021-07-03 20:55:07,986 DEBUG    [line range] com/google/gson/Gson.java getAdapter 334:375
2021-07-03 20:55:08,039 DEBUG                  - depth 0, hash 6dc6b4b, HEAD~185
2021-07-03 20:55:08,044 DEBUG                  - depth 1, hash 1e18dce, HEAD~194
2021-07-03 20:55:08,048 DEBUG                  - depth 2, hash d7fbac0, HEAD~310
2021-07-03 20:55:08,052 DEBUG                  - depth 3, hash 756131d, HEAD~344
2021-07-03 20:55:08,056 DEBUG                  - depth 4, hash 4c06b01, HEAD~353
2021-07-03 20:55:08,060 DEBUG                  - depth 5, hash 7e76014, HEAD~379
2021-07-03 20:55:08,065 DEBUG    [line range] com/google/gson/Gson.java longAdapter 306:326
2021-07-03 20:55:08,130 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:08,136 DEBUG                  - depth 1, hash bc68d72, HEAD~356
2021-07-03 20:55:08,140 DEBUG                  - depth 2, hash 0e02cbb, HEAD~408
2021-07-03 20:55:08,144 DEBUG                  - depth 3, hash 25c6ae1, HEAD~464
2021-07-03 20:55:08,148 DEBUG                  - depth 4, hash 9db0c53, HEAD~482
2021-07-03 20:55:08,152 DEBUG                  - depth 5, hash aa06705, HEAD~507
2021-07-03 20:55:08,156 DEBUG                  - depth 6, hash f276d13, HEAD~516
2021-07-03 20:55:08,160 DEBUG                  - depth 7, hash 3331dcd, HEAD~517
2021-07-03 20:55:08,164 DEBUG                  - depth 8, hash 37abcf3, HEAD~518
2021-07-03 20:55:08,169 DEBUG                  - depth 9, hash 57d1f32, HEAD~1119
2021-07-03 20:55:08,173 DEBUG    [line range] com/google/gson/Gson.java <init> 126:131
2021-07-03 20:55:08,226 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:08,231 DEBUG                  - depth 1, hash 756131d, HEAD~344
2021-07-03 20:55:08,236 DEBUG                  - depth 2, hash d391584, HEAD~376
2021-07-03 20:55:08,240 DEBUG    [line range] com/google/gson/Gson.java write 250:272
2021-07-03 20:55:08,297 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:08,303 DEBUG                  - depth 1, hash bc68d72, HEAD~356
2021-07-03 20:55:08,307 DEBUG                  - depth 2, hash 0e02cbb, HEAD~408
2021-07-03 20:55:08,311 DEBUG                  - depth 3, hash 25c6ae1, HEAD~464
2021-07-03 20:55:08,315 DEBUG                  - depth 4, hash 9db0c53, HEAD~482
2021-07-03 20:55:08,319 DEBUG                  - depth 5, hash 1885ba7, HEAD~505
2021-07-03 20:55:08,323 DEBUG    [line range] com/google/gson/Gson.java setDelegate 885:890
2021-07-03 20:55:08,377 DEBUG                  - depth 0, hash 7e76014, HEAD~379
2021-07-03 20:55:08,657 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 27
2021-07-03 20:55:08,703 DEBUG                  - depth 0, hash e2cfc0c, HEAD~998
2021-07-03 20:55:08,709 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 34
2021-07-03 20:55:08,755 DEBUG                  - depth 0, hash a00c5ff, HEAD~374
2021-07-03 20:55:08,760 DEBUG                  - depth 1, hash e2cfc0c, HEAD~998
2021-07-03 20:55:08,764 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <clinit> 45
2021-07-03 20:55:08,811 DEBUG                  - depth 0, hash a00c5ff, HEAD~374
2021-07-03 20:55:08,817 DEBUG                  - depth 1, hash e2cfc0c, HEAD~998
2021-07-03 20:55:08,821 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <init> 34
2021-07-03 20:55:08,867 DEBUG                  - depth 0, hash a00c5ff, HEAD~374
2021-07-03 20:55:08,873 DEBUG                  - depth 1, hash e2cfc0c, HEAD~998
2021-07-03 20:55:08,877 DEBUG    [single line]   com/google/gson/LongSerializationPolicy.java <init> 45
2021-07-03 20:55:08,923 DEBUG                  - depth 0, hash a00c5ff, HEAD~374
2021-07-03 20:55:08,928 DEBUG                  - depth 1, hash e2cfc0c, HEAD~998
2021-07-03 20:55:09,246 DEBUG    [single line]   com/google/gson/TypeAdapter.java <init> 119
2021-07-03 20:55:09,294 DEBUG                  - depth 0, hash c5f1df1, HEAD~535
2021-07-03 20:55:09,653 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java <init> 47:49
2021-07-03 20:55:09,701 DEBUG                  - depth 0, hash 1794182, HEAD~360
2021-07-03 20:55:09,706 DEBUG                  - depth 1, hash d391584, HEAD~376
2021-07-03 20:55:09,711 DEBUG                  - depth 2, hash 25c6ae1, HEAD~464
2021-07-03 20:55:09,715 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java get 51:91
2021-07-03 20:55:09,762 DEBUG                  - depth 0, hash 040bae3, HEAD~192
2021-07-03 20:55:09,768 DEBUG                  - depth 1, hash 1a4f690, HEAD~231
2021-07-03 20:55:09,772 DEBUG                  - depth 2, hash 6cca23c, HEAD~289
2021-07-03 20:55:09,776 DEBUG                  - depth 3, hash 1794182, HEAD~360
2021-07-03 20:55:09,780 DEBUG                  - depth 4, hash d391584, HEAD~376
2021-07-03 20:55:09,785 DEBUG                  - depth 5, hash 4a6c084, HEAD~460
2021-07-03 20:55:09,789 DEBUG                  - depth 6, hash 25c6ae1, HEAD~464
2021-07-03 20:55:09,793 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java newDefaultConstructor 93:121
2021-07-03 20:55:09,841 DEBUG                  - depth 0, hash 290fb69, HEAD~399
2021-07-03 20:55:09,846 DEBUG                  - depth 1, hash 4a6c084, HEAD~460
2021-07-03 20:55:09,850 DEBUG                  - depth 2, hash 25c6ae1, HEAD~464
2021-07-03 20:55:09,854 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java newDefaultImplementationConstructor 127:198
2021-07-03 20:55:09,903 DEBUG                  - depth 0, hash f29d5bc, HEAD~162
2021-07-03 20:55:09,909 DEBUG                  - depth 1, hash af6aa5f, HEAD~179
2021-07-03 20:55:09,913 DEBUG                  - depth 2, hash 7d53113, HEAD~180
2021-07-03 20:55:09,917 DEBUG                  - depth 3, hash 14f16e2, HEAD~199
2021-07-03 20:55:09,921 DEBUG                  - depth 4, hash 1a4f690, HEAD~231
2021-07-03 20:55:09,925 DEBUG                  - depth 5, hash ad3489f, HEAD~278
2021-07-03 20:55:09,929 DEBUG                  - depth 6, hash 4a6c084, HEAD~460
2021-07-03 20:55:09,934 DEBUG                  - depth 7, hash 25c6ae1, HEAD~464
2021-07-03 20:55:09,938 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java <init> 127:198
2021-07-03 20:55:09,985 DEBUG                  - depth 0, hash f29d5bc, HEAD~162
2021-07-03 20:55:09,991 DEBUG                  - depth 1, hash af6aa5f, HEAD~179
2021-07-03 20:55:09,995 DEBUG                  - depth 2, hash 7d53113, HEAD~180
2021-07-03 20:55:09,999 DEBUG                  - depth 3, hash 14f16e2, HEAD~199
2021-07-03 20:55:10,003 DEBUG                  - depth 4, hash 1a4f690, HEAD~231
2021-07-03 20:55:10,007 DEBUG                  - depth 5, hash ad3489f, HEAD~278
2021-07-03 20:55:10,011 DEBUG                  - depth 6, hash 4a6c084, HEAD~460
2021-07-03 20:55:10,016 DEBUG                  - depth 7, hash 25c6ae1, HEAD~464
2021-07-03 20:55:10,020 DEBUG    [line range] com/google/gson/internal/ConstructorConstructor.java construct 127:198
2021-07-03 20:55:10,068 DEBUG                  - depth 0, hash f29d5bc, HEAD~162
2021-07-03 20:55:10,073 DEBUG                  - depth 1, hash af6aa5f, HEAD~179
2021-07-03 20:55:10,077 DEBUG                  - depth 2, hash 7d53113, HEAD~180
2021-07-03 20:55:10,081 DEBUG                  - depth 3, hash 14f16e2, HEAD~199
2021-07-03 20:55:10,086 DEBUG                  - depth 4, hash 1a4f690, HEAD~231
2021-07-03 20:55:10,090 DEBUG                  - depth 5, hash ad3489f, HEAD~278
2021-07-03 20:55:10,094 DEBUG                  - depth 6, hash 4a6c084, HEAD~460
2021-07-03 20:55:10,098 DEBUG                  - depth 7, hash 25c6ae1, HEAD~464
2021-07-03 20:55:10,441 DEBUG    [line range] com/google/gson/internal/Excluder.java <clinit> 52:52
2021-07-03 20:55:10,488 DEBUG                  - depth 0, hash aa2f61b, HEAD~364
2021-07-03 20:55:10,493 DEBUG    [line range] com/google/gson/internal/Excluder.java <init> 54:54
2021-07-03 20:55:10,539 DEBUG                  - depth 0, hash aa2f61b, HEAD~364
2021-07-03 20:55:10,544 DEBUG    [single line]   com/google/gson/internal/Excluder.java clone 50
2021-07-03 20:55:10,590 DEBUG                  - depth 0, hash d7fbac0, HEAD~310
2021-07-03 20:55:10,595 DEBUG                  - depth 1, hash aa2f61b, HEAD~364
2021-07-03 20:55:10,600 DEBUG    [line range] com/google/gson/internal/Excluder.java create 111:147
2021-07-03 20:55:10,647 DEBUG                  - depth 0, hash 83e5a49, HEAD~264
2021-07-03 20:55:10,653 DEBUG                  - depth 1, hash 796a381, HEAD~291
2021-07-03 20:55:10,657 DEBUG                  - depth 2, hash ecdf915, HEAD~302
2021-07-03 20:55:10,661 DEBUG                  - depth 3, hash f602bce, HEAD~345
2021-07-03 20:55:10,665 DEBUG                  - depth 4, hash 26ab404, HEAD~349
2021-07-03 20:55:10,669 DEBUG                  - depth 5, hash aa2f61b, HEAD~364
2021-07-03 20:55:10,673 DEBUG    [line range] com/google/gson/internal/Excluder.java excludeClass 191:213
2021-07-03 20:55:10,720 DEBUG                  - depth 0, hash aa2f61b, HEAD~364
2021-07-03 20:55:10,725 DEBUG    [line range] com/google/gson/internal/Excluder.java isAnonymousOrLocal 215:218
2021-07-03 20:55:10,772 DEBUG                  - depth 0, hash aa2f61b, HEAD~364
2021-07-03 20:55:11,052 DEBUG    [single line]   com/google/gson/internal/JsonReaderInternalAccess.java <init> 25
2021-07-03 20:55:11,127 DEBUG                  - depth 0, hash 852cd72, HEAD~352
2021-07-03 20:55:11,448 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <clinit> 39:52
2021-07-03 20:55:11,496 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:11,501 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:11,505 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:11,509 DEBUG                  - depth 3, hash f777a19, HEAD~372
2021-07-03 20:55:11,514 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:11,518 DEBUG                  - depth 5, hash 3196450, HEAD~404
2021-07-03 20:55:11,522 DEBUG                  - depth 6, hash 47a36fd, HEAD~425
2021-07-03 20:55:11,526 DEBUG                  - depth 7, hash 2780a2a, HEAD~452
2021-07-03 20:55:11,530 DEBUG                  - depth 8, hash 6e3bf07, HEAD~506
2021-07-03 20:55:11,534 DEBUG                  - depth 9, hash c6bef30, HEAD~533
2021-07-03 20:55:11,539 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <init> 39:52
2021-07-03 20:55:11,586 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:11,591 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:11,595 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:11,599 DEBUG                  - depth 3, hash f777a19, HEAD~372
2021-07-03 20:55:11,604 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:11,608 DEBUG                  - depth 5, hash 3196450, HEAD~404
2021-07-03 20:55:11,612 DEBUG                  - depth 6, hash 47a36fd, HEAD~425
2021-07-03 20:55:11,616 DEBUG                  - depth 7, hash 2780a2a, HEAD~452
2021-07-03 20:55:11,620 DEBUG                  - depth 8, hash 6e3bf07, HEAD~506
2021-07-03 20:55:11,624 DEBUG                  - depth 9, hash c6bef30, HEAD~533
2021-07-03 20:55:11,628 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java create 39:52
2021-07-03 20:55:11,677 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:11,682 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:11,687 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:11,691 DEBUG                  - depth 3, hash f777a19, HEAD~372
2021-07-03 20:55:11,695 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:11,699 DEBUG                  - depth 5, hash 3196450, HEAD~404
2021-07-03 20:55:11,704 DEBUG                  - depth 6, hash 47a36fd, HEAD~425
2021-07-03 20:55:11,708 DEBUG                  - depth 7, hash 2780a2a, HEAD~452
2021-07-03 20:55:11,712 DEBUG                  - depth 8, hash 6e3bf07, HEAD~506
2021-07-03 20:55:11,716 DEBUG                  - depth 9, hash c6bef30, HEAD~533
2021-07-03 20:55:12,033 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java <init> 39:41
2021-07-03 20:55:12,081 DEBUG                  - depth 0, hash 25c6ae1, HEAD~464
2021-07-03 20:55:12,087 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java create 43:59
2021-07-03 20:55:12,135 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:12,140 DEBUG                  - depth 1, hash 6cca23c, HEAD~289
2021-07-03 20:55:12,145 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:12,149 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:12,153 DEBUG                  - depth 4, hash 3196450, HEAD~404
2021-07-03 20:55:12,157 DEBUG                  - depth 5, hash 25c6ae1, HEAD~464
2021-07-03 20:55:12,476 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <clinit> 42:47
2021-07-03 20:55:12,523 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
