2021-07-04 09:44:33,161 INFO     Search BICs for /tmp/Mockito-30b/
2021-07-04 09:44:36,933 DEBUG                  - depth 1, hash 863efe6, HEAD~690
2021-07-04 09:44:36,937 DEBUG                  - depth 2, hash d56f3a5, HEAD~693
2021-07-04 09:44:36,941 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java <init> 29:34
2021-07-04 09:44:37,031 DEBUG                  - depth 0, hash 845aa65, HEAD~588
2021-07-04 09:44:37,036 DEBUG                  - depth 1, hash c81d6bd, HEAD~676
2021-07-04 09:44:37,040 DEBUG                  - depth 2, hash 863efe6, HEAD~690
2021-07-04 09:44:37,044 DEBUG                  - depth 3, hash d56f3a5, HEAD~693
2021-07-04 09:44:37,048 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java cleansStackTrace 58:60
2021-07-04 09:44:37,141 DEBUG                  - depth 0, hash 845aa65, HEAD~588
2021-07-04 09:44:37,146 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java createConfig 36:44
2021-07-04 09:44:37,235 DEBUG                  - depth 0, hash cbca8d0, HEAD~465
2021-07-04 09:44:37,240 DEBUG                  - depth 1, hash 845aa65, HEAD~588
2021-07-04 09:44:37,244 DEBUG                  - depth 2, hash 2a256b3, HEAD~662
2021-07-04 09:44:37,248 DEBUG                  - depth 3, hash fca2c21, HEAD~675
2021-07-04 09:44:37,252 DEBUG                  - depth 4, hash c81d6bd, HEAD~676
2021-07-04 09:44:37,256 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getAnnotationEngine 54:56
2021-07-04 09:44:37,346 DEBUG                  - depth 0, hash 2a256b3, HEAD~662
2021-07-04 09:44:37,352 DEBUG                  - depth 1, hash c81d6bd, HEAD~676
2021-07-04 09:44:37,356 DEBUG                  - depth 2, hash 863efe6, HEAD~690
2021-07-04 09:44:37,360 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java getIt 25:27
2021-07-04 09:44:37,449 DEBUG                  - depth 0, hash 845aa65, HEAD~588
2021-07-04 09:44:37,454 DEBUG    [line range] org/mockito/internal/configuration/GlobalConfiguration.java validate 46:48
2021-07-04 09:44:37,543 DEBUG                  - depth 0, hash 2a256b3, HEAD~662
2021-07-04 09:44:37,877 DEBUG    [single line]   org/mockito/internal/configuration/InjectingAnnotationEngine.java <init> 21
2021-07-04 09:44:37,967 DEBUG                  - depth 0, hash 3275500, HEAD~162
2021-07-04 09:44:37,972 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java <init> 23:23
2021-07-04 09:44:38,061 DEBUG                  - depth 0, hash 3275500, HEAD~162
2021-07-04 09:44:38,066 DEBUG    [line range] org/mockito/internal/configuration/InjectingAnnotationEngine.java process 33:47
2021-07-04 09:44:38,156 DEBUG                  - depth 0, hash 7482762, HEAD~140
2021-07-04 09:44:38,161 DEBUG                  - depth 1, hash 9e72ead, HEAD~148
2021-07-04 09:44:38,166 DEBUG                  - depth 2, hash 3fc9e27, HEAD~149
2021-07-04 09:44:38,170 DEBUG                  - depth 3, hash 3275500, HEAD~162
2021-07-04 09:44:38,468 DEBUG    [single line]   org/mockito/internal/configuration/SpyAnnotationEngine.java <init> 20
2021-07-04 09:44:38,558 DEBUG                  - depth 0, hash 3275500, HEAD~162
2021-07-04 09:44:38,563 DEBUG    [line range] org/mockito/internal/configuration/SpyAnnotationEngine.java process 26:54
2021-07-04 09:44:38,652 DEBUG                  - depth 0, hash 0b58c2f, HEAD~12
2021-07-04 09:44:38,658 DEBUG                  - depth 1, hash 4a5eb95, HEAD~13
2021-07-04 09:44:38,662 DEBUG                  - depth 2, hash c8e8151, HEAD~14
2021-07-04 09:44:38,666 DEBUG                  - depth 3, hash 9386360, HEAD~16
2021-07-04 09:44:38,670 DEBUG                  - depth 4, hash 4f7060c, HEAD~30
2021-07-04 09:44:38,674 DEBUG                  - depth 5, hash a154b66, HEAD~93
2021-07-04 09:44:38,678 DEBUG                  - depth 6, hash 0e8d5f0, HEAD~133
2021-07-04 09:44:38,682 DEBUG                  - depth 7, hash c58e16c, HEAD~144
2021-07-04 09:44:38,686 DEBUG                  - depth 8, hash 3275500, HEAD~162
2021-07-04 09:44:38,985 DEBUG    [single line]   org/mockito/internal/creation/DelegatingMethod.java <clinit> 11
2021-07-04 09:44:39,074 DEBUG                  - depth 0, hash 624f262, HEAD~283
2021-07-04 09:44:39,080 DEBUG    [line range] org/mockito/internal/creation/DelegatingMethod.java <init> 15:18
2021-07-04 09:44:39,168 DEBUG                  - depth 0, hash 624f262, HEAD~283
2021-07-04 09:44:39,174 DEBUG    [line range] org/mockito/internal/creation/DelegatingMethod.java getReturnType 36:38
2021-07-04 09:44:39,262 DEBUG                  - depth 0, hash 624f262, HEAD~283
2021-07-04 09:44:39,544 DEBUG    [line range] org/mockito/internal/creation/cglib/MockitoNamingPolicy.java <clinit> 11:11
2021-07-04 09:44:39,634 DEBUG                  - depth 0, hash 23c90a5, HEAD~729
2021-07-04 09:44:39,639 DEBUG    [single line]   org/mockito/internal/creation/cglib/MockitoNamingPolicy.java <init> 9
2021-07-04 09:44:39,728 DEBUG                  - depth 0, hash 23c90a5, HEAD~729
2021-07-04 09:44:39,734 DEBUG    [line range] org/mockito/internal/creation/cglib/MockitoNamingPolicy.java getTag 13:16
2021-07-04 09:44:39,823 DEBUG                  - depth 0, hash 23c90a5, HEAD~729
2021-07-04 09:44:40,157 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java <clinit> 21:21
2021-07-04 09:44:40,248 DEBUG                  - depth 0, hash 52929f4, HEAD~822
2021-07-04 09:44:40,253 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java <init> 23:23
2021-07-04 09:44:40,343 DEBUG                  - depth 0, hash 52929f4, HEAD~822
2021-07-04 09:44:40,348 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java canImposterise 43:45
2021-07-04 09:44:40,438 DEBUG                  - depth 0, hash 662c36f, HEAD~251
2021-07-04 09:44:40,443 DEBUG                  - depth 1, hash 232b3a6, HEAD~753
2021-07-04 09:44:40,447 DEBUG                  - depth 2, hash 52929f4, HEAD~822
2021-07-04 09:44:40,451 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java createProxy 110:114
2021-07-04 09:44:40,541 DEBUG                  - depth 0, hash cbc530c, HEAD~312
2021-07-04 09:44:40,547 DEBUG                  - depth 1, hash 52929f4, HEAD~822
2021-07-04 09:44:40,551 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java createProxyClass 63:108
2021-07-04 09:44:40,641 DEBUG                  - depth 0, hash 662c36f, HEAD~251
2021-07-04 09:44:40,647 DEBUG                  - depth 1, hash bb32abe, HEAD~361
2021-07-04 09:44:40,651 DEBUG                  - depth 2, hash 04ec645, HEAD~488
2021-07-04 09:44:40,655 DEBUG                  - depth 3, hash 9a93c49, HEAD~496
2021-07-04 09:44:40,659 DEBUG                  - depth 4, hash d3aeaff, HEAD~687
2021-07-04 09:44:40,663 DEBUG                  - depth 5, hash 674a8f0, HEAD~688
2021-07-04 09:44:40,667 DEBUG                  - depth 6, hash 23c90a5, HEAD~729
2021-07-04 09:44:40,671 DEBUG                  - depth 7, hash 0645d02, HEAD~732
2021-07-04 09:44:40,675 DEBUG                  - depth 8, hash 52929f4, HEAD~822
2021-07-04 09:44:40,680 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java imposterise 47:55
2021-07-04 09:44:40,771 DEBUG                  - depth 0, hash 9a93c49, HEAD~496
2021-07-04 09:44:40,776 DEBUG                  - depth 1, hash 52929f4, HEAD~822
2021-07-04 09:44:40,781 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java prepend 116:121
2021-07-04 09:44:40,871 DEBUG                  - depth 0, hash 52929f4, HEAD~822
2021-07-04 09:44:40,876 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java setConstructorsAccessible 57:61
2021-07-04 09:44:40,966 DEBUG                  - depth 0, hash 52929f4, HEAD~822
2021-07-04 09:44:40,972 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java accept 37:41
2021-07-04 09:44:41,061 DEBUG                  - depth 0, hash 52929f4, HEAD~822
2021-07-04 09:44:41,067 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java <init> 63:108
2021-07-04 09:44:41,157 DEBUG                  - depth 0, hash 662c36f, HEAD~251
2021-07-04 09:44:41,163 DEBUG                  - depth 1, hash bb32abe, HEAD~361
2021-07-04 09:44:41,167 DEBUG                  - depth 2, hash 04ec645, HEAD~488
2021-07-04 09:44:41,171 DEBUG                  - depth 3, hash 9a93c49, HEAD~496
2021-07-04 09:44:41,175 DEBUG                  - depth 4, hash d3aeaff, HEAD~687
2021-07-04 09:44:41,179 DEBUG                  - depth 5, hash 674a8f0, HEAD~688
2021-07-04 09:44:41,183 DEBUG                  - depth 6, hash 23c90a5, HEAD~729
2021-07-04 09:44:41,187 DEBUG                  - depth 7, hash 0645d02, HEAD~732
2021-07-04 09:44:41,191 DEBUG                  - depth 8, hash 52929f4, HEAD~822
2021-07-04 09:44:41,195 DEBUG    [line range] org/mockito/internal/creation/jmock/ClassImposterizer.java filterConstructors 63:108
2021-07-04 09:44:41,286 DEBUG                  - depth 0, hash 662c36f, HEAD~251
2021-07-04 09:44:41,291 DEBUG                  - depth 1, hash bb32abe, HEAD~361
2021-07-04 09:44:41,295 DEBUG                  - depth 2, hash 04ec645, HEAD~488
2021-07-04 09:44:41,299 DEBUG                  - depth 3, hash 9a93c49, HEAD~496
2021-07-04 09:44:41,303 DEBUG                  - depth 4, hash d3aeaff, HEAD~687
2021-07-04 09:44:41,308 DEBUG                  - depth 5, hash 674a8f0, HEAD~688
2021-07-04 09:44:41,312 DEBUG                  - depth 6, hash 23c90a5, HEAD~729
2021-07-04 09:44:41,316 DEBUG                  - depth 7, hash 0645d02, HEAD~732
2021-07-04 09:44:41,320 DEBUG                  - depth 8, hash 52929f4, HEAD~822
2021-07-04 09:44:41,633 DEBUG    [line range] org/mockito/internal/creation/jmock/SearchingClassLoader.java addIfNewElement 62:66
2021-07-04 09:44:41,723 DEBUG                  - depth 0, hash b0eb765, HEAD~912
2021-07-04 09:44:41,729 DEBUG    [line range] org/mockito/internal/creation/jmock/SearchingClassLoader.java combine 52:60
2021-07-04 09:44:41,818 DEBUG                  - depth 0, hash b0eb765, HEAD~912
2021-07-04 09:44:41,824 DEBUG    [line range] org/mockito/internal/creation/jmock/SearchingClassLoader.java combineLoadersOf 27:50
2021-07-04 09:44:41,914 DEBUG                  - depth 0, hash f74371d, HEAD~820
2021-07-04 09:44:41,919 DEBUG                  - depth 1, hash 52929f4, HEAD~822
2021-07-04 09:44:41,923 DEBUG                  - depth 2, hash b0eb765, HEAD~912
2021-07-04 09:44:41,928 DEBUG    [line range] org/mockito/internal/creation/jmock/SearchingClassLoader.java combineLoadersOf 23:25
2021-07-04 09:44:42,020 DEBUG                  - depth 0, hash b0eb765, HEAD~912
2021-07-04 09:44:42,293 DEBUG    [line range] org/mockito/internal/creation/jmock/SerializableNoOp.java <clinit> 15:15
2021-07-04 09:44:42,382 DEBUG                  - depth 0, hash cbc530c, HEAD~312
2021-07-04 09:44:42,388 DEBUG    [single line]   org/mockito/internal/creation/jmock/SerializableNoOp.java <init> 12
2021-07-04 09:44:42,477 DEBUG                  - depth 0, hash cbc530c, HEAD~312
2021-07-04 09:44:42,756 DEBUG    [line range] org/mockito/internal/debugging/Location.java <init> 17:19
2021-07-04 09:44:42,846 DEBUG                  - depth 0, hash f287295, HEAD~317
2021-07-04 09:44:42,852 DEBUG                  - depth 1, hash b636a62, HEAD~621
2021-07-04 09:44:42,856 DEBUG                  - depth 2, hash 05930a3, HEAD~627
2021-07-04 09:44:42,860 DEBUG    [line range] org/mockito/internal/debugging/Location.java <init> 21:24
2021-07-04 09:44:42,949 DEBUG                  - depth 0, hash e0f2447, HEAD~26
2021-07-04 09:44:42,955 DEBUG                  - depth 1, hash cbc530c, HEAD~312
2021-07-04 09:44:42,959 DEBUG                  - depth 2, hash f287295, HEAD~317
2021-07-04 09:44:42,963 DEBUG                  - depth 3, hash e6e07d3, HEAD~448
2021-07-04 09:44:42,967 DEBUG                  - depth 4, hash 33923e4, HEAD~453
2021-07-04 09:44:42,971 DEBUG                  - depth 5, hash 1c5c8ff, HEAD~570
2021-07-04 09:44:42,975 DEBUG                  - depth 6, hash 7055565, HEAD~571
2021-07-04 09:44:42,979 DEBUG                  - depth 7, hash 98da672, HEAD~620
2021-07-04 09:44:42,984 DEBUG                  - depth 8, hash b636a62, HEAD~621
2021-07-04 09:44:42,988 DEBUG                  - depth 9, hash 05930a3, HEAD~627
2021-07-04 09:44:42,992 DEBUG    [line range] org/mockito/internal/debugging/Location.java toString 26:33
2021-07-04 09:44:43,082 DEBUG                  - depth 0, hash e0f2447, HEAD~26
2021-07-04 09:44:43,088 DEBUG                  - depth 1, hash f287295, HEAD~317
2021-07-04 09:44:43,092 DEBUG                  - depth 2, hash 55a48ec, HEAD~586
2021-07-04 09:44:43,096 DEBUG                  - depth 3, hash 98da672, HEAD~620
2021-07-04 09:44:43,100 DEBUG                  - depth 4, hash 05930a3, HEAD~627
2021-07-04 09:44:43,401 DEBUG    [single line]   org/mockito/internal/exceptions/base/ConditionalStackTraceFilter.java <init> 12
2021-07-04 09:44:43,491 DEBUG                  - depth 0, hash 0898cf6, HEAD~112
2021-07-04 09:44:43,497 DEBUG                  - depth 1, hash cf2f9ba, HEAD~568
2021-07-04 09:44:43,501 DEBUG    [line range] org/mockito/internal/exceptions/base/ConditionalStackTraceFilter.java <init> 15:15
2021-07-04 09:44:43,590 DEBUG                  - depth 0, hash cf2f9ba, HEAD~568
2021-07-04 09:44:43,595 DEBUG    [line range] org/mockito/internal/exceptions/base/ConditionalStackTraceFilter.java filter 18:24
2021-07-04 09:44:43,685 DEBUG                  - depth 0, hash e6e07d3, HEAD~448
2021-07-04 09:44:43,690 DEBUG                  - depth 1, hash 33923e4, HEAD~453
2021-07-04 09:44:43,694 DEBUG                  - depth 2, hash cf2f9ba, HEAD~568
2021-07-04 09:44:43,992 DEBUG    [single line]   org/mockito/internal/exceptions/base/StackTraceFilter.java <init> 13
2021-07-04 09:44:44,082 DEBUG                  - depth 0, hash 0898cf6, HEAD~112
2021-07-04 09:44:44,087 DEBUG                  - depth 1, hash 33923e4, HEAD~453
2021-07-04 09:44:44,091 DEBUG    [line range] org/mockito/internal/exceptions/base/StackTraceFilter.java filter 29:56
2021-07-04 09:44:44,180 DEBUG                  - depth 0, hash e6e07d3, HEAD~448
2021-07-04 09:44:44,186 DEBUG                  - depth 1, hash 7741c11, HEAD~452
2021-07-04 09:44:44,190 DEBUG                  - depth 2, hash 33923e4, HEAD~453
2021-07-04 09:44:44,195 DEBUG    [line range] org/mockito/internal/exceptions/base/StackTraceFilter.java isBad 16:22
2021-07-04 09:44:44,284 DEBUG                  - depth 0, hash 33923e4, HEAD~453
2021-07-04 09:44:44,635 DEBUG    [line range] org/mockito/internal/invocation/Invocation.java <init> 53:61
2021-07-04 09:44:44,735 DEBUG                  - depth 0, hash 624f262, HEAD~283
2021-07-04 09:44:44,741 DEBUG                  - depth 1, hash fe7c33b, HEAD~285
2021-07-04 09:44:44,745 DEBUG                  - depth 2, hash f868114, HEAD~297
2021-07-04 09:44:44,749 DEBUG                  - depth 3, hash cbc530c, HEAD~312
2021-07-04 09:44:44,753 DEBUG                  - depth 4, hash 33923e4, HEAD~453
2021-07-04 09:44:44,757 DEBUG                  - depth 5, hash 634d348, HEAD~555
2021-07-04 09:44:44,761 DEBUG                  - depth 6, hash 8748ed3, HEAD~591
2021-07-04 09:44:44,765 DEBUG                  - depth 7, hash bfce585, HEAD~595
2021-07-04 09:44:44,770 DEBUG                  - depth 8, hash b636a62, HEAD~621
2021-07-04 09:44:44,774 DEBUG                  - depth 9, hash 965dfe3, HEAD~1340
2021-07-04 09:44:44,778 DEBUG                  - depth 10, hash 16a1d64, HEAD~1342
2021-07-04 09:44:44,782 DEBUG                  - depth 11, hash 30f5896, HEAD~1401
2021-07-04 09:44:44,786 DEBUG                  - depth 12, hash 7cf6470, HEAD~1477
2021-07-04 09:44:44,791 DEBUG    [line range] org/mockito/internal/invocation/Invocation.java expandVarArgs 65:83
2021-07-04 09:44:44,890 DEBUG                  - depth 0, hash 5c3490a, HEAD~340
2021-07-04 09:44:44,896 DEBUG                  - depth 1, hash 3919440, HEAD~554
2021-07-04 09:44:44,900 DEBUG                  - depth 2, hash 2cf10c0, HEAD~733
2021-07-04 09:44:44,904 DEBUG                  - depth 3, hash 6cfff46, HEAD~982
2021-07-04 09:44:44,908 DEBUG                  - depth 4, hash 7cf6470, HEAD~1477
2021-07-04 09:44:44,913 DEBUG    [line range] org/mockito/internal/invocation/Invocation.java getMethod 89:91
2021-07-04 09:44:45,011 DEBUG                  - depth 0, hash af7f19c, HEAD~284
2021-07-04 09:44:45,017 DEBUG                  - depth 1, hash fe7c33b, HEAD~285
2021-07-04 09:44:45,021 DEBUG                  - depth 2, hash f868114, HEAD~297
2021-07-04 09:44:45,025 DEBUG                  - depth 3, hash cbc530c, HEAD~312
2021-07-04 09:44:45,029 DEBUG                  - depth 4, hash 7cf6470, HEAD~1477
2021-07-04 09:44:45,348 DEBUG    [line range] org/mockito/internal/invocation/SerializableMethod.java <init> 24:31
2021-07-04 09:44:45,438 DEBUG                  - depth 0, hash fe7c33b, HEAD~285
2021-07-04 09:44:45,443 DEBUG                  - depth 1, hash b6bf0c1, HEAD~286
2021-07-04 09:44:45,448 DEBUG                  - depth 2, hash e980c65, HEAD~287
2021-07-04 09:44:45,452 DEBUG                  - depth 3, hash f868114, HEAD~297
2021-07-04 09:44:45,456 DEBUG                  - depth 4, hash 7daaf90, HEAD~306
2021-07-04 09:44:45,460 DEBUG                  - depth 5, hash cbc530c, HEAD~312
2021-07-04 09:44:45,464 DEBUG    [line range] org/mockito/internal/invocation/SerializableMethod.java getJavaMethod 53:67
2021-07-04 09:44:45,553 DEBUG                  - depth 0, hash af7f19c, HEAD~284
2021-07-04 09:44:45,559 DEBUG                  - depth 1, hash b6bf0c1, HEAD~286
2021-07-04 09:44:45,563 DEBUG    [line range] org/mockito/internal/invocation/SerializableMethod.java isVarArgs 49:51
2021-07-04 09:44:45,652 DEBUG                  - depth 0, hash af7f19c, HEAD~284
2021-07-04 09:44:45,658 DEBUG                  - depth 1, hash b6bf0c1, HEAD~286
2021-07-04 09:44:45,978 DEBUG    [single line]   org/mockito/internal/progress/ArgumentMatcherStorageImpl.java <init> 22
2021-07-04 09:44:46,072 DEBUG                  - depth 0, hash 6d73019, HEAD~710
2021-07-04 09:44:46,077 DEBUG                  - depth 1, hash 7cf6470, HEAD~1477
2021-07-04 09:44:46,082 DEBUG    [line range] org/mockito/internal/progress/ArgumentMatcherStorageImpl.java <init> 24:24
2021-07-04 09:44:46,175 DEBUG                  - depth 0, hash 3838394, HEAD~610
2021-07-04 09:44:46,180 DEBUG                  - depth 1, hash bf4eec3, HEAD~1150
2021-07-04 09:44:46,184 DEBUG                  - depth 2, hash e40088f, HEAD~1223
2021-07-04 09:44:46,189 DEBUG                  - depth 3, hash db7de1b, HEAD~1346
2021-07-04 09:44:46,193 DEBUG                  - depth 4, hash 5f41dde, HEAD~1449
2021-07-04 09:44:46,197 DEBUG                  - depth 5, hash 7cf6470, HEAD~1477
2021-07-04 09:44:46,201 DEBUG    [line range] org/mockito/internal/progress/ArgumentMatcherStorageImpl.java validateState 99:105
2021-07-04 09:44:46,291 DEBUG                  - depth 0, hash 3838394, HEAD~610
2021-07-04 09:44:46,297 DEBUG                  - depth 1, hash e825562, HEAD~712
2021-07-04 09:44:46,301 DEBUG                  - depth 2, hash c671cab, HEAD~726
2021-07-04 09:44:46,305 DEBUG                  - depth 3, hash 2903175, HEAD~727
2021-07-04 09:44:46,617 DEBUG    [single line]   org/mockito/internal/progress/MockingProgressImpl.java <init> 18
2021-07-04 09:44:46,709 DEBUG                  - depth 0, hash 5906934, HEAD~1315
2021-07-04 09:44:46,715 DEBUG                  - depth 1, hash a925c01, HEAD~1322
2021-07-04 09:44:46,719 DEBUG    [line range] org/mockito/internal/progress/MockingProgressImpl.java <init> 20:20
2021-07-04 09:44:46,811 DEBUG                  - depth 0, hash bcc618a, HEAD~1294
2021-07-04 09:44:46,817 DEBUG    [line range] org/mockito/internal/progress/MockingProgressImpl.java getArgumentMatcherStorage 107:109
2021-07-04 09:44:46,907 DEBUG                  - depth 0, hash 6d73019, HEAD~710
2021-07-04 09:44:46,912 DEBUG                  - depth 1, hash affa89d, HEAD~711
2021-07-04 09:44:46,917 DEBUG    [line range] org/mockito/internal/progress/MockingProgressImpl.java validateMostStuff 77:89
2021-07-04 09:44:47,008 DEBUG                  - depth 0, hash bb56055, HEAD~8
2021-07-04 09:44:47,014 DEBUG                  - depth 1, hash ec4c199, HEAD~597
2021-07-04 09:44:47,018 DEBUG                  - depth 2, hash 0d3aae0, HEAD~598
2021-07-04 09:44:47,022 DEBUG                  - depth 3, hash b7b9c5c, HEAD~599
2021-07-04 09:44:47,027 DEBUG                  - depth 4, hash 05930a3, HEAD~627
2021-07-04 09:44:47,031 DEBUG                  - depth 5, hash d5d05a2, HEAD~656
2021-07-04 09:44:47,035 DEBUG                  - depth 6, hash c81d6bd, HEAD~676
2021-07-04 09:44:47,039 DEBUG                  - depth 7, hash 6d73019, HEAD~710
2021-07-04 09:44:47,043 DEBUG                  - depth 8, hash affa89d, HEAD~711
2021-07-04 09:44:47,048 DEBUG                  - depth 9, hash c671cab, HEAD~726
2021-07-04 09:44:47,052 DEBUG                  - depth 10, hash 2903175, HEAD~727
2021-07-04 09:44:47,056 DEBUG                  - depth 11, hash bcc618a, HEAD~1294
2021-07-04 09:44:47,060 DEBUG                  - depth 12, hash b317fc2, HEAD~1296
2021-07-04 09:44:47,064 DEBUG                  - depth 13, hash 9952454, HEAD~1316
2021-07-04 09:44:47,069 DEBUG                  - depth 14, hash a925c01, HEAD~1322
2021-07-04 09:44:47,073 DEBUG    [line range] org/mockito/internal/progress/MockingProgressImpl.java validateState 66:75
2021-07-04 09:44:47,169 DEBUG                  - depth 0, hash bb56055, HEAD~8
2021-07-04 09:44:47,174 DEBUG                  - depth 1, hash a925c01, HEAD~1322
2021-07-04 09:44:47,476 DEBUG    [line range] org/mockito/internal/progress/ThreadSafeMockingProgress.java <clinit> 18:18
2021-07-04 09:44:47,568 DEBUG                  - depth 0, hash 5906934, HEAD~1315
2021-07-04 09:44:47,574 DEBUG                  - depth 1, hash 9952454, HEAD~1316
