2021-07-03 07:34:49,455 INFO     Search BICs for /tmp/Cli-22b/
2021-07-03 07:34:50,069 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,074 DEBUG                  - depth 1, hash 1060ee7, HEAD~362
2021-07-03 07:34:50,079 DEBUG    [line range] org/apache/commons/cli/CommandLine.java hasOption 67:70
2021-07-03 07:34:50,095 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,100 DEBUG                  - depth 1, hash b0e1b80, HEAD~129
2021-07-03 07:34:50,104 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,108 DEBUG                  - depth 3, hash 4cca25d, HEAD~388
2021-07-03 07:34:50,112 DEBUG                  - depth 4, hash aae50c5, HEAD~391
2021-07-03 07:34:50,117 DEBUG    [line range] org/apache/commons/cli/CommandLine.java resolveOption 170:188
2021-07-03 07:34:50,133 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,138 DEBUG                  - depth 1, hash b0e1b80, HEAD~129
2021-07-03 07:34:50,142 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,147 DEBUG                  - depth 3, hash 347bbeb, HEAD~317
2021-07-03 07:34:50,151 DEBUG                  - depth 4, hash 0c281fb, HEAD~320
2021-07-03 07:34:50,155 DEBUG                  - depth 5, hash 83b7ceb, HEAD~359
2021-07-03 07:34:50,159 DEBUG                  - depth 6, hash f9df518, HEAD~360
2021-07-03 07:34:50,163 DEBUG                  - depth 7, hash 5aa47b7, HEAD~365
2021-07-03 07:34:50,167 DEBUG                  - depth 8, hash 4cca25d, HEAD~388
2021-07-03 07:34:50,171 DEBUG                  - depth 9, hash aae50c5, HEAD~391
2021-07-03 07:34:50,539 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 88:91
2021-07-03 07:34:50,557 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,562 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,566 DEBUG                  - depth 2, hash 04490af, HEAD~356
2021-07-03 07:34:50,570 DEBUG                  - depth 3, hash 16b91ad, HEAD~364
2021-07-03 07:34:50,575 DEBUG    [line range] org/apache/commons/cli/Option.java <init> 56:56
2021-07-03 07:34:50,591 DEBUG                  - depth 0, hash beb276c, HEAD~313
2021-07-03 07:34:50,596 DEBUG                  - depth 1, hash 62670f5, HEAD~341
2021-07-03 07:34:50,601 DEBUG    [line range] org/apache/commons/cli/Option.java add 466:475
2021-07-03 07:34:50,619 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,624 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,628 DEBUG                  - depth 2, hash 5470bca, HEAD~312
2021-07-03 07:34:50,633 DEBUG                  - depth 3, hash f9df518, HEAD~360
2021-07-03 07:34:50,637 DEBUG                  - depth 4, hash 16b91ad, HEAD~364
2021-07-03 07:34:50,641 DEBUG                  - depth 5, hash aae50c5, HEAD~391
2021-07-03 07:34:50,645 DEBUG    [line range] org/apache/commons/cli/Option.java addValueForProcessing 399:409
2021-07-03 07:34:50,664 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,669 DEBUG                  - depth 1, hash 9774480, HEAD~91
2021-07-03 07:34:50,673 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,677 DEBUG                  - depth 3, hash 7e6dedb, HEAD~311
2021-07-03 07:34:50,681 DEBUG                  - depth 4, hash 5470bca, HEAD~312
2021-07-03 07:34:50,685 DEBUG                  - depth 5, hash f9df518, HEAD~360
2021-07-03 07:34:50,689 DEBUG                  - depth 6, hash 1060ee7, HEAD~362
2021-07-03 07:34:50,693 DEBUG                  - depth 7, hash 16b91ad, HEAD~364
2021-07-03 07:34:50,698 DEBUG                  - depth 8, hash aae50c5, HEAD~391
2021-07-03 07:34:50,702 DEBUG    [line range] org/apache/commons/cli/Option.java clearValues 657:660
2021-07-03 07:34:50,717 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,722 DEBUG                  - depth 1, hash c155ceb, HEAD~127
2021-07-03 07:34:50,726 DEBUG    [line range] org/apache/commons/cli/Option.java clone 637:649
2021-07-03 07:34:50,741 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,746 DEBUG                  - depth 1, hash 4cf1b71, HEAD~89
2021-07-03 07:34:50,751 DEBUG                  - depth 2, hash 1545ae4, HEAD~94
2021-07-03 07:34:50,755 DEBUG    [line range] org/apache/commons/cli/Option.java equals 593:617
2021-07-03 07:34:50,770 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,775 DEBUG                  - depth 1, hash b0e1b80, HEAD~129
2021-07-03 07:34:50,779 DEBUG    [line range] org/apache/commons/cli/Option.java getKey 154:163
2021-07-03 07:34:50,796 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,801 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,806 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:50,810 DEBUG    [line range] org/apache/commons/cli/Option.java getLongOpt 205:208
2021-07-03 07:34:50,828 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,834 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,838 DEBUG                  - depth 2, hash aae50c5, HEAD~391
2021-07-03 07:34:50,842 DEBUG    [line range] org/apache/commons/cli/Option.java getOpt 175:178
2021-07-03 07:34:50,861 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,866 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,870 DEBUG                  - depth 2, hash 4cca25d, HEAD~388
2021-07-03 07:34:50,874 DEBUG                  - depth 3, hash aae50c5, HEAD~391
2021-07-03 07:34:50,878 DEBUG    [line range] org/apache/commons/cli/Option.java getValues 530:533
2021-07-03 07:34:50,897 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,902 DEBUG                  - depth 1, hash b599e12, HEAD~119
2021-07-03 07:34:50,906 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,910 DEBUG                  - depth 3, hash aae50c5, HEAD~391
2021-07-03 07:34:50,914 DEBUG    [line range] org/apache/commons/cli/Option.java getValuesList 539:542
2021-07-03 07:34:50,932 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,937 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,941 DEBUG                  - depth 2, hash f9df518, HEAD~360
2021-07-03 07:34:50,946 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 254:257
2021-07-03 07:34:50,964 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:50,969 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:50,974 DEBUG                  - depth 2, hash 16b91ad, HEAD~364
2021-07-03 07:34:50,978 DEBUG                  - depth 3, hash aae50c5, HEAD~391
2021-07-03 07:34:50,982 DEBUG    [line range] org/apache/commons/cli/Option.java hasLongOpt 244:247
2021-07-03 07:34:51,000 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,006 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,010 DEBUG                  - depth 2, hash aae50c5, HEAD~391
2021-07-03 07:34:51,014 DEBUG    [line range] org/apache/commons/cli/Option.java hasNoValues 588:591
2021-07-03 07:34:51,033 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,038 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,042 DEBUG                  - depth 2, hash aae50c5, HEAD~391
2021-07-03 07:34:51,046 DEBUG    [line range] org/apache/commons/cli/Option.java hasValueSeparator 379:382
2021-07-03 07:34:51,065 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,071 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,075 DEBUG                  - depth 2, hash 5470bca, HEAD~312
2021-07-03 07:34:51,079 DEBUG                  - depth 3, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,083 DEBUG                  - depth 4, hash 43a3545, HEAD~335
2021-07-03 07:34:51,087 DEBUG                  - depth 5, hash 62670f5, HEAD~341
2021-07-03 07:34:51,091 DEBUG                  - depth 6, hash 04490af, HEAD~356
2021-07-03 07:34:51,095 DEBUG                  - depth 7, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,100 DEBUG                  - depth 8, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,104 DEBUG                  - depth 9, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,108 DEBUG                  - depth 10, hash aae50c5, HEAD~391
2021-07-03 07:34:51,112 DEBUG    [line range] org/apache/commons/cli/Option.java isRequired 285:288
2021-07-03 07:34:51,130 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,136 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,140 DEBUG                  - depth 2, hash 5470bca, HEAD~312
2021-07-03 07:34:51,144 DEBUG                  - depth 3, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,148 DEBUG                  - depth 4, hash 43a3545, HEAD~335
2021-07-03 07:34:51,152 DEBUG                  - depth 5, hash 62670f5, HEAD~341
2021-07-03 07:34:51,156 DEBUG                  - depth 6, hash 04490af, HEAD~356
2021-07-03 07:34:51,160 DEBUG                  - depth 7, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,165 DEBUG                  - depth 8, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,169 DEBUG                  - depth 9, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,173 DEBUG                  - depth 10, hash aae50c5, HEAD~391
2021-07-03 07:34:51,177 DEBUG    [line range] org/apache/commons/cli/Option.java processValue 422:455
2021-07-03 07:34:51,196 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,201 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,205 DEBUG                  - depth 2, hash 5470bca, HEAD~312
2021-07-03 07:34:51,209 DEBUG                  - depth 3, hash f9df518, HEAD~360
2021-07-03 07:34:51,213 DEBUG                  - depth 4, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,217 DEBUG                  - depth 5, hash aae50c5, HEAD~391
2021-07-03 07:34:51,222 DEBUG    [line range] org/apache/commons/cli/Option.java setArgName 305:308
2021-07-03 07:34:51,240 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,245 DEBUG                  - depth 1, hash 5470bca, HEAD~312
2021-07-03 07:34:51,249 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,254 DEBUG                  - depth 3, hash 43a3545, HEAD~335
2021-07-03 07:34:51,258 DEBUG                  - depth 4, hash 62670f5, HEAD~341
2021-07-03 07:34:51,262 DEBUG                  - depth 5, hash 04490af, HEAD~356
2021-07-03 07:34:51,266 DEBUG                  - depth 6, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,270 DEBUG                  - depth 7, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,274 DEBUG                  - depth 8, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,278 DEBUG                  - depth 9, hash aae50c5, HEAD~391
2021-07-03 07:34:51,282 DEBUG    [line range] org/apache/commons/cli/Option.java setArgs 347:350
2021-07-03 07:34:51,301 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,306 DEBUG                  - depth 1, hash 5470bca, HEAD~312
2021-07-03 07:34:51,310 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,315 DEBUG                  - depth 3, hash 43a3545, HEAD~335
2021-07-03 07:34:51,319 DEBUG                  - depth 4, hash 62670f5, HEAD~341
2021-07-03 07:34:51,323 DEBUG                  - depth 5, hash 04490af, HEAD~356
2021-07-03 07:34:51,327 DEBUG                  - depth 6, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,331 DEBUG                  - depth 7, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,335 DEBUG                  - depth 8, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,339 DEBUG                  - depth 9, hash aae50c5, HEAD~391
2021-07-03 07:34:51,343 DEBUG    [line range] org/apache/commons/cli/Option.java setLongOpt 215:218
2021-07-03 07:34:51,362 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,367 DEBUG                  - depth 1, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,371 DEBUG    [line range] org/apache/commons/cli/Option.java setOptionalArg 226:229
2021-07-03 07:34:51,388 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,394 DEBUG                  - depth 1, hash b1efd86, HEAD~344
2021-07-03 07:34:51,398 DEBUG                  - depth 2, hash 4fbf597, HEAD~358
2021-07-03 07:34:51,402 DEBUG    [line range] org/apache/commons/cli/Option.java setRequired 295:298
2021-07-03 07:34:51,421 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,427 DEBUG                  - depth 1, hash 5470bca, HEAD~312
2021-07-03 07:34:51,431 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,435 DEBUG                  - depth 3, hash 43a3545, HEAD~335
2021-07-03 07:34:51,439 DEBUG                  - depth 4, hash 62670f5, HEAD~341
2021-07-03 07:34:51,443 DEBUG                  - depth 5, hash 04490af, HEAD~356
2021-07-03 07:34:51,447 DEBUG                  - depth 6, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,451 DEBUG                  - depth 7, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,456 DEBUG                  - depth 8, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,460 DEBUG                  - depth 9, hash aae50c5, HEAD~391
2021-07-03 07:34:51,464 DEBUG    [line range] org/apache/commons/cli/Option.java setType 195:198
2021-07-03 07:34:51,482 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,487 DEBUG                  - depth 1, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,491 DEBUG    [line range] org/apache/commons/cli/Option.java setValueSeparator 358:361
2021-07-03 07:34:51,510 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,515 DEBUG                  - depth 1, hash 5470bca, HEAD~312
2021-07-03 07:34:51,520 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:51,524 DEBUG                  - depth 3, hash 43a3545, HEAD~335
2021-07-03 07:34:51,528 DEBUG                  - depth 4, hash 62670f5, HEAD~341
2021-07-03 07:34:51,532 DEBUG                  - depth 5, hash 04490af, HEAD~356
2021-07-03 07:34:51,536 DEBUG                  - depth 6, hash 1060ee7, HEAD~362
2021-07-03 07:34:51,540 DEBUG                  - depth 7, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,545 DEBUG                  - depth 8, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,549 DEBUG                  - depth 9, hash aae50c5, HEAD~391
2021-07-03 07:34:51,876 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <clinit> 46:46
2021-07-03 07:34:51,893 DEBUG                  - depth 0, hash 16b91ad, HEAD~364
2021-07-03 07:34:51,898 DEBUG                  - depth 1, hash fbc0bd0, HEAD~366
2021-07-03 07:34:51,902 DEBUG                  - depth 2, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,907 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java <init> 63:66
2021-07-03 07:34:51,922 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:51,928 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,932 DEBUG                  - depth 2, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,936 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java create 314:317
2021-07-03 07:34:51,952 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,958 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,962 DEBUG                  - depth 2, hash 7f90b98, HEAD~367
2021-07-03 07:34:51,966 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java create 345:365
2021-07-03 07:34:51,982 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:51,988 DEBUG                  - depth 1, hash a8a8ec0, HEAD~225
2021-07-03 07:34:51,992 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:51,996 DEBUG                  - depth 3, hash 62670f5, HEAD~341
2021-07-03 07:34:52,000 DEBUG                  - depth 4, hash 4fbf597, HEAD~358
2021-07-03 07:34:52,004 DEBUG                  - depth 5, hash 1060ee7, HEAD~362
2021-07-03 07:34:52,009 DEBUG                  - depth 6, hash 16b91ad, HEAD~364
2021-07-03 07:34:52,013 DEBUG                  - depth 7, hash fbc0bd0, HEAD~366
2021-07-03 07:34:52,017 DEBUG                  - depth 8, hash 7f90b98, HEAD~367
2021-07-03 07:34:52,021 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java hasArg 104:109
2021-07-03 07:34:52,037 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,042 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,046 DEBUG                  - depth 2, hash 16b91ad, HEAD~364
2021-07-03 07:34:52,050 DEBUG                  - depth 3, hash 7f90b98, HEAD~367
2021-07-03 07:34:52,054 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java hasArg 118:123
2021-07-03 07:34:52,070 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:52,075 DEBUG                  - depth 1, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,080 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,084 DEBUG                  - depth 3, hash 16b91ad, HEAD~364
2021-07-03 07:34:52,088 DEBUG                  - depth 4, hash fbc0bd0, HEAD~366
2021-07-03 07:34:52,092 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java hasOptionalArg 242:248
2021-07-03 07:34:52,108 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,113 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,117 DEBUG                  - depth 2, hash b1efd86, HEAD~344
2021-07-03 07:34:52,121 DEBUG                  - depth 3, hash 4fbf597, HEAD~358
2021-07-03 07:34:52,126 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java reset 71:84
2021-07-03 07:34:52,142 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,147 DEBUG                  - depth 1, hash beb276c, HEAD~313
2021-07-03 07:34:52,151 DEBUG                  - depth 2, hash 62670f5, HEAD~341
2021-07-03 07:34:52,155 DEBUG                  - depth 3, hash 79d5a46, HEAD~347
2021-07-03 07:34:52,159 DEBUG                  - depth 4, hash 16b91ad, HEAD~364
2021-07-03 07:34:52,164 DEBUG                  - depth 5, hash 7f90b98, HEAD~367
2021-07-03 07:34:52,168 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java withArgName 131:136
2021-07-03 07:34:52,183 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,188 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,192 DEBUG                  - depth 2, hash 62670f5, HEAD~341
2021-07-03 07:34:52,197 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java withDescription 298:303
2021-07-03 07:34:52,213 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,218 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,222 DEBUG                  - depth 2, hash 7f90b98, HEAD~367
2021-07-03 07:34:52,226 DEBUG    [line range] org/apache/commons/cli/OptionBuilder.java withLongOpt 92:97
2021-07-03 07:34:52,242 DEBUG                  - depth 0, hash a8a8ec0, HEAD~225
2021-07-03 07:34:52,248 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,252 DEBUG                  - depth 2, hash 7f90b98, HEAD~367
2021-07-03 07:34:52,541 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 97:100
2021-07-03 07:34:52,556 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,561 DEBUG                  - depth 1, hash 347bbeb, HEAD~317
2021-07-03 07:34:52,565 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 86:89
2021-07-03 07:34:52,580 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:52,585 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,589 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:52,594 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 45:77
2021-07-03 07:34:52,608 DEBUG                  - depth 0, hash 8f8639f, HEAD~29
2021-07-03 07:34:52,613 DEBUG                  - depth 1, hash 9b2b803, HEAD~308
2021-07-03 07:34:52,617 DEBUG                  - depth 2, hash 347bbeb, HEAD~317
2021-07-03 07:34:52,951 DEBUG    [single line]   org/apache/commons/cli/Options.java <init> 46
2021-07-03 07:34:52,969 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:52,974 DEBUG                  - depth 1, hash 3fc3de9, HEAD~75
2021-07-03 07:34:52,978 DEBUG                  - depth 2, hash 4cca25d, HEAD~388
2021-07-03 07:34:52,982 DEBUG                  - depth 3, hash aae50c5, HEAD~391
2021-07-03 07:34:52,987 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 51:51
2021-07-03 07:34:53,003 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:53,009 DEBUG                  - depth 1, hash aae50c5, HEAD~391
2021-07-03 07:34:53,013 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 142:165
2021-07-03 07:34:53,030 DEBUG                  - depth 0, hash 147df44, HEAD~13
2021-07-03 07:34:53,035 DEBUG                  - depth 1, hash 500e99f, HEAD~304
2021-07-03 07:34:53,039 DEBUG                  - depth 2, hash 9b2b803, HEAD~308
2021-07-03 07:34:53,044 DEBUG                  - depth 3, hash 5470bca, HEAD~312
2021-07-03 07:34:53,048 DEBUG                  - depth 4, hash 347bbeb, HEAD~317
2021-07-03 07:34:53,052 DEBUG                  - depth 5, hash d30f12f, HEAD~350
2021-07-03 07:34:53,056 DEBUG                  - depth 6, hash 5e98762, HEAD~377
2021-07-03 07:34:53,060 DEBUG                  - depth 7, hash 929f397, HEAD~378
2021-07-03 07:34:53,064 DEBUG                  - depth 8, hash aae50c5, HEAD~391
2021-07-03 07:34:53,069 DEBUG    [line range] org/apache/commons/cli/Options.java getOption 204:214
2021-07-03 07:34:53,085 DEBUG                  - depth 0, hash 9b2b803, HEAD~308
2021-07-03 07:34:53,091 DEBUG                  - depth 1, hash 347bbeb, HEAD~317
2021-07-03 07:34:53,095 DEBUG                  - depth 2, hash f9df518, HEAD~360
