2021-07-03 20:30:40,089 INFO     Search BICs for /tmp/Compress-17b/
2021-07-03 20:30:41,659 DEBUG                  - depth 4, hash 3f9bcc6, HEAD~921
2021-07-03 20:30:41,663 DEBUG                  - depth 5, hash 5e5804c, HEAD~932
2021-07-03 20:30:41,667 DEBUG                  - depth 6, hash 46ad24d, HEAD~946
2021-07-03 20:30:41,671 DEBUG                  - depth 7, hash 726f6f2, HEAD~947
2021-07-03 20:30:41,675 DEBUG                  - depth 8, hash a8a9e64, HEAD~958
2021-07-03 20:30:41,679 DEBUG                  - depth 9, hash ca16539, HEAD~960
2021-07-03 20:30:41,683 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java <init> 104:106
2021-07-03 20:30:41,724 DEBUG                  - depth 0, hash 69ceb4e, HEAD~88
2021-07-03 20:30:41,729 DEBUG                  - depth 1, hash 0a986c6, HEAD~910
2021-07-03 20:30:41,733 DEBUG                  - depth 2, hash a7049ab, HEAD~912
2021-07-03 20:30:41,737 DEBUG                  - depth 3, hash 55c78f6, HEAD~914
2021-07-03 20:30:41,742 DEBUG                  - depth 4, hash 0ba4e2a, HEAD~915
2021-07-03 20:30:41,746 DEBUG                  - depth 5, hash 3f9bcc6, HEAD~921
2021-07-03 20:30:41,750 DEBUG                  - depth 6, hash 5e5804c, HEAD~932
2021-07-03 20:30:41,754 DEBUG                  - depth 7, hash 46ad24d, HEAD~946
2021-07-03 20:30:41,758 DEBUG                  - depth 8, hash 726f6f2, HEAD~947
2021-07-03 20:30:41,762 DEBUG                  - depth 9, hash a8a9e64, HEAD~958
2021-07-03 20:30:41,766 DEBUG                  - depth 10, hash ca16539, HEAD~960
2021-07-03 20:30:41,770 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java <init> 116:122
2021-07-03 20:30:41,812 DEBUG                  - depth 0, hash 69ceb4e, HEAD~88
2021-07-03 20:30:41,817 DEBUG                  - depth 1, hash 04c4921, HEAD~666
2021-07-03 20:30:41,821 DEBUG                  - depth 2, hash 6117cc1, HEAD~723
2021-07-03 20:30:41,825 DEBUG                  - depth 3, hash 0a986c6, HEAD~910
2021-07-03 20:30:41,829 DEBUG                  - depth 4, hash a7049ab, HEAD~912
2021-07-03 20:30:41,834 DEBUG                  - depth 5, hash 55c78f6, HEAD~914
2021-07-03 20:30:41,838 DEBUG                  - depth 6, hash 0ba4e2a, HEAD~915
2021-07-03 20:30:41,842 DEBUG                  - depth 7, hash 3f9bcc6, HEAD~921
2021-07-03 20:30:41,846 DEBUG                  - depth 8, hash 5e5804c, HEAD~932
2021-07-03 20:30:41,850 DEBUG                  - depth 9, hash 46ad24d, HEAD~946
2021-07-03 20:30:41,854 DEBUG                  - depth 10, hash 726f6f2, HEAD~947
2021-07-03 20:30:41,858 DEBUG                  - depth 11, hash a8a9e64, HEAD~958
2021-07-03 20:30:41,862 DEBUG                  - depth 12, hash ca16539, HEAD~960
2021-07-03 20:30:41,866 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java close 128:131
2021-07-03 20:30:41,908 DEBUG                  - depth 0, hash 46628ef, HEAD~257
2021-07-03 20:30:41,913 DEBUG                  - depth 1, hash 0a986c6, HEAD~910
2021-07-03 20:30:41,917 DEBUG                  - depth 2, hash a7049ab, HEAD~912
2021-07-03 20:30:41,921 DEBUG                  - depth 3, hash 55c78f6, HEAD~914
2021-07-03 20:30:41,925 DEBUG                  - depth 4, hash 0ba4e2a, HEAD~915
2021-07-03 20:30:41,930 DEBUG                  - depth 5, hash 3f9bcc6, HEAD~921
2021-07-03 20:30:41,934 DEBUG                  - depth 6, hash 5e5804c, HEAD~932
2021-07-03 20:30:41,938 DEBUG                  - depth 7, hash 46ad24d, HEAD~946
2021-07-03 20:30:41,942 DEBUG                  - depth 8, hash 726f6f2, HEAD~947
2021-07-03 20:30:41,946 DEBUG                  - depth 9, hash a8a9e64, HEAD~958
2021-07-03 20:30:41,950 DEBUG                  - depth 10, hash ca16539, HEAD~960
2021-07-03 20:30:41,955 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java getNextTarEntry 211:284
2021-07-03 20:30:41,995 DEBUG                  - depth 0, hash f36320a, HEAD~14
2021-07-03 20:30:42,001 DEBUG                  - depth 1, hash f331a7d, HEAD~57
2021-07-03 20:30:42,005 DEBUG                  - depth 2, hash 69ceb4e, HEAD~88
2021-07-03 20:30:42,009 DEBUG                  - depth 3, hash bc84d20, HEAD~107
2021-07-03 20:30:42,013 DEBUG                  - depth 4, hash 5dad112, HEAD~127
2021-07-03 20:30:42,017 DEBUG                  - depth 5, hash aa9d0bc, HEAD~356
2021-07-03 20:30:42,021 DEBUG                  - depth 6, hash 45fa6e0, HEAD~430
2021-07-03 20:30:42,025 DEBUG                  - depth 7, hash 4bce1fb, HEAD~658
2021-07-03 20:30:42,030 DEBUG                  - depth 8, hash 04c4921, HEAD~666
2021-07-03 20:30:42,034 DEBUG                  - depth 9, hash 0a986c6, HEAD~910
2021-07-03 20:30:42,038 DEBUG                  - depth 10, hash a7049ab, HEAD~912
2021-07-03 20:30:42,042 DEBUG                  - depth 11, hash 55c78f6, HEAD~914
2021-07-03 20:30:42,046 DEBUG                  - depth 12, hash 0ba4e2a, HEAD~915
2021-07-03 20:30:42,050 DEBUG                  - depth 13, hash 3f9bcc6, HEAD~921
2021-07-03 20:30:42,054 DEBUG                  - depth 14, hash 5e5804c, HEAD~932
2021-07-03 20:30:42,059 DEBUG                  - depth 15, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,063 DEBUG                  - depth 16, hash 726f6f2, HEAD~947
2021-07-03 20:30:42,067 DEBUG                  - depth 17, hash a8a9e64, HEAD~958
2021-07-03 20:30:42,071 DEBUG                  - depth 18, hash ca16539, HEAD~960
2021-07-03 20:30:42,075 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java getRecord 298:312
2021-07-03 20:30:42,114 DEBUG                  - depth 0, hash aa9d0bc, HEAD~356
2021-07-03 20:30:42,470 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java <init> 81:83
2021-07-03 20:30:42,509 DEBUG                  - depth 0, hash e99d0ad, HEAD~105
2021-07-03 20:30:42,514 DEBUG                  - depth 1, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,518 DEBUG                  - depth 2, hash 8822084, HEAD~1031
2021-07-03 20:30:42,522 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java <init> 115:130
2021-07-03 20:30:42,562 DEBUG                  - depth 0, hash 39c93f4, HEAD~60
2021-07-03 20:30:42,567 DEBUG                  - depth 1, hash e99d0ad, HEAD~105
2021-07-03 20:30:42,571 DEBUG                  - depth 2, hash 04c4921, HEAD~666
2021-07-03 20:30:42,575 DEBUG                  - depth 3, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,579 DEBUG                  - depth 4, hash 8822084, HEAD~1031
2021-07-03 20:30:42,584 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java close 391:407
2021-07-03 20:30:42,623 DEBUG                  - depth 0, hash 58c56fc, HEAD~353
2021-07-03 20:30:42,628 DEBUG                  - depth 1, hash 04c4921, HEAD~666
2021-07-03 20:30:42,632 DEBUG                  - depth 2, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,636 DEBUG                  - depth 3, hash 8822084, HEAD~1031
2021-07-03 20:30:42,641 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java getRecordSize 144:146
2021-07-03 20:30:42,680 DEBUG                  - depth 0, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,685 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java isEOFRecord 155:163
2021-07-03 20:30:42,724 DEBUG                  - depth 0, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,729 DEBUG                  - depth 1, hash 8822084, HEAD~1031
2021-07-03 20:30:42,733 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java readBlock 213:269
2021-07-03 20:30:42,772 DEBUG                  - depth 0, hash 04c4921, HEAD~666
2021-07-03 20:30:42,777 DEBUG                  - depth 1, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,781 DEBUG                  - depth 2, hash 8822084, HEAD~1031
2021-07-03 20:30:42,786 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarBuffer.java readRecord 187:208
2021-07-03 20:30:42,824 DEBUG                  - depth 0, hash 58c56fc, HEAD~353
2021-07-03 20:30:42,829 DEBUG                  - depth 1, hash 04c4921, HEAD~666
2021-07-03 20:30:42,834 DEBUG                  - depth 2, hash 41afc6c, HEAD~748
2021-07-03 20:30:42,838 DEBUG                  - depth 3, hash 46ad24d, HEAD~946
2021-07-03 20:30:42,842 DEBUG                  - depth 4, hash 8822084, HEAD~1031
2021-07-03 20:30:43,252 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java <clinit> 40:41
2021-07-03 20:30:43,290 DEBUG                  - depth 0, hash 69ceb4e, HEAD~88
2021-07-03 20:30:43,295 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java exceptionMessage 239:245
2021-07-03 20:30:43,335 DEBUG                  - depth 0, hash f331a7d, HEAD~57
2021-07-03 20:30:43,341 DEBUG                  - depth 1, hash 35e4e4f, HEAD~406
2021-07-03 20:30:43,345 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java parseName 282:299
2021-07-03 20:30:43,386 DEBUG                  - depth 0, hash 69ceb4e, HEAD~88
2021-07-03 20:30:43,391 DEBUG                  - depth 1, hash ae3c158, HEAD~704
2021-07-03 20:30:43,395 DEBUG                  - depth 2, hash 8822084, HEAD~1031
2021-07-03 20:30:43,400 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java parseOctal 102:151
2021-07-03 20:30:43,440 DEBUG                  - depth 0, hash 40f2e63, HEAD~101
2021-07-03 20:30:43,445 DEBUG                  - depth 1, hash 35e4e4f, HEAD~406
2021-07-03 20:30:43,449 DEBUG                  - depth 2, hash 1d55670, HEAD~681
2021-07-03 20:30:43,454 DEBUG                  - depth 3, hash ae3c158, HEAD~704
2021-07-03 20:30:43,458 DEBUG                  - depth 4, hash 46ad24d, HEAD~946
2021-07-03 20:30:43,462 DEBUG                  - depth 5, hash 8822084, HEAD~1031
2021-07-03 20:30:43,466 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java parseOctalOrBinary 170:181
2021-07-03 20:30:43,505 DEBUG                  - depth 0, hash b90b1f4, HEAD~100
2021-07-03 20:30:43,511 DEBUG                  - depth 1, hash 6846564, HEAD~131
2021-07-03 20:30:43,515 DEBUG    [line range] org/apache/commons/compress/archivers/tar/TarUtils.java <init> 47:75
2021-07-03 20:30:43,554 DEBUG                  - depth 0, hash 32619a8, HEAD~82
2021-07-03 20:30:43,559 DEBUG                  - depth 1, hash 029af4d, HEAD~83
2021-07-03 20:30:43,857 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java <init> 60:62
2021-07-03 20:30:43,892 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:43,898 DEBUG    [line range] org/apache/commons/compress/archivers/zip/FallbackZipEncoding.java decode 88:94
2021-07-03 20:30:43,933 DEBUG                  - depth 0, hash 325f002, HEAD~626
2021-07-03 20:30:43,938 DEBUG                  - depth 1, hash b99befd, HEAD~630
2021-07-03 20:30:43,943 DEBUG                  - depth 2, hash 865686a, HEAD~633
2021-07-03 20:30:43,947 DEBUG                  - depth 3, hash 853176f, HEAD~872
2021-07-03 20:30:44,296 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 70
2021-07-03 20:30:44,332 DEBUG                  - depth 0, hash e53e88a, HEAD~343
2021-07-03 20:30:44,338 DEBUG                  - depth 1, hash 853176f, HEAD~872
2021-07-03 20:30:44,342 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 72
2021-07-03 20:30:44,377 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,383 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 96
2021-07-03 20:30:44,419 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,424 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 98
2021-07-03 20:30:44,461 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,466 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 99
2021-07-03 20:30:44,503 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,508 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 100
2021-07-03 20:30:44,545 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,550 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 101
2021-07-03 20:30:44,585 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,591 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 102
2021-07-03 20:30:44,626 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,632 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 104
2021-07-03 20:30:44,667 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,673 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 128
2021-07-03 20:30:44,709 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,715 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 130
2021-07-03 20:30:44,751 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,757 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 131
2021-07-03 20:30:44,792 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,798 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 132
2021-07-03 20:30:44,833 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,839 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 133
2021-07-03 20:30:44,874 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,879 DEBUG    [single line]   org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 134
2021-07-03 20:30:44,915 DEBUG                  - depth 0, hash 853176f, HEAD~872
2021-07-03 20:30:44,920 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <clinit> 165:169
2021-07-03 20:30:44,956 DEBUG                  - depth 0, hash 4e2380b, HEAD~901
2021-07-03 20:30:44,961 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java getZipEncoding 212:237
2021-07-03 20:30:44,998 DEBUG                  - depth 0, hash 69ceb4e, HEAD~88
2021-07-03 20:30:45,004 DEBUG                  - depth 1, hash e53e88a, HEAD~343
2021-07-03 20:30:45,008 DEBUG                  - depth 2, hash 853176f, HEAD~872
2021-07-03 20:30:45,012 DEBUG                  - depth 3, hash 4e2380b, HEAD~901
2021-07-03 20:30:45,017 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java isUTF8 243:250
2021-07-03 20:30:45,053 DEBUG                  - depth 0, hash bed564b, HEAD~508
2021-07-03 20:30:45,058 DEBUG                  - depth 1, hash ae0f984, HEAD~514
2021-07-03 20:30:45,062 DEBUG                  - depth 2, hash 853176f, HEAD~872
2021-07-03 20:30:45,066 DEBUG                  - depth 3, hash 1cef965, HEAD~884
2021-07-03 20:30:45,071 DEBUG                  - depth 4, hash a96f1f2, HEAD~893
2021-07-03 20:30:45,075 DEBUG    [line range] org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java <init> 51:53
2021-07-03 20:30:45,111 DEBUG                  - depth 0, hash d6f3633, HEAD~767
2021-07-03 20:30:45,116 DEBUG                  - depth 1, hash 99870ef, HEAD~768
2021-07-03 20:30:45,120 DEBUG                  - depth 2, hash 853176f, HEAD~872
2021-07-03 20:30:45,124 INFO     The number of BIC candidates: 55
