2021-07-03 20:49:45,094 INFO     Search BICs for /tmp/Csv-4b/
2021-07-03 20:49:46,015 DEBUG                  - depth 3, hash 2018c0c, HEAD~227
2021-07-03 20:49:46,019 DEBUG                  - depth 4, hash 5e0e770, HEAD~228
2021-07-03 20:49:46,023 DEBUG                  - depth 5, hash 71a6570, HEAD~244
2021-07-03 20:49:46,027 DEBUG                  - depth 6, hash 713e9c5, HEAD~248
2021-07-03 20:49:46,031 DEBUG                  - depth 7, hash db11c04, HEAD~250
2021-07-03 20:49:46,035 DEBUG                  - depth 8, hash 0383fd5, HEAD~256
2021-07-03 20:49:46,039 DEBUG                  - depth 9, hash 68352ee, HEAD~257
2021-07-03 20:49:46,043 DEBUG                  - depth 10, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,047 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getDelimiter 404:406
2021-07-03 20:49:46,078 DEBUG                  - depth 0, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,083 DEBUG                  - depth 1, hash 759596a, HEAD~171
2021-07-03 20:49:46,087 DEBUG                  - depth 2, hash d10442b, HEAD~181
2021-07-03 20:49:46,091 DEBUG                  - depth 3, hash df08aca, HEAD~189
2021-07-03 20:49:46,095 DEBUG                  - depth 4, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,100 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getEscape 413:415
2021-07-03 20:49:46,130 DEBUG                  - depth 0, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,135 DEBUG                  - depth 1, hash df08aca, HEAD~189
2021-07-03 20:49:46,139 DEBUG                  - depth 2, hash 961cce2, HEAD~225
2021-07-03 20:49:46,144 DEBUG                  - depth 3, hash db11c04, HEAD~250
2021-07-03 20:49:46,148 DEBUG                  - depth 4, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,152 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getHeader 422:424
2021-07-03 20:49:46,183 DEBUG                  - depth 0, hash 390800f, HEAD~100
2021-07-03 20:49:46,188 DEBUG                  - depth 1, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,192 DEBUG                  - depth 2, hash 961cce2, HEAD~225
2021-07-03 20:49:46,197 DEBUG                  - depth 3, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,201 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getIgnoreEmptyLines 432:434
2021-07-03 20:49:46,232 DEBUG                  - depth 0, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,237 DEBUG                  - depth 1, hash 961cce2, HEAD~225
2021-07-03 20:49:46,241 DEBUG                  - depth 2, hash db11c04, HEAD~250
2021-07-03 20:49:46,245 DEBUG                  - depth 3, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,250 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getIgnoreSurroundingSpaces 442:444
2021-07-03 20:49:46,281 DEBUG                  - depth 0, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,286 DEBUG                  - depth 1, hash 961cce2, HEAD~225
2021-07-03 20:49:46,290 DEBUG                  - depth 2, hash db11c04, HEAD~250
2021-07-03 20:49:46,295 DEBUG                  - depth 3, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,299 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java getQuoteChar 468:470
2021-07-03 20:49:46,330 DEBUG                  - depth 0, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,336 DEBUG                  - depth 1, hash 961cce2, HEAD~225
2021-07-03 20:49:46,340 DEBUG                  - depth 2, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,344 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 237:239
2021-07-03 20:49:46,382 DEBUG                  - depth 0, hash 9631efe, HEAD~49
2021-07-03 20:49:46,387 DEBUG                  - depth 1, hash 60cc83a, HEAD~160
2021-07-03 20:49:46,392 DEBUG                  - depth 2, hash 6a34b82, HEAD~260
2021-07-03 20:49:46,396 DEBUG                  - depth 3, hash 73ec29f, HEAD~266
2021-07-03 20:49:46,400 DEBUG                  - depth 4, hash 53f15f4, HEAD~306
2021-07-03 20:49:46,404 DEBUG                  - depth 5, hash 6e57364, HEAD~311
2021-07-03 20:49:46,408 DEBUG                  - depth 6, hash 0030e1a, HEAD~312
2021-07-03 20:49:46,412 DEBUG                  - depth 7, hash 53fd86d, HEAD~359
2021-07-03 20:49:46,416 DEBUG                  - depth 8, hash 6ab9b46, HEAD~368
2021-07-03 20:49:46,420 DEBUG                  - depth 9, hash 67bbc35, HEAD~371
2021-07-03 20:49:46,424 DEBUG                  - depth 10, hash 6c1b0fa, HEAD~386
2021-07-03 20:49:46,428 DEBUG                  - depth 11, hash 93fc1f9, HEAD~388
2021-07-03 20:49:46,432 DEBUG                  - depth 12, hash bf06bed, HEAD~391
2021-07-03 20:49:46,437 DEBUG                  - depth 13, hash 38741a4, HEAD~476
2021-07-03 20:49:46,441 DEBUG                  - depth 14, hash c9dedff, HEAD~511
2021-07-03 20:49:46,445 DEBUG                  - depth 15, hash aee6c50, HEAD~517
2021-07-03 20:49:46,449 DEBUG                  - depth 16, hash bbb2da1, HEAD~526
2021-07-03 20:49:46,453 DEBUG                  - depth 17, hash 740a1b6, HEAD~542
2021-07-03 20:49:46,457 DEBUG                  - depth 18, hash 194e21c, HEAD~560
2021-07-03 20:49:46,461 DEBUG                  - depth 19, hash 70337be, HEAD~581
2021-07-03 20:49:46,465 DEBUG                  - depth 20, hash cb99634, HEAD~591
2021-07-03 20:49:46,469 DEBUG                  - depth 21, hash 42476f4, HEAD~592
2021-07-03 20:49:46,473 DEBUG                  - depth 22, hash 43b777b, HEAD~597
2021-07-03 20:49:46,477 DEBUG                  - depth 23, hash 1166ca6, HEAD~603
2021-07-03 20:49:46,481 DEBUG                  - depth 24, hash 02b2146, HEAD~615
2021-07-03 20:49:46,485 DEBUG                  - depth 25, hash eac54a2, HEAD~708
2021-07-03 20:49:46,489 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java isLineBreak 249:251
2021-07-03 20:49:46,513 DEBUG                  - depth 0, hash 9631efe, HEAD~49
2021-07-03 20:49:46,518 DEBUG                  - depth 1, hash 15b4e3f, HEAD~50
2021-07-03 20:49:46,522 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java validate 615:652
2021-07-03 20:49:46,548 DEBUG                  - depth 0, hash fcc0d15, HEAD~85
2021-07-03 20:49:46,554 DEBUG                  - depth 1, hash f881372, HEAD~97
2021-07-03 20:49:46,558 DEBUG                  - depth 2, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,562 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withDelimiter 697:703
2021-07-03 20:49:46,588 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,593 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,597 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 714:716
2021-07-03 20:49:46,623 DEBUG                  - depth 0, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,629 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withEscape 727:733
2021-07-03 20:49:46,654 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,659 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,663 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreEmptyLines 765:768
2021-07-03 20:49:46,689 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,695 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,699 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withIgnoreSurroundingSpaces 778:781
2021-07-03 20:49:46,725 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,730 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,734 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withQuoteChar 825:831
2021-07-03 20:49:46,760 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,766 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,770 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 854:856
2021-07-03 20:49:46,796 DEBUG                  - depth 0, hash 75f39a8, HEAD~107
2021-07-03 20:49:46,801 DEBUG    [line range] org/apache/commons/csv/CSVFormat.java withRecordSeparator 866:869
2021-07-03 20:49:46,827 DEBUG                  - depth 0, hash 97d3457, HEAD~95
2021-07-03 20:49:46,832 DEBUG                  - depth 1, hash 75f39a8, HEAD~107
2021-07-03 20:49:47,181 DEBUG    [line range] org/apache/commons/csv/CSVParser.java <init> 214:214
2021-07-03 20:49:47,206 DEBUG                  - depth 0, hash 61fdb7a, HEAD~102
2021-07-03 20:49:47,211 DEBUG    [line range] org/apache/commons/csv/CSVParser.java getHeaderMap 287:289
2021-07-03 20:49:47,235 DEBUG                  - depth 0, hash 6999746, HEAD~101
2021-07-03 20:49:47,240 DEBUG                  - depth 1, hash 61fdb7a, HEAD~102
2021-07-03 20:49:47,244 DEBUG    [line range] org/apache/commons/csv/CSVParser.java initializeHeader 324:352
2021-07-03 20:49:47,271 DEBUG                  - depth 0, hash fcc0d15, HEAD~85
2021-07-03 20:49:47,277 DEBUG                  - depth 1, hash 97d3457, HEAD~95
2021-07-03 20:49:47,281 DEBUG                  - depth 2, hash 1533fac, HEAD~99
2021-07-03 20:49:47,285 DEBUG                  - depth 3, hash 390800f, HEAD~100
2021-07-03 20:49:47,289 DEBUG                  - depth 4, hash 6999746, HEAD~101
2021-07-03 20:49:47,293 DEBUG                  - depth 5, hash 5a0894f, HEAD~119
2021-07-03 20:49:47,297 DEBUG                  - depth 6, hash 4c530ac, HEAD~178
2021-07-03 20:49:47,301 DEBUG                  - depth 7, hash 0e8084a, HEAD~337
2021-07-03 20:49:47,305 DEBUG                  - depth 8, hash 6ab9b46, HEAD~368
2021-07-03 20:49:47,309 DEBUG                  - depth 9, hash 3cd5c85, HEAD~380
2021-07-03 20:49:47,313 DEBUG                  - depth 10, hash 43987a7, HEAD~480
2021-07-03 20:49:47,318 DEBUG                  - depth 11, hash d0035e6, HEAD~501
2021-07-03 20:49:47,322 DEBUG                  - depth 12, hash 7d07c19, HEAD~516
2021-07-03 20:49:47,326 DEBUG                  - depth 13, hash aee6c50, HEAD~517
2021-07-03 20:49:47,330 DEBUG    [line range] org/apache/commons/csv/CSVParser.java parse 168:173
2021-07-03 20:49:47,353 DEBUG                  - depth 0, hash a2fef00, HEAD~33
2021-07-03 20:49:47,359 DEBUG                  - depth 1, hash 152d50c, HEAD~53
2021-07-03 20:49:47,363 DEBUG                  - depth 2, hash 6999746, HEAD~101
2021-07-03 20:49:47,655 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 36:36
2021-07-03 20:49:47,677 DEBUG                  - depth 0, hash e5a7b27, HEAD~247
2021-07-03 20:49:47,683 DEBUG                  - depth 1, hash 56ca585, HEAD~361
2021-07-03 20:49:48,000 DEBUG    [line range] org/apache/commons/csv/ExtendedBufferedReader.java <init> 40:40
2021-07-03 20:49:48,024 DEBUG                  - depth 0, hash 1166ca6, HEAD~603
2021-07-03 20:49:48,029 DEBUG                  - depth 1, hash e23e79e, HEAD~729
2021-07-03 20:49:48,388 DEBUG    [line range] org/apache/commons/csv/Lexer.java <init> 61:69
2021-07-03 20:49:48,414 DEBUG                  - depth 0, hash 5a30b37, HEAD~36
2021-07-03 20:49:48,419 DEBUG                  - depth 1, hash 65f6f1d, HEAD~55
2021-07-03 20:49:48,424 DEBUG                  - depth 2, hash aede94a, HEAD~58
2021-07-03 20:49:48,428 DEBUG                  - depth 3, hash 7b168eb, HEAD~59
2021-07-03 20:49:48,432 DEBUG                  - depth 4, hash 05ecd91, HEAD~183
2021-07-03 20:49:48,436 DEBUG                  - depth 5, hash 6ab9b46, HEAD~368
2021-07-03 20:49:48,440 DEBUG                  - depth 6, hash fdfe508, HEAD~491
2021-07-03 20:49:48,444 DEBUG                  - depth 7, hash 65ab9db, HEAD~495
2021-07-03 20:49:48,448 DEBUG                  - depth 8, hash 38670db, HEAD~521
2021-07-03 20:49:48,452 DEBUG    [line range] org/apache/commons/csv/Lexer.java mapNullToDisabled 290:292
2021-07-03 20:49:48,475 DEBUG                  - depth 0, hash a223126, HEAD~52
2021-07-03 20:49:48,480 DEBUG                  - depth 1, hash 7b168eb, HEAD~59
2021-07-03 20:49:48,746 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 24
2021-07-03 20:49:48,769 DEBUG                  - depth 0, hash e693d87, HEAD~319
2021-07-03 20:49:48,774 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 29
2021-07-03 20:49:48,796 DEBUG                  - depth 0, hash e693d87, HEAD~319
2021-07-03 20:49:48,801 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 35
2021-07-03 20:49:48,823 DEBUG                  - depth 0, hash e693d87, HEAD~319
2021-07-03 20:49:48,828 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 40
2021-07-03 20:49:48,851 DEBUG                  - depth 0, hash e693d87, HEAD~319
2021-07-03 20:49:48,856 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 47
2021-07-03 20:49:48,878 DEBUG                  - depth 0, hash e693d87, HEAD~319
2021-07-03 20:49:49,167 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 29
2021-07-03 20:49:49,189 DEBUG                  - depth 0, hash 0e7e9de, HEAD~332
2021-07-03 20:49:49,195 DEBUG                  - depth 1, hash 7592782, HEAD~496
2021-07-03 20:49:49,199 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 52:52
2021-07-03 20:49:49,221 DEBUG                  - depth 0, hash 7592782, HEAD~496
2021-07-03 20:49:49,227 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:49:49,249 DEBUG                  - depth 0, hash 7592782, HEAD~496
2021-07-03 20:49:49,255 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:49:49,277 DEBUG                  - depth 0, hash 7592782, HEAD~496
2021-07-03 20:49:49,283 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:49:49,305 DEBUG                  - depth 0, hash 7592782, HEAD~496
2021-07-03 20:49:49,310 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:49:49,332 DEBUG                  - depth 0, hash 7592782, HEAD~496
2021-07-03 20:49:49,337 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:49:49,360 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~459
2021-07-03 20:49:49,365 DEBUG                  - depth 1, hash 7592782, HEAD~496
2021-07-03 20:49:49,369 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:49:49,392 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~459
2021-07-03 20:49:49,397 DEBUG                  - depth 1, hash 7592782, HEAD~496
2021-07-03 20:49:49,401 INFO     The number of BIC candidates: 78
