2021-07-04 08:56:12,116 INFO     Search BICs for /tmp/Mockito-10b/
2021-07-04 08:56:13,970 DEBUG                  - depth 4, hash 6d73019, HEAD~1478
2021-07-04 08:56:13,974 DEBUG                  - depth 5, hash affa89d, HEAD~1479
2021-07-04 08:56:13,979 DEBUG                  - depth 6, hash e6759cc, HEAD~1560
2021-07-04 08:56:13,983 DEBUG                  - depth 7, hash 63fbcc7, HEAD~1561
2021-07-04 08:56:13,987 DEBUG                  - depth 8, hash 9d1a555, HEAD~1602
2021-07-04 08:56:13,991 DEBUG                  - depth 9, hash 97194a6, HEAD~1632
2021-07-04 08:56:13,995 DEBUG                  - depth 10, hash eb1110e, HEAD~1659
2021-07-04 08:56:13,999 DEBUG                  - depth 11, hash b0c3487, HEAD~1689
2021-07-04 08:56:14,003 DEBUG                  - depth 12, hash e71e3d3, HEAD~1720
2021-07-04 08:56:14,007 DEBUG                  - depth 13, hash b29cc4b, HEAD~1725
2021-07-04 08:56:14,011 DEBUG                  - depth 14, hash a56149b, HEAD~1733
2021-07-04 08:56:14,016 DEBUG                  - depth 15, hash 56b3503, HEAD~1737
2021-07-04 08:56:14,020 DEBUG                  - depth 16, hash a0e3112, HEAD~1828
2021-07-04 08:56:14,024 DEBUG                  - depth 17, hash f123fe1, HEAD~1836
2021-07-04 08:56:14,028 DEBUG                  - depth 18, hash 03444ce, HEAD~1843
2021-07-04 08:56:14,032 DEBUG                  - depth 19, hash 4f7f2f1, HEAD~1845
2021-07-04 08:56:14,036 DEBUG                  - depth 20, hash 868fcb0, HEAD~1848
2021-07-04 08:56:14,040 DEBUG                  - depth 21, hash 1b1c8f7, HEAD~1857
2021-07-04 08:56:14,044 DEBUG                  - depth 22, hash b866779, HEAD~1859
2021-07-04 08:56:14,048 DEBUG                  - depth 23, hash 05c8ca8, HEAD~1892
2021-07-04 08:56:14,052 DEBUG                  - depth 24, hash 5b494bf, HEAD~1894
2021-07-04 08:56:14,056 DEBUG                  - depth 25, hash 83e1a6d, HEAD~1897
2021-07-04 08:56:14,061 DEBUG                  - depth 26, hash 85cc060, HEAD~1899
2021-07-04 08:56:14,065 DEBUG                  - depth 27, hash 56d884c, HEAD~1900
2021-07-04 08:56:14,069 DEBUG                  - depth 28, hash feb23b0, HEAD~1902
2021-07-04 08:56:14,073 DEBUG                  - depth 29, hash bda14b0, HEAD~1915
2021-07-04 08:56:14,077 DEBUG                  - depth 30, hash bf4eec3, HEAD~1918
2021-07-04 08:56:14,081 DEBUG                  - depth 31, hash 71450e5, HEAD~1919
2021-07-04 08:56:14,085 DEBUG                  - depth 32, hash df23bd3, HEAD~1921
2021-07-04 08:56:14,089 DEBUG                  - depth 33, hash 824fbd7, HEAD~1934
2021-07-04 08:56:14,093 DEBUG                  - depth 34, hash 6127c09, HEAD~1969
2021-07-04 08:56:14,097 DEBUG                  - depth 35, hash bbd8d3c, HEAD~1970
2021-07-04 08:56:14,101 DEBUG                  - depth 36, hash 331f9b9, HEAD~1971
2021-07-04 08:56:14,105 DEBUG                  - depth 37, hash 8ddb75e, HEAD~1973
2021-07-04 08:56:14,109 DEBUG                  - depth 38, hash 057ebdd, HEAD~1974
2021-07-04 08:56:14,113 DEBUG                  - depth 39, hash 9f6cfd4, HEAD~1976
2021-07-04 08:56:14,117 DEBUG                  - depth 40, hash 1913433, HEAD~1977
2021-07-04 08:56:14,122 DEBUG                  - depth 41, hash 6a49c13, HEAD~1987
2021-07-04 08:56:14,126 DEBUG                  - depth 42, hash e056054, HEAD~1989
2021-07-04 08:56:14,130 DEBUG                  - depth 43, hash 389a09b, HEAD~1999
2021-07-04 08:56:14,134 DEBUG                  - depth 44, hash 272b3f0, HEAD~2029
2021-07-04 08:56:14,138 DEBUG                  - depth 45, hash 45b98cb, HEAD~2030
2021-07-04 08:56:14,142 DEBUG                  - depth 46, hash e86b9ac, HEAD~2037
2021-07-04 08:56:14,146 DEBUG                  - depth 47, hash d721a5a, HEAD~2045
2021-07-04 08:56:14,150 DEBUG                  - depth 48, hash 7862120, HEAD~2046
2021-07-04 08:56:14,155 DEBUG                  - depth 49, hash 85909dd, HEAD~2082
2021-07-04 08:56:14,159 DEBUG                  - depth 50, hash 9952454, HEAD~2084
2021-07-04 08:56:14,163 DEBUG                  - depth 51, hash 5f9f61a, HEAD~2181
2021-07-04 08:56:14,167 DEBUG                  - depth 52, hash 5f41dde, HEAD~2217
2021-07-04 08:56:14,171 DEBUG                  - depth 53, hash da791d6, HEAD~2219
2021-07-04 08:56:14,176 DEBUG                  - depth 54, hash 55db3c7, HEAD~2223
2021-07-04 08:56:14,180 DEBUG                  - depth 55, hash ce623bd, HEAD~2228
2021-07-04 08:56:14,551 DEBUG    [line range] org/mockito/Mockito.java <clinit> 947:947
2021-07-04 08:56:14,693 DEBUG                  - depth 0, hash 3275500, HEAD~930
2021-07-04 08:56:14,698 DEBUG                  - depth 1, hash 52a27f7, HEAD~1348
2021-07-04 08:56:14,703 DEBUG                  - depth 2, hash 7a9beaf, HEAD~1350
2021-07-04 08:56:14,707 DEBUG    [line range] org/mockito/Mockito.java mock 1257:1259
2021-07-04 08:56:14,882 DEBUG                  - depth 0, hash 72076a8, HEAD~979
2021-07-04 08:56:14,887 DEBUG                  - depth 1, hash 620f8fa, HEAD~980
2021-07-04 08:56:14,891 DEBUG                  - depth 2, hash c69a4d3, HEAD~1263
2021-07-04 08:56:14,896 DEBUG                  - depth 3, hash 9a93c49, HEAD~1264
2021-07-04 08:56:14,900 DEBUG                  - depth 4, hash 7a9beaf, HEAD~1350
2021-07-04 08:56:14,904 DEBUG                  - depth 5, hash b10d431, HEAD~1351
2021-07-04 08:56:14,908 DEBUG                  - depth 6, hash 51aca50, HEAD~1387
2021-07-04 08:56:14,912 DEBUG                  - depth 7, hash 42117fb, HEAD~1414
2021-07-04 08:56:14,916 DEBUG                  - depth 8, hash d5d05a2, HEAD~1424
2021-07-04 08:56:14,920 DEBUG                  - depth 9, hash 6680565, HEAD~1425
2021-07-04 08:56:14,925 DEBUG                  - depth 10, hash d9a7fe6, HEAD~1426
2021-07-04 08:56:14,929 DEBUG                  - depth 11, hash 1cdf03f, HEAD~1427
2021-07-04 08:56:14,933 DEBUG                  - depth 12, hash c0700cf, HEAD~1436
2021-07-04 08:56:14,937 DEBUG                  - depth 13, hash 115824f, HEAD~1437
2021-07-04 08:56:14,941 DEBUG                  - depth 14, hash 2ddf002, HEAD~1440
2021-07-04 08:56:14,945 DEBUG                  - depth 15, hash c81d6bd, HEAD~1444
2021-07-04 08:56:14,949 DEBUG                  - depth 16, hash 454dd73, HEAD~1457
2021-07-04 08:56:14,953 DEBUG                  - depth 17, hash 863efe6, HEAD~1458
2021-07-04 08:56:14,958 DEBUG                  - depth 18, hash 8928424, HEAD~1491
2021-07-04 08:56:14,962 DEBUG                  - depth 19, hash 2903175, HEAD~1495
2021-07-04 08:56:14,966 DEBUG                  - depth 20, hash 10f43cc, HEAD~1496
2021-07-04 08:56:14,970 DEBUG                  - depth 21, hash 197397b, HEAD~1505
2021-07-04 08:56:14,974 DEBUG                  - depth 22, hash f79e36a, HEAD~1507
2021-07-04 08:56:14,978 DEBUG                  - depth 23, hash 9aa4ac8, HEAD~1510
2021-07-04 08:56:14,982 DEBUG                  - depth 24, hash ae4edc5, HEAD~1512
2021-07-04 08:56:14,987 DEBUG                  - depth 25, hash 296a8a3, HEAD~1513
2021-07-04 08:56:14,991 DEBUG                  - depth 26, hash ee8cd08, HEAD~1516
2021-07-04 08:56:14,995 DEBUG                  - depth 27, hash 36f0f5a, HEAD~1519
2021-07-04 08:56:14,999 DEBUG                  - depth 28, hash 4a53794, HEAD~1544
2021-07-04 08:56:15,003 DEBUG                  - depth 29, hash e03ee92, HEAD~1558
2021-07-04 08:56:15,007 DEBUG                  - depth 30, hash 2faec95, HEAD~1559
2021-07-04 08:56:15,011 DEBUG                  - depth 31, hash 4aa8e25, HEAD~1562
2021-07-04 08:56:15,016 DEBUG                  - depth 32, hash ffdd141, HEAD~1565
2021-07-04 08:56:15,020 DEBUG                  - depth 33, hash eb59f08, HEAD~1569
2021-07-04 08:56:15,024 DEBUG                  - depth 34, hash 4701604, HEAD~1572
2021-07-04 08:56:15,028 DEBUG                  - depth 35, hash 2b4ae9f, HEAD~1580
2021-07-04 08:56:15,032 DEBUG                  - depth 36, hash 762e769, HEAD~1591
2021-07-04 08:56:15,036 DEBUG                  - depth 37, hash c0b713b, HEAD~1600
2021-07-04 08:56:15,040 DEBUG                  - depth 38, hash 9d1a555, HEAD~1602
2021-07-04 08:56:15,045 DEBUG                  - depth 39, hash 64627c8, HEAD~1614
2021-07-04 08:56:15,049 DEBUG                  - depth 40, hash 0713970, HEAD~1615
2021-07-04 08:56:15,053 DEBUG                  - depth 41, hash e21b36c, HEAD~1616
2021-07-04 08:56:15,057 DEBUG                  - depth 42, hash 82ab746, HEAD~1617
2021-07-04 08:56:15,061 DEBUG                  - depth 43, hash 7731314, HEAD~1618
2021-07-04 08:56:15,065 DEBUG                  - depth 44, hash 97194a6, HEAD~1632
2021-07-04 08:56:15,069 DEBUG                  - depth 45, hash 2e5f458, HEAD~1635
2021-07-04 08:56:15,074 DEBUG                  - depth 46, hash 9fdf230, HEAD~1638
2021-07-04 08:56:15,078 DEBUG                  - depth 47, hash 5cf74b9, HEAD~1639
2021-07-04 08:56:15,082 DEBUG                  - depth 48, hash 5a5cd16, HEAD~1641
2021-07-04 08:56:15,086 DEBUG                  - depth 49, hash 1bd90b7, HEAD~1643
2021-07-04 08:56:15,090 DEBUG                  - depth 50, hash c178b84, HEAD~1652
2021-07-04 08:56:15,094 DEBUG                  - depth 51, hash bc5d497, HEAD~1661
2021-07-04 08:56:15,099 DEBUG                  - depth 52, hash f07e940, HEAD~1665
2021-07-04 08:56:15,103 DEBUG                  - depth 53, hash 8074e4b, HEAD~1666
2021-07-04 08:56:15,107 DEBUG                  - depth 54, hash eadad3e, HEAD~1667
2021-07-04 08:56:15,111 DEBUG                  - depth 55, hash cc1103a, HEAD~1678
2021-07-04 08:56:15,115 DEBUG                  - depth 56, hash 09cb4d4, HEAD~1679
2021-07-04 08:56:15,119 DEBUG                  - depth 57, hash 7454526, HEAD~1681
2021-07-04 08:56:15,124 DEBUG                  - depth 58, hash 8a6aaec, HEAD~1682
2021-07-04 08:56:15,128 DEBUG                  - depth 59, hash f360421, HEAD~1683
2021-07-04 08:56:15,132 DEBUG                  - depth 60, hash fc445b8, HEAD~1684
2021-07-04 08:56:15,136 DEBUG                  - depth 61, hash af098cc, HEAD~1685
2021-07-04 08:56:15,140 DEBUG                  - depth 62, hash 3fbc682, HEAD~1686
2021-07-04 08:56:15,144 DEBUG                  - depth 63, hash e837d72, HEAD~1687
2021-07-04 08:56:15,148 DEBUG                  - depth 64, hash c304868, HEAD~1688
2021-07-04 08:56:15,153 DEBUG                  - depth 65, hash b0c3487, HEAD~1689
2021-07-04 08:56:15,157 DEBUG                  - depth 66, hash a763056, HEAD~1690
2021-07-04 08:56:15,161 DEBUG                  - depth 67, hash e15f06c, HEAD~1693
2021-07-04 08:56:15,165 DEBUG                  - depth 68, hash 87581fc, HEAD~1697
2021-07-04 08:56:15,169 DEBUG                  - depth 69, hash 235b99a, HEAD~1702
2021-07-04 08:56:15,173 DEBUG                  - depth 70, hash 183167d, HEAD~1705
2021-07-04 08:56:15,178 DEBUG                  - depth 71, hash 6519fea, HEAD~1707
2021-07-04 08:56:15,182 DEBUG                  - depth 72, hash 4802629, HEAD~1708
2021-07-04 08:56:15,186 DEBUG                  - depth 73, hash 14065be, HEAD~1711
2021-07-04 08:56:15,190 DEBUG                  - depth 74, hash 00c22cc, HEAD~1717
2021-07-04 08:56:15,194 DEBUG                  - depth 75, hash 7fd7df5, HEAD~1718
2021-07-04 08:56:15,198 DEBUG                  - depth 76, hash 614e41b, HEAD~1734
2021-07-04 08:56:15,203 DEBUG                  - depth 77, hash b44914b, HEAD~1739
2021-07-04 08:56:15,207 DEBUG                  - depth 78, hash 4965621, HEAD~1740
2021-07-04 08:56:15,211 DEBUG                  - depth 79, hash be44f9c, HEAD~1763
2021-07-04 08:56:15,215 DEBUG                  - depth 80, hash bd87a97, HEAD~1764
2021-07-04 08:56:15,219 DEBUG                  - depth 81, hash 360bbed, HEAD~1774
2021-07-04 08:56:15,223 DEBUG                  - depth 82, hash ee48168, HEAD~1785
2021-07-04 08:56:15,228 DEBUG                  - depth 83, hash 17fa583, HEAD~1789
2021-07-04 08:56:15,232 DEBUG                  - depth 84, hash 78346c8, HEAD~1793
2021-07-04 08:56:15,236 DEBUG                  - depth 85, hash 2aed41e, HEAD~1796
2021-07-04 08:56:15,240 DEBUG                  - depth 86, hash cdade2b, HEAD~1889
2021-07-04 08:56:15,244 DEBUG                  - depth 87, hash 52fadca, HEAD~1891
2021-07-04 08:56:15,249 DEBUG                  - depth 88, hash 05c8ca8, HEAD~1892
2021-07-04 08:56:15,253 DEBUG                  - depth 89, hash 456626f, HEAD~1893
2021-07-04 08:56:15,257 DEBUG                  - depth 90, hash 5b494bf, HEAD~1894
2021-07-04 08:56:15,261 DEBUG                  - depth 91, hash 83e1a6d, HEAD~1897
2021-07-04 08:56:15,265 DEBUG                  - depth 92, hash f1522c1, HEAD~1898
2021-07-04 08:56:15,269 DEBUG                  - depth 93, hash 85cc060, HEAD~1899
2021-07-04 08:56:15,274 DEBUG                  - depth 94, hash 56d884c, HEAD~1900
2021-07-04 08:56:15,278 DEBUG                  - depth 95, hash feb23b0, HEAD~1902
2021-07-04 08:56:15,282 DEBUG                  - depth 96, hash c4a34b9, HEAD~1905
2021-07-04 08:56:15,286 DEBUG                  - depth 97, hash 8c21089, HEAD~1908
2021-07-04 08:56:15,290 DEBUG                  - depth 98, hash c4a54e3, HEAD~1912
2021-07-04 08:56:15,294 DEBUG                  - depth 99, hash b2e5e09, HEAD~1913
2021-07-04 08:56:15,298 DEBUG                  - depth 100, hash bda14b0, HEAD~1915
2021-07-04 08:56:15,302 DEBUG                  - depth 101, hash 773b904, HEAD~1924
2021-07-04 08:56:15,307 DEBUG                  - depth 102, hash beb51da, HEAD~1925
2021-07-04 08:56:15,311 DEBUG                  - depth 103, hash f647a16, HEAD~1928
2021-07-04 08:56:15,315 DEBUG                  - depth 104, hash 3641d50, HEAD~1935
2021-07-04 08:56:15,319 DEBUG                  - depth 105, hash 70eb8ea, HEAD~1952
2021-07-04 08:56:15,323 DEBUG                  - depth 106, hash d2ab5b5, HEAD~1956
2021-07-04 08:56:15,328 DEBUG                  - depth 107, hash d964299, HEAD~1957
2021-07-04 08:56:15,332 DEBUG                  - depth 108, hash d0a486a, HEAD~1961
2021-07-04 08:56:15,336 DEBUG                  - depth 109, hash e11c0d6, HEAD~1962
2021-07-04 08:56:15,340 DEBUG                  - depth 110, hash 6127c09, HEAD~1969
2021-07-04 08:56:15,344 DEBUG                  - depth 111, hash 9f6cfd4, HEAD~1976
2021-07-04 08:56:15,349 DEBUG                  - depth 112, hash a373e9f, HEAD~1978
2021-07-04 08:56:15,353 DEBUG                  - depth 113, hash 1a39571, HEAD~1985
2021-07-04 08:56:15,357 DEBUG                  - depth 114, hash efd2043, HEAD~1988
2021-07-04 08:56:15,361 DEBUG                  - depth 115, hash e056054, HEAD~1989
2021-07-04 08:56:15,365 DEBUG                  - depth 116, hash 7f74ce9, HEAD~1997
2021-07-04 08:56:15,370 DEBUG                  - depth 117, hash 389a09b, HEAD~1999
2021-07-04 08:56:15,374 DEBUG                  - depth 118, hash 3133e1a, HEAD~2000
2021-07-04 08:56:15,378 DEBUG                  - depth 119, hash 16afe74, HEAD~2019
2021-07-04 08:56:15,382 DEBUG                  - depth 120, hash bbbff77, HEAD~2020
2021-07-04 08:56:15,386 DEBUG                  - depth 121, hash 189f293, HEAD~2021
2021-07-04 08:56:15,391 DEBUG                  - depth 122, hash 9e39304, HEAD~2022
2021-07-04 08:56:15,395 DEBUG                  - depth 123, hash 61a791e, HEAD~2023
2021-07-04 08:56:15,399 DEBUG                  - depth 124, hash efac6af, HEAD~2025
2021-07-04 08:56:15,403 DEBUG                  - depth 125, hash fe3257b, HEAD~2027
2021-07-04 08:56:15,408 DEBUG                  - depth 126, hash 98d682f, HEAD~2028
2021-07-04 08:56:15,412 DEBUG                  - depth 127, hash 9137775, HEAD~2036
2021-07-04 08:56:15,416 DEBUG                  - depth 128, hash d721a5a, HEAD~2045
2021-07-04 08:56:15,420 DEBUG                  - depth 129, hash 7862120, HEAD~2046
2021-07-04 08:56:15,424 DEBUG                  - depth 130, hash 470659b, HEAD~2053
2021-07-04 08:56:15,429 DEBUG                  - depth 131, hash dee0b32, HEAD~2054
2021-07-04 08:56:15,433 DEBUG                  - depth 132, hash a87f0cd, HEAD~2055
2021-07-04 08:56:15,437 DEBUG                  - depth 133, hash bcc618a, HEAD~2062
2021-07-04 08:56:15,441 DEBUG                  - depth 134, hash f6d3fda, HEAD~2063
2021-07-04 08:56:15,445 DEBUG                  - depth 135, hash b317fc2, HEAD~2064
2021-07-04 08:56:15,450 DEBUG                  - depth 136, hash d3e1b35, HEAD~2078
2021-07-04 08:56:15,454 DEBUG                  - depth 137, hash 85909dd, HEAD~2082
2021-07-04 08:56:15,458 DEBUG                  - depth 138, hash 5906934, HEAD~2083
2021-07-04 08:56:15,462 DEBUG                  - depth 139, hash 9952454, HEAD~2084
2021-07-04 08:56:15,466 DEBUG                  - depth 140, hash 110e46a, HEAD~2089
2021-07-04 08:56:15,471 DEBUG                  - depth 141, hash a925c01, HEAD~2090
2021-07-04 08:56:15,475 DEBUG                  - depth 142, hash 909a64e, HEAD~2116
2021-07-04 08:56:15,479 DEBUG                  - depth 143, hash be441d5, HEAD~2136
2021-07-04 08:56:15,483 DEBUG                  - depth 144, hash f6a5035, HEAD~2138
2021-07-04 08:56:15,488 DEBUG                  - depth 145, hash f41ad83, HEAD~2150
2021-07-04 08:56:15,492 DEBUG                  - depth 146, hash 70dc019, HEAD~2156
2021-07-04 08:56:15,496 DEBUG                  - depth 147, hash 5a1c7a3, HEAD~2160
2021-07-04 08:56:15,500 DEBUG                  - depth 148, hash 8ba3b5f, HEAD~2165
2021-07-04 08:56:15,505 DEBUG                  - depth 149, hash 7158018, HEAD~2179
2021-07-04 08:56:15,509 DEBUG                  - depth 150, hash ce722d1, HEAD~2180
2021-07-04 08:56:15,513 DEBUG                  - depth 151, hash 5f9f61a, HEAD~2181
2021-07-04 08:56:15,517 DEBUG                  - depth 152, hash 665472c, HEAD~2183
2021-07-04 08:56:15,521 DEBUG                  - depth 153, hash cc9f3d4, HEAD~2185
2021-07-04 08:56:15,526 DEBUG                  - depth 154, hash ccb377a, HEAD~2186
2021-07-04 08:56:15,530 DEBUG                  - depth 155, hash 80279d6, HEAD~2187
2021-07-04 08:56:15,534 DEBUG                  - depth 156, hash 8e871ae, HEAD~2205
2021-07-04 08:56:15,538 DEBUG                  - depth 157, hash 01b9ebd, HEAD~2209
2021-07-04 08:56:15,543 DEBUG                  - depth 158, hash f28e6c5, HEAD~2210
2021-07-04 08:56:15,547 DEBUG                  - depth 159, hash 1e11bf4, HEAD~2211
2021-07-04 08:56:15,551 DEBUG                  - depth 160, hash 0acfb6f, HEAD~2214
2021-07-04 08:56:15,555 DEBUG                  - depth 161, hash 809316f, HEAD~2215
2021-07-04 08:56:15,559 DEBUG                  - depth 162, hash 7cd8b31, HEAD~2216
2021-07-04 08:56:15,564 DEBUG                  - depth 163, hash 5f41dde, HEAD~2217
2021-07-04 08:56:15,568 DEBUG                  - depth 164, hash da791d6, HEAD~2219
2021-07-04 08:56:15,572 DEBUG                  - depth 165, hash 9f0ba11, HEAD~2221
2021-07-04 08:56:15,576 DEBUG                  - depth 166, hash 55db3c7, HEAD~2223
2021-07-04 08:56:15,581 DEBUG                  - depth 167, hash 11dff22, HEAD~2229
2021-07-04 08:56:15,585 DEBUG                  - depth 168, hash 7cf6470, HEAD~2245
2021-07-04 08:56:15,589 DEBUG    [line range] org/mockito/Mockito.java mock 1230:1232
2021-07-04 08:56:15,734 DEBUG                  - depth 0, hash cbca8d0, HEAD~1233
2021-07-04 08:56:15,740 DEBUG    [line range] org/mockito/Mockito.java withSettings 2225:2227
2021-07-04 08:56:15,879 DEBUG                  - depth 0, hash cbca8d0, HEAD~1233
2021-07-04 08:56:15,884 DEBUG                  - depth 1, hash ba4db5f, HEAD~1255
2021-07-04 08:56:15,889 DEBUG                  - depth 2, hash c69a4d3, HEAD~1263
2021-07-04 08:56:16,186 DEBUG    [single line]   org/mockito/configuration/DefaultMockitoConfiguration.java <init> 20
2021-07-04 08:56:16,304 DEBUG                  - depth 0, hash 2d152ee, HEAD~1459
2021-07-04 08:56:16,710 DEBUG    [single line]   org/mockito/exceptions/Reporter.java <init> 45
2021-07-04 08:56:16,840 DEBUG                  - depth 0, hash bcc618a, HEAD~2062
2021-07-04 08:56:16,846 DEBUG                  - depth 1, hash ce722d1, HEAD~2180
2021-07-04 08:56:16,850 DEBUG    [line range] org/mockito/exceptions/Reporter.java serializableWontWorkForObjectsThatDontImplementSerializable 759:769
2021-07-04 08:56:16,969 DEBUG                  - depth 0, hash dbcb294, HEAD~397
2021-07-04 08:56:16,975 DEBUG                  - depth 1, hash 5c9f33f, HEAD~455
2021-07-04 08:56:17,255 DEBUG    [line range] org/mockito/exceptions/base/MockitoException.java <init> 33:36
2021-07-04 08:56:17,373 DEBUG                  - depth 0, hash 70eb8ea, HEAD~1952
2021-07-04 08:56:17,378 DEBUG                  - depth 1, hash f28e6c5, HEAD~2210
2021-07-04 08:56:17,383 DEBUG    [line range] org/mockito/exceptions/base/MockitoException.java filterStackTrace 38:43
2021-07-04 08:56:17,500 DEBUG                  - depth 0, hash cf2f9ba, HEAD~1336
2021-07-04 08:56:17,506 DEBUG                  - depth 1, hash 1c5c8ff, HEAD~1338
2021-07-04 08:56:17,510 DEBUG                  - depth 2, hash 70eb8ea, HEAD~1952
2021-07-04 08:56:17,514 DEBUG                  - depth 3, hash 965dfe3, HEAD~2108
2021-07-04 08:56:17,518 DEBUG                  - depth 4, hash 01b9ebd, HEAD~2209
2021-07-04 08:56:17,844 DEBUG    [single line]   org/mockito/internal/MockitoCore.java <init> 41
2021-07-04 08:56:17,963 DEBUG                  - depth 0, hash b10d431, HEAD~1351
2021-07-04 08:56:17,968 DEBUG    [line range] org/mockito/internal/MockitoCore.java <init> 43:43
2021-07-04 08:56:18,086 DEBUG                  - depth 0, hash 6037bc6, HEAD~1345
2021-07-04 08:56:18,092 DEBUG                  - depth 1, hash 52a27f7, HEAD~1348
2021-07-04 08:56:18,096 DEBUG                  - depth 2, hash 7a9beaf, HEAD~1350
2021-07-04 08:56:18,100 DEBUG                  - depth 3, hash b10d431, HEAD~1351
2021-07-04 08:56:18,104 DEBUG    [line range] org/mockito/internal/MockitoCore.java isTypeMockable 47:49
2021-07-04 08:56:18,226 DEBUG                  - depth 0, hash afac748, HEAD~306
2021-07-04 08:56:18,232 DEBUG                  - depth 1, hash 00b5122, HEAD~405
2021-07-04 08:56:18,236 DEBUG                  - depth 2, hash 7167392, HEAD~1260
2021-07-04 08:56:18,240 DEBUG                  - depth 3, hash 6037bc6, HEAD~1345
2021-07-04 08:56:18,245 DEBUG                  - depth 4, hash 52a27f7, HEAD~1348
2021-07-04 08:56:18,249 DEBUG                  - depth 5, hash 7a9beaf, HEAD~1350
2021-07-04 08:56:18,253 DEBUG                  - depth 6, hash b10d431, HEAD~1351
2021-07-04 08:56:18,258 DEBUG    [line range] org/mockito/internal/MockitoCore.java mock 51:62
2021-07-04 08:56:18,375 DEBUG                  - depth 0, hash 7e9220e, HEAD~517
2021-07-04 08:56:18,381 DEBUG                  - depth 1, hash 5bfaa36, HEAD~518
2021-07-04 08:56:18,385 DEBUG                  - depth 2, hash 427bc00, HEAD~523
2021-07-04 08:56:18,389 DEBUG                  - depth 3, hash 2cacf84, HEAD~957
2021-07-04 08:56:18,393 DEBUG                  - depth 4, hash 72076a8, HEAD~979
2021-07-04 08:56:18,398 DEBUG                  - depth 5, hash 620f8fa, HEAD~980
2021-07-04 08:56:18,402 DEBUG                  - depth 6, hash 4816bf0, HEAD~1008
2021-07-04 08:56:18,406 DEBUG                  - depth 7, hash 7167392, HEAD~1260
2021-07-04 08:56:18,410 DEBUG                  - depth 8, hash c69a4d3, HEAD~1263
2021-07-04 08:56:18,414 DEBUG                  - depth 9, hash 9a93c49, HEAD~1264
2021-07-04 08:56:18,419 DEBUG                  - depth 10, hash 6037bc6, HEAD~1345
2021-07-04 08:56:18,423 DEBUG                  - depth 11, hash 52a27f7, HEAD~1348
2021-07-04 08:56:18,427 DEBUG                  - depth 12, hash 7a9beaf, HEAD~1350
2021-07-04 08:56:18,431 DEBUG                  - depth 13, hash b10d431, HEAD~1351
2021-07-04 08:56:18,762 DEBUG    [line range] org/mockito/internal/configuration/ClassPathLoader.java <clinit> 63:63
2021-07-04 08:56:18,882 DEBUG                  - depth 0, hash d6fbda8, HEAD~403
2021-07-04 08:56:18,887 DEBUG                  - depth 1, hash e3923e3, HEAD~406
2021-07-04 08:56:18,892 DEBUG                  - depth 2, hash b206310, HEAD~447
2021-07-04 08:56:18,896 DEBUG                  - depth 3, hash f1290c4, HEAD~477
2021-07-04 08:56:18,900 DEBUG                  - depth 4, hash ff32a69, HEAD~511
2021-07-04 08:56:18,904 DEBUG                  - depth 5, hash f7fc2e1, HEAD~639
