2021-07-04 10:17:25,034 INFO     Search BICs for /tmp/Time-13b/
2021-07-04 10:17:27,096 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,100 DEBUG    [line range] org/joda/time/DateTimeFieldType.java hourOfHalfday 235:237
2021-07-04 10:17:27,160 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,165 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,169 DEBUG    [line range] org/joda/time/DateTimeFieldType.java millisOfDay 172:174
2021-07-04 10:17:27,231 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,236 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,240 DEBUG    [line range] org/joda/time/DateTimeFieldType.java millisOfSecond 163:165
2021-07-04 10:17:27,302 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,307 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,311 DEBUG    [line range] org/joda/time/DateTimeFieldType.java minuteOfDay 208:210
2021-07-04 10:17:27,373 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,378 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,382 DEBUG    [line range] org/joda/time/DateTimeFieldType.java minuteOfHour 199:201
2021-07-04 10:17:27,443 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,449 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,453 DEBUG    [line range] org/joda/time/DateTimeFieldType.java monthOfYear 317:319
2021-07-04 10:17:27,513 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,519 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,523 DEBUG    [line range] org/joda/time/DateTimeFieldType.java secondOfDay 190:192
2021-07-04 10:17:27,583 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,588 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,592 DEBUG    [line range] org/joda/time/DateTimeFieldType.java secondOfMinute 181:183
2021-07-04 10:17:27,652 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,657 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,661 DEBUG    [line range] org/joda/time/DateTimeFieldType.java weekOfWeekyear 290:292
2021-07-04 10:17:27,721 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,727 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,731 DEBUG    [line range] org/joda/time/DateTimeFieldType.java weekyear 299:301
2021-07-04 10:17:27,790 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,796 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,800 DEBUG    [line range] org/joda/time/DateTimeFieldType.java weekyearOfCentury 308:310
2021-07-04 10:17:27,861 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,867 DEBUG                  - depth 1, hash 4f78ec4, HEAD~1121
2021-07-04 10:17:27,871 DEBUG    [line range] org/joda/time/DateTimeFieldType.java year 326:328
2021-07-04 10:17:27,932 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:27,937 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:27,942 DEBUG    [line range] org/joda/time/DateTimeFieldType.java yearOfCentury 344:346
2021-07-04 10:17:28,003 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:28,009 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:28,013 DEBUG    [line range] org/joda/time/DateTimeFieldType.java yearOfEra 335:337
2021-07-04 10:17:28,074 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:28,080 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:28,084 DEBUG    [line range] org/joda/time/DateTimeFieldType.java <init> 442:448
2021-07-04 10:17:28,145 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:28,151 DEBUG    [line range] org/joda/time/DateTimeFieldType.java getDurationType 451:453
2021-07-04 10:17:28,212 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:28,217 DEBUG    [line range] org/joda/time/DateTimeFieldType.java getRangeDurationType 456:458
2021-07-04 10:17:28,276 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:28,634 DEBUG    [line range] org/joda/time/DateTimeUtils.java <clinit> 39:39
2021-07-04 10:17:28,695 DEBUG                  - depth 0, hash 5d784a8, HEAD~1411
2021-07-04 10:17:28,701 DEBUG    [line range] org/joda/time/DateTimeUtils.java checkPermission 158:163
2021-07-04 10:17:28,762 DEBUG                  - depth 0, hash 72028b7, HEAD~1401
2021-07-04 10:17:28,767 DEBUG    [line range] org/joda/time/DateTimeUtils.java getChronology 281:286
2021-07-04 10:17:28,831 DEBUG                  - depth 0, hash 7eadd1a, HEAD~1189
2021-07-04 10:17:28,836 DEBUG                  - depth 1, hash 44f74ae, HEAD~1202
2021-07-04 10:17:28,840 DEBUG    [line range] org/joda/time/DateTimeUtils.java getPeriodType 315:320
2021-07-04 10:17:28,900 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:28,906 DEBUG                  - depth 1, hash 5f2aa47, HEAD~1172
2021-07-04 10:17:28,910 DEBUG    [line range] org/joda/time/DateTimeUtils.java put 61:67
2021-07-04 10:17:28,968 DEBUG                  - depth 0, hash 14863a5, HEAD~2
2021-07-04 10:17:28,973 DEBUG    [line range] org/joda/time/DateTimeUtils.java setCurrentMillisFixed 111:114
2021-07-04 10:17:29,034 DEBUG                  - depth 0, hash 5e94133, HEAD~1266
2021-07-04 10:17:29,040 DEBUG                  - depth 1, hash 72028b7, HEAD~1401
2021-07-04 10:17:29,044 DEBUG                  - depth 2, hash 5d784a8, HEAD~1411
2021-07-04 10:17:29,048 DEBUG    [line range] org/joda/time/DateTimeUtils.java setCurrentMillisSystem 97:100
2021-07-04 10:17:29,109 DEBUG                  - depth 0, hash 5e94133, HEAD~1266
2021-07-04 10:17:29,115 DEBUG                  - depth 1, hash 72028b7, HEAD~1401
2021-07-04 10:17:29,119 DEBUG                  - depth 2, hash 5d784a8, HEAD~1411
2021-07-04 10:17:29,123 DEBUG    [line range] org/joda/time/DateTimeUtils.java <init> 530:532
2021-07-04 10:17:29,186 DEBUG                  - depth 0, hash 5d784a8, HEAD~1411
2021-07-04 10:17:29,191 DEBUG    [single line]   org/joda/time/DateTimeUtils.java <init> 509
2021-07-04 10:17:29,252 DEBUG                  - depth 0, hash 7673aa4, HEAD~180
2021-07-04 10:17:29,258 DEBUG                  - depth 1, hash 5d784a8, HEAD~1411
2021-07-04 10:17:29,710 DEBUG    [line range] org/joda/time/DateTimeZone.java <clinit> 95:95
2021-07-04 10:17:29,778 DEBUG                  - depth 0, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:29,784 DEBUG    [line range] org/joda/time/DateTimeZone.java <init> 689:694
2021-07-04 10:17:29,851 DEBUG                  - depth 0, hash 6682ab2, HEAD~1306
2021-07-04 10:17:29,856 DEBUG                  - depth 1, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:29,861 DEBUG    [line range] org/joda/time/DateTimeZone.java forID 202:224
2021-07-04 10:17:29,928 DEBUG                  - depth 0, hash 218a7fe, HEAD~110
2021-07-04 10:17:29,934 DEBUG                  - depth 1, hash 51ed402, HEAD~265
2021-07-04 10:17:29,938 DEBUG                  - depth 2, hash 0531e3d, HEAD~767
2021-07-04 10:17:29,942 DEBUG                  - depth 3, hash 8a58750, HEAD~931
2021-07-04 10:17:29,946 DEBUG                  - depth 4, hash b997856, HEAD~988
2021-07-04 10:17:29,950 DEBUG                  - depth 5, hash efd2748, HEAD~997
2021-07-04 10:17:29,955 DEBUG                  - depth 6, hash 6cad802, HEAD~1045
2021-07-04 10:17:29,959 DEBUG                  - depth 7, hash 7f03615, HEAD~1231
2021-07-04 10:17:29,963 DEBUG                  - depth 8, hash 6682ab2, HEAD~1306
2021-07-04 10:17:29,967 DEBUG                  - depth 9, hash a26563f, HEAD~1407
2021-07-04 10:17:29,971 DEBUG                  - depth 10, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:29,975 DEBUG                  - depth 11, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:29,980 DEBUG    [line range] org/joda/time/DateTimeZone.java getDefault 132:162
2021-07-04 10:17:30,048 DEBUG                  - depth 0, hash b835259, HEAD~128
2021-07-04 10:17:30,054 DEBUG                  - depth 1, hash df5d164, HEAD~130
2021-07-04 10:17:30,058 DEBUG                  - depth 2, hash bc49e14, HEAD~179
2021-07-04 10:17:30,062 DEBUG                  - depth 3, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,067 DEBUG    [line range] org/joda/time/DateTimeZone.java getDefaultNameProvider 528:549
2021-07-04 10:17:30,133 DEBUG                  - depth 0, hash 6682ab2, HEAD~1306
2021-07-04 10:17:30,138 DEBUG    [line range] org/joda/time/DateTimeZone.java getDefaultProvider 442:474
2021-07-04 10:17:30,204 DEBUG                  - depth 0, hash 6892714, HEAD~1027
2021-07-04 10:17:30,210 DEBUG                  - depth 1, hash 6682ab2, HEAD~1306
2021-07-04 10:17:30,214 DEBUG    [line range] org/joda/time/DateTimeZone.java getID 704:707
2021-07-04 10:17:30,281 DEBUG                  - depth 0, hash 218a7fe, HEAD~110
2021-07-04 10:17:30,286 DEBUG                  - depth 1, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,291 DEBUG    [line range] org/joda/time/DateTimeZone.java hashCode 1249:1251
2021-07-04 10:17:30,360 DEBUG                  - depth 0, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,365 DEBUG    [line range] org/joda/time/DateTimeZone.java setDefault 173:184
2021-07-04 10:17:30,432 DEBUG                  - depth 0, hash bc49e14, HEAD~179
2021-07-04 10:17:30,437 DEBUG                  - depth 1, hash c6391f3, HEAD~1403
2021-07-04 10:17:30,441 DEBUG                  - depth 2, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:30,446 DEBUG                  - depth 3, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,450 DEBUG    [line range] org/joda/time/DateTimeZone.java setNameProvider0 513:518
2021-07-04 10:17:30,519 DEBUG                  - depth 0, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:30,525 DEBUG                  - depth 1, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,529 DEBUG    [line range] org/joda/time/DateTimeZone.java setProvider0 414:431
2021-07-04 10:17:30,596 DEBUG                  - depth 0, hash 3f1e047, HEAD~247
2021-07-04 10:17:30,602 DEBUG                  - depth 1, hash a26563f, HEAD~1407
2021-07-04 10:17:30,606 DEBUG                  - depth 2, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:30,610 DEBUG                  - depth 3, hash 7fe68f2, HEAD~1579
2021-07-04 10:17:30,909 DEBUG    [single line]   org/joda/time/DurationField.java <init> 30
2021-07-04 10:17:30,969 DEBUG                  - depth 0, hash 3f1e047, HEAD~247
2021-07-04 10:17:30,975 DEBUG                  - depth 1, hash ab921d9, HEAD~1324
2021-07-04 10:17:30,979 DEBUG                  - depth 2, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:31,316 DEBUG    [line range] org/joda/time/DurationFieldType.java <clinit> 60:60
2021-07-04 10:17:31,375 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,381 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,385 DEBUG    [line range] org/joda/time/DurationFieldType.java <init> 93:96
2021-07-04 10:17:31,446 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,452 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,456 DEBUG    [line range] org/joda/time/DurationFieldType.java centuries 195:197
2021-07-04 10:17:31,515 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,521 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,525 DEBUG    [line range] org/joda/time/DurationFieldType.java days 150:152
2021-07-04 10:17:31,586 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,591 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,595 DEBUG    [line range] org/joda/time/DurationFieldType.java eras 204:206
2021-07-04 10:17:31,656 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,662 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,666 DEBUG    [line range] org/joda/time/DurationFieldType.java halfdays 140:142
2021-07-04 10:17:31,727 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,733 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,737 DEBUG    [line range] org/joda/time/DurationFieldType.java hours 131:133
2021-07-04 10:17:31,798 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,803 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,808 DEBUG    [line range] org/joda/time/DurationFieldType.java millis 104:106
2021-07-04 10:17:31,868 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,873 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,877 DEBUG    [line range] org/joda/time/DurationFieldType.java minutes 122:124
2021-07-04 10:17:31,938 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:31,944 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:31,948 DEBUG    [line range] org/joda/time/DurationFieldType.java months 177:179
2021-07-04 10:17:32,008 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,013 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:32,018 DEBUG    [line range] org/joda/time/DurationFieldType.java seconds 113:115
2021-07-04 10:17:32,079 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,084 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:32,088 DEBUG    [line range] org/joda/time/DurationFieldType.java weeks 159:161
2021-07-04 10:17:32,149 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,155 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:32,159 DEBUG    [line range] org/joda/time/DurationFieldType.java weekyears 168:170
2021-07-04 10:17:32,220 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,226 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:32,230 DEBUG    [line range] org/joda/time/DurationFieldType.java years 186:188
2021-07-04 10:17:32,291 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,296 DEBUG                  - depth 1, hash de0a353, HEAD~1122
2021-07-04 10:17:32,301 DEBUG    [line range] org/joda/time/DurationFieldType.java <init> 258:261
2021-07-04 10:17:32,362 DEBUG                  - depth 0, hash 1a5b0ef, HEAD~1117
2021-07-04 10:17:32,367 DEBUG    [line range] org/joda/time/DurationFieldType.java hashCode 276:279
2021-07-04 10:17:32,427 DEBUG                  - depth 0, hash 7b5032a, HEAD~38
2021-07-04 10:17:32,432 DEBUG                  - depth 1, hash e16eb72, HEAD~40
2021-07-04 10:17:32,875 DEBUG    [line range] org/joda/time/Period.java <clinit> 65:65
2021-07-04 10:17:32,938 DEBUG                  - depth 0, hash 60563aa, HEAD~491
2021-07-04 10:17:32,944 DEBUG    [line range] org/joda/time/Period.java <init> 297:299
2021-07-04 10:17:33,009 DEBUG                  - depth 0, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,014 DEBUG                  - depth 1, hash 73c4679, HEAD~1109
2021-07-04 10:17:33,019 DEBUG                  - depth 2, hash 24e79cf, HEAD~1228
2021-07-04 10:17:33,023 DEBUG                  - depth 3, hash 8daa099, HEAD~1229
2021-07-04 10:17:33,027 DEBUG                  - depth 4, hash ad8e643, HEAD~1233
2021-07-04 10:17:33,031 DEBUG    [line range] org/joda/time/Period.java <init> 327:330
2021-07-04 10:17:33,097 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:33,103 DEBUG                  - depth 1, hash 24e79cf, HEAD~1228
2021-07-04 10:17:33,107 DEBUG                  - depth 2, hash 8daa099, HEAD~1229
2021-07-04 10:17:33,111 DEBUG                  - depth 3, hash ad8e643, HEAD~1233
2021-07-04 10:17:33,116 DEBUG    [line range] org/joda/time/Period.java <init> 350:353
2021-07-04 10:17:33,181 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:33,187 DEBUG                  - depth 1, hash 24e79cf, HEAD~1228
2021-07-04 10:17:33,191 DEBUG                  - depth 2, hash 8daa099, HEAD~1229
2021-07-04 10:17:33,195 DEBUG                  - depth 3, hash ad8e643, HEAD~1233
2021-07-04 10:17:33,200 DEBUG    [line range] org/joda/time/Period.java <init> 682:684
2021-07-04 10:17:33,263 DEBUG                  - depth 0, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,269 DEBUG    [line range] org/joda/time/Period.java millis 225:227
2021-07-04 10:17:33,333 DEBUG                  - depth 0, hash eb86c15, HEAD~1104
2021-07-04 10:17:33,339 DEBUG                  - depth 1, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,343 DEBUG    [line range] org/joda/time/Period.java seconds 211:213
2021-07-04 10:17:33,409 DEBUG                  - depth 0, hash eb86c15, HEAD~1104
2021-07-04 10:17:33,414 DEBUG                  - depth 1, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,418 DEBUG    [line range] org/joda/time/Period.java withMillis 966:970
2021-07-04 10:17:33,484 DEBUG                  - depth 0, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,489 DEBUG    [line range] org/joda/time/Period.java years 109:111
2021-07-04 10:17:33,552 DEBUG                  - depth 0, hash eb86c15, HEAD~1104
2021-07-04 10:17:33,558 DEBUG                  - depth 1, hash 35e25b7, HEAD~1105
2021-07-04 10:17:33,977 DEBUG    [line range] org/joda/time/PeriodType.java <clinit> 56:56
2021-07-04 10:17:34,037 DEBUG                  - depth 0, hash 3f1e047, HEAD~247
2021-07-04 10:17:34,043 DEBUG                  - depth 1, hash 3937d82, HEAD~810
2021-07-04 10:17:34,047 DEBUG    [line range] org/joda/time/PeriodType.java <init> 594:599
2021-07-04 10:17:34,112 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,117 DEBUG                  - depth 1, hash b10e003, HEAD~1223
2021-07-04 10:17:34,121 DEBUG                  - depth 2, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,126 DEBUG    [line range] org/joda/time/PeriodType.java indexOf 647:654
2021-07-04 10:17:34,193 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,198 DEBUG                  - depth 1, hash 35d7ba6, HEAD~1533
2021-07-04 10:17:34,203 DEBUG    [line range] org/joda/time/PeriodType.java isSupported 637:639
2021-07-04 10:17:34,268 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,273 DEBUG                  - depth 1, hash b10e003, HEAD~1223
2021-07-04 10:17:34,278 DEBUG                  - depth 2, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,282 DEBUG    [line range] org/joda/time/PeriodType.java setIndexedField 687:694
2021-07-04 10:17:34,347 DEBUG                  - depth 0, hash 31de4ef, HEAD~385
2021-07-04 10:17:34,352 DEBUG                  - depth 1, hash c4925ca, HEAD~1099
2021-07-04 10:17:34,356 DEBUG                  - depth 2, hash 35e25b7, HEAD~1105
2021-07-04 10:17:34,360 DEBUG                  - depth 3, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,365 DEBUG                  - depth 4, hash 0d18055, HEAD~1119
2021-07-04 10:17:34,369 DEBUG                  - depth 5, hash 07955d2, HEAD~1325
2021-07-04 10:17:34,373 DEBUG                  - depth 6, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,377 DEBUG    [line range] org/joda/time/PeriodType.java size 616:618
2021-07-04 10:17:34,442 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,448 DEBUG                  - depth 1, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,452 DEBUG    [line range] org/joda/time/PeriodType.java standard 101:117
2021-07-04 10:17:34,518 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,523 DEBUG                  - depth 1, hash b63efc4, HEAD~1214
2021-07-04 10:17:34,528 DEBUG                  - depth 2, hash c19bfe0, HEAD~1221
2021-07-04 10:17:34,532 DEBUG                  - depth 3, hash b10e003, HEAD~1223
2021-07-04 10:17:34,536 DEBUG                  - depth 4, hash 7b17979, HEAD~1230
2021-07-04 10:17:34,540 DEBUG                  - depth 5, hash 6a806bb, HEAD~1243
2021-07-04 10:17:34,544 DEBUG                  - depth 6, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,549 DEBUG    [line range] org/joda/time/PeriodType.java yearDayTime 250:265
2021-07-04 10:17:34,615 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
2021-07-04 10:17:34,620 DEBUG                  - depth 1, hash b63efc4, HEAD~1214
2021-07-04 10:17:34,625 DEBUG                  - depth 2, hash c19bfe0, HEAD~1221
2021-07-04 10:17:34,629 DEBUG                  - depth 3, hash b10e003, HEAD~1223
2021-07-04 10:17:34,633 DEBUG                  - depth 4, hash 7b17979, HEAD~1230
2021-07-04 10:17:34,637 DEBUG                  - depth 5, hash 6a806bb, HEAD~1243
2021-07-04 10:17:34,641 DEBUG                  - depth 6, hash db2191a, HEAD~1525
2021-07-04 10:17:34,646 DEBUG                  - depth 7, hash 0e07ac6, HEAD~1573
2021-07-04 10:17:34,963 DEBUG    [line range] org/joda/time/base/AbstractPeriod.java <init> 44:46
2021-07-04 10:17:35,028 DEBUG                  - depth 0, hash 5f2aa47, HEAD~1172
2021-07-04 10:17:35,034 DEBUG                  - depth 1, hash c3cb80b, HEAD~1194
2021-07-04 10:17:35,038 DEBUG                  - depth 2, hash 0e2ca0e, HEAD~1222
2021-07-04 10:17:35,042 DEBUG                  - depth 3, hash b10e003, HEAD~1223
2021-07-04 10:17:35,047 DEBUG                  - depth 4, hash 24e79cf, HEAD~1228
2021-07-04 10:17:35,051 DEBUG                  - depth 5, hash 8daa099, HEAD~1229
2021-07-04 10:17:35,055 DEBUG    [line range] org/joda/time/base/AbstractPeriod.java get 112:118
2021-07-04 10:17:35,116 DEBUG                  - depth 0, hash 73c4679, HEAD~1109
