2021-07-03 20:36:19,511 INFO     Search BICs for /tmp/Compress-29b/
2021-07-03 20:36:20,876 DEBUG                  - depth 11, hash 58c56fc, HEAD~990
2021-07-03 20:36:20,880 DEBUG                  - depth 12, hash 60d6b6a, HEAD~1022
2021-07-03 20:36:20,884 DEBUG                  - depth 13, hash e2f8a9b, HEAD~1229
2021-07-03 20:36:20,888 DEBUG                  - depth 14, hash 3a75bfd, HEAD~1317
2021-07-03 20:36:20,892 DEBUG                  - depth 15, hash eeef242, HEAD~1481
2021-07-03 20:36:20,897 DEBUG                  - depth 16, hash c4a65f0, HEAD~1486
2021-07-03 20:36:20,901 DEBUG                  - depth 17, hash 55c78f6, HEAD~1551
2021-07-03 20:36:20,905 DEBUG                  - depth 18, hash 0ba4e2a, HEAD~1552
2021-07-03 20:36:20,909 DEBUG                  - depth 19, hash dff9001, HEAD~1564
2021-07-03 20:36:20,913 DEBUG                  - depth 20, hash b7bc8c7, HEAD~1567
2021-07-03 20:36:20,917 DEBUG                  - depth 21, hash 5d9f7b4, HEAD~1568
2021-07-03 20:36:20,921 DEBUG                  - depth 22, hash 70c8320, HEAD~1577
2021-07-03 20:36:20,925 DEBUG                  - depth 23, hash 6a70323, HEAD~1587
2021-07-03 20:36:20,929 DEBUG                  - depth 24, hash ca16539, HEAD~1597
2021-07-03 20:36:20,934 DEBUG    [line range] org/apache/commons/compress/archivers/ArchiveStreamFactory.java setEntryEncoding 172:179
2021-07-03 20:36:20,994 DEBUG                  - depth 0, hash 0b33b14, HEAD~8
2021-07-03 20:36:21,000 DEBUG                  - depth 1, hash 2ab43b0, HEAD~645
2021-07-03 20:36:21,355 DEBUG    [line range] org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java <clinit> 305:306
2021-07-03 20:36:21,416 DEBUG                  - depth 0, hash 0456186, HEAD~887
2021-07-03 20:36:21,421 DEBUG    [line range] org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java matches 270:302
2021-07-03 20:36:21,481 DEBUG                  - depth 0, hash 3f9bcc6, HEAD~1558
2021-07-03 20:36:21,486 DEBUG                  - depth 1, hash dff9001, HEAD~1564
2021-07-03 20:36:21,490 DEBUG                  - depth 2, hash bd9e3bb, HEAD~1565
2021-07-03 20:36:21,494 DEBUG                  - depth 3, hash 72b8402, HEAD~1581
2021-07-03 20:36:21,499 DEBUG                  - depth 4, hash ca16539, HEAD~1597
2021-07-03 20:36:21,857 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java <init> 81:84
2021-07-03 20:36:21,915 DEBUG                  - depth 0, hash 93a15dd, HEAD~506
2021-07-03 20:36:21,921 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java <init> 48:48
2021-07-03 20:36:21,978 DEBUG                  - depth 0, hash 93a15dd, HEAD~506
2021-07-03 20:36:21,984 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java matches 293:297
2021-07-03 20:36:22,042 DEBUG                  - depth 0, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,048 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java read16 97:101
2021-07-03 20:36:22,106 DEBUG                  - depth 0, hash d7275a2, HEAD~294
2021-07-03 20:36:22,111 DEBUG                  - depth 1, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,115 DEBUG                  - depth 2, hash 46e61a9, HEAD~467
2021-07-03 20:36:22,119 DEBUG                  - depth 3, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,123 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java read32 103:107
2021-07-03 20:36:22,182 DEBUG                  - depth 0, hash d7275a2, HEAD~294
2021-07-03 20:36:22,187 DEBUG                  - depth 1, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,191 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java read8 91:95
2021-07-03 20:36:22,250 DEBUG                  - depth 0, hash d7275a2, HEAD~294
2021-07-03 20:36:22,256 DEBUG                  - depth 1, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,260 DEBUG                  - depth 2, hash 46e61a9, HEAD~467
2021-07-03 20:36:22,264 DEBUG                  - depth 3, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,268 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java readFully 123:127
2021-07-03 20:36:22,326 DEBUG                  - depth 0, hash d7275a2, HEAD~294
2021-07-03 20:36:22,332 DEBUG                  - depth 1, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,336 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java readHeader 129:156
2021-07-03 20:36:22,393 DEBUG                  - depth 0, hash d658439, HEAD~362
2021-07-03 20:36:22,399 DEBUG                  - depth 1, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,403 DEBUG                  - depth 2, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,407 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java readMainHeader 158:213
2021-07-03 20:36:22,467 DEBUG                  - depth 0, hash d7275a2, HEAD~294
2021-07-03 20:36:22,473 DEBUG                  - depth 1, hash d658439, HEAD~362
2021-07-03 20:36:22,477 DEBUG                  - depth 2, hash 6ef5248, HEAD~416
2021-07-03 20:36:22,481 DEBUG                  - depth 3, hash 38e8add, HEAD~420
2021-07-03 20:36:22,485 DEBUG                  - depth 4, hash 8c34dc5, HEAD~449
2021-07-03 20:36:22,489 DEBUG                  - depth 5, hash 4c71a47, HEAD~466
2021-07-03 20:36:22,493 DEBUG                  - depth 6, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,498 DEBUG    [line range] org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java readString 109:121
2021-07-03 20:36:22,557 DEBUG                  - depth 0, hash 8caf1f7, HEAD~292
2021-07-03 20:36:22,562 DEBUG                  - depth 1, hash d7275a2, HEAD~294
2021-07-03 20:36:22,566 DEBUG                  - depth 2, hash 2cb7f9d, HEAD~410
2021-07-03 20:36:22,570 DEBUG                  - depth 3, hash 99358db, HEAD~446
2021-07-03 20:36:22,574 DEBUG                  - depth 4, hash 46e61a9, HEAD~467
2021-07-03 20:36:22,578 DEBUG                  - depth 5, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,873 DEBUG    [single line]   org/apache/commons/compress/archivers/arj/MainHeader.java <init> 22
2021-07-03 20:36:22,930 DEBUG                  - depth 0, hash 93a15dd, HEAD~506
2021-07-03 20:36:22,935 DEBUG    [line range] org/apache/commons/compress/archivers/arj/MainHeader.java <init> 42:42
2021-07-03 20:36:22,991 DEBUG                  - depth 0, hash 93a15dd, HEAD~506
2021-07-03 20:36:23,384 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java <init> 104:106
2021-07-03 20:36:23,445 DEBUG                  - depth 0, hash 90b73bf, HEAD~450
2021-07-03 20:36:23,450 DEBUG                  - depth 1, hash 93e861d, HEAD~580
2021-07-03 20:36:23,455 DEBUG                  - depth 2, hash 70c8320, HEAD~1577
2021-07-03 20:36:23,459 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java <init> 70:70
2021-07-03 20:36:23,519 DEBUG                  - depth 0, hash 70c8320, HEAD~1577
2021-07-03 20:36:23,525 DEBUG    [line range] org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java matches 519:561
2021-07-03 20:36:23,585 DEBUG                  - depth 0, hash 39c93f4, HEAD~697
2021-07-03 20:36:23,591 DEBUG                  - depth 1, hash 27f87f0, HEAD~1392
2021-07-03 20:36:23,595 DEBUG                  - depth 2, hash 56b47fc, HEAD~1393
2021-07-03 20:36:23,599 DEBUG                  - depth 3, hash 3f9bcc6, HEAD~1558
2021-07-03 20:36:23,603 DEBUG                  - depth 4, hash dff9001, HEAD~1564
2021-07-03 20:36:23,607 DEBUG                  - depth 5, hash bd9e3bb, HEAD~1565
2021-07-03 20:36:23,611 DEBUG                  - depth 6, hash 70c8320, HEAD~1577
2021-07-03 20:36:23,904 DEBUG    [line range] org/apache/commons/compress/archivers/dump/Dirent.java <init> 38:43
2021-07-03 20:36:23,961 DEBUG                  - depth 0, hash 07ec353, HEAD~854
2021-07-03 20:36:23,966 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:24,270 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 42
2021-07-03 20:36:24,327 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,332 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 43
2021-07-03 20:36:24,389 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,394 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 44
2021-07-03 20:36:24,450 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,456 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 45
2021-07-03 20:36:24,512 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,518 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 46
2021-07-03 20:36:24,574 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,579 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 47
2021-07-03 20:36:24,636 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,641 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <clinit> 48
2021-07-03 20:36:24,699 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,704 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java <init> 52:54
2021-07-03 20:36:24,760 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:24,766 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveConstants.java find 56:64
2021-07-03 20:36:24,823 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,220 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <init> 214:215
2021-07-03 20:36:25,279 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,284 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <init> 183:183
2021-07-03 20:36:25,343 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,348 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java getHeaderCount 366:368
2021-07-03 20:36:25,406 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,412 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java getHeaderType 359:361
2021-07-03 20:36:25,471 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,477 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java parse 436:498
2021-07-03 20:36:25,535 DEBUG                  - depth 0, hash 34e9390, HEAD~851
2021-07-03 20:36:25,540 DEBUG                  - depth 1, hash 07ec353, HEAD~854
2021-07-03 20:36:25,545 DEBUG                  - depth 2, hash 054452a, HEAD~864
2021-07-03 20:36:25,549 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setAccessTime 711:713
2021-07-03 20:36:25,610 DEBUG                  - depth 0, hash 34e9390, HEAD~851
2021-07-03 20:36:25,616 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:25,620 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setGroupId 739:741
2021-07-03 20:36:25,680 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,686 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setLastModifiedDate 697:699
2021-07-03 20:36:25,746 DEBUG                  - depth 0, hash 34e9390, HEAD~851
2021-07-03 20:36:25,751 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:25,755 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setMode 661:664
2021-07-03 20:36:25,815 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,820 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setSize 690:692
2021-07-03 20:36:25,879 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,884 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setType 647:649
2021-07-03 20:36:25,943 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:25,948 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java setUserId 725:727
2021-07-03 20:36:26,007 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,012 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 773
2021-07-03 20:36:26,070 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,076 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 774
2021-07-03 20:36:26,134 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,139 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 775
2021-07-03 20:36:26,199 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,205 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 776
2021-07-03 20:36:26,265 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,271 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 777
2021-07-03 20:36:26,331 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,336 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 778
2021-07-03 20:36:26,394 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,400 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 779
2021-07-03 20:36:26,458 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,464 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 780
2021-07-03 20:36:26,523 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,528 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 781
2021-07-03 20:36:26,586 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,592 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 782
2021-07-03 20:36:26,650 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,655 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 783
2021-07-03 20:36:26,714 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,719 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 784
2021-07-03 20:36:26,779 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,784 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 785
2021-07-03 20:36:26,844 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,849 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <init> 789:791
2021-07-03 20:36:26,908 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,914 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java find 793:807
2021-07-03 20:36:26,971 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:26,977 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 743
2021-07-03 20:36:27,035 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,040 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 744
2021-07-03 20:36:27,098 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,104 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 745
2021-07-03 20:36:27,163 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,168 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 746
2021-07-03 20:36:27,227 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,232 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 747
2021-07-03 20:36:27,290 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,296 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 748
2021-07-03 20:36:27,354 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,359 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 749
2021-07-03 20:36:27,419 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,425 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 750
2021-07-03 20:36:27,483 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,488 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 751
2021-07-03 20:36:27,546 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,552 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java <clinit> 752
2021-07-03 20:36:27,610 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,616 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java find 760:770
2021-07-03 20:36:27,674 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,679 DEBUG    [single line]   org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java access$500 522
2021-07-03 20:36:27,738 DEBUG                  - depth 0, hash 07ec353, HEAD~854
2021-07-03 20:36:27,743 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:27,748 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java getCount 546:548
2021-07-03 20:36:27,806 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,811 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java getType 530:532
2021-07-03 20:36:27,870 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:27,876 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveEntry.java getVolume 534:536
2021-07-03 20:36:27,934 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:28,327 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java <init> 86:88
2021-07-03 20:36:28,386 DEBUG                  - depth 0, hash 5972cab, HEAD~451
2021-07-03 20:36:28,391 DEBUG                  - depth 1, hash a932366, HEAD~863
2021-07-03 20:36:28,396 DEBUG                  - depth 2, hash 054452a, HEAD~864
2021-07-03 20:36:28,400 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java <init> 59:59
2021-07-03 20:36:28,459 DEBUG                  - depth 0, hash a67d562, HEAD~577
2021-07-03 20:36:28,464 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:28,469 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java matches 536:550
2021-07-03 20:36:28,528 DEBUG                  - depth 0, hash 65c2498, HEAD~831
2021-07-03 20:36:28,534 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:28,538 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java readBITS 191:210
2021-07-03 20:36:28,598 DEBUG                  - depth 0, hash 5436797, HEAD~304
2021-07-03 20:36:28,604 DEBUG                  - depth 1, hash 34e9390, HEAD~851
2021-07-03 20:36:28,608 DEBUG                  - depth 2, hash 07ec353, HEAD~854
2021-07-03 20:36:28,612 DEBUG                  - depth 3, hash 054452a, HEAD~864
2021-07-03 20:36:28,616 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java readCLRI 167:186
2021-07-03 20:36:28,677 DEBUG                  - depth 0, hash 5436797, HEAD~304
2021-07-03 20:36:28,682 DEBUG                  - depth 1, hash 34e9390, HEAD~851
2021-07-03 20:36:28,687 DEBUG                  - depth 2, hash 07ec353, HEAD~854
2021-07-03 20:36:28,691 DEBUG                  - depth 3, hash 054452a, HEAD~864
2021-07-03 20:36:28,695 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java compare 98:144
2021-07-03 20:36:28,754 DEBUG                  - depth 0, hash 09aecce, HEAD~64
2021-07-03 20:36:28,759 DEBUG                  - depth 1, hash 8a2f04c, HEAD~318
2021-07-03 20:36:28,763 DEBUG                  - depth 2, hash 5972cab, HEAD~451
2021-07-03 20:36:28,768 DEBUG                  - depth 3, hash 1ce7ae0, HEAD~771
2021-07-03 20:36:28,772 DEBUG                  - depth 4, hash 41fc7c5, HEAD~816
2021-07-03 20:36:28,776 DEBUG                  - depth 5, hash 281591e, HEAD~847
2021-07-03 20:36:28,780 DEBUG                  - depth 6, hash 0ad7f0f, HEAD~853
2021-07-03 20:36:28,784 DEBUG                  - depth 7, hash dfea836, HEAD~862
2021-07-03 20:36:28,789 DEBUG                  - depth 8, hash a932366, HEAD~863
2021-07-03 20:36:28,793 DEBUG                  - depth 9, hash 054452a, HEAD~864
2021-07-03 20:36:29,124 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveSummary.java <init> 46:60
2021-07-03 20:36:29,181 DEBUG                  - depth 0, hash 5972cab, HEAD~451
2021-07-03 20:36:29,186 DEBUG                  - depth 1, hash f331a7d, HEAD~694
2021-07-03 20:36:29,191 DEBUG                  - depth 2, hash 34e9390, HEAD~851
2021-07-03 20:36:29,195 DEBUG                  - depth 3, hash 07ec353, HEAD~854
2021-07-03 20:36:29,199 DEBUG                  - depth 4, hash 054452a, HEAD~864
2021-07-03 20:36:29,203 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveSummary.java getNTRec 226:228
2021-07-03 20:36:29,260 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:29,266 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveSummary.java isCompressed 261:263
2021-07-03 20:36:29,323 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:29,632 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveUtil.java calculateChecksum 40:49
2021-07-03 20:36:29,690 DEBUG                  - depth 0, hash 054452a, HEAD~864
2021-07-03 20:36:29,696 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveUtil.java convert16 128:134
2021-07-03 20:36:29,752 DEBUG                  - depth 0, hash f3b51a5, HEAD~796
2021-07-03 20:36:29,758 DEBUG                  - depth 1, hash 054452a, HEAD~864
2021-07-03 20:36:29,762 DEBUG    [line range] org/apache/commons/compress/archivers/dump/DumpArchiveUtil.java convert32 111:119
2021-07-03 20:36:29,821 DEBUG                  - depth 0, hash f3b51a5, HEAD~796
