2021-07-03 07:32:16,996 INFO     Search BICs for /tmp/Cli-11b/
2021-07-03 07:32:18,360 DEBUG                  - depth 3, hash 43a3545, HEAD~282
2021-07-03 07:32:18,364 DEBUG                  - depth 4, hash 62670f5, HEAD~288
2021-07-03 07:32:18,368 DEBUG                  - depth 5, hash 04490af, HEAD~303
2021-07-03 07:32:18,372 DEBUG                  - depth 6, hash 1060ee7, HEAD~309
2021-07-03 07:32:18,376 DEBUG                  - depth 7, hash 16b91ad, HEAD~311
2021-07-03 07:32:18,380 DEBUG                  - depth 8, hash 7f90b98, HEAD~314
2021-07-03 07:32:18,385 DEBUG                  - depth 9, hash aae50c5, HEAD~338
2021-07-03 07:32:18,389 DEBUG    [line range] org/apache/commons/cli/Option.java getKey 159:168
2021-07-03 07:32:18,404 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,409 DEBUG                  - depth 1, hash 347bbeb, HEAD~264
2021-07-03 07:32:18,414 DEBUG    [line range] org/apache/commons/cli/Option.java getOpt 180:183
2021-07-03 07:32:18,430 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,436 DEBUG                  - depth 1, hash 4cca25d, HEAD~335
2021-07-03 07:32:18,440 DEBUG                  - depth 2, hash aae50c5, HEAD~338
2021-07-03 07:32:18,444 DEBUG    [line range] org/apache/commons/cli/Option.java hasArg 259:262
2021-07-03 07:32:18,461 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,466 DEBUG                  - depth 1, hash 16b91ad, HEAD~311
2021-07-03 07:32:18,470 DEBUG                  - depth 2, hash aae50c5, HEAD~338
2021-07-03 07:32:18,475 DEBUG    [line range] org/apache/commons/cli/Option.java hasLongOpt 249:252
2021-07-03 07:32:18,492 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,497 DEBUG                  - depth 1, hash aae50c5, HEAD~338
2021-07-03 07:32:18,501 DEBUG    [line range] org/apache/commons/cli/Option.java isRequired 289:292
2021-07-03 07:32:18,519 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,524 DEBUG                  - depth 1, hash 5470bca, HEAD~259
2021-07-03 07:32:18,528 DEBUG                  - depth 2, hash 347bbeb, HEAD~264
2021-07-03 07:32:18,532 DEBUG                  - depth 3, hash 43a3545, HEAD~282
2021-07-03 07:32:18,537 DEBUG                  - depth 4, hash 62670f5, HEAD~288
2021-07-03 07:32:18,541 DEBUG                  - depth 5, hash 04490af, HEAD~303
2021-07-03 07:32:18,545 DEBUG                  - depth 6, hash 1060ee7, HEAD~309
2021-07-03 07:32:18,549 DEBUG                  - depth 7, hash 16b91ad, HEAD~311
2021-07-03 07:32:18,553 DEBUG                  - depth 8, hash 7f90b98, HEAD~314
2021-07-03 07:32:18,557 DEBUG                  - depth 9, hash aae50c5, HEAD~338
2021-07-03 07:32:18,562 DEBUG    [line range] org/apache/commons/cli/Option.java setArgName 309:312
2021-07-03 07:32:18,579 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,584 DEBUG                  - depth 1, hash 5470bca, HEAD~259
2021-07-03 07:32:18,589 DEBUG                  - depth 2, hash 347bbeb, HEAD~264
2021-07-03 07:32:18,593 DEBUG                  - depth 3, hash 43a3545, HEAD~282
2021-07-03 07:32:18,597 DEBUG                  - depth 4, hash 62670f5, HEAD~288
2021-07-03 07:32:18,601 DEBUG                  - depth 5, hash 04490af, HEAD~303
2021-07-03 07:32:18,605 DEBUG                  - depth 6, hash 1060ee7, HEAD~309
2021-07-03 07:32:18,610 DEBUG                  - depth 7, hash 16b91ad, HEAD~311
2021-07-03 07:32:18,614 DEBUG                  - depth 8, hash 7f90b98, HEAD~314
2021-07-03 07:32:18,618 DEBUG                  - depth 9, hash aae50c5, HEAD~338
2021-07-03 07:32:18,622 DEBUG    [line range] org/apache/commons/cli/Option.java setRequired 299:302
2021-07-03 07:32:18,639 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:18,645 DEBUG                  - depth 1, hash 5470bca, HEAD~259
2021-07-03 07:32:18,649 DEBUG                  - depth 2, hash 347bbeb, HEAD~264
2021-07-03 07:32:18,653 DEBUG                  - depth 3, hash 43a3545, HEAD~282
2021-07-03 07:32:18,657 DEBUG                  - depth 4, hash 62670f5, HEAD~288
2021-07-03 07:32:18,662 DEBUG                  - depth 5, hash 04490af, HEAD~303
2021-07-03 07:32:18,666 DEBUG                  - depth 6, hash 1060ee7, HEAD~309
2021-07-03 07:32:18,670 DEBUG                  - depth 7, hash 16b91ad, HEAD~311
2021-07-03 07:32:18,674 DEBUG                  - depth 8, hash 7f90b98, HEAD~314
2021-07-03 07:32:18,678 DEBUG                  - depth 9, hash aae50c5, HEAD~338
2021-07-03 07:32:18,985 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 97:100
2021-07-03 07:32:19,025 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,036 DEBUG                  - depth 1, hash 347bbeb, HEAD~264
2021-07-03 07:32:19,042 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 86:89
2021-07-03 07:32:19,057 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,063 DEBUG                  - depth 1, hash 347bbeb, HEAD~264
2021-07-03 07:32:19,068 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 41:77
2021-07-03 07:32:19,080 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,085 DEBUG                  - depth 1, hash 347bbeb, HEAD~264
2021-07-03 07:32:19,425 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 49:49
2021-07-03 07:32:19,440 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,446 DEBUG                  - depth 1, hash aae50c5, HEAD~338
2021-07-03 07:32:19,450 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 147:169
2021-07-03 07:32:19,465 DEBUG                  - depth 0, hash 500e99f, HEAD~251
2021-07-03 07:32:19,471 DEBUG                  - depth 1, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,475 DEBUG                  - depth 2, hash 5470bca, HEAD~259
2021-07-03 07:32:19,479 DEBUG                  - depth 3, hash 347bbeb, HEAD~264
2021-07-03 07:32:19,483 DEBUG                  - depth 4, hash d30f12f, HEAD~297
2021-07-03 07:32:19,488 DEBUG                  - depth 5, hash 5e98762, HEAD~324
2021-07-03 07:32:19,492 DEBUG                  - depth 6, hash 929f397, HEAD~325
2021-07-03 07:32:19,496 DEBUG                  - depth 7, hash aae50c5, HEAD~338
2021-07-03 07:32:19,500 DEBUG    [line range] org/apache/commons/cli/Options.java getOptionGroup 259:262
2021-07-03 07:32:19,515 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,520 DEBUG                  - depth 1, hash 347bbeb, HEAD~264
2021-07-03 07:32:19,524 DEBUG                  - depth 2, hash f9df518, HEAD~307
2021-07-03 07:32:19,529 DEBUG                  - depth 3, hash 66d0ae6, HEAD~327
2021-07-03 07:32:19,533 DEBUG    [line range] org/apache/commons/cli/Options.java getOptions 176:179
2021-07-03 07:32:19,548 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,553 DEBUG                  - depth 1, hash 3b8e3de, HEAD~265
2021-07-03 07:32:19,558 DEBUG                  - depth 2, hash 5e98762, HEAD~324
2021-07-03 07:32:19,562 DEBUG                  - depth 3, hash aae50c5, HEAD~338
2021-07-03 07:32:19,566 DEBUG    [line range] org/apache/commons/cli/Options.java helpOptions 186:205
2021-07-03 07:32:19,581 DEBUG                  - depth 0, hash 9b2b803, HEAD~255
2021-07-03 07:32:19,587 DEBUG                  - depth 1, hash 3b8e3de, HEAD~265
2021-07-03 07:32:19,591 DEBUG                  - depth 2, hash 62670f5, HEAD~288
2021-07-03 07:32:19,595 DEBUG                  - depth 3, hash 5c427dd, HEAD~295
2021-07-03 07:32:19,600 DEBUG                  - depth 4, hash 5e98762, HEAD~324
2021-07-03 07:32:19,604 DEBUG                  - depth 5, hash 66d0ae6, HEAD~327
2021-07-03 07:32:19,608 DEBUG                  - depth 6, hash aae50c5, HEAD~338
2021-07-03 07:32:19,612 INFO     The number of BIC candidates: 34
