2021-07-03 07:34:20,561 INFO     Search BICs for /tmp/Cli-20b/
2021-07-03 07:34:21,616 DEBUG                  - depth 7, hash 16b91ad, HEAD~346
2021-07-03 07:34:21,620 DEBUG                  - depth 8, hash 7f90b98, HEAD~349
2021-07-03 07:34:21,624 DEBUG                  - depth 9, hash aae50c5, HEAD~373
2021-07-03 07:34:21,923 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidChar 95:98
2021-07-03 07:34:21,937 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:21,943 DEBUG                  - depth 1, hash 347bbeb, HEAD~299
2021-07-03 07:34:21,947 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java isValidOpt 84:87
2021-07-03 07:34:21,961 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:21,966 DEBUG                  - depth 1, hash 347bbeb, HEAD~299
2021-07-03 07:34:21,970 DEBUG    [line range] org/apache/commons/cli/OptionValidator.java validateOption 43:75
2021-07-03 07:34:21,984 DEBUG                  - depth 0, hash 8f8639f, HEAD~11
2021-07-03 07:34:21,989 DEBUG                  - depth 1, hash 9b2b803, HEAD~290
2021-07-03 07:34:21,993 DEBUG                  - depth 2, hash 347bbeb, HEAD~299
2021-07-03 07:34:22,327 DEBUG    [line range] org/apache/commons/cli/Options.java <init> 50:50
2021-07-03 07:34:22,343 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,348 DEBUG                  - depth 1, hash aae50c5, HEAD~373
2021-07-03 07:34:22,353 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 136:142
2021-07-03 07:34:22,369 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,374 DEBUG                  - depth 1, hash fbc0bd0, HEAD~348
2021-07-03 07:34:22,379 DEBUG                  - depth 2, hash 4cca25d, HEAD~370
2021-07-03 07:34:22,383 DEBUG                  - depth 3, hash aae50c5, HEAD~373
2021-07-03 07:34:22,387 DEBUG    [line range] org/apache/commons/cli/Options.java addOption 150:172
2021-07-03 07:34:22,403 DEBUG                  - depth 0, hash 500e99f, HEAD~286
2021-07-03 07:34:22,408 DEBUG                  - depth 1, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,413 DEBUG                  - depth 2, hash 5470bca, HEAD~294
2021-07-03 07:34:22,417 DEBUG                  - depth 3, hash 347bbeb, HEAD~299
2021-07-03 07:34:22,421 DEBUG                  - depth 4, hash d30f12f, HEAD~332
2021-07-03 07:34:22,425 DEBUG                  - depth 5, hash 5e98762, HEAD~359
2021-07-03 07:34:22,429 DEBUG                  - depth 6, hash 929f397, HEAD~360
2021-07-03 07:34:22,433 DEBUG                  - depth 7, hash aae50c5, HEAD~373
2021-07-03 07:34:22,438 DEBUG    [line range] org/apache/commons/cli/Options.java getOption 211:221
2021-07-03 07:34:22,454 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,459 DEBUG                  - depth 1, hash 347bbeb, HEAD~299
2021-07-03 07:34:22,463 DEBUG                  - depth 2, hash f9df518, HEAD~342
2021-07-03 07:34:22,468 DEBUG                  - depth 3, hash 4cca25d, HEAD~370
2021-07-03 07:34:22,472 DEBUG                  - depth 4, hash aae50c5, HEAD~373
2021-07-03 07:34:22,476 DEBUG    [line range] org/apache/commons/cli/Options.java getRequiredOptions 199:202
2021-07-03 07:34:22,492 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,497 DEBUG                  - depth 1, hash d30f12f, HEAD~332
2021-07-03 07:34:22,501 DEBUG                  - depth 2, hash f9df518, HEAD~342
2021-07-03 07:34:22,505 DEBUG                  - depth 3, hash 66d0ae6, HEAD~362
2021-07-03 07:34:22,509 DEBUG    [line range] org/apache/commons/cli/Options.java hasOption 231:236
2021-07-03 07:34:22,526 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,531 DEBUG                  - depth 1, hash 347bbeb, HEAD~299
2021-07-03 07:34:22,535 DEBUG                  - depth 2, hash 745d1a5, HEAD~336
2021-07-03 07:34:22,539 DEBUG                  - depth 3, hash f9df518, HEAD~342
2021-07-03 07:34:22,543 DEBUG                  - depth 4, hash e56f1e1, HEAD~368
2021-07-03 07:34:22,548 DEBUG                  - depth 5, hash 4cca25d, HEAD~370
2021-07-03 07:34:22,552 DEBUG                  - depth 6, hash aae50c5, HEAD~373
2021-07-03 07:34:22,556 DEBUG    [line range] org/apache/commons/cli/Options.java helpOptions 189:192
2021-07-03 07:34:22,572 DEBUG                  - depth 0, hash 05e7cd0, HEAD~28
2021-07-03 07:34:22,578 DEBUG                  - depth 1, hash 9b2b803, HEAD~290
2021-07-03 07:34:22,582 DEBUG                  - depth 2, hash 3b8e3de, HEAD~300
2021-07-03 07:34:22,586 DEBUG                  - depth 3, hash 62670f5, HEAD~323
2021-07-03 07:34:22,590 DEBUG                  - depth 4, hash 5c427dd, HEAD~330
2021-07-03 07:34:22,594 DEBUG                  - depth 5, hash 5e98762, HEAD~359
2021-07-03 07:34:22,598 DEBUG                  - depth 6, hash 66d0ae6, HEAD~362
2021-07-03 07:34:22,602 DEBUG                  - depth 7, hash aae50c5, HEAD~373
2021-07-03 07:34:22,947 DEBUG    [single line]   org/apache/commons/cli/Parser.java <init> 34
2021-07-03 07:34:22,963 DEBUG                  - depth 0, hash dde6993, HEAD~337
2021-07-03 07:34:22,969 DEBUG    [line range] org/apache/commons/cli/Parser.java checkRequiredOptions 308:315
2021-07-03 07:34:22,985 DEBUG                  - depth 0, hash 28a8c18, HEAD~13
2021-07-03 07:34:22,990 DEBUG                  - depth 1, hash fea3587, HEAD~53
2021-07-03 07:34:22,994 DEBUG                  - depth 2, hash 298804b, HEAD~54
2021-07-03 07:34:22,998 DEBUG                  - depth 3, hash f789594, HEAD~97
2021-07-03 07:34:23,002 DEBUG                  - depth 4, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,006 DEBUG                  - depth 5, hash d30f12f, HEAD~332
2021-07-03 07:34:23,010 DEBUG                  - depth 6, hash 745d1a5, HEAD~336
2021-07-03 07:34:23,014 DEBUG                  - depth 7, hash dde6993, HEAD~337
2021-07-03 07:34:23,018 DEBUG    [line range] org/apache/commons/cli/Parser.java getOptions 50:52
2021-07-03 07:34:23,032 DEBUG                  - depth 0, hash 298804b, HEAD~54
2021-07-03 07:34:23,038 DEBUG    [line range] org/apache/commons/cli/Parser.java getRequiredOptions 54:56
2021-07-03 07:34:23,052 DEBUG                  - depth 0, hash 298804b, HEAD~54
2021-07-03 07:34:23,057 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 149:246
2021-07-03 07:34:23,073 DEBUG                  - depth 0, hash 298804b, HEAD~54
2021-07-03 07:34:23,078 DEBUG                  - depth 1, hash c155ceb, HEAD~109
2021-07-03 07:34:23,082 DEBUG                  - depth 2, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,087 DEBUG                  - depth 3, hash 347bbeb, HEAD~299
2021-07-03 07:34:23,091 DEBUG                  - depth 4, hash d30f12f, HEAD~332
2021-07-03 07:34:23,095 DEBUG                  - depth 5, hash fc0723b, HEAD~333
2021-07-03 07:34:23,099 DEBUG                  - depth 6, hash dde6993, HEAD~337
2021-07-03 07:34:23,103 DEBUG    [line range] org/apache/commons/cli/Parser.java parse 125:130
2021-07-03 07:34:23,119 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,124 DEBUG                  - depth 1, hash 347bbeb, HEAD~299
2021-07-03 07:34:23,128 DEBUG    [line range] org/apache/commons/cli/Parser.java processProperties 254:299
2021-07-03 07:34:23,144 DEBUG                  - depth 0, hash 298804b, HEAD~54
2021-07-03 07:34:23,149 DEBUG                  - depth 1, hash 9774480, HEAD~73
2021-07-03 07:34:23,154 DEBUG                  - depth 2, hash 1314233, HEAD~218
2021-07-03 07:34:23,158 DEBUG                  - depth 3, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,162 DEBUG                  - depth 4, hash be7dfa5, HEAD~292
2021-07-03 07:34:23,166 DEBUG                  - depth 5, hash 347bbeb, HEAD~299
2021-07-03 07:34:23,170 DEBUG    [line range] org/apache/commons/cli/Parser.java setOptions 45:48
2021-07-03 07:34:23,184 DEBUG                  - depth 0, hash d72a578, HEAD~50
2021-07-03 07:34:23,190 DEBUG                  - depth 1, hash 298804b, HEAD~54
2021-07-03 07:34:23,519 DEBUG    [single line]   org/apache/commons/cli/PosixParser.java <init> 33
2021-07-03 07:34:23,535 DEBUG                  - depth 0, hash dde6993, HEAD~337
2021-07-03 07:34:23,540 DEBUG                  - depth 1, hash 4cca25d, HEAD~370
2021-07-03 07:34:23,545 DEBUG    [line range] org/apache/commons/cli/PosixParser.java <init> 36:36
2021-07-03 07:34:23,560 DEBUG                  - depth 0, hash 9c5ce35, HEAD~2
2021-07-03 07:34:23,565 DEBUG                  - depth 1, hash dde6993, HEAD~337
2021-07-03 07:34:23,569 DEBUG                  - depth 2, hash 66d0ae6, HEAD~362
2021-07-03 07:34:23,574 DEBUG    [line range] org/apache/commons/cli/PosixParser.java burstToken 267:296
2021-07-03 07:34:23,590 DEBUG                  - depth 0, hash 9c5ce35, HEAD~2
2021-07-03 07:34:23,595 DEBUG                  - depth 1, hash 2ff9573, HEAD~110
2021-07-03 07:34:23,599 DEBUG                  - depth 2, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,603 DEBUG                  - depth 3, hash 745d1a5, HEAD~336
2021-07-03 07:34:23,608 DEBUG                  - depth 4, hash dde6993, HEAD~337
2021-07-03 07:34:23,612 DEBUG                  - depth 5, hash 4fbf597, HEAD~340
2021-07-03 07:34:23,616 DEBUG                  - depth 6, hash f9df518, HEAD~342
2021-07-03 07:34:23,620 DEBUG                  - depth 7, hash 1060ee7, HEAD~344
2021-07-03 07:34:23,624 DEBUG                  - depth 8, hash 16b91ad, HEAD~346
2021-07-03 07:34:23,629 DEBUG                  - depth 9, hash 66d0ae6, HEAD~362
2021-07-03 07:34:23,633 DEBUG                  - depth 10, hash 4cca25d, HEAD~370
2021-07-03 07:34:23,637 DEBUG    [line range] org/apache/commons/cli/PosixParser.java flatten 97:159
2021-07-03 07:34:23,653 DEBUG                  - depth 0, hash c860625, HEAD~1
2021-07-03 07:34:23,659 DEBUG                  - depth 1, hash 9c5ce35, HEAD~2
2021-07-03 07:34:23,663 DEBUG                  - depth 2, hash b599e12, HEAD~101
2021-07-03 07:34:23,667 DEBUG                  - depth 3, hash 2ff9573, HEAD~110
2021-07-03 07:34:23,671 DEBUG                  - depth 4, hash 45c0174, HEAD~222
2021-07-03 07:34:23,675 DEBUG                  - depth 5, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,680 DEBUG                  - depth 6, hash f1a32a5, HEAD~331
2021-07-03 07:34:23,684 DEBUG                  - depth 7, hash dde6993, HEAD~337
2021-07-03 07:34:23,688 DEBUG                  - depth 8, hash 4fbf597, HEAD~340
2021-07-03 07:34:23,692 DEBUG                  - depth 9, hash f9df518, HEAD~342
2021-07-03 07:34:23,696 DEBUG                  - depth 10, hash 1060ee7, HEAD~344
2021-07-03 07:34:23,700 DEBUG                  - depth 11, hash 16b91ad, HEAD~346
2021-07-03 07:34:23,705 DEBUG                  - depth 12, hash 66d0ae6, HEAD~362
2021-07-03 07:34:23,709 DEBUG                  - depth 13, hash 08a1eab, HEAD~367
2021-07-03 07:34:23,713 DEBUG                  - depth 14, hash 4cca25d, HEAD~370
2021-07-03 07:34:23,717 DEBUG    [line range] org/apache/commons/cli/PosixParser.java gobble 166:175
2021-07-03 07:34:23,733 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,739 DEBUG                  - depth 1, hash dde6993, HEAD~337
2021-07-03 07:34:23,743 DEBUG                  - depth 2, hash 4fbf597, HEAD~340
2021-07-03 07:34:23,747 DEBUG                  - depth 3, hash f9df518, HEAD~342
2021-07-03 07:34:23,751 DEBUG                  - depth 4, hash 66d0ae6, HEAD~362
2021-07-03 07:34:23,756 DEBUG                  - depth 5, hash 4cca25d, HEAD~370
2021-07-03 07:34:23,760 DEBUG    [line range] org/apache/commons/cli/PosixParser.java init 52:57
2021-07-03 07:34:23,775 DEBUG                  - depth 0, hash 9b2b803, HEAD~290
2021-07-03 07:34:23,781 DEBUG                  - depth 1, hash dde6993, HEAD~337
2021-07-03 07:34:23,785 DEBUG                  - depth 2, hash f9df518, HEAD~342
2021-07-03 07:34:23,789 DEBUG                  - depth 3, hash 66d0ae6, HEAD~362
2021-07-03 07:34:23,794 DEBUG                  - depth 4, hash 4cca25d, HEAD~370
2021-07-03 07:34:24,090 DEBUG    [line range] org/apache/commons/cli/Util.java stripLeadingHyphens 34:49
2021-07-03 07:34:24,104 DEBUG                  - depth 0, hash 3880640, HEAD~92
2021-07-03 07:34:24,109 DEBUG                  - depth 1, hash 9b2b803, HEAD~290
2021-07-03 07:34:24,113 DEBUG                  - depth 2, hash 347bbeb, HEAD~299
2021-07-03 07:34:24,117 INFO     The number of BIC candidates: 49
